PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MO_AM14,Moon,Simak,70,87,157,0.45,0.55
MO_AM15,Moon,Gafr,76,76,152,0.5,0.5
MO_AM16,Moon,Zubana,74,82,156,0.47,0.53
MO_AM17,Moon,Iklik,73,75,148,0.49,0.51
MO_AM18,Moon,Qualb,95,67,162,0.59,0.41
MO_AM19,Moon,Saula,91,64,155,0.59,0.41
MO_AM20,Moon,Na'a'im,83,71,154,0.54,0.46
MO_AM21,Moon,Balda,72,83,155,0.46,0.54
MO_AM22,Moon,Dabih,84,67,151,0.56,0.44
MO_AM23,Moon,Bula,78,79,157,0.5,0.5
MO_AM24,Moon,Su'ud,87,71,158,0.55,0.45
MO_AM25,Moon,Ahbija,93,69,162,0.57,0.43
MO_AM26,Moon,Muqaddam,74,80,154,0.48,0.52
MO_AM27,Moon,Mu'ahhar,79,76,155,0.51,0.49
MO_AM28,Moon,Risa,86,71,157,0.55,0.45
NE_AM25,Neptune,Ahbija,220,153,373,0.59,0.41
NE_AM26,Neptune,Muqaddam,816,718,1534,0.53,0.47
NE_AM27,Neptune,Mu'ahhar,773,766,1539,0.5,0.5
NE_AM28,Neptune,Risa,448,448,896,0.5,0.5
NN_AM01,NNode,Saratan,8,14,22,0.36,0.64
NN_AM04,NNode,Dabaran,82,86,168,0.49,0.51
NN_AM05,NNode,Haq'a,87,88,175,0.5,0.5
NN_AM06,NNode,Han'a,85,90,175,0.49,0.51
NN_AM07,NNode,Dira,97,74,171,0.57,0.43
NN_AM08,NNode,Natra,82,92,174,0.47,0.53
NN_AM09,NNode,Tarf(a),75,97,172,0.44,0.56
NN_AM10,NNode,Gabha,84,89,173,0.49,0.51
NN_AM11,NNode,Zubra,88,85,173,0.51,0.49
NN_AM12,NNode,Sarfa,88,85,173,0.51,0.49
NN_AM13,NNode,Auwa,102,71,173,0.59,0.41
NN_AM14,NNode,Simak,91,82,173,0.53,0.47
NN_AM15,NNode,Gafr,84,90,174,0.48,0.52
NN_AM16,NNode,Zubana,77,96,173,0.45,0.55
NN_AM17,NNode,Iklik,91,82,173,0.53,0.47
NN_AM18,NNode,Qualb,87,86,173,0.5,0.5
NN_AM19,NNode,Saula,92,80,172,0.53,0.47
NN_AM20,NNode,Na'a'im,81,92,173,0.47,0.53
NN_AM21,NNode,Balda,102,72,174,0.59,0.41
NN_AM22,NNode,Dabih,99,74,173,0.57,0.43
NN_AM23,NNode,Bula,86,86,172,0.5,0.5
NN_AM24,NNode,Su'ud,104,71,175,0.59,0.41
NN_AM25,NNode,Ahbija,81,91,172,0.47,0.53
NN_AM26,NNode,Muqaddam,94,75,169,0.56,0.44
NN_AM27,NNode,Mu'ahhar,112,61,173,0.65,0.35
NN_AM28,NNode,Risa,98,76,174,0.56,0.44
PA_AM01,Pallas,Saratan,97,101,198,0.49,0.51
PA_AM02,Pallas,Butain,65,47,112,0.58,0.42
PA_AM03,Pallas,Turaija,83,77,160,0.52,0.48
PA_AM04,Pallas,Dabaran,74,64,138,0.54,0.46
PA_AM05,Pallas,Haq'a,29,62,91,0.32,0.68
PA_AM06,Pallas,Han'a,79,69,148,0.53,0.47
PA_AM07,Pallas,Dira,53,56,109,0.49,0.51
PA_AM08,Pallas,Natra,37,35,72,0.51,0.49
PA_AM09,Pallas,Tarf(a),59,53,112,0.53,0.47
PA_AM10,Pallas,Gabha,35,34,69,0.51,0.49
PA_AM11,Pallas,Zubra,28,22,50,0.56,0.44
PA_AM12,Pallas,Sarfa,68,60,128,0.53,0.47
PA_AM13,Pallas,Auwa,68,63,131,0.52,0.48
PA_AM14,Pallas,Simak,32,31,63,0.51,0.49
PA_AM15,Pallas,Gafr,52,50,102,0.51,0.49
PA_AM16,Pallas,Zubana,60,79,139,0.43,0.57
PA_AM17,Pallas,Iklik,83,80,163,0.51,0.49
PA_AM18,Pallas,Qualb,70,75,145,0.48,0.52
PA_AM19,Pallas,Saula,51,47,98,0.52,0.48
PA_AM20,Pallas,Na'a'im,57,73,130,0.44,0.56
PA_AM21,Pallas,Balda,76,80,156,0.49,0.51
PA_AM22,Pallas,Dabih,113,94,207,0.55,0.45
PA_AM23,Pallas,Bula,110,109,219,0.5,0.5
PA_AM24,Pallas,Su'ud,155,113,268,0.58,0.42
PA_AM25,Pallas,Ahbija,132,100,232,0.57,0.43
PA_AM26,Pallas,Muqaddam,141,108,249,0.57,0.43
PA_AM27,Pallas,Mu'ahhar,180,148,328,0.55,0.45
PA_AM28,Pallas,Risa,170,155,325,0.52,0.48
PH_AM19,Pholus,Saula,136,91,227,0.6,0.4
PH_AM20,Pholus,Na'a'im,661,561,1222,0.54,0.46
PH_AM21,Pholus,Balda,916,858,1774,0.52,0.48
PH_AM22,Pholus,Dabih,544,575,1119,0.49,0.51
PL_AM21,Pluto,Balda,307,249,556,0.55,0.45
PL_AM22,Pluto,Dabih,841,757,1598,0.53,0.47
PL_AM23,Pluto,Bula,921,882,1803,0.51,0.49
PL_AM24,Pluto,Su'ud,188,197,385,0.49,0.51
SA_AM10,Saturn,Gabha,8,13,21,0.38,0.62
SA_AM11,Saturn,Zubra,98,69,167,0.59,0.41
SA_AM12,Saturn,Sarfa,152,100,252,0.6,0.4
SA_AM13,Saturn,Auwa,130,131,261,0.5,0.5
SA_AM14,Saturn,Simak,148,120,268,0.55,0.45
SA_AM15,Saturn,Gafr,158,118,276,0.57,0.43
SA_AM16,Saturn,Zubana,148,134,282,0.52,0.48
SA_AM17,Saturn,Iklik,148,141,289,0.51,0.49
SA_AM18,Saturn,Qualb,144,151,295,0.49,0.51
SA_AM19,Saturn,Saula,150,157,307,0.49,0.51
SA_AM20,Saturn,Na'a'im,173,146,319,0.54,0.46
SA_AM21,Saturn,Balda,147,129,276,0.53,0.47
SA_AM22,Saturn,Dabih,137,140,277,0.49,0.51
SA_AM23,Saturn,Bula,137,172,309,0.44,0.56
SA_AM24,Saturn,Su'ud,172,141,313,0.55,0.45
SA_AM25,Saturn,Ahbija,144,156,300,0.48,0.52
SA_AM26,Saturn,Muqaddam,63,67,130,0.48,0.52
SN_AM01,SNode,Saratan,84,90,174,0.48,0.52
SN_AM02,SNode,Butain,77,96,173,0.45,0.55
SN_AM03,SNode,Turaija,91,82,173,0.53,0.47
SN_AM04,SNode,Dabaran,87,86,173,0.5,0.5
SN_AM05,SNode,Haq'a,92,80,172,0.53,0.47
SN_AM06,SNode,Han'a,84,92,176,0.48,0.52
SN_AM07,SNode,Dira,99,72,171,0.58,0.42
SN_AM08,SNode,Natra,99,74,173,0.57,0.43
SN_AM09,SNode,Tarf(a),86,86,172,0.5,0.5
SN_AM10,SNode,Gabha,104,71,175,0.59,0.41
SN_AM11,SNode,Zubra,81,91,172,0.47,0.53
SN_AM12,SNode,Sarfa,94,75,169,0.56,0.44
SN_AM13,SNode,Auwa,112,61,173,0.65,0.35
SN_AM14,SNode,Simak,98,76,174,0.56,0.44
SN_AM15,SNode,Gafr,8,14,22,0.36,0.64
SN_AM18,SNode,Qualb,82,86,168,0.49,0.51
SN_AM19,SNode,Saula,87,88,175,0.5,0.5
SN_AM20,SNode,Na'a'im,85,88,173,0.49,0.51
SN_AM21,SNode,Balda,97,76,173,0.56,0.44
SN_AM22,SNode,Dabih,82,92,174,0.47,0.53
SN_AM23,SNode,Bula,75,97,172,0.44,0.56
SN_AM24,SNode,Su'ud,84,89,173,0.49,0.51
SN_AM25,SNode,Ahbija,88,85,173,0.51,0.49
SN_AM26,SNode,Muqaddam,88,85,173,0.51,0.49
SN_AM27,SNode,Mu'ahhar,102,71,173,0.59,0.41
SN_AM28,SNode,Risa,91,82,173,0.53,0.47
SU_AM01,Sun,Saratan,78,70,148,0.53,0.47
SU_AM02,Sun,Butain,89,59,148,0.6,0.4
SU_AM03,Sun,Turaija,72,78,150,0.48,0.52
SU_AM04,Sun,Dabaran,73,77,150,0.49,0.51
SU_AM05,Sun,Haq'a,62,96,158,0.39,0.61
SU_AM06,Sun,Han'a,89,76,165,0.54,0.46
SU_AM07,Sun,Dira,82,79,161,0.51,0.49
SU_AM08,Sun,Natra,92,70,162,0.57,0.43
SU_AM09,Sun,Tarf(a),89,74,163,0.55,0.45
SU_AM10,Sun,Gabha,93,71,164,0.57,0.43
SU_AM11,Sun,Zubra,76,86,162,0.47,0.53
SU_AM12,Sun,Sarfa,86,77,163,0.53,0.47
SU_AM13,Sun,Auwa,86,74,160,0.54,0.46
SU_AM14,Sun,Simak,84,77,161,0.52,0.48
SU_AM15,Sun,Gafr,72,86,158,0.46,0.54
SU_AM16,Sun,Zubana,93,64,157,0.59,0.41
SU_AM17,Sun,Iklik,80,77,157,0.51,0.49
SU_AM18,Sun,Qualb,75,80,155,0.48,0.52
SU_AM19,Sun,Saula,69,84,153,0.45,0.55
SU_AM20,Sun,Na'a'im,76,77,153,0.5,0.5
SU_AM21,Sun,Balda,74,77,151,0.49,0.51
SU_AM22,Sun,Dabih,98,57,155,0.63,0.37
SU_AM23,Sun,Bula,83,70,153,0.54,0.46
SU_AM24,Sun,Su'ud,73,78,151,0.48,0.52
SU_AM25,Sun,Ahbija,72,71,143,0.5,0.5
SU_AM26,Sun,Muqaddam,86,60,146,0.59,0.41
SU_AM27,Sun,Mu'ahhar,77,71,148,0.52,0.48
SU_AM28,Sun,Risa,78,69,147,0.53,0.47
UR_AM01,Uranus,Saratan,468,425,893,0.52,0.48
UR_AM02,Uranus,Butain,434,405,839,0.52,0.48
UR_AM03,Uranus,Turaija,401,422,823,0.49,0.51
UR_AM04,Uranus,Dabaran,296,296,592,0.5,0.5
UR_AM27,Uranus,Mu'ahhar,210,144,354,0.59,0.41
UR_AM28,Uranus,Risa,448,393,841,0.53,0.47
VE_AM01,Venus,Saratan,111,88,199,0.56,0.44
VE_AM02,Venus,Butain,80,75,155,0.52,0.48
VE_AM03,Venus,Turaija,71,62,133,0.53,0.47
VE_AM04,Venus,Dabaran,63,71,134,0.47,0.53
VE_AM05,Venus,Haq'a,63,74,137,0.46,0.54
VE_AM06,Venus,Han'a,125,88,213,0.59,0.41
VE_AM07,Venus,Dira,96,97,193,0.5,0.5
VE_AM08,Venus,Natra,69,63,132,0.52,0.48
VE_AM09,Venus,Tarf(a),63,71,134,0.47,0.53
VE_AM10,Venus,Gabha,68,66,134,0.51,0.49
VE_AM11,Venus,Zubra,98,90,188,0.52,0.48
VE_AM12,Venus,Sarfa,116,99,215,0.54,0.46
VE_AM13,Venus,Auwa,64,67,131,0.49,0.51
VE_AM14,Venus,Simak,71,63,134,0.53,0.47
VE_AM15,Venus,Gafr,63,70,133,0.47,0.53
VE_AM16,Venus,Zubana,77,64,141,0.55,0.45
VE_AM17,Venus,Iklik,118,94,212,0.56,0.44
VE_AM18,Venus,Qualb,75,94,169,0.44,0.56
VE_AM19,Venus,Saula,85,48,133,0.64,0.36
VE_AM20,Venus,Na'a'im,57,70,127,0.45,0.55
VE_AM21,Venus,Balda,67,68,135,0.5,0.5
VE_AM22,Venus,Dabih,72,71,143,0.5,0.5
VE_AM23,Venus,Bula,112,106,218,0.51,0.49
VE_AM24,Venus,Su'ud,81,79,160,0.51,0.49
VE_AM25,Venus,Ahbija,73,58,131,0.56,0.44
VE_AM26,Venus,Muqaddam,72,55,127,0.57,0.43
VE_AM27,Venus,Mu'ahhar,65,60,125,0.52,0.48
VE_AM28,Venus,Risa,82,74,156,0.53,0.47
VS_AM01,Vesta,Saratan,85,94,179,0.47,0.53
VS_AM02,Vesta,Butain,51,53,104,0.49,0.51
VS_AM03,Vesta,Turaija,94,70,164,0.57,0.43
VS_AM04,Vesta,Dabaran,99,144,243,0.41,0.59
VS_AM05,Vesta,Haq'a,78,80,158,0.49,0.51
VS_AM06,Vesta,Han'a,91,73,164,0.55,0.45
VS_AM07,Vesta,Dira,88,77,165,0.53,0.47
VS_AM08,Vesta,Natra,43,45,88,0.49,0.51
VS_AM09,Vesta,Tarf(a),85,62,147,0.58,0.42
VS_AM10,Vesta,Gabha,107,91,198,0.54,0.46
VS_AM11,Vesta,Zubra,60,49,109,0.55,0.45
VS_AM12,Vesta,Sarfa,111,98,209,0.53,0.47
VS_AM13,Vesta,Auwa,121,110,231,0.52,0.48
VS_AM14,Vesta,Simak,76,74,150,0.51,0.49
VS_AM15,Vesta,Gafr,52,46,98,0.53,0.47
VS_AM16,Vesta,Zubana,96,80,176,0.55,0.45
VS_AM17,Vesta,Iklik,79,68,147,0.54,0.46
VS_AM18,Vesta,Qualb,52,41,93,0.56,0.44
VS_AM19,Vesta,Saula,70,58,128,0.55,0.45
VS_AM20,Vesta,Na'a'im,104,84,188,0.55,0.45
VS_AM21,Vesta,Balda,88,84,172,0.51,0.49
VS_AM22,Vesta,Dabih,64,86,150,0.43,0.57
VS_AM23,Vesta,Bula,54,39,93,0.58,0.42
VS_AM24,Vesta,Su'ud,74,58,132,0.56,0.44
VS_AM25,Vesta,Ahbija,98,98,196,0.5,0.5
VS_AM26,Vesta,Muqaddam,103,95,198,0.52,0.48
VS_AM27,Vesta,Mu'ahhar,70,70,140,0.5,0.5
VS_AM28,Vesta,Risa,64,58,122,0.52,0.48
