PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_Z04_2CAN,Mars,CancerD2,56,49,105,0.53,0.47
MA_Z04_3CAN,Mars,CancerD3,51,43,94,0.54,0.46
MA_Z05_1LEO,Mars,LeoD1,84,73,157,0.54,0.46
MA_Z05_2LEO,Mars,LeoD2,67,91,158,0.42,0.58
MA_Z05_3LEO,Mars,LeoD1,55,41,96,0.57,0.43
MA_Z06_1VIR,Mars,VirgoD1,74,73,147,0.5,0.5
MA_Z06_2VIR,Mars,VirgoD2,63,70,133,0.47,0.53
MA_Z06_3VIR,Mars,VirgoD3,63,54,117,0.54,0.46
MA_Z07_1LIB,Mars,LibraD1,55,53,108,0.51,0.49
MA_Z07_2LIB,Mars,LibraD2,72,73,145,0.5,0.5
MA_Z07_3LIB,Mars,LibraD3,76,70,146,0.52,0.48
MA_Z08_1SCO,Mars,ScorpioD1,49,44,93,0.53,0.47
MA_Z08_2SCO,Mars,ScorpioD2,50,40,90,0.56,0.44
MA_Z08_3SCO,Mars,ScorpioD3,80,57,137,0.58,0.42
MA_Z09_1SAG,Mars,SagittariusD1,68,78,146,0.47,0.53
MA_Z09_2SAG,Mars,SagittariusD2,39,45,84,0.46,0.54
MA_Z09_3SAG,Mars,SagittariusD3,42,40,82,0.51,0.49
MA_Z10_1CAP,Mars,CapricornD1,43,41,84,0.51,0.49
MA_Z10_2CAP,Mars,CapricornD2,46,33,79,0.58,0.42
MA_Z10_3CAP,Mars,CapricornD3,48,55,103,0.47,0.53
MA_Z11_1AQU,Mars,AquariusD1,70,80,150,0.47,0.53
MA_Z11_2AQU,Mars,AquariusD2,47,32,79,0.59,0.41
MA_Z11_3AQU,Mars,AquariusD3,44,36,80,0.55,0.45
MA_Z12_1PIS,Mars,PiscesD1,45,30,75,0.6,0.4
MA_Z12_2PIS,Mars,PiscesD2,38,41,79,0.48,0.52
MA_Z12_3PIS,Mars,PiscesD3,43,34,77,0.56,0.44
ME_Z01_1ARI,Mercury,AriesD1,43,47,90,0.48,0.52
ME_Z01_2ARI,Mercury,AriesD2,53,47,100,0.53,0.47
ME_Z01_3ARI,Mercury,AriesD3,46,39,85,0.54,0.46
ME_Z02_1TAU,Mercury,TaurusD1,45,47,92,0.49,0.51
ME_Z02_2TAU,Mercury,TaurusD2,34,56,90,0.38,0.62
ME_Z02_3TAU,Mercury,TaurusD3,52,41,93,0.56,0.44
ME_Z03_1GEM,Mercury,GeminiD1,40,41,81,0.49,0.51
ME_Z03_2GEM,Mercury,GeminiD2,54,49,103,0.52,0.48
ME_Z03_3GEM,Mercury,GeminiD3,38,53,91,0.42,0.58
ME_Z04_1CAN,Mercury,CancerD1,74,36,110,0.67,0.33
ME_Z04_2CAN,Mercury,CancerD2,52,59,111,0.47,0.53
ME_Z04_3CAN,Mercury,CancerD3,64,60,124,0.52,0.48
ME_Z05_1LEO,Mercury,LeoD1,58,48,106,0.55,0.45
ME_Z05_2LEO,Mercury,LeoD2,55,40,95,0.58,0.42
ME_Z05_3LEO,Mercury,LeoD1,59,46,105,0.56,0.44
ME_Z06_1VIR,Mercury,VirgoD1,49,53,102,0.48,0.52
ME_Z06_2VIR,Mercury,VirgoD2,58,45,103,0.56,0.44
ME_Z06_3VIR,Mercury,VirgoD3,58,43,101,0.57,0.43
ME_Z07_1LIB,Mercury,LibraD1,58,49,107,0.54,0.46
ME_Z07_2LIB,Mercury,LibraD2,51,54,105,0.49,0.51
ME_Z07_3LIB,Mercury,LibraD3,44,63,107,0.41,0.59
ME_Z08_1SCO,Mercury,ScorpioD1,73,60,133,0.55,0.45
ME_Z08_2SCO,Mercury,ScorpioD2,72,63,135,0.53,0.47
ME_Z08_3SCO,Mercury,ScorpioD3,63,57,120,0.52,0.48
ME_Z09_1SAG,Mercury,SagittariusD1,57,56,113,0.5,0.5
ME_Z09_2SAG,Mercury,SagittariusD2,54,58,112,0.48,0.52
ME_Z09_3SAG,Mercury,SagittariusD3,61,53,114,0.54,0.46
ME_Z10_1CAP,Mercury,CapricornD1,63,44,107,0.59,0.41
ME_Z10_2CAP,Mercury,CapricornD2,60,53,113,0.53,0.47
ME_Z10_3CAP,Mercury,CapricornD3,62,45,107,0.58,0.42
ME_Z11_1AQU,Mercury,AquariusD1,60,51,111,0.54,0.46
ME_Z11_2AQU,Mercury,AquariusD2,49,59,108,0.45,0.55
ME_Z11_3AQU,Mercury,AquariusD3,61,54,115,0.53,0.47
ME_Z12_1PIS,Mercury,PiscesD1,71,50,121,0.59,0.41
ME_Z12_2PIS,Mercury,PiscesD2,57,51,108,0.53,0.47
ME_Z12_3PIS,Mercury,PiscesD3,46,44,90,0.51,0.49
MO_Z01_1ARI,Moon,AriesD1,49,57,106,0.46,0.54
MO_Z01_2ARI,Moon,AriesD2,53,55,108,0.49,0.51
MO_Z01_3ARI,Moon,AriesD3,57,48,105,0.54,0.46
MO_Z02_1TAU,Moon,TaurusD1,62,43,105,0.59,0.41
MO_Z02_2TAU,Moon,TaurusD2,47,56,103,0.46,0.54
MO_Z02_3TAU,Moon,TaurusD3,56,51,107,0.52,0.48
MO_Z03_1GEM,Moon,GeminiD1,59,45,104,0.57,0.43
MO_Z03_2GEM,Moon,GeminiD2,58,44,102,0.57,0.43
MO_Z03_3GEM,Moon,GeminiD3,59,44,103,0.57,0.43
MO_Z04_1CAN,Moon,CancerD1,46,58,104,0.44,0.56
MO_Z04_2CAN,Moon,CancerD2,55,51,106,0.52,0.48
MO_Z04_3CAN,Moon,CancerD3,63,43,106,0.59,0.41
MO_Z05_1LEO,Moon,LeoD1,59,44,103,0.57,0.43
MO_Z05_2LEO,Moon,LeoD2,54,53,107,0.5,0.5
MO_Z05_3LEO,Moon,LeoD1,58,43,101,0.57,0.43
MO_Z06_1VIR,Moon,VirgoD1,44,61,105,0.42,0.58
MO_Z06_2VIR,Moon,VirgoD2,41,60,101,0.41,0.59
MO_Z06_3VIR,Moon,VirgoD3,50,61,111,0.45,0.55
MO_Z07_1LIB,Moon,LibraD1,49,54,103,0.48,0.52
MO_Z07_2LIB,Moon,LibraD2,60,48,108,0.56,0.44
MO_Z07_3LIB,Moon,LibraD3,50,57,107,0.47,0.53
MO_Z08_1SCO,Moon,ScorpioD1,55,50,105,0.52,0.48
MO_Z08_2SCO,Moon,ScorpioD2,67,39,106,0.63,0.37
MO_Z08_3SCO,Moon,ScorpioD3,62,45,107,0.58,0.42
MO_Z09_1SAG,Moon,SagittariusD1,64,39,103,0.62,0.38
MO_Z09_2SAG,Moon,SagittariusD2,59,52,111,0.53,0.47
MO_Z09_3SAG,Moon,SagittariusD3,46,60,106,0.43,0.57
MO_Z10_1CAP,Moon,CapricornD1,59,48,107,0.55,0.45
MO_Z10_2CAP,Moon,CapricornD2,60,51,111,0.54,0.46
MO_Z10_3CAP,Moon,CapricornD3,50,56,106,0.47,0.53
MO_Z11_1AQU,Moon,AquariusD1,62,46,108,0.57,0.43
MO_Z11_2AQU,Moon,AquariusD2,57,50,107,0.53,0.47
MO_Z11_3AQU,Moon,AquariusD3,57,48,105,0.54,0.46
MO_Z12_1PIS,Moon,PiscesD1,55,56,111,0.5,0.5
MO_Z12_2PIS,Moon,PiscesD2,53,48,101,0.52,0.48
MO_Z12_3PIS,Moon,PiscesD3,59,50,109,0.54,0.46
NE_Z11_2AQU,Neptune,AquariusD2,154,119,273,0.56,0.44
NE_Z11_3AQU,Neptune,AquariusD3,620,504,1124,0.55,0.45
NE_Z12_1PIS,Neptune,PiscesD1,624,608,1232,0.51,0.49
NE_Z12_2PIS,Neptune,PiscesD2,544,547,1091,0.5,0.5
NE_Z12_3PIS,Neptune,PiscesD3,52,36,88,0.59,0.41
NN_Z01_1ARI,NNode,AriesD1,8,14,22,0.36,0.64
NN_Z03_2GEM,NNode,GeminiD2,22,18,40,0.55,0.45
NN_Z03_3GEM,NNode,GeminiD3,76,59,135,0.56,0.44
NN_Z04_1CAN,NNode,CancerD1,67,68,135,0.5,0.5
NN_Z04_2CAN,NNode,CancerD2,50,65,115,0.43,0.57
NN_Z04_3CAN,NNode,CancerD3,59,75,134,0.44,0.56
NN_Z05_1LEO,NNode,LeoD1,64,70,134,0.48,0.52
NN_Z05_2LEO,NNode,LeoD2,68,66,134,0.51,0.49
NN_Z05_3LEO,NNode,LeoD1,72,62,134,0.54,0.46
NN_Z06_1VIR,NNode,VirgoD1,71,64,135,0.53,0.47
NN_Z06_2VIR,NNode,VirgoD2,75,60,135,0.56,0.44
NN_Z06_3VIR,NNode,VirgoD3,74,61,135,0.55,0.45
NN_Z07_1LIB,NNode,LibraD1,67,68,135,0.5,0.5
NN_Z07_2LIB,NNode,LibraD2,58,77,135,0.43,0.57
NN_Z07_3LIB,NNode,LibraD3,71,64,135,0.53,0.47
NN_Z08_1SCO,NNode,ScorpioD1,66,68,134,0.49,0.51
NN_Z08_2SCO,NNode,ScorpioD2,68,67,135,0.5,0.5
NN_Z08_3SCO,NNode,ScorpioD3,70,64,134,0.52,0.48
NN_Z09_1SAG,NNode,SagittariusD1,64,71,135,0.47,0.53
NN_Z09_2SAG,NNode,SagittariusD2,71,64,135,0.53,0.47
NN_Z09_3SAG,NNode,SagittariusD3,79,55,134,0.59,0.41
NN_Z10_1CAP,NNode,CapricornD1,74,61,135,0.55,0.45
NN_Z10_2CAP,NNode,CapricornD2,76,59,135,0.56,0.44
NN_Z10_3CAP,NNode,CapricornD3,72,63,135,0.53,0.47
NN_Z11_1AQU,NNode,AquariusD1,77,57,134,0.57,0.43
NN_Z11_2AQU,NNode,AquariusD2,57,78,135,0.42,0.58
NN_Z11_3AQU,NNode,AquariusD3,78,54,132,0.59,0.41
NN_Z12_1PIS,NNode,PiscesD1,84,48,132,0.64,0.36
NN_Z12_2PIS,NNode,PiscesD2,80,55,135,0.59,0.41
NN_Z12_3PIS,NNode,PiscesD3,76,59,135,0.56,0.44
PA_Z01_1ARI,Pallas,AriesD1,56,68,124,0.45,0.55
PA_Z01_2ARI,Pallas,AriesD2,51,41,92,0.55,0.45
PA_Z01_3ARI,Pallas,AriesD3,63,37,100,0.63,0.37
PA_Z02_1TAU,Pallas,TaurusD1,50,53,103,0.49,0.51
PA_Z02_2TAU,Pallas,TaurusD2,50,47,97,0.52,0.48
PA_Z02_3TAU,Pallas,TaurusD3,15,31,46,0.33,0.67
PA_Z03_1GEM,Pallas,GeminiD1,48,43,91,0.53,0.47
PA_Z03_2GEM,Pallas,GeminiD2,43,59,102,0.42,0.58
PA_Z03_3GEM,Pallas,GeminiD3,31,24,55,0.56,0.44
PA_Z04_1CAN,Pallas,CancerD1,19,21,40,0.48,0.52
PA_Z04_2CAN,Pallas,CancerD2,18,20,38,0.47,0.53
PA_Z04_3CAN,Pallas,CancerD3,26,14,40,0.65,0.35
PA_Z05_1LEO,Pallas,LeoD1,16,21,37,0.43,0.57
PA_Z05_2LEO,Pallas,LeoD2,23,19,42,0.55,0.45
PA_Z05_3LEO,Pallas,LeoD1,55,39,94,0.59,0.41
PA_Z06_1VIR,Pallas,VirgoD1,50,46,96,0.52,0.48
PA_Z06_2VIR,Pallas,VirgoD2,45,44,89,0.51,0.49
PA_Z06_3VIR,Pallas,VirgoD3,23,25,48,0.48,0.52
PA_Z07_1LIB,Pallas,LibraD1,28,21,49,0.57,0.43
PA_Z07_2LIB,Pallas,LibraD2,57,74,131,0.44,0.56
PA_Z07_3LIB,Pallas,LibraD3,57,71,128,0.45,0.55
PA_Z08_1SCO,Pallas,ScorpioD1,60,47,107,0.56,0.44
PA_Z08_2SCO,Pallas,ScorpioD2,41,55,96,0.43,0.57
PA_Z08_3SCO,Pallas,ScorpioD3,54,41,95,0.57,0.43
PA_Z09_1SAG,Pallas,SagittariusD1,23,28,51,0.45,0.55
PA_Z09_2SAG,Pallas,SagittariusD2,62,71,133,0.47,0.53
PA_Z09_3SAG,Pallas,SagittariusD3,57,66,123,0.46,0.54
PA_Z10_1CAP,Pallas,CapricornD1,85,70,155,0.55,0.45
PA_Z10_2CAP,Pallas,CapricornD2,98,91,189,0.52,0.48
PA_Z10_3CAP,Pallas,CapricornD3,110,92,202,0.54,0.46
PA_Z11_1AQU,Pallas,AquariusD1,96,76,172,0.56,0.44
PA_Z11_2AQU,Pallas,AquariusD2,107,71,178,0.6,0.4
PA_Z11_3AQU,Pallas,AquariusD3,73,63,136,0.54,0.46
PA_Z12_1PIS,Pallas,PiscesD1,139,94,233,0.6,0.4
PA_Z12_2PIS,Pallas,PiscesD2,93,66,159,0.58,0.42
PA_Z12_3PIS,Pallas,PiscesD3,72,65,137,0.53,0.47
PH_Z08_3SCO,Pholus,ScorpioD3,22,15,37,0.59,0.41
PH_Z09_1SAG,Pholus,SagittariusD1,366,298,664,0.55,0.45
PH_Z09_2SAG,Pholus,SagittariusD2,591,495,1086,0.54,0.46
PH_Z09_3SAG,Pholus,SagittariusD3,724,692,1416,0.51,0.49
PH_Z10_1CAP,Pholus,CapricornD1,291,314,605,0.48,0.52
PL_Z09_3SAG,Pluto,SagittariusD3,307,249,556,0.55,0.45
PL_Z10_1CAP,Pluto,CapricornD1,691,580,1271,0.54,0.46
PL_Z10_2CAP,Pluto,CapricornD2,683,646,1329,0.51,0.49
PL_Z10_3CAP,Pluto,CapricornD3,313,339,652,0.48,0.52
SA_Z05_1LEO,Saturn,LeoD1,12,18,30,0.4,0.6
SA_Z05_2LEO,Saturn,LeoD2,74,50,124,0.6,0.4
SA_Z05_3LEO,Saturn,LeoD1,106,76,182,0.58,0.42
SA_Z06_1VIR,Saturn,VirgoD1,141,105,246,0.57,0.43
SA_Z06_2VIR,Saturn,VirgoD2,96,93,189,0.51,0.49
SA_Z06_3VIR,Saturn,VirgoD3,107,91,198,0.54,0.46
SA_Z07_1LIB,Saturn,LibraD1,104,74,178,0.58,0.42
SA_Z07_2LIB,Saturn,LibraD2,142,113,255,0.56,0.44
SA_Z07_3LIB,Saturn,LibraD3,125,132,257,0.49,0.51
SA_Z08_1SCO,Saturn,ScorpioD1,96,97,193,0.5,0.5
SA_Z08_2SCO,Saturn,ScorpioD2,113,111,224,0.5,0.5
SA_Z08_3SCO,Saturn,ScorpioD3,112,116,228,0.49,0.51
SA_Z09_1SAG,Saturn,SagittariusD1,106,107,213,0.5,0.5
SA_Z09_2SAG,Saturn,SagittariusD2,131,106,237,0.55,0.45
SA_Z09_3SAG,Saturn,SagittariusD3,139,120,259,0.54,0.46
SA_Z10_1CAP,Saturn,CapricornD1,128,133,261,0.49,0.51
SA_Z10_2CAP,Saturn,CapricornD2,93,111,204,0.46,0.54
SA_Z10_3CAP,Saturn,CapricornD3,111,111,222,0.5,0.5
SA_Z11_1AQU,Saturn,AquariusD1,58,50,108,0.54,0.46
SN_Z01_1ARI,SNode,AriesD1,67,68,135,0.5,0.5
SN_Z01_2ARI,SNode,AriesD2,58,77,135,0.43,0.57
SN_Z01_3ARI,SNode,AriesD3,71,64,135,0.53,0.47
SN_Z02_1TAU,SNode,TaurusD1,66,68,134,0.49,0.51
SN_Z02_2TAU,SNode,TaurusD2,68,67,135,0.5,0.5
SN_Z02_3TAU,SNode,TaurusD3,70,64,134,0.52,0.48
SN_Z03_1GEM,SNode,GeminiD1,64,71,135,0.47,0.53
SN_Z03_2GEM,SNode,GeminiD2,71,64,135,0.53,0.47
SN_Z03_3GEM,SNode,GeminiD3,79,55,134,0.59,0.41
SN_Z04_1CAN,SNode,CancerD1,74,61,135,0.55,0.45
SN_Z04_2CAN,SNode,CancerD2,76,59,135,0.56,0.44
SN_Z04_3CAN,SNode,CancerD3,72,63,135,0.53,0.47
SN_Z05_1LEO,SNode,LeoD1,77,57,134,0.57,0.43
SN_Z05_2LEO,SNode,LeoD2,57,78,135,0.42,0.58
SN_Z05_3LEO,SNode,LeoD1,78,54,132,0.59,0.41
SN_Z06_1VIR,SNode,VirgoD1,84,48,132,0.64,0.36
SN_Z06_2VIR,SNode,VirgoD2,80,55,135,0.59,0.41
SN_Z06_3VIR,SNode,VirgoD3,76,59,135,0.56,0.44
SN_Z07_1LIB,SNode,LibraD1,8,14,22,0.36,0.64
SN_Z09_2SAG,SNode,SagittariusD2,22,18,40,0.55,0.45
SN_Z09_3SAG,SNode,SagittariusD3,76,59,135,0.56,0.44
SN_Z10_1CAP,SNode,CapricornD1,67,68,135,0.5,0.5
SN_Z10_2CAP,SNode,CapricornD2,50,65,115,0.43,0.57
SN_Z10_3CAP,SNode,CapricornD3,59,75,134,0.44,0.56
SN_Z11_1AQU,SNode,AquariusD1,64,70,134,0.48,0.52
SN_Z11_2AQU,SNode,AquariusD2,68,66,134,0.51,0.49
SN_Z11_3AQU,SNode,AquariusD3,72,62,134,0.54,0.46
SN_Z12_1PIS,SNode,PiscesD1,71,64,135,0.53,0.47
SN_Z12_2PIS,SNode,PiscesD2,75,60,135,0.56,0.44
SN_Z12_3PIS,SNode,PiscesD3,74,61,135,0.55,0.45
SU_Z01_1ARI,Sun,AriesD1,58,43,101,0.57,0.43
SU_Z01_2ARI,Sun,AriesD2,53,47,100,0.53,0.47
SU_Z01_3ARI,Sun,AriesD3,58,43,101,0.57,0.43
SU_Z02_1TAU,Sun,TaurusD1,56,46,102,0.55,0.45
SU_Z02_2TAU,Sun,TaurusD2,43,60,103,0.42,0.58
SU_Z02_3TAU,Sun,TaurusD3,38,67,105,0.36,0.64
SU_Z03_1GEM,Sun,GeminiD1,51,60,111,0.46,0.54
SU_Z03_2GEM,Sun,GeminiD2,65,45,110,0.59,0.41
SU_Z03_3GEM,Sun,GeminiD3,60,54,114,0.53,0.47
SU_Z04_1CAN,Sun,CancerD1,66,44,110,0.6,0.4
SU_Z04_2CAN,Sun,CancerD2,61,52,113,0.54,0.46
SU_Z04_3CAN,Sun,CancerD3,69,42,111,0.62,0.38
SU_Z05_1LEO,Sun,LeoD1,57,57,114,0.5,0.5
SU_Z05_2LEO,Sun,LeoD2,52,58,110,0.47,0.53
SU_Z05_3LEO,Sun,LeoD1,61,52,113,0.54,0.46
SU_Z06_1VIR,Sun,VirgoD1,56,53,109,0.51,0.49
SU_Z06_2VIR,Sun,VirgoD2,59,50,109,0.54,0.46
SU_Z06_3VIR,Sun,VirgoD3,56,46,102,0.55,0.45
SU_Z07_1LIB,Sun,LibraD1,41,61,102,0.4,0.6
