PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JU_VM22,Jupiter,Shravana,97,100,197,0.49,0.51
JU_VM23,Jupiter,Danishtha,94,73,167,0.56,0.44
JU_VM24,Jupiter,Shatabhisha,10,8,18,0.56,0.44
MA_VM01,Mars,Aswini,24,18,42,0.57,0.43
MA_VM02,Mars,Bharani,77,73,150,0.51,0.49
MA_VM03,Mars,Krittica,37,40,77,0.48,0.52
MA_VM04,Mars,Rohini,16,12,28,0.57,0.43
MA_VM05,Mars,Mrigashira,13,7,20,0.65,0.35
MA_VM06,Mars,Ardra,9,11,20,0.45,0.55
MA_VM07,Mars,Punavasu,13,8,21,0.62,0.38
MA_VM08,Mars,Pushya,11,10,21,0.52,0.48
MA_VM09,Mars,Ashlesha,17,20,37,0.46,0.54
MA_VM10,Mars,Magha,21,21,42,0.5,0.5
MA_VM11,Mars,PurvaPhalguni,15,27,42,0.36,0.64
MA_VM12,Mars,UttaraPhalguni,12,30,42,0.29,0.71
MA_VM13,Mars,Hasta,20,22,42,0.48,0.52
MA_VM14,Mars,Chitra,23,19,42,0.55,0.45
MA_VM15,Mars,Swati,25,17,42,0.6,0.4
MA_VM16,Mars,Vishakha,21,20,41,0.51,0.49
MA_VM17,Mars,Anuradha,22,19,41,0.54,0.46
MA_VM18,Mars,Jyeshtha,23,19,42,0.55,0.45
MA_VM19,Mars,Mula,25,17,42,0.6,0.4
MA_VM20,Mars,PurvaAshada,22,19,41,0.54,0.46
MA_VM21,Mars,UttaraAshada,18,25,43,0.42,0.58
MA_VM22,Mars,Shravana,29,17,46,0.63,0.37
MA_VM23,Mars,Danishtha,62,71,133,0.47,0.53
MA_VM24,Mars,Shatabhisha,37,49,86,0.43,0.57
MA_VM25,Mars,PurvaBhadrapada,23,20,43,0.53,0.47
MA_VM26,Mars,UttaraBhadrapada,17,23,40,0.42,0.57
MA_VM27,Mars,Revati,18,24,42,0.43,0.57
ME_VM01,Mercury,Aswini,31,25,56,0.55,0.45
ME_VM02,Mercury,Bharani,21,20,41,0.51,0.49
ME_VM03,Mercury,Krittica,11,10,21,0.52,0.48
ME_VM04,Mercury,Rohini,10,10,20,0.5,0.5
ME_VM05,Mercury,Mrigashira,13,7,20,0.65,0.35
ME_VM06,Mercury,Ardra,13,6,19,0.68,0.32
ME_VM07,Mercury,Punavasu,9,13,22,0.41,0.59
ME_VM08,Mercury,Pushya,40,33,73,0.55,0.45
ME_VM09,Mercury,Ashlesha,25,28,53,0.47,0.53
ME_VM10,Mercury,Magha,28,39,67,0.42,0.58
ME_VM11,Mercury,PurvaPhalguni,30,40,70,0.43,0.57
ME_VM12,Mercury,UttaraPhalguni,23,43,66,0.35,0.65
ME_VM13,Mercury,Hasta,17,24,41,0.41,0.59
ME_VM14,Mercury,Chitra,14,17,31,0.45,0.55
ME_VM15,Mercury,Swati,11,22,33,0.33,0.67
ME_VM16,Mercury,Vishakha,25,31,56,0.45,0.55
ME_VM17,Mercury,Anuradha,35,41,76,0.46,0.54
ME_VM18,Mercury,Jyeshtha,40,36,76,0.53,0.47
ME_VM19,Mercury,Mula,29,43,72,0.4,0.6
ME_VM20,Mercury,PurvaAshada,45,23,68,0.66,0.34
ME_VM21,Mercury,UttaraAshada,26,21,47,0.55,0.45
ME_VM22,Mercury,Shravana,22,12,34,0.65,0.35
ME_VM23,Mercury,Danishtha,13,19,32,0.41,0.59
ME_VM24,Mercury,Shatabhisha,19,13,32,0.59,0.41
ME_VM25,Mercury,PurvaBhadrapada,32,26,58,0.55,0.45
ME_VM26,Mercury,UttaraBhadrapada,33,25,58,0.57,0.43
ME_VM27,Mercury,Revati,35,31,66,0.53,0.47
MO_VM01,Moon,Aswini,21,31,52,0.4,0.6
MO_VM02,Moon,Bharani,28,23,51,0.55,0.45
MO_VM03,Moon,Krittica,25,26,51,0.49,0.51
MO_VM04,Moon,Rohini,19,29,48,0.4,0.6
MO_VM05,Moon,Mrigashira,26,24,50,0.52,0.48
MO_VM06,Moon,Ardra,19,27,46,0.41,0.59
MO_VM07,Moon,Punavasu,18,29,47,0.38,0.62
MO_VM08,Moon,Pushya,25,21,46,0.54,0.46
MO_VM09,Moon,Ashlesha,26,20,46,0.57,0.43
MO_VM10,Moon,Magha,22,23,45,0.49,0.51
MO_VM11,Moon,PurvaPhalguni,19,24,43,0.44,0.56
MO_VM12,Moon,UttaraPhalguni,23,22,45,0.51,0.49
MO_VM13,Moon,Hasta,25,17,42,0.6,0.4
MO_VM14,Moon,Chitra,26,21,47,0.55,0.45
MO_VM15,Moon,Swati,20,25,45,0.44,0.56
MO_VM16,Moon,Vishakha,23,24,47,0.49,0.51
MO_VM17,Moon,Anuradha,21,27,48,0.44,0.56
MO_VM18,Moon,Jyeshtha,24,25,49,0.49,0.51
MO_VM19,Moon,Mula,22,25,47,0.47,0.53
MO_VM20,Moon,PurvaAshada,29,22,51,0.57,0.43
MO_VM21,Moon,UttaraAshada,23,26,49,0.47,0.53
MO_VM22,Moon,Shravana,31,22,53,0.58,0.42
MO_VM23,Moon,Danishtha,25,27,52,0.48,0.52
MO_VM24,Moon,Shatabhisha,31,22,53,0.58,0.42
MO_VM25,Moon,PurvaBhadrapada,31,21,52,0.6,0.4
MO_VM26,Moon,UttaraBhadrapada,24,28,52,0.46,0.54
MO_VM27,Moon,Revati,24,27,51,0.47,0.53
NE_VM26,Neptune,UttaraBhadrapada,352,379,731,0.48,0.52
NE_VM27,Neptune,Revati,298,279,577,0.52,0.48
NN_VM06,NNode,Ardra,32,24,56,0.57,0.43
NN_VM07,NNode,Punavasu,128,120,248,0.52,0.48
NN_VM08,NNode,Pushya,124,128,252,0.49,0.51
NN_VM09,NNode,Ashlesha,125,126,251,0.5,0.5
NN_VM10,NNode,Magha,118,134,252,0.47,0.53
NN_VM11,NNode,PurvaPhalguni,123,126,249,0.49,0.51
PA_VM02,Pallas,Bharani,24,12,36,0.67,0.33
PA_VM03,Pallas,Krittica,70,52,122,0.57,0.43
PA_VM04,Pallas,Rohini,31,68,99,0.31,0.69
PA_VM05,Pallas,Mrigashira,14,11,25,0.56,0.44
PA_VM06,Pallas,Ardra,16,7,23,0.7,0.3
PA_VM07,Pallas,Punavasu,12,11,23,0.52,0.48
PA_VM08,Pallas,Pushya,10,12,22,0.45,0.55
PA_VM09,Pallas,Ashlesha,8,15,23,0.35,0.65
PA_VM10,Pallas,Magha,9,15,24,0.38,0.62
PA_VM11,Pallas,PurvaPhalguni,10,15,25,0.4,0.6
PA_VM12,Pallas,UttaraPhalguni,11,14,25,0.44,0.56
PA_VM13,Pallas,Hasta,13,15,28,0.46,0.54
PA_VM14,Pallas,Chitra,14,16,30,0.47,0.53
PA_VM15,Pallas,Swati,70,75,145,0.48,0.52
PA_VM16,Pallas,Vishakha,69,74,143,0.48,0.52
PA_VM17,Pallas,Anuradha,18,15,33,0.55,0.45
PA_VM18,Pallas,Jyeshtha,16,16,32,0.5,0.5
PA_VM19,Pallas,Mula,12,19,31,0.39,0.61
PA_VM20,Pallas,PurvaAshada,17,15,32,0.53,0.47
PA_VM21,Pallas,UttaraAshada,25,9,34,0.74,0.26
PA_VM22,Pallas,Shravana,80,91,171,0.47,0.53
PA_VM23,Pallas,Danishtha,80,64,144,0.56,0.44
PA_VM24,Pallas,Shatabhisha,21,17,38,0.55,0.45
PH_VM20,Pholus,PurvaAshada,28,53,81,0.35,0.65
PH_VM21,Pholus,UttaraAshada,622,605,1227,0.51,0.49
PL_VM22,Pluto,Shravana,512,549,1061,0.48,0.52
PL_VM23,Pluto,Danishtha,138,109,247,0.56,0.44
SA_VM20,Saturn,PurvaAshada,64,77,141,0.45,0.55
SA_VM21,Saturn,UttaraAshada,189,205,394,0.48,0.52
SA_VM22,Saturn,Shravana,197,196,393,0.5,0.5
SA_VM23,Saturn,Danishtha,200,180,380,0.53,0.47
SN_VM20,SNode,PurvaAshada,86,93,179,0.48,0.52
SN_VM21,SNode,UttaraAshada,143,108,251,0.57,0.43
SN_VM22,SNode,Shravana,122,130,252,0.48,0.52
SN_VM23,SNode,Danishtha,114,137,251,0.45,0.55
SN_VM24,SNode,Shatabhisha,133,119,252,0.53,0.47
SN_VM25,SNode,PurvaBhadrapada,52,71,123,0.42,0.58
SU_VM01,Sun,Aswini,20,21,41,0.49,0.51
SU_VM02,Sun,Bharani,24,16,40,0.6,0.4
SU_VM03,Sun,Krittica,28,12,40,0.7,0.3
SU_VM04,Sun,Rohini,21,21,42,0.5,0.5
SU_VM05,Sun,Mrigashira,24,17,41,0.59,0.41
SU_VM06,Sun,Ardra,24,18,42,0.57,0.43
SU_VM07,Sun,Punavasu,18,24,42,0.43,0.57
SU_VM08,Sun,Pushya,22,25,47,0.47,0.53
SU_VM09,Sun,Ashlesha,24,32,56,0.43,0.57
SU_VM10,Sun,Magha,33,23,56,0.59,0.41
SU_VM11,Sun,PurvaPhalguni,18,37,55,0.33,0.67
SU_VM12,Sun,UttaraPhalguni,23,32,55,0.42,0.58
SU_VM13,Sun,Hasta,19,36,55,0.35,0.65
SU_VM14,Sun,Chitra,26,29,55,0.47,0.53
SU_VM15,Sun,Swati,23,29,52,0.44,0.56
SU_VM16,Sun,Vishakha,22,31,53,0.42,0.58
SU_VM17,Sun,Anuradha,30,23,53,0.57,0.43
SU_VM18,Sun,Jyeshtha,24,29,53,0.45,0.55
SU_VM19,Sun,Mula,25,27,52,0.48,0.52
SU_VM20,Sun,PurvaAshada,30,23,53,0.57,0.43
SU_VM21,Sun,UttaraAshada,26,26,52,0.5,0.5
SU_VM22,Sun,Shravana,35,18,53,0.66,0.34
SU_VM23,Sun,Danishtha,25,27,52,0.48,0.52
SU_VM24,Sun,Shatabhisha,28,21,49,0.57,0.43
SU_VM25,Sun,PurvaBhadrapada,26,13,39,0.67,0.33
SU_VM26,Sun,UttaraBhadrapada,17,23,40,0.42,0.57
SU_VM27,Sun,Revati,15,25,40,0.38,0.62
UR_VM02,Uranus,Bharani,85,66,151,0.56,0.44
UR_VM03,Uranus,Krittica,522,551,1073,0.49,0.51
UR_VM04,Uranus,Rohini,43,41,84,0.51,0.49
VE_VM01,Venus,Aswini,14,20,34,0.41,0.59
VE_VM02,Venus,Bharani,16,18,34,0.47,0.53
VE_VM03,Venus,Krittica,18,16,34,0.53,0.47
VE_VM04,Venus,Rohini,20,15,35,0.57,0.43
VE_VM05,Venus,Mrigashira,34,27,61,0.56,0.44
VE_VM06,Venus,Ardra,61,42,103,0.59,0.41
VE_VM07,Venus,Punavasu,37,32,69,0.54,0.46
VE_VM08,Venus,Pushya,19,27,46,0.41,0.59
VE_VM09,Venus,Ashlesha,20,27,47,0.43,0.57
VE_VM10,Venus,Magha,17,28,45,0.38,0.62
VE_VM11,Venus,PurvaPhalguni,15,30,45,0.33,0.67
VE_VM12,Venus,UttaraPhalguni,19,26,45,0.42,0.58
VE_VM13,Venus,Hasta,18,25,43,0.42,0.58
VE_VM14,Venus,Chitra,13,31,44,0.3,0.7
VE_VM15,Venus,Swati,23,24,47,0.49,0.51
VE_VM16,Venus,Vishakha,44,50,94,0.47,0.53
VE_VM17,Venus,Anuradha,49,40,89,0.55,0.45
VE_VM18,Venus,Jyeshtha,24,22,46,0.52,0.48
VE_VM19,Venus,Mula,24,20,44,0.55,0.45
VE_VM20,Venus,PurvaAshada,21,23,44,0.48,0.52
VE_VM21,Venus,UttaraAshada,24,21,45,0.53,0.47
VE_VM22,Venus,Shravana,24,19,43,0.56,0.44
VE_VM23,Venus,Danishtha,22,19,41,0.54,0.46
VE_VM24,Venus,Shatabhisha,17,15,32,0.53,0.47
VE_VM25,Venus,PurvaBhadrapada,19,14,33,0.58,0.42
VE_VM26,Venus,UttaraBhadrapada,18,15,33,0.55,0.45
VE_VM27,Venus,Revati,20,12,32,0.62,0.38
VS_VM01,Vesta,Aswini,16,13,29,0.55,0.45
VS_VM02,Vesta,Bharani,20,10,30,0.67,0.33
VS_VM03,Vesta,Krittica,15,19,34,0.44,0.56
VS_VM04,Vesta,Rohini,85,84,169,0.5,0.5
VS_VM05,Vesta,Mrigashira,53,56,109,0.49,0.51
VS_VM06,Vesta,Ardra,16,16,32,0.5,0.5
VS_VM07,Vesta,Punavasu,20,11,31,0.65,0.35
VS_VM08,Vesta,Pushya,16,15,31,0.52,0.48
VS_VM09,Vesta,Ashlesha,19,11,30,0.63,0.37
VS_VM10,Vesta,Magha,14,17,31,0.45,0.55
VS_VM11,Vesta,PurvaPhalguni,14,22,36,0.39,0.61
VS_VM12,Vesta,UttaraPhalguni,32,34,66,0.48,0.52
VS_VM13,Vesta,Hasta,48,56,104,0.46,0.54
VS_VM14,Vesta,Chitra,11,16,27,0.41,0.59
VS_VM15,Vesta,Swati,10,16,26,0.38,0.62
VS_VM16,Vesta,Vishakha,19,7,26,0.73,0.27
VS_VM17,Vesta,Anuradha,20,6,26,0.77,0.23
VS_VM18,Vesta,Jyeshtha,15,13,28,0.54,0.46
VS_VM19,Vesta,Mula,15,14,29,0.52,0.48
VS_VM20,Vesta,PurvaAshada,42,64,106,0.4,0.6
VS_VM21,Vesta,UttaraAshada,70,69,139,0.5,0.5
VS_VM22,Vesta,Shravana,15,17,32,0.47,0.53
VS_VM23,Vesta,Danishtha,7,21,28,0.25,0.75
VS_VM24,Vesta,Shatabhisha,16,12,28,0.57,0.43
VS_VM25,Vesta,PurvaBhadrapada,12,15,27,0.44,0.56
VS_VM26,Vesta,UttaraBhadrapada,17,10,27,0.63,0.37
VS_VM27,Vesta,Revati,13,14,27,0.48,0.52
