PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_VM10,Chiron,Magha,96,86,182,0.53,0.47
CH_VM11,Chiron,PurvaPhalguni,110,64,174,0.63,0.37
CH_VM12,Chiron,UttaraPhalguni,124,81,205,0.6,0.4
CH_VM13,Chiron,Hasta,144,98,242,0.6,0.4
CH_VM14,Chiron,Chitra,107,80,187,0.57,0.43
CH_VM15,Chiron,Swati,104,84,188,0.55,0.45
CH_VM16,Chiron,Vishakha,105,84,189,0.56,0.44
CH_VM17,Chiron,Anuradha,150,108,258,0.58,0.42
CH_VM18,Chiron,Jyeshtha,160,159,319,0.5,0.5
CH_VM19,Chiron,Mula,171,172,343,0.5,0.5
CH_VM20,Chiron,PurvaAshada,200,184,384,0.52,0.48
CH_VM21,Chiron,UttaraAshada,263,220,483,0.54,0.46
CH_VM22,Chiron,Shravana,307,286,593,0.52,0.48
CH_VM23,Chiron,Danishtha,362,294,656,0.55,0.45
CH_VM24,Chiron,Shatabhisha,471,385,856,0.55,0.45
CH_VM25,Chiron,PurvaBhadrapada,485,369,854,0.57,0.43
CH_VM26,Chiron,UttaraBhadrapada,550,438,988,0.56,0.44
CH_VM27,Chiron,Revati,170,161,331,0.51,0.49
JN_VM01,Juno,Aswini,73,49,122,0.6,0.4
JN_VM02,Juno,Bharani,81,55,136,0.6,0.4
JN_VM03,Juno,Krittica,114,102,216,0.53,0.47
JN_VM04,Juno,Rohini,87,89,176,0.49,0.51
JN_VM05,Juno,Mrigashira,106,81,187,0.57,0.43
JN_VM06,Juno,Ardra,136,108,244,0.56,0.44
JN_VM07,Juno,Punavasu,77,55,132,0.58,0.42
JN_VM08,Juno,Pushya,112,95,207,0.54,0.46
JN_VM09,Juno,Ashlesha,145,143,288,0.5,0.5
JN_VM10,Juno,Magha,111,99,210,0.53,0.47
JN_VM11,Juno,PurvaPhalguni,118,121,239,0.49,0.51
JN_VM12,Juno,UttaraPhalguni,213,154,367,0.58,0.42
JN_VM13,Juno,Hasta,243,164,407,0.6,0.4
JN_VM14,Juno,Chitra,260,228,488,0.53,0.47
JN_VM15,Juno,Swati,219,214,433,0.51,0.49
JN_VM16,Juno,Vishakha,206,193,399,0.52,0.48
JN_VM17,Juno,Anuradha,239,202,441,0.54,0.46
JN_VM18,Juno,Jyeshtha,267,224,491,0.54,0.46
JN_VM19,Juno,Mula,255,168,423,0.6,0.4
JN_VM20,Juno,PurvaAshada,212,170,382,0.55,0.45
JN_VM21,Juno,UttaraAshada,128,101,229,0.56,0.44
JN_VM22,Juno,Shravana,197,134,331,0.6,0.4
JN_VM23,Juno,Danishtha,154,136,290,0.53,0.47
JN_VM24,Juno,Shatabhisha,111,120,231,0.48,0.52
JN_VM25,Juno,PurvaBhadrapada,152,137,289,0.53,0.47
JN_VM26,Juno,UttaraBhadrapada,154,112,266,0.58,0.42
JN_VM27,Juno,Revati,108,89,197,0.55,0.45
JU_VM01,Jupiter,Aswini,189,163,352,0.54,0.46
JU_VM02,Jupiter,Bharani,72,73,145,0.5,0.5
JU_VM03,Jupiter,Krittica,68,71,139,0.49,0.51
JU_VM04,Jupiter,Rohini,203,157,360,0.56,0.44
JU_VM05,Jupiter,Mrigashira,38,42,80,0.48,0.52
JU_VM06,Jupiter,Ardra,139,135,274,0.51,0.49
JU_VM07,Jupiter,Punavasu,126,107,233,0.54,0.46
JU_VM08,Jupiter,Pushya,72,73,145,0.5,0.5
JU_VM09,Jupiter,Ashlesha,195,176,371,0.53,0.47
JU_VM10,Jupiter,Magha,76,71,147,0.52,0.48
JU_VM11,Jupiter,PurvaPhalguni,271,212,483,0.56,0.44
JU_VM12,Jupiter,UttaraPhalguni,91,97,188,0.48,0.52
JU_VM13,Jupiter,Hasta,288,230,518,0.56,0.44
JU_VM14,Jupiter,Chitra,160,113,273,0.59,0.41
JU_VM15,Jupiter,Swati,223,168,391,0.57,0.43
JU_VM16,Jupiter,Vishakha,217,175,392,0.55,0.45
JU_VM17,Jupiter,Anuradha,136,111,247,0.55,0.45
JU_VM18,Jupiter,Jyeshtha,304,203,507,0.6,0.4
JU_VM19,Jupiter,Mula,79,63,142,0.56,0.44
JU_VM20,Jupiter,PurvaAshada,242,249,491,0.49,0.51
JU_VM21,Jupiter,UttaraAshada,149,123,272,0.55,0.45
JU_VM22,Jupiter,Shravana,119,104,223,0.53,0.47
JU_VM23,Jupiter,Danishtha,282,204,486,0.58,0.42
JU_VM24,Jupiter,Shatabhisha,94,66,160,0.59,0.41
JU_VM25,Jupiter,PurvaBhadrapada,176,154,330,0.53,0.47
JU_VM26,Jupiter,UttaraBhadrapada,218,174,392,0.56,0.44
JU_VM27,Jupiter,Revati,51,29,80,0.64,0.36
MA_VM01,Mars,Aswini,149,113,262,0.57,0.43
MA_VM02,Mars,Bharani,171,129,300,0.57,0.43
MA_VM03,Mars,Krittica,132,137,269,0.49,0.51
MA_VM04,Mars,Rohini,137,142,279,0.49,0.51
MA_VM05,Mars,Mrigashira,169,155,324,0.52,0.48
MA_VM06,Mars,Ardra,185,163,348,0.53,0.47
MA_VM07,Mars,Punavasu,160,143,303,0.53,0.47
MA_VM08,Mars,Pushya,179,146,325,0.55,0.45
MA_VM09,Mars,Ashlesha,198,172,370,0.54,0.46
MA_VM10,Mars,Magha,176,161,337,0.52,0.48
MA_VM11,Mars,PurvaPhalguni,211,142,353,0.6,0.4
MA_VM12,Mars,UttaraPhalguni,192,144,336,0.57,0.43
MA_VM13,Mars,Hasta,173,149,322,0.54,0.46
MA_VM14,Mars,Chitra,203,144,347,0.59,0.41
MA_VM15,Mars,Swati,163,140,303,0.54,0.46
MA_VM16,Mars,Vishakha,162,100,262,0.62,0.38
MA_VM17,Mars,Anuradha,153,139,292,0.52,0.48
MA_VM18,Mars,Jyeshtha,125,152,277,0.45,0.55
MA_VM19,Mars,Mula,142,117,259,0.55,0.45
MA_VM20,Mars,PurvaAshada,121,97,218,0.56,0.44
MA_VM21,Mars,UttaraAshada,131,131,262,0.5,0.5
MA_VM22,Mars,Shravana,159,106,265,0.6,0.4
MA_VM23,Mars,Danishtha,128,92,220,0.58,0.42
MA_VM24,Mars,Shatabhisha,163,128,291,0.56,0.44
MA_VM25,Mars,PurvaBhadrapada,109,100,209,0.52,0.48
MA_VM26,Mars,UttaraBhadrapada,129,84,213,0.61,0.39
MA_VM27,Mars,Revati,158,117,275,0.57,0.43
ME_VM01,Mercury,Aswini,128,130,258,0.5,0.5
ME_VM02,Mercury,Bharani,141,103,244,0.58,0.42
ME_VM03,Mercury,Krittica,139,131,270,0.51,0.49
ME_VM04,Mercury,Rohini,143,126,269,0.53,0.47
ME_VM05,Mercury,Mrigashira,124,138,262,0.47,0.53
ME_VM06,Mercury,Ardra,142,136,278,0.51,0.49
ME_VM07,Mercury,Punavasu,143,130,273,0.52,0.48
ME_VM08,Mercury,Pushya,154,129,283,0.54,0.46
ME_VM09,Mercury,Ashlesha,153,138,291,0.53,0.47
ME_VM10,Mercury,Magha,150,113,263,0.57,0.43
ME_VM11,Mercury,PurvaPhalguni,154,128,282,0.55,0.45
ME_VM12,Mercury,UttaraPhalguni,161,139,300,0.54,0.46
ME_VM13,Mercury,Hasta,159,155,314,0.51,0.49
ME_VM14,Mercury,Chitra,178,151,329,0.54,0.46
ME_VM15,Mercury,Swati,172,156,328,0.52,0.48
ME_VM16,Mercury,Vishakha,207,121,328,0.63,0.37
ME_VM17,Mercury,Anuradha,183,131,314,0.58,0.42
ME_VM18,Mercury,Jyeshtha,165,120,285,0.58,0.42
ME_VM19,Mercury,Mula,174,121,295,0.59,0.41
ME_VM20,Mercury,PurvaAshada,170,127,297,0.57,0.43
ME_VM21,Mercury,UttaraAshada,166,134,300,0.55,0.45
ME_VM22,Mercury,Shravana,163,144,307,0.53,0.47
ME_VM23,Mercury,Danishtha,171,141,312,0.55,0.45
ME_VM24,Mercury,Shatabhisha,166,134,300,0.55,0.45
ME_VM25,Mercury,PurvaBhadrapada,172,123,295,0.58,0.42
ME_VM26,Mercury,UttaraBhadrapada,144,139,283,0.51,0.49
ME_VM27,Mercury,Revati,156,105,261,0.6,0.4
MO_VM01,Moon,Aswini,174,121,295,0.59,0.41
MO_VM02,Moon,Bharani,165,131,296,0.56,0.44
MO_VM03,Moon,Krittica,170,119,289,0.59,0.41
MO_VM04,Moon,Rohini,158,137,295,0.54,0.46
MO_VM05,Moon,Mrigashira,147,145,292,0.5,0.5
MO_VM06,Moon,Ardra,157,136,293,0.54,0.46
MO_VM07,Moon,Punavasu,156,135,291,0.54,0.46
MO_VM08,Moon,Pushya,157,129,286,0.55,0.45
MO_VM09,Moon,Ashlesha,148,143,291,0.51,0.49
MO_VM10,Moon,Magha,180,114,294,0.61,0.39
MO_VM11,Moon,PurvaPhalguni,164,124,288,0.57,0.43
MO_VM12,Moon,UttaraPhalguni,167,116,283,0.59,0.41
MO_VM13,Moon,Hasta,161,122,283,0.57,0.43
MO_VM14,Moon,Chitra,153,128,281,0.54,0.46
MO_VM15,Moon,Swati,152,137,289,0.53,0.47
MO_VM16,Moon,Vishakha,158,125,283,0.56,0.44
MO_VM17,Moon,Anuradha,139,146,285,0.49,0.51
MO_VM18,Moon,Jyeshtha,154,135,289,0.53,0.47
MO_VM19,Moon,Mula,160,122,282,0.57,0.43
MO_VM20,Moon,PurvaAshada,154,134,288,0.53,0.47
MO_VM21,Moon,UttaraAshada,162,130,292,0.55,0.45
MO_VM22,Moon,Shravana,147,146,293,0.5,0.5
MO_VM23,Moon,Danishtha,168,129,297,0.57,0.43
MO_VM24,Moon,Shatabhisha,155,137,292,0.53,0.47
MO_VM25,Moon,PurvaBhadrapada,151,139,290,0.52,0.48
MO_VM26,Moon,UttaraBhadrapada,160,135,295,0.54,0.46
MO_VM27,Moon,Revati,161,128,289,0.56,0.44
NE_VM20,Neptune,PurvaAshada,255,220,475,0.54,0.46
NE_VM21,Neptune,UttaraAshada,881,665,1546,0.57,0.43
NE_VM22,Neptune,Shravana,806,728,1534,0.53,0.47
NE_VM23,Neptune,Danishtha,813,707,1520,0.53,0.47
NE_VM24,Neptune,Shatabhisha,851,666,1517,0.56,0.44
NE_VM25,Neptune,PurvaBhadrapada,672,557,1229,0.55,0.45
NN_VM01,NNode,Aswini,92,83,175,0.53,0.47
NN_VM02,NNode,Bharani,178,143,321,0.55,0.45
NN_VM03,NNode,Krittica,188,161,349,0.54,0.46
NN_VM04,NNode,Rohini,173,175,348,0.5,0.5
NN_VM05,NNode,Mrigashira,181,165,346,0.52,0.48
NN_VM06,NNode,Ardra,176,169,345,0.51,0.49
NN_VM07,NNode,Punavasu,193,154,347,0.56,0.44
NN_VM08,NNode,Pushya,178,169,347,0.51,0.49
NN_VM09,NNode,Ashlesha,209,138,347,0.6,0.4
NN_VM10,NNode,Magha,186,161,347,0.54,0.46
NN_VM11,NNode,PurvaPhalguni,199,150,349,0.57,0.43
NN_VM12,NNode,UttaraPhalguni,197,150,347,0.57,0.43
NN_VM13,NNode,Hasta,191,157,348,0.55,0.45
NN_VM14,NNode,Chitra,208,141,349,0.6,0.4
NN_VM15,NNode,Swati,212,134,346,0.61,0.39
NN_VM16,NNode,Vishakha,194,152,346,0.56,0.44
NN_VM17,NNode,Anuradha,195,155,350,0.56,0.44
NN_VM18,NNode,Jyeshtha,190,158,348,0.55,0.45
NN_VM19,NNode,Mula,185,163,348,0.53,0.47
NN_VM20,NNode,PurvaAshada,115,89,204,0.56,0.44
NN_VM21,NNode,UttaraAshada,103,70,173,0.6,0.4
NN_VM22,NNode,Shravana,77,97,174,0.44,0.56
NN_VM23,NNode,Danishtha,73,100,173,0.42,0.58
NN_VM24,NNode,Shatabhisha,92,82,174,0.53,0.47
NN_VM25,NNode,PurvaBhadrapada,100,72,172,0.58,0.42
NN_VM26,NNode,UttaraBhadrapada,95,78,173,0.55,0.45
NN_VM27,NNode,Revati,98,77,175,0.56,0.44
PA_VM01,Pallas,Aswini,184,130,314,0.59,0.41
PA_VM02,Pallas,Bharani,165,117,282,0.59,0.41
PA_VM03,Pallas,Krittica,94,81,175,0.54,0.46
PA_VM04,Pallas,Rohini,97,106,203,0.48,0.52
PA_VM05,Pallas,Mrigashira,89,72,161,0.55,0.45
PA_VM06,Pallas,Ardra,62,61,123,0.5,0.5
PA_VM07,Pallas,Punavasu,94,78,172,0.55,0.45
PA_VM08,Pallas,Pushya,95,88,183,0.52,0.48
PA_VM09,Pallas,Ashlesha,89,69,158,0.56,0.44
PA_VM10,Pallas,Magha,115,83,198,0.58,0.42
PA_VM11,Pallas,PurvaPhalguni,95,79,174,0.55,0.45
PA_VM12,Pallas,UttaraPhalguni,115,94,209,0.55,0.45
PA_VM13,Pallas,Hasta,144,116,260,0.55,0.45
PA_VM14,Pallas,Chitra,164,146,310,0.53,0.47
PA_VM15,Pallas,Swati,165,116,281,0.59,0.41
PA_VM16,Pallas,Vishakha,133,83,216,0.62,0.38
PA_VM17,Pallas,Anuradha,119,112,231,0.52,0.48
PA_VM18,Pallas,Jyeshtha,192,174,366,0.52,0.48
PA_VM19,Pallas,Mula,233,160,393,0.59,0.41
PA_VM20,Pallas,PurvaAshada,215,191,406,0.53,0.47
PA_VM21,Pallas,UttaraAshada,225,197,422,0.53,0.47
PA_VM22,Pallas,Shravana,222,178,400,0.56,0.44
PA_VM23,Pallas,Danishtha,264,220,484,0.55,0.45
PA_VM24,Pallas,Shatabhisha,305,249,554,0.55,0.45
PA_VM25,Pallas,PurvaBhadrapada,240,263,503,0.48,0.52
PA_VM26,Pallas,UttaraBhadrapada,196,177,373,0.53,0.47
PA_VM27,Pallas,Revati,167,103,270,0.62,0.38
PH_VM07,Pholus,Punavasu,24,20,44,0.55,0.45
PH_VM08,Pholus,Pushya,51,62,113,0.45,0.55
PH_VM09,Pholus,Ashlesha,134,117,251,0.53,0.47
PH_VM10,Pholus,Magha,147,109,256,0.57,0.43
PH_VM11,Pholus,PurvaPhalguni,158,104,262,0.6,0.4
PH_VM12,Pholus,UttaraPhalguni,160,111,271,0.59,0.41
PH_VM13,Pholus,Hasta,200,157,357,0.56,0.44
PH_VM14,Pholus,Chitra,242,178,420,0.58,0.42
PH_VM15,Pholus,Swati,296,292,588,0.5,0.5
PH_VM16,Pholus,Vishakha,407,362,769,0.53,0.47
PH_VM17,Pholus,Anuradha,544,501,1045,0.52,0.48
PH_VM18,Pholus,Jyeshtha,826,652,1478,0.56,0.44
PH_VM19,Pholus,Mula,1068,860,1928,0.55,0.45
PH_VM20,Pholus,PurvaAshada,21,18,39,0.54,0.46
PL_VM16,Pluto,Vishakha,346,299,645,0.54,0.46
PL_VM17,Pluto,Anuradha,823,599,1422,0.58,0.42
PL_VM18,Pluto,Jyeshtha,719,664,1383,0.52,0.48
PL_VM19,Pluto,Mula,843,763,1606,0.52,0.48
PL_VM20,Pluto,PurvaAshada,957,731,1688,0.57,0.43
PL_VM21,Pluto,UttaraAshada,590,487,1077,0.55,0.45
SA_VM01,Saturn,Aswini,141,120,261,0.54,0.46
SA_VM02,Saturn,Bharani,139,123,262,0.53,0.47
SA_VM03,Saturn,Krittica,136,122,258,0.53,0.47
SA_VM04,Saturn,Rohini,122,132,254,0.48,0.52
SA_VM05,Saturn,Mrigashira,118,139,257,0.46,0.54
SA_VM06,Saturn,Ardra,149,108,257,0.58,0.42
SA_VM07,Saturn,Punavasu,130,125,255,0.51,0.49
SA_VM08,Saturn,Pushya,127,99,226,0.56,0.44
SA_VM09,Saturn,Ashlesha,150,99,249,0.6,0.4
SA_VM10,Saturn,Magha,121,135,256,0.47,0.53
SA_VM11,Saturn,PurvaPhalguni,124,142,266,0.47,0.53
SA_VM12,Saturn,UttaraPhalguni,152,124,276,0.55,0.45
SA_VM13,Saturn,Hasta,173,129,302,0.57,0.43
SA_VM14,Saturn,Chitra,143,125,268,0.53,0.47
SA_VM15,Saturn,Swati,158,108,266,0.59,0.41
SA_VM16,Saturn,Vishakha,154,115,269,0.57,0.43
SA_VM17,Saturn,Anuradha,172,146,318,0.54,0.46
SA_VM18,Saturn,Jyeshtha,181,130,311,0.58,0.42
SA_VM19,Saturn,Mula,173,136,309,0.56,0.44
SA_VM20,Saturn,PurvaAshada,191,147,338,0.57,0.43
SA_VM21,Saturn,UttaraAshada,144,126,270,0.53,0.47
SA_VM22,Saturn,Shravana,253,221,474,0.53,0.47
SA_VM23,Saturn,Danishtha,305,254,559,0.55,0.45
SA_VM24,Saturn,Shatabhisha,143,123,266,0.54,0.46
SA_VM25,Saturn,PurvaBhadrapada,173,94,267,0.65,0.35
SA_VM26,Saturn,UttaraBhadrapada,149,116,265,0.56,0.44
SA_VM27,Saturn,Revati,157,105,262,0.6,0.4
SN_VM01,SNode,Aswini,210,136,346,0.61,0.39
SN_VM02,SNode,Bharani,209,142,351,0.6,0.4
SN_VM03,SNode,Krittica,190,154,344,0.55,0.45
SN_VM04,SNode,Rohini,188,161,349,0.54,0.46
SN_VM05,SNode,Mrigashira,186,163,349,0.53,0.47
SN_VM06,SNode,Ardra,161,128,289,0.56,0.44
SN_VM07,SNode,Punavasu,101,73,174,0.58,0.42
SN_VM08,SNode,Pushya,91,83,174,0.52,0.48
SN_VM09,SNode,Ashlesha,75,99,174,0.43,0.57
SN_VM10,SNode,Magha,79,94,173,0.46,0.54
SN_VM11,SNode,PurvaPhalguni,93,78,171,0.54,0.46
SN_VM12,SNode,UttaraPhalguni,99,76,175,0.57,0.43
SN_VM13,SNode,Hasta,101,73,174,0.58,0.42
SN_VM14,SNode,Chitra,90,83,173,0.52,0.48
SN_VM15,SNode,Swati,129,109,238,0.54,0.46
SN_VM16,SNode,Vishakha,193,153,346,0.56,0.44
SN_VM17,SNode,Anuradha,174,174,348,0.5,0.5
SN_VM18,SNode,Jyeshtha,181,167,348,0.52,0.48
SN_VM19,SNode,Mula,171,173,344,0.5,0.5
SN_VM20,SNode,PurvaAshada,191,156,347,0.55,0.45
SN_VM21,SNode,UttaraAshada,184,162,346,0.53,0.47
SN_VM22,SNode,Shravana,186,161,347,0.54,0.46
SN_VM23,SNode,Danishtha,220,129,349,0.63,0.37
SN_VM24,SNode,Shatabhisha,189,158,347,0.54,0.46
SN_VM25,SNode,PurvaBhadrapada,187,161,348,0.54,0.46
SN_VM26,SNode,UttaraBhadrapada,202,147,349,0.58,0.42
SN_VM27,SNode,Revati,198,150,348,0.57,0.43
SU_VM01,Sun,Aswini,179,115,294,0.61,0.39
SU_VM02,Sun,Bharani,161,143,304,0.53,0.47
SU_VM03,Sun,Krittica,153,150,303,0.5,0.5
SU_VM04,Sun,Rohini,150,130,280,0.54,0.46
SU_VM05,Sun,Mrigashira,151,156,307,0.49,0.51
SU_VM06,Sun,Ardra,138,141,279,0.49,0.51
SU_VM07,Sun,Punavasu,175,134,309,0.57,0.43
SU_VM08,Sun,Pushya,160,148,308,0.52,0.48
SU_VM09,Sun,Ashlesha,162,146,308,0.53,0.47
SU_VM10,Sun,Magha,160,148,308,0.52,0.48
SU_VM11,Sun,PurvaPhalguni,144,126,270,0.53,0.47
SU_VM12,Sun,UttaraPhalguni,139,161,300,0.46,0.54
SU_VM13,Sun,Hasta,169,131,300,0.56,0.44
SU_VM14,Sun,Chitra,175,124,299,0.59,0.41
SU_VM15,Sun,Swati,186,108,294,0.63,0.37
SU_VM16,Sun,Vishakha,161,133,294,0.55,0.45
SU_VM17,Sun,Anuradha,156,104,260,0.6,0.4
SU_VM18,Sun,Jyeshtha,158,132,290,0.54,0.46
SU_VM19,Sun,Mula,163,95,258,0.63,0.37
SU_VM20,Sun,PurvaAshada,139,127,266,0.52,0.48
SU_VM21,Sun,UttaraAshada,142,132,274,0.52,0.48
SU_VM22,Sun,Shravana,171,120,291,0.59,0.41
SU_VM23,Sun,Danishtha,167,104,271,0.62,0.38
SU_VM24,Sun,Shatabhisha,137,147,284,0.48,0.52
SU_VM25,Sun,PurvaBhadrapada,168,128,296,0.57,0.43
SU_VM26,Sun,UttaraBhadrapada,151,140,291,0.52,0.48
SU_VM27,Sun,Revati,163,120,283,0.58,0.42
UR_VM01,Uranus,Aswini,504,373,877,0.57,0.43
UR_VM02,Uranus,Bharani,335,296,631,0.53,0.47
UR_VM20,Uranus,PurvaAshada,218,185,403,0.54,0.46
UR_VM21,Uranus,UttaraAshada,479,335,814,0.59,0.41
UR_VM22,Uranus,Shravana,479,399,878,0.55,0.45
UR_VM23,Uranus,Danishtha,421,405,826,0.51,0.49
UR_VM24,Uranus,Shatabhisha,460,370,830,0.55,0.45
UR_VM25,Uranus,PurvaBhadrapada,460,439,899,0.51,0.49
UR_VM26,Uranus,UttaraBhadrapada,461,369,830,0.56,0.44
UR_VM27,Uranus,Revati,461,372,833,0.55,0.45
VE_VM01,Venus,Aswini,128,120,248,0.52,0.48
VE_VM02,Venus,Bharani,115,132,247,0.47,0.53
VE_VM03,Venus,Krittica,139,106,245,0.57,0.43
VE_VM04,Venus,Rohini,225,157,382,0.59,0.41
VE_VM05,Venus,Mrigashira,194,182,376,0.52,0.48
VE_VM06,Venus,Ardra,133,120,253,0.53,0.47
VE_VM07,Venus,Punavasu,122,121,243,0.5,0.5
VE_VM08,Venus,Pushya,129,114,243,0.53,0.47
VE_VM09,Venus,Ashlesha,158,179,337,0.47,0.53
VE_VM10,Venus,Magha,198,155,353,0.56,0.44
VE_VM11,Venus,PurvaPhalguni,149,99,248,0.6,0.4
VE_VM12,Venus,UttaraPhalguni,125,121,246,0.51,0.49
VE_VM13,Venus,Hasta,130,116,246,0.53,0.47
VE_VM14,Venus,Chitra,163,129,292,0.56,0.44
VE_VM15,Venus,Swati,224,195,419,0.53,0.47
VE_VM16,Venus,Vishakha,148,122,270,0.55,0.45
VE_VM17,Venus,Anuradha,147,98,245,0.6,0.4
VE_VM18,Venus,Jyeshtha,127,115,242,0.52,0.48
VE_VM19,Venus,Mula,141,108,249,0.57,0.43
VE_VM20,Venus,PurvaAshada,209,132,341,0.61,0.39
VE_VM21,Venus,UttaraAshada,211,170,381,0.55,0.45
VE_VM22,Venus,Shravana,152,96,248,0.61,0.39
VE_VM23,Venus,Danishtha,119,121,240,0.5,0.5
VE_VM24,Venus,Shatabhisha,155,81,236,0.66,0.34
VE_VM25,Venus,PurvaBhadrapada,134,120,254,0.53,0.47
VE_VM26,Venus,UttaraBhadrapada,226,160,386,0.59,0.41
VE_VM27,Venus,Revati,177,174,351,0.5,0.5
VS_VM01,Vesta,Aswini,161,158,319,0.5,0.5
VS_VM02,Vesta,Bharani,156,169,325,0.48,0.52
VS_VM03,Vesta,Krittica,166,146,312,0.53,0.47
VS_VM04,Vesta,Rohini,181,147,328,0.55,0.45
VS_VM05,Vesta,Mrigashira,186,130,316,0.59,0.41
VS_VM06,Vesta,Ardra,174,155,329,0.53,0.47
VS_VM07,Vesta,Punavasu,178,150,328,0.54,0.46
VS_VM08,Vesta,Pushya,183,118,301,0.61,0.39
VS_VM09,Vesta,Ashlesha,161,141,302,0.53,0.47
VS_VM10,Vesta,Magha,165,124,289,0.57,0.43
VS_VM11,Vesta,PurvaPhalguni,184,154,338,0.54,0.46
VS_VM12,Vesta,UttaraPhalguni,169,128,297,0.57,0.43
VS_VM13,Vesta,Hasta,151,127,278,0.54,0.46
VS_VM14,Vesta,Chitra,150,129,279,0.54,0.46
VS_VM15,Vesta,Swati,118,82,200,0.59,0.41
VS_VM16,Vesta,Vishakha,153,112,265,0.58,0.42
VS_VM17,Vesta,Anuradha,134,108,242,0.55,0.45
VS_VM18,Vesta,Jyeshtha,155,96,251,0.62,0.38
VS_VM19,Vesta,Mula,143,114,257,0.56,0.44
VS_VM20,Vesta,PurvaAshada,112,95,207,0.54,0.46
VS_VM21,Vesta,UttaraAshada,141,121,262,0.54,0.46
VS_VM22,Vesta,Shravana,128,140,268,0.48,0.52
VS_VM23,Vesta,Danishtha,181,147,328,0.55,0.45
VS_VM24,Vesta,Shatabhisha,186,157,343,0.54,0.46
VS_VM25,Vesta,PurvaBhadrapada,165,120,285,0.58,0.42
VS_VM26,Vesta,UttaraBhadrapada,153,140,293,0.52,0.48
VS_VM27,Vesta,Revati,144,135,279,0.52,0.48
