PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_AM08,Juno,Natra,17,9,26,0.65,0.35
JN_AM09,Juno,Tarf(a),15,12,27,0.56,0.44
JN_AM10,Juno,Gabha,16,10,26,0.62,0.38
JN_AM11,Juno,Zubra,12,16,28,0.43,0.57
JN_AM12,Juno,Sarfa,12,16,28,0.43,0.57
JN_AM13,Juno,Auwa,17,13,30,0.57,0.43
JN_AM14,Juno,Simak,14,19,33,0.42,0.58
JN_AM15,Juno,Gafr,80,66,146,0.55,0.45
JN_AM16,Juno,Zubana,94,67,161,0.58,0.42
JN_AM17,Juno,Iklik,22,18,40,0.55,0.45
JN_AM18,Juno,Qualb,23,14,37,0.62,0.38
JN_AM19,Juno,Saula,24,16,40,0.6,0.4
JN_AM20,Juno,Na'a'im,99,69,168,0.59,0.41
JN_AM21,Juno,Balda,84,65,149,0.56,0.44
JN_AM22,Juno,Dabih,19,17,36,0.53,0.47
JN_AM23,Juno,Bula,32,25,57,0.56,0.44
JN_AM24,Juno,Su'ud,38,26,64,0.59,0.41
JN_AM25,Juno,Ahbija,34,28,62,0.55,0.45
JN_AM26,Juno,Muqaddam,31,33,64,0.48,0.52
JN_AM27,Juno,Mu'ahhar,72,106,178,0.4,0.6
JN_AM28,Juno,Risa,79,53,132,0.6,0.4
JU_AM01,Jupiter,Saratan,107,100,207,0.52,0.48
JU_AM17,Jupiter,Iklik,7,1,8,0.88,0.12
JU_AM18,Jupiter,Qualb,121,122,243,0.5,0.5
JU_AM19,Jupiter,Saula,55,75,130,0.42,0.58
JU_AM20,Jupiter,Na'a'im,67,80,147,0.46,0.54
JU_AM21,Jupiter,Balda,121,102,223,0.54,0.46
JU_AM22,Jupiter,Dabih,29,28,57,0.51,0.49
JU_AM23,Jupiter,Bula,144,97,241,0.6,0.4
JU_AM24,Jupiter,Su'ud,78,44,122,0.64,0.36
JU_AM25,Jupiter,Ahbija,29,27,56,0.52,0.48
JU_AM26,Jupiter,Muqaddam,167,135,302,0.55,0.45
JU_AM27,Jupiter,Mu'ahhar,25,30,55,0.45,0.55
JU_AM28,Jupiter,Risa,52,58,110,0.47,0.53
MA_AM01,Mars,Saratan,29,30,59,0.49,0.51
MA_AM02,Mars,Butain,89,72,161,0.55,0.45
MA_AM03,Mars,Turaija,64,37,101,0.63,0.37
MA_AM04,Mars,Dabaran,36,27,63,0.57,0.43
MA_AM05,Mars,Haq'a,30,32,62,0.48,0.52
MA_AM06,Mars,Han'a,67,53,120,0.56,0.44
MA_AM07,Mars,Dira,65,49,114,0.57,0.43
MA_AM08,Mars,Natra,27,14,41,0.66,0.34
MA_AM09,Mars,Tarf(a),22,19,41,0.54,0.46
MA_AM10,Mars,Gabha,15,26,41,0.37,0.63
MA_AM11,Mars,Zubra,20,21,41,0.49,0.51
MA_AM12,Mars,Sarfa,24,16,40,0.6,0.4
MA_AM13,Mars,Auwa,22,19,41,0.54,0.46
MA_AM14,Mars,Simak,23,17,40,0.58,0.42
MA_AM15,Mars,Gafr,18,23,41,0.44,0.56
MA_AM16,Mars,Zubana,40,19,59,0.68,0.32
MA_AM17,Mars,Iklik,31,28,59,0.53,0.47
MA_AM18,Mars,Qualb,30,29,59,0.51,0.49
MA_AM19,Mars,Saula,29,29,58,0.5,0.5
MA_AM20,Mars,Na'a'im,32,26,58,0.55,0.45
MA_AM21,Mars,Balda,27,32,59,0.46,0.54
MA_AM22,Mars,Dabih,32,28,60,0.53,0.47
MA_AM23,Mars,Bula,34,27,61,0.56,0.44
MA_AM24,Mars,Su'ud,73,97,170,0.43,0.57
MA_AM25,Mars,Ahbija,51,30,81,0.63,0.37
MA_AM26,Mars,Muqaddam,25,32,57,0.44,0.56
MA_AM27,Mars,Mu'ahhar,21,35,56,0.38,0.62
MA_AM28,Mars,Risa,26,32,58,0.45,0.55
ME_AM01,Mercury,Saratan,40,27,67,0.6,0.4
ME_AM02,Mercury,Butain,28,26,54,0.52,0.48
ME_AM03,Mercury,Turaija,17,17,34,0.5,0.5
ME_AM04,Mercury,Dabaran,18,14,32,0.56,0.44
ME_AM05,Mercury,Haq'a,30,44,74,0.41,0.59
ME_AM06,Mercury,Han'a,32,26,58,0.55,0.45
ME_AM07,Mercury,Dira,29,43,72,0.4,0.6
ME_AM08,Mercury,Natra,45,28,73,0.62,0.38
ME_AM09,Mercury,Tarf(a),42,21,63,0.67,0.33
ME_AM10,Mercury,Gabha,35,38,73,0.48,0.52
ME_AM11,Mercury,Zubra,35,33,68,0.51,0.49
ME_AM12,Mercury,Sarfa,17,34,51,0.33,0.67
ME_AM13,Mercury,Auwa,19,18,37,0.51,0.49
ME_AM14,Mercury,Simak,30,28,58,0.52,0.48
ME_AM15,Mercury,Gafr,49,32,81,0.6,0.4
ME_AM16,Mercury,Zubana,40,38,78,0.51,0.49
ME_AM17,Mercury,Iklik,39,34,73,0.53,0.47
ME_AM18,Mercury,Qualb,34,49,83,0.41,0.59
ME_AM19,Mercury,Saula,41,43,84,0.49,0.51
ME_AM20,Mercury,Na'a'im,40,48,88,0.45,0.55
ME_AM21,Mercury,Balda,56,25,81,0.69,0.31
ME_AM22,Mercury,Dabih,34,31,65,0.52,0.48
ME_AM23,Mercury,Bula,47,29,76,0.62,0.38
ME_AM24,Mercury,Su'ud,24,43,67,0.36,0.64
ME_AM25,Mercury,Ahbija,49,31,80,0.61,0.39
ME_AM26,Mercury,Muqaddam,42,38,80,0.52,0.48
ME_AM27,Mercury,Mu'ahhar,44,30,74,0.59,0.41
ME_AM28,Mercury,Risa,46,31,77,0.6,0.4
MO_AM01,Moon,Saratan,34,37,71,0.48,0.52
MO_AM02,Moon,Butain,36,36,72,0.5,0.5
MO_AM03,Moon,Turaija,42,29,71,0.59,0.41
MO_AM04,Moon,Dabaran,32,39,71,0.45,0.55
MO_AM05,Moon,Haq'a,40,29,69,0.58,0.42
MO_AM06,Moon,Han'a,33,38,71,0.46,0.54
MO_AM07,Moon,Dira,30,38,68,0.44,0.56
MO_AM08,Moon,Natra,34,35,69,0.49,0.51
MO_AM09,Moon,Tarf(a),36,30,66,0.55,0.45
MO_AM10,Moon,Gabha,39,28,67,0.58,0.42
MO_AM11,Moon,Zubra,33,33,66,0.5,0.5
MO_AM12,Moon,Sarfa,29,34,63,0.46,0.54
MO_AM13,Moon,Auwa,28,39,67,0.42,0.58
MO_AM14,Moon,Simak,36,30,66,0.55,0.45
MO_AM15,Moon,Gafr,39,25,64,0.61,0.39
MO_AM16,Moon,Zubana,40,24,64,0.62,0.38
MO_AM17,Moon,Iklik,30,32,62,0.48,0.52
MO_AM18,Moon,Qualb,34,34,68,0.5,0.5
MO_AM19,Moon,Saula,31,32,63,0.49,0.51
MO_AM20,Moon,Na'a'im,32,35,67,0.48,0.52
MO_AM21,Moon,Balda,42,26,68,0.62,0.38
MO_AM22,Moon,Dabih,42,25,67,0.63,0.37
MO_AM23,Moon,Bula,39,29,68,0.57,0.43
MO_AM24,Moon,Su'ud,40,30,70,0.57,0.43
MO_AM25,Moon,Ahbija,47,24,71,0.66,0.34
MO_AM26,Moon,Muqaddam,43,27,70,0.61,0.39
MO_AM27,Moon,Mu'ahhar,34,38,72,0.47,0.53
MO_AM28,Moon,Risa,27,43,70,0.39,0.61
NE_AM27,Neptune,Mu'ahhar,312,334,646,0.48,0.52
NE_AM28,Neptune,Risa,690,565,1255,0.55,0.45
NN_AM04,NNode,Dabaran,120,116,236,0.51,0.49
NN_AM05,NNode,Haq'a,120,123,243,0.49,0.51
NN_AM06,NNode,Han'a,138,108,246,0.56,0.44
NN_AM07,NNode,Dira,145,95,240,0.6,0.4
NN_AM08,NNode,Natra,133,110,243,0.55,0.45
NN_AM09,NNode,Tarf(a),133,109,242,0.55,0.45
NN_AM10,NNode,Gabha,101,142,243,0.42,0.58
NN_AM11,NNode,Zubra,112,96,208,0.54,0.46
PA_AM01,Pallas,Saratan,16,18,34,0.47,0.53
PA_AM02,Pallas,Butain,33,21,54,0.61,0.39
PA_AM03,Pallas,Turaija,54,46,100,0.54,0.46
PA_AM04,Pallas,Dabaran,20,36,56,0.36,0.64
PA_AM05,Pallas,Haq'a,21,31,52,0.4,0.6
PA_AM06,Pallas,Han'a,34,16,50,0.68,0.32
PA_AM07,Pallas,Dira,23,26,49,0.47,0.53
PA_AM08,Pallas,Natra,22,29,51,0.43,0.57
PA_AM09,Pallas,Tarf(a),57,52,109,0.52,0.48
PA_AM10,Pallas,Gabha,24,23,47,0.51,0.49
PA_AM11,Pallas,Zubra,6,18,24,0.25,0.75
PA_AM12,Pallas,Sarfa,8,16,24,0.33,0.67
PA_AM13,Pallas,Auwa,16,10,26,0.62,0.38
PA_AM14,Pallas,Simak,15,13,28,0.54,0.46
PA_AM15,Pallas,Gafr,43,40,83,0.52,0.48
PA_AM16,Pallas,Zubana,67,70,137,0.49,0.51
PA_AM17,Pallas,Iklik,50,46,96,0.52,0.48
PA_AM18,Pallas,Qualb,12,20,32,0.38,0.62
PA_AM19,Pallas,Saula,15,15,30,0.5,0.5
PA_AM20,Pallas,Na'a'im,10,20,30,0.33,0.67
PA_AM21,Pallas,Balda,19,12,31,0.61,0.39
PA_AM22,Pallas,Dabih,38,25,63,0.6,0.4
PA_AM23,Pallas,Bula,98,66,164,0.6,0.4
PA_AM24,Pallas,Su'ud,74,50,124,0.6,0.4
PA_AM25,Pallas,Ahbija,26,12,38,0.68,0.32
PA_AM26,Pallas,Muqaddam,20,19,39,0.51,0.49
PA_AM27,Pallas,Mu'ahhar,87,66,153,0.57,0.43
PA_AM28,Pallas,Risa,94,83,177,0.53,0.47
PH_AM21,Pholus,Balda,161,173,334,0.48,0.52
PH_AM22,Pholus,Dabih,841,726,1567,0.54,0.46
PL_AM23,Pluto,Bula,733,627,1360,0.54,0.46
PL_AM24,Pluto,Su'ud,269,272,541,0.5,0.5
SA_AM21,Saturn,Balda,29,10,39,0.74,0.26
SA_AM22,Saturn,Dabih,176,213,389,0.45,0.55
SA_AM23,Saturn,Bula,226,206,432,0.52,0.48
SA_AM24,Saturn,Su'ud,261,178,439,0.59,0.41
SA_AM25,Saturn,Ahbija,221,197,418,0.53,0.47
SA_AM26,Saturn,Muqaddam,89,95,184,0.48,0.52
SN_AM18,SNode,Qualb,120,116,236,0.51,0.49
SN_AM19,SNode,Saula,120,123,243,0.49,0.51
SN_AM20,SNode,Na'a'im,137,106,243,0.56,0.44
SN_AM21,SNode,Balda,146,97,243,0.6,0.4
SN_AM22,SNode,Dabih,133,110,243,0.55,0.45
SN_AM23,SNode,Bula,133,109,242,0.55,0.45
SN_AM24,SNode,Su'ud,101,142,243,0.42,0.58
SN_AM25,SNode,Ahbija,112,96,208,0.54,0.46
SU_AM01,Sun,Saratan,34,31,65,0.52,0.48
SU_AM02,Sun,Butain,41,24,65,0.63,0.37
SU_AM03,Sun,Turaija,39,27,66,0.59,0.41
SU_AM04,Sun,Dabaran,36,31,67,0.54,0.46
SU_AM05,Sun,Haq'a,32,34,66,0.48,0.52
SU_AM06,Sun,Han'a,35,34,69,0.51,0.49
SU_AM07,Sun,Dira,29,37,66,0.44,0.56
SU_AM08,Sun,Natra,33,34,67,0.49,0.51
SU_AM09,Sun,Tarf(a),35,33,68,0.51,0.49
SU_AM10,Sun,Gabha,40,27,67,0.6,0.4
SU_AM11,Sun,Zubra,35,32,67,0.52,0.48
SU_AM12,Sun,Sarfa,29,38,67,0.43,0.57
SU_AM13,Sun,Auwa,38,28,66,0.58,0.42
SU_AM14,Sun,Simak,32,35,67,0.48,0.52
SU_AM15,Sun,Gafr,36,29,65,0.55,0.45
SU_AM16,Sun,Zubana,30,35,65,0.46,0.54
SU_AM17,Sun,Iklik,38,26,64,0.59,0.41
SU_AM18,Sun,Qualb,34,32,66,0.52,0.48
SU_AM19,Sun,Saula,35,42,77,0.45,0.55
SU_AM20,Sun,Na'a'im,42,34,76,0.55,0.45
SU_AM21,Sun,Balda,39,36,75,0.52,0.48
SU_AM22,Sun,Dabih,40,36,76,0.53,0.47
SU_AM23,Sun,Bula,52,24,76,0.68,0.32
SU_AM24,Sun,Su'ud,31,41,72,0.43,0.57
SU_AM25,Sun,Ahbija,42,22,64,0.66,0.34
SU_AM26,Sun,Muqaddam,34,29,63,0.54,0.46
SU_AM27,Sun,Mu'ahhar,30,34,64,0.47,0.53
SU_AM28,Sun,Risa,31,34,65,0.48,0.52
UR_AM02,Uranus,Butain,65,39,104,0.62,0.38
UR_AM03,Uranus,Turaija,498,471,969,0.51,0.49
UR_AM04,Uranus,Dabaran,439,389,828,0.53,0.47
VE_AM01,Venus,Saratan,22,32,54,0.41,0.59
VE_AM02,Venus,Butain,29,25,54,0.54,0.46
VE_AM03,Venus,Turaija,27,28,55,0.49,0.51
VE_AM04,Venus,Dabaran,30,24,54,0.56,0.44
VE_AM05,Venus,Haq'a,41,16,57,0.72,0.28
VE_AM06,Venus,Han'a,67,51,118,0.57,0.43
VE_AM07,Venus,Dira,49,39,88,0.56,0.44
VE_AM08,Venus,Natra,24,32,56,0.43,0.57
VE_AM09,Venus,Tarf(a),24,31,55,0.44,0.56
VE_AM10,Venus,Gabha,28,26,54,0.52,0.48
VE_AM11,Venus,Zubra,22,32,54,0.41,0.59
VE_AM12,Venus,Sarfa,30,23,53,0.57,0.43
VE_AM13,Venus,Auwa,31,24,55,0.56,0.44
VE_AM14,Venus,Simak,28,27,55,0.51,0.49
VE_AM15,Venus,Gafr,26,28,54,0.48,0.52
VE_AM16,Venus,Zubana,34,34,68,0.5,0.5
VE_AM17,Venus,Iklik,55,61,116,0.47,0.53
VE_AM18,Venus,Qualb,45,42,87,0.52,0.48
VE_AM19,Venus,Saula,40,27,67,0.6,0.4
VE_AM20,Venus,Na'a'im,34,30,64,0.53,0.47
VE_AM21,Venus,Balda,31,35,66,0.47,0.53
VE_AM22,Venus,Dabih,50,37,87,0.57,0.43
VE_AM23,Venus,Bula,61,61,122,0.5,0.5
VE_AM24,Venus,Su'ud,41,36,77,0.53,0.47
VE_AM25,Venus,Ahbija,44,22,66,0.67,0.33
VE_AM26,Venus,Muqaddam,30,29,59,0.51,0.49
VE_AM27,Venus,Mu'ahhar,30,23,53,0.57,0.43
VE_AM28,Venus,Risa,29,24,53,0.55,0.45
VS_AM01,Vesta,Saratan,16,12,28,0.57,0.43
VS_AM02,Vesta,Butain,20,9,29,0.69,0.31
VS_AM03,Vesta,Turaija,19,13,32,0.59,0.41
VS_AM04,Vesta,Dabaran,76,74,150,0.51,0.49
VS_AM05,Vesta,Haq'a,60,65,125,0.48,0.52
VS_AM06,Vesta,Han'a,24,9,33,0.73,0.27
VS_AM07,Vesta,Dira,17,13,30,0.57,0.43
VS_AM08,Vesta,Natra,15,15,30,0.5,0.5
VS_AM09,Vesta,Tarf(a),23,6,29,0.79,0.21
VS_AM10,Vesta,Gabha,17,13,30,0.57,0.43
VS_AM11,Vesta,Zubra,15,15,30,0.5,0.5
VS_AM12,Vesta,Sarfa,17,16,33,0.52,0.48
VS_AM13,Vesta,Auwa,90,67,157,0.57,0.43
VS_AM14,Vesta,Simak,59,43,102,0.58,0.42
VS_AM15,Vesta,Gafr,21,7,28,0.75,0.25
VS_AM16,Vesta,Zubana,16,11,27,0.59,0.41
VS_AM17,Vesta,Iklik,30,16,46,0.65,0.35
VS_AM18,Vesta,Qualb,31,19,50,0.62,0.38
VS_AM19,Vesta,Saula,29,22,51,0.57,0.43
VS_AM20,Vesta,Na'a'im,27,26,53,0.51,0.49
VS_AM21,Vesta,Balda,62,98,160,0.39,0.61
VS_AM22,Vesta,Dabih,66,65,131,0.5,0.5
VS_AM23,Vesta,Bula,26,29,55,0.47,0.53
VS_AM24,Vesta,Su'ud,27,28,55,0.49,0.51
VS_AM25,Vesta,Ahbija,27,30,57,0.47,0.53
VS_AM26,Vesta,Muqaddam,86,109,195,0.44,0.56
VS_AM27,Vesta,Mu'ahhar,60,52,112,0.54,0.46
VS_AM28,Vesta,Risa,26,17,43,0.6,0.4
