PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
MO_Z06_VIR,Moon,Virgo,69,83,152,0.45,0.55
MO_Z07_LIB,Moon,Libra,88,61,149,0.59,0.41
MO_Z08_SCO,Moon,Scorpio,79,73,152,0.52,0.48
MO_Z09_SAG,Moon,Sagittarius,81,74,155,0.52,0.48
MO_Z10_CAP,Moon,Capricorn,92,66,158,0.58,0.42
MO_Z11_AQU,Moon,Aquarius,104,61,165,0.63,0.37
MO_Z12_PIS,Moon,Pisces,76,89,165,0.46,0.54
NE_Z12_PIS,Neptune,Pisces,1002,899,1901,0.53,0.47
NN_Z02_TAU,NNode,Taurus,195,204,399,0.49,0.51
NN_Z03_GEM,NNode,Gemini,328,238,566,0.58,0.42
NN_Z04_CAN,NNode,Cancer,297,270,567,0.52,0.48
NN_Z05_LEO,NNode,Leo,182,187,369,0.49,0.51
PA_Z01_ARI,Pallas,Aries,82,58,140,0.59,0.41
PA_Z02_TAU,Pallas,Taurus,55,85,140,0.39,0.61
PA_Z03_GEM,Pallas,Gemini,64,51,115,0.56,0.44
PA_Z04_CAN,Pallas,Cancer,95,97,192,0.49,0.51
PA_Z05_LEO,Pallas,Leo,22,33,55,0.4,0.6
PA_Z06_VIR,Pallas,Virgo,31,31,62,0.5,0.5
PA_Z07_LIB,Pallas,Libra,147,147,294,0.5,0.5
PA_Z08_SCO,Pallas,Scorpio,36,38,74,0.49,0.51
PA_Z09_SAG,Pallas,Sagittarius,33,38,71,0.46,0.54
PA_Z10_CAP,Pallas,Capricorn,174,117,291,0.6,0.4
PA_Z11_AQU,Pallas,Aquarius,75,48,123,0.61,0.39
PA_Z12_PIS,Pallas,Pisces,188,156,344,0.55,0.45
PH_Z09_SAG,Pholus,Sagittarius,161,173,334,0.48,0.52
PH_Z10_CAP,Pholus,Capricorn,841,726,1567,0.54,0.46
PL_Z10_CAP,Pluto,Capricorn,1002,899,1901,0.53,0.47
SA_Z09_SAG,Saturn,Sagittarius,29,10,39,0.74,0.26
SA_Z10_CAP,Saturn,Capricorn,505,487,992,0.51,0.49
SA_Z11_AQU,Saturn,Aquarius,468,402,870,0.54,0.46
SN_Z08_SCO,SNode,Scorpio,195,204,399,0.49,0.51
SN_Z09_SAG,SNode,Sagittarius,328,238,566,0.58,0.42
SN_Z10_CAP,SNode,Capricorn,297,270,567,0.52,0.48
SN_Z11_AQU,SNode,Aquarius,182,187,369,0.49,0.51
SU_Z01_ARI,Sun,Aries,90,63,153,0.59,0.41
SU_Z02_TAU,Sun,Taurus,83,72,155,0.54,0.46
SU_Z03_GEM,Sun,Gemini,73,83,156,0.47,0.53
SU_Z04_CAN,Sun,Cancer,80,77,157,0.51,0.49
SU_Z05_LEO,Sun,Leo,82,75,157,0.52,0.48
SU_Z06_VIR,Sun,Virgo,80,75,155,0.52,0.48
SU_Z07_LIB,Sun,Libra,79,72,151,0.52,0.48
SU_Z08_SCO,Sun,Scorpio,80,81,161,0.5,0.5
SU_Z09_SAG,Sun,Sagittarius,95,81,176,0.54,0.46
SU_Z10_CAP,Sun,Capricorn,105,73,178,0.59,0.41
SU_Z11_AQU,Sun,Aquarius,86,66,152,0.57,0.43
SU_Z12_PIS,Sun,Pisces,69,81,150,0.46,0.54
UR_Z01_ARI,Uranus,Aries,152,153,305,0.5,0.5
UR_Z02_TAU,Uranus,Taurus,850,746,1596,0.53,0.47
VE_Z01_ARI,Venus,Aries,63,64,127,0.5,0.5
VE_Z02_TAU,Venus,Taurus,69,59,128,0.54,0.46
VE_Z03_GEM,Venus,Gemini,133,92,225,0.59,0.41
VE_Z04_CAN,Venus,Cancer,53,76,129,0.41,0.59
VE_Z05_LEO,Venus,Leo,66,60,126,0.52,0.48
VE_Z06_VIR,Venus,Virgo,68,59,127,0.54,0.46
VE_Z07_LIB,Venus,Libra,79,84,163,0.48,0.52
VE_Z08_SCO,Venus,Scorpio,107,100,207,0.52,0.48
VE_Z09_SAG,Venus,Sagittarius,79,73,152,0.52,0.48
VE_Z10_CAP,Venus,Capricorn,128,116,244,0.52,0.48
VE_Z11_AQU,Venus,Aquarius,87,61,148,0.59,0.41
VE_Z12_PIS,Venus,Pisces,70,55,125,0.56,0.44
VS_Z01_ARI,Vesta,Aries,40,27,67,0.6,0.4
VS_Z02_TAU,Vesta,Taurus,146,140,286,0.51,0.49
VS_Z03_GEM,Vesta,Gemini,46,28,74,0.62,0.38
VS_Z04_CAN,Vesta,Cancer,45,24,69,0.65,0.35
VS_Z05_LEO,Vesta,Leo,37,35,72,0.51,0.49
VS_Z06_VIR,Vesta,Virgo,154,116,270,0.57,0.43
VS_Z07_LIB,Vesta,Libra,44,24,68,0.65,0.35
VS_Z08_SCO,Vesta,Scorpio,75,42,117,0.64,0.36
VS_Z09_SAG,Vesta,Sagittarius,97,133,230,0.42,0.58
VS_Z10_CAP,Vesta,Capricorn,98,106,204,0.48,0.52
VS_Z11_AQU,Vesta,Aquarius,106,122,228,0.46,0.54
VS_Z12_PIS,Vesta,Pisces,114,102,216,0.53,0.47
