PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_PL_a72,Juno,Pluto,Quintile,45,32,77,0.58,0.42
JN_PL_a90,Juno,Pluto,Square,25,18,43,0.58,0.42
JN_SA_a0,Juno,Saturn,Conjunction,11,7,18,0.61,0.39
JN_SA_a103,Juno,Saturn,BiSeptile,57,67,124,0.46,0.54
JN_SA_a120,Juno,Saturn,Trine,37,40,77,0.48,0.52
JN_SA_a135,Juno,Saturn,SesquiSquare,23,25,48,0.48,0.52
JN_SA_a144,Juno,Saturn,BiQuintile,32,23,55,0.58,0.42
JN_SA_a150,Juno,Saturn,Quincunx,8,10,18,0.44,0.56
JN_SA_a180,Juno,Saturn,Opposition,3,5,8,0.38,0.62
JN_SA_a30,Juno,Saturn,SemiSextile,49,38,87,0.56,0.44
JN_SA_a36,Juno,Saturn,SemiQuintile,49,33,82,0.6,0.4
JN_SA_a45,Juno,Saturn,SemiSquare,12,18,30,0.4,0.6
JN_SA_a60,Juno,Saturn,Sextile,23,19,42,0.55,0.45
JN_SA_a72,Juno,Saturn,Quintile,18,16,34,0.53,0.47
JN_SA_a90,Juno,Saturn,Square,12,18,30,0.4,0.6
JN_SN_a0,Juno,SNode,Conjunction,14,8,22,0.64,0.36
JN_SN_a103,Juno,SNode,BiSeptile,26,14,40,0.65,0.35
JN_SN_a120,Juno,SNode,Trine,59,80,139,0.42,0.58
JN_SN_a135,Juno,SNode,SesquiSquare,56,51,107,0.52,0.48
JN_SN_a144,Juno,SNode,BiQuintile,21,17,38,0.55,0.45
JN_SN_a150,Juno,SNode,Quincunx,21,15,36,0.58,0.42
JN_SN_a180,Juno,SNode,Opposition,8,10,18,0.44,0.56
JN_SN_a30,Juno,SNode,SemiSextile,19,10,29,0.66,0.34
JN_SN_a36,Juno,SNode,SemiQuintile,19,11,30,0.63,0.37
JN_SN_a45,Juno,SNode,SemiSquare,55,23,78,0.71,0.29
JN_SN_a60,Juno,SNode,Sextile,17,14,31,0.55,0.45
JN_SN_a72,Juno,SNode,Quintile,21,12,33,0.64,0.36
JN_SN_a90,Juno,SNode,Square,21,12,33,0.64,0.36
JN_UR_a0,Juno,Uranus,Conjunction,8,2,10,0.8,0.2
JN_UR_a103,Juno,Uranus,BiSeptile,40,30,70,0.57,0.43
JN_UR_a120,Juno,Uranus,Trine,27,40,67,0.4,0.6
JN_UR_a135,Juno,Uranus,SesquiSquare,44,38,82,0.54,0.46
JN_UR_a144,Juno,Uranus,BiQuintile,28,19,47,0.6,0.4
JN_UR_a150,Juno,Uranus,Quincunx,51,45,96,0.53,0.47
JN_UR_a180,Juno,Uranus,Opposition,14,7,21,0.67,0.33
JN_UR_a30,Juno,Uranus,SemiSextile,28,35,63,0.44,0.56
JN_UR_a36,Juno,Uranus,SemiQuintile,15,7,22,0.68,0.32
JN_UR_a45,Juno,Uranus,SemiSquare,10,11,21,0.48,0.52
JN_UR_a60,Juno,Uranus,Sextile,15,5,20,0.75,0.25
JN_UR_a72,Juno,Uranus,Quintile,10,10,20,0.5,0.5
JN_UR_a90,Juno,Uranus,Square,15,5,20,0.75,0.25
JU_CH_a103,Jupiter,Chiron,BiSeptile,35,41,76,0.46,0.54
JU_CH_a120,Jupiter,Chiron,Trine,5,11,16,0.31,0.69
JU_CH_a135,Jupiter,Chiron,SesquiSquare,43,28,71,0.61,0.39
JU_CH_a144,Jupiter,Chiron,BiQuintile,48,53,101,0.48,0.52
JU_CH_a150,Jupiter,Chiron,Quincunx,97,57,154,0.63,0.37
JU_CH_a180,Jupiter,Chiron,Opposition,38,25,63,0.6,0.4
JU_CH_a45,Jupiter,Chiron,SemiSquare,16,16,32,0.5,0.5
JU_CH_a60,Jupiter,Chiron,Sextile,11,9,20,0.55,0.45
JU_CH_a72,Jupiter,Chiron,Quintile,77,51,128,0.6,0.4
JU_CH_a90,Jupiter,Chiron,Square,6,12,18,0.33,0.67
JU_NE_a103,Jupiter,Neptune,BiSeptile,4,14,18,0.22,0.78
JU_NE_a120,Jupiter,Neptune,Trine,43,43,86,0.5,0.5
JU_NE_a135,Jupiter,Neptune,SesquiSquare,10,7,17,0.59,0.41
JU_NE_a144,Jupiter,Neptune,BiQuintile,45,26,71,0.63,0.37
JU_NE_a150,Jupiter,Neptune,Quincunx,69,35,104,0.66,0.34
JU_NE_a180,Jupiter,Neptune,Opposition,28,23,51,0.55,0.45
JU_NE_a30,Jupiter,Neptune,SemiSextile,16,7,23,0.7,0.3
JU_NE_a36,Jupiter,Neptune,SemiQuintile,11,9,20,0.55,0.45
JU_NE_a45,Jupiter,Neptune,SemiSquare,15,4,19,0.79,0.21
JU_NE_a60,Jupiter,Neptune,Sextile,65,44,109,0.6,0.4
JU_NE_a72,Jupiter,Neptune,Quintile,7,12,19,0.37,0.63
JU_NE_a90,Jupiter,Neptune,Square,40,47,87,0.46,0.54
JU_NN_a0,Jupiter,NNode,Conjunction,29,30,59,0.49,0.51
JU_NN_a103,Jupiter,NNode,BiSeptile,23,21,44,0.52,0.48
JU_NN_a120,Jupiter,NNode,Trine,9,20,29,0.31,0.69
JU_NN_a135,Jupiter,NNode,SesquiSquare,17,13,30,0.57,0.43
JU_NN_a144,Jupiter,NNode,BiQuintile,19,16,35,0.54,0.46
JU_NN_a150,Jupiter,NNode,Quincunx,103,73,176,0.59,0.41
JU_NN_a180,Jupiter,NNode,Opposition,9,6,15,0.6,0.4
JU_NN_a30,Jupiter,NNode,SemiSextile,16,14,30,0.53,0.47
JU_NN_a36,Jupiter,NNode,SemiQuintile,16,16,32,0.5,0.5
JU_NN_a45,Jupiter,NNode,SemiSquare,81,42,123,0.66,0.34
JU_NN_a60,Jupiter,NNode,Sextile,18,21,39,0.46,0.54
JU_NN_a72,Jupiter,NNode,Quintile,6,9,15,0.4,0.6
JU_NN_a90,Jupiter,NNode,Square,10,8,18,0.56,0.44
JU_PH_a0,Jupiter,Pholus,Conjunction,9,12,21,0.43,0.57
JU_PH_a103,Jupiter,Pholus,BiSeptile,72,37,109,0.66,0.34
JU_PH_a120,Jupiter,Pholus,Trine,38,47,85,0.45,0.55
JU_PH_a135,Jupiter,Pholus,SesquiSquare,15,17,32,0.47,0.53
JU_PH_a30,Jupiter,Pholus,SemiSextile,21,21,42,0.5,0.5
JU_PH_a36,Jupiter,Pholus,SemiQuintile,31,24,55,0.56,0.44
JU_PH_a45,Jupiter,Pholus,SemiSquare,73,67,140,0.52,0.48
JU_PH_a60,Jupiter,Pholus,Sextile,13,8,21,0.62,0.38
JU_PH_a72,Jupiter,Pholus,Quintile,59,36,95,0.62,0.38
JU_PH_a90,Jupiter,Pholus,Square,13,6,19,0.68,0.32
JU_PL_a0,Jupiter,Pluto,Conjunction,69,49,118,0.58,0.42
JU_PL_a103,Jupiter,Pluto,BiSeptile,9,10,19,0.47,0.53
JU_PL_a120,Jupiter,Pluto,Trine,50,28,78,0.64,0.36
JU_PL_a135,Jupiter,Pluto,SesquiSquare,8,9,17,0.47,0.53
JU_PL_a144,Jupiter,Pluto,BiQuintile,35,38,73,0.48,0.52
JU_PL_a150,Jupiter,Pluto,Quincunx,36,28,64,0.56,0.44
JU_PL_a30,Jupiter,Pluto,SemiSextile,92,63,155,0.59,0.41
JU_PL_a36,Jupiter,Pluto,SemiQuintile,60,60,120,0.5,0.5
JU_PL_a45,Jupiter,Pluto,SemiSquare,5,16,21,0.24,0.76
JU_PL_a60,Jupiter,Pluto,Sextile,52,55,107,0.49,0.51
JU_PL_a72,Jupiter,Pluto,Quintile,12,9,21,0.57,0.43
JU_PL_a90,Jupiter,Pluto,Square,52,33,85,0.61,0.39
JU_SA_a0,Jupiter,Saturn,Conjunction,28,9,37,0.76,0.24
JU_SA_a103,Jupiter,Saturn,BiSeptile,19,20,39,0.49,0.51
JU_SA_a30,Jupiter,Saturn,SemiSextile,86,74,160,0.54,0.46
JU_SA_a36,Jupiter,Saturn,SemiQuintile,8,23,31,0.26,0.74
JU_SA_a45,Jupiter,Saturn,SemiSquare,80,76,156,0.51,0.49
JU_SA_a60,Jupiter,Saturn,Sextile,71,37,108,0.66,0.34
JU_SA_a72,Jupiter,Saturn,Quintile,70,29,99,0.71,0.29
JU_SA_a90,Jupiter,Saturn,Square,63,38,101,0.62,0.38
JU_SN_a0,Jupiter,SNode,Conjunction,9,6,15,0.6,0.4
JU_SN_a103,Jupiter,SNode,BiSeptile,9,6,15,0.6,0.4
JU_SN_a120,Jupiter,SNode,Trine,18,21,39,0.46,0.54
JU_SN_a135,Jupiter,SNode,SesquiSquare,81,42,123,0.66,0.34
JU_SN_a144,Jupiter,SNode,BiQuintile,16,16,32,0.5,0.5
JU_SN_a150,Jupiter,SNode,Quincunx,16,14,30,0.53,0.47
JU_SN_a180,Jupiter,SNode,Opposition,29,30,59,0.49,0.51
JU_SN_a30,Jupiter,SNode,SemiSextile,103,73,176,0.59,0.41
JU_SN_a36,Jupiter,SNode,SemiQuintile,19,16,35,0.54,0.46
JU_SN_a45,Jupiter,SNode,SemiSquare,17,13,30,0.57,0.43
JU_SN_a60,Jupiter,SNode,Sextile,9,20,29,0.31,0.69
JU_SN_a72,Jupiter,SNode,Quintile,16,20,36,0.44,0.56
JU_SN_a90,Jupiter,SNode,Square,10,8,18,0.56,0.44
JU_UR_a103,Jupiter,Uranus,BiSeptile,44,43,87,0.51,0.49
JU_UR_a120,Jupiter,Uranus,Trine,43,43,86,0.5,0.5
JU_UR_a135,Jupiter,Uranus,SesquiSquare,42,39,81,0.52,0.48
JU_UR_a144,Jupiter,Uranus,BiQuintile,67,42,109,0.61,0.39
JU_UR_a150,Jupiter,Uranus,Quincunx,41,39,80,0.51,0.49
JU_UR_a180,Jupiter,Uranus,Opposition,65,33,98,0.66,0.34
JU_UR_a72,Jupiter,Uranus,Quintile,15,23,38,0.39,0.61
JU_UR_a90,Jupiter,Uranus,Square,7,11,18,0.39,0.61
MA_CE_a0,Mars,Ceres,Conjunction,13,9,22,0.59,0.41
MA_CE_a103,Mars,Ceres,BiSeptile,27,23,50,0.54,0.46
MA_CE_a120,Mars,Ceres,Trine,36,40,76,0.47,0.53
MA_CE_a135,Mars,Ceres,SesquiSquare,41,16,57,0.72,0.28
MA_CE_a144,Mars,Ceres,BiQuintile,28,28,56,0.5,0.5
MA_CE_a150,Mars,Ceres,Quincunx,29,36,65,0.45,0.55
MA_CE_a180,Mars,Ceres,Opposition,6,5,11,0.55,0.45
MA_CE_a30,Mars,Ceres,SemiSextile,33,25,58,0.57,0.43
MA_CE_a36,Mars,Ceres,SemiQuintile,34,24,58,0.59,0.41
MA_CE_a45,Mars,Ceres,SemiSquare,81,45,126,0.64,0.36
MA_CE_a60,Mars,Ceres,Sextile,31,30,61,0.51,0.49
MA_CE_a72,Mars,Ceres,Quintile,22,22,44,0.5,0.5
MA_CE_a90,Mars,Ceres,Square,13,14,27,0.48,0.52
