PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_Z02_TAU,Mars,Taurus,128,105,233,0.55,0.45
MA_Z03_GEM,Mars,Gemini,198,143,341,0.58,0.42
MA_Z04_CAN,Mars,Cancer,98,88,186,0.53,0.47
MA_Z05_LEO,Mars,Leo,100,91,191,0.52,0.48
MA_Z06_VIR,Mars,Virgo,101,88,189,0.53,0.47
MA_Z07_LIB,Mars,Libra,113,79,192,0.59,0.41
MA_Z08_SCO,Mars,Scorpio,125,142,267,0.47,0.53
MA_Z09_SAG,Mars,Sagittarius,174,137,311,0.56,0.44
MA_Z10_CAP,Mars,Capricorn,135,120,255,0.53,0.47
MA_Z11_AQU,Mars,Aquarius,157,160,317,0.5,0.5
MA_Z12_PIS,Mars,Pisces,99,111,210,0.47,0.53
ME_Z01_ARI,Mercury,Aries,111,95,206,0.54,0.46
ME_Z02_TAU,Mercury,Taurus,133,92,225,0.59,0.41
ME_Z03_GEM,Mercury,Gemini,124,135,259,0.48,0.52
ME_Z04_CAN,Mercury,Cancer,122,83,205,0.6,0.4
ME_Z05_LEO,Mercury,Leo,112,105,217,0.52,0.48
ME_Z06_VIR,Mercury,Virgo,129,122,251,0.51,0.49
ME_Z07_LIB,Mercury,Libra,178,146,324,0.55,0.45
ME_Z08_SCO,Mercury,Scorpio,136,143,279,0.49,0.51
ME_Z09_SAG,Mercury,Sagittarius,126,140,266,0.47,0.53
ME_Z10_CAP,Mercury,Capricorn,180,122,302,0.6,0.4
ME_Z11_AQU,Mercury,Aquarius,158,133,291,0.54,0.46
ME_Z12_PIS,Mercury,Pisces,132,93,225,0.59,0.41
MO_Z01_ARI,Moon,Aries,140,116,256,0.55,0.45
MO_Z02_TAU,Moon,Taurus,125,128,253,0.49,0.51
MO_Z03_GEM,Moon,Gemini,135,113,248,0.54,0.46
MO_Z04_CAN,Moon,Cancer,131,121,252,0.52,0.48
MO_Z05_LEO,Moon,Leo,139,115,254,0.55,0.45
MO_Z06_VIR,Moon,Virgo,129,125,254,0.51,0.49
MO_Z07_LIB,Moon,Libra,144,110,254,0.57,0.43
MO_Z08_SCO,Moon,Scorpio,141,115,256,0.55,0.45
MO_Z09_SAG,Moon,Sagittarius,132,121,253,0.52,0.48
MO_Z10_CAP,Moon,Capricorn,133,125,258,0.52,0.48
MO_Z11_AQU,Moon,Aquarius,153,103,256,0.6,0.4
MO_Z12_PIS,Moon,Pisces,139,117,256,0.54,0.46
NE_Z12_PIS,Neptune,Pisces,1641,1409,3050,0.54,0.46
NN_Z02_TAU,NNode,Taurus,185,214,399,0.46,0.54
NN_Z03_GEM,NNode,Gemini,316,250,566,0.56,0.44
NN_Z04_CAN,NNode,Cancer,294,273,567,0.52,0.48
NN_Z05_LEO,NNode,Leo,305,261,566,0.54,0.46
NN_Z06_VIR,NNode,Virgo,352,215,567,0.62,0.38
NN_Z07_LIB,NNode,Libra,189,196,385,0.49,0.51
PA_Z01_ARI,Pallas,Aries,136,93,229,0.59,0.41
PA_Z02_TAU,Pallas,Taurus,140,137,277,0.51,0.49
PA_Z03_GEM,Pallas,Gemini,57,58,115,0.5,0.5
PA_Z04_CAN,Pallas,Cancer,95,97,192,0.49,0.51
PA_Z05_LEO,Pallas,Leo,30,25,55,0.55,0.45
PA_Z06_VIR,Pallas,Virgo,27,35,62,0.44,0.56
PA_Z07_LIB,Pallas,Libra,173,151,324,0.53,0.47
PA_Z08_SCO,Pallas,Scorpio,56,87,143,0.39,0.61
PA_Z09_SAG,Pallas,Sagittarius,186,172,358,0.52,0.48
PA_Z10_CAP,Pallas,Capricorn,225,170,395,0.57,0.43
PA_Z11_AQU,Pallas,Aquarius,222,133,355,0.63,0.37
PA_Z12_PIS,Pallas,Pisces,294,251,545,0.54,0.46
PH_Z09_SAG,Pholus,Sagittarius,813,670,1483,0.55,0.45
PH_Z10_CAP,Pholus,Capricorn,828,739,1567,0.53,0.47
PL_Z10_CAP,Pluto,Capricorn,1641,1409,3050,0.54,0.46
SA_Z08_SCO,Saturn,Scorpio,91,100,191,0.48,0.52
SA_Z09_SAG,Saturn,Sagittarius,597,400,997,0.6,0.4
SA_Z10_CAP,Saturn,Capricorn,508,484,992,0.51,0.49
SA_Z11_AQU,Saturn,Aquarius,445,425,870,0.51,0.49
SN_Z01_ARI,SNode,Aries,190,196,386,0.49,0.51
SN_Z08_SCO,SNode,Scorpio,185,214,399,0.46,0.54
SN_Z09_SAG,SNode,Sagittarius,316,250,566,0.56,0.44
SN_Z10_CAP,SNode,Capricorn,294,273,567,0.52,0.48
SN_Z11_AQU,SNode,Aquarius,305,261,566,0.54,0.46
SN_Z12_PIS,SNode,Pisces,351,215,566,0.62,0.38
SU_Z01_ARI,Sun,Aries,137,107,244,0.56,0.44
SU_Z02_TAU,Sun,Taurus,138,110,248,0.56,0.44
SU_Z03_GEM,Sun,Gemini,135,115,250,0.54,0.46
SU_Z04_CAN,Sun,Cancer,132,120,252,0.52,0.48
SU_Z05_LEO,Sun,Leo,136,114,250,0.54,0.46
SU_Z06_VIR,Sun,Virgo,121,131,252,0.48,0.52
SU_Z07_LIB,Sun,Libra,154,118,272,0.57,0.43
SU_Z08_SCO,Sun,Scorpio,132,138,270,0.49,0.51
SU_Z09_SAG,Sun,Sagittarius,140,125,265,0.53,0.47
SU_Z10_CAP,Sun,Capricorn,142,124,266,0.53,0.47
SU_Z11_AQU,Sun,Aquarius,140,101,241,0.58,0.42
SU_Z12_PIS,Sun,Pisces,134,106,240,0.56,0.44
UR_Z01_ARI,Uranus,Aries,809,645,1454,0.56,0.44
UR_Z02_TAU,Uranus,Taurus,832,764,1596,0.52,0.48
VE_Z01_ARI,Venus,Aries,161,112,273,0.59,0.41
VE_Z02_TAU,Venus,Taurus,98,108,206,0.48,0.52
VE_Z03_GEM,Venus,Gemini,176,126,302,0.58,0.42
VE_Z04_CAN,Venus,Cancer,97,112,209,0.46,0.54
VE_Z05_LEO,Venus,Leo,151,136,287,0.53,0.47
VE_Z06_VIR,Venus,Virgo,137,93,230,0.6,0.4
VE_Z07_LIB,Venus,Libra,123,139,262,0.47,0.53
VE_Z08_SCO,Venus,Scorpio,155,130,285,0.54,0.46
VE_Z09_SAG,Venus,Sagittarius,114,111,225,0.51,0.49
VE_Z10_CAP,Venus,Capricorn,150,168,318,0.47,0.53
VE_Z11_AQU,Venus,Aquarius,135,88,223,0.61,0.39
VE_Z12_PIS,Venus,Pisces,144,86,230,0.63,0.37
VS_Z01_ARI,Vesta,Aries,180,124,304,0.59,0.41
VS_Z02_TAU,Vesta,Taurus,180,175,355,0.51,0.49
VS_Z03_GEM,Vesta,Gemini,89,55,144,0.62,0.38
VS_Z04_CAN,Vesta,Cancer,165,103,268,0.62,0.38
VS_Z05_LEO,Vesta,Leo,141,89,230,0.61,0.39
VS_Z06_VIR,Vesta,Virgo,188,145,333,0.56,0.44
VS_Z07_LIB,Vesta,Libra,74,48,122,0.61,0.39
VS_Z08_SCO,Vesta,Scorpio,72,62,134,0.54,0.46
VS_Z09_SAG,Vesta,Sagittarius,144,144,288,0.5,0.5
VS_Z10_CAP,Vesta,Capricorn,110,150,260,0.42,0.58
VS_Z11_AQU,Vesta,Aquarius,130,157,287,0.45,0.55
VS_Z12_PIS,Vesta,Pisces,168,157,325,0.52,0.48
