PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
SN_VM26,SNode,UttaraBhadrapada,136,116,252,0.54,0.46
SN_VM27,SNode,Revati,86,98,184,0.47,0.53
SU_VM01,Sun,Aswini,59,36,95,0.62,0.38
SU_VM02,Sun,Bharani,64,32,96,0.67,0.33
SU_VM03,Sun,Krittica,48,48,96,0.5,0.5
SU_VM04,Sun,Rohini,59,39,98,0.6,0.4
SU_VM05,Sun,Mrigashira,54,44,98,0.55,0.45
SU_VM06,Sun,Ardra,49,49,98,0.5,0.5
SU_VM07,Sun,Punavasu,50,48,98,0.51,0.49
SU_VM08,Sun,Pushya,56,41,97,0.58,0.42
SU_VM09,Sun,Ashlesha,58,40,98,0.59,0.41
SU_VM10,Sun,Magha,46,43,89,0.52,0.48
SU_VM11,Sun,PurvaPhalguni,41,40,81,0.51,0.49
SU_VM12,Sun,UttaraPhalguni,39,52,91,0.43,0.57
SU_VM13,Sun,Hasta,57,36,93,0.61,0.39
SU_VM14,Sun,Chitra,51,42,93,0.55,0.45
SU_VM15,Sun,Swati,56,36,92,0.61,0.39
SU_VM16,Sun,Vishakha,42,51,93,0.45,0.55
SU_VM17,Sun,Anuradha,51,42,93,0.55,0.45
SU_VM18,Sun,Jyeshtha,44,48,92,0.48,0.52
SU_VM19,Sun,Mula,57,35,92,0.62,0.38
SU_VM20,Sun,PurvaAshada,48,43,91,0.53,0.47
SU_VM21,Sun,UttaraAshada,45,47,92,0.49,0.51
SU_VM22,Sun,Shravana,45,46,91,0.49,0.51
SU_VM23,Sun,Danishtha,62,31,93,0.67,0.33
SU_VM24,Sun,Shatabhisha,50,43,93,0.54,0.46
SU_VM25,Sun,PurvaBhadrapada,53,40,93,0.57,0.43
SU_VM26,Sun,UttaraBhadrapada,46,48,94,0.49,0.51
SU_VM27,Sun,Revati,61,34,95,0.64,0.36
UR_VM01,Uranus,Aswini,687,590,1277,0.54,0.46
UR_VM02,Uranus,Bharani,218,172,390,0.56,0.44
UR_VM27,Uranus,Revati,486,372,858,0.57,0.43
VE_VM01,Venus,Aswini,37,43,80,0.46,0.54
VE_VM02,Venus,Bharani,45,35,80,0.56,0.44
VE_VM03,Venus,Krittica,46,37,83,0.55,0.45
VE_VM04,Venus,Rohini,79,62,141,0.56,0.44
VE_VM05,Venus,Mrigashira,70,46,116,0.6,0.4
VE_VM06,Venus,Ardra,37,43,80,0.46,0.54
VE_VM07,Venus,Punavasu,36,43,79,0.46,0.54
VE_VM08,Venus,Pushya,49,34,83,0.59,0.41
VE_VM09,Venus,Ashlesha,62,71,133,0.47,0.53
VE_VM10,Venus,Magha,78,46,124,0.63,0.37
VE_VM11,Venus,PurvaPhalguni,51,29,80,0.64,0.36
VE_VM12,Venus,UttaraPhalguni,40,51,91,0.44,0.56
VE_VM13,Venus,Hasta,45,38,83,0.54,0.46
VE_VM14,Venus,Chitra,54,62,116,0.47,0.53
VE_VM15,Venus,Swati,68,63,131,0.52,0.48
VE_VM16,Venus,Vishakha,49,32,81,0.6,0.4
VE_VM17,Venus,Anuradha,47,31,78,0.6,0.4
VE_VM18,Venus,Jyeshtha,35,40,75,0.47,0.53
VE_VM19,Venus,Mula,38,39,77,0.49,0.51
VE_VM20,Venus,PurvaAshada,34,42,76,0.45,0.55
VE_VM21,Venus,UttaraAshada,41,36,77,0.53,0.47
VE_VM22,Venus,Shravana,39,37,76,0.51,0.49
VE_VM23,Venus,Danishtha,47,30,77,0.61,0.39
VE_VM24,Venus,Shatabhisha,47,30,77,0.61,0.39
VE_VM25,Venus,PurvaBhadrapada,63,27,90,0.7,0.3
VE_VM26,Venus,UttaraBhadrapada,85,52,137,0.62,0.38
VE_VM27,Venus,Revati,69,35,104,0.66,0.34
VS_VM01,Vesta,Aswini,40,24,64,0.62,0.38
VS_VM02,Vesta,Bharani,94,83,177,0.53,0.47
VS_VM03,Vesta,Krittica,70,93,163,0.43,0.57
VS_VM04,Vesta,Rohini,44,19,63,0.7,0.3
VS_VM05,Vesta,Mrigashira,36,28,64,0.56,0.44
VS_VM06,Vesta,Ardra,30,34,64,0.47,0.53
VS_VM07,Vesta,Punavasu,106,58,164,0.65,0.35
VS_VM08,Vesta,Pushya,117,57,174,0.67,0.33
VS_VM09,Vesta,Ashlesha,33,31,64,0.52,0.48
VS_VM10,Vesta,Magha,53,34,87,0.61,0.39
VS_VM11,Vesta,PurvaPhalguni,121,80,201,0.6,0.4
VS_VM12,Vesta,UttaraPhalguni,42,45,87,0.48,0.52
VS_VM13,Vesta,Hasta,32,19,51,0.63,0.37
VS_VM14,Vesta,Chitra,16,10,26,0.62,0.38
VS_VM15,Vesta,Swati,19,7,26,0.73,0.27
VS_VM16,Vesta,Vishakha,17,22,39,0.44,0.56
VS_VM17,Vesta,Anuradha,22,33,55,0.4,0.6
VS_VM18,Vesta,Jyeshtha,56,48,104,0.54,0.46
VS_VM19,Vesta,Mula,93,98,191,0.49,0.51
VS_VM20,Vesta,PurvaAshada,21,37,58,0.36,0.64
VS_VM21,Vesta,UttaraAshada,18,36,54,0.33,0.67
VS_VM22,Vesta,Shravana,29,24,53,0.55,0.45
VS_VM23,Vesta,Danishtha,27,27,54,0.5,0.5
VS_VM24,Vesta,Shatabhisha,27,28,55,0.49,0.51
VS_VM25,Vesta,PurvaBhadrapada,34,27,61,0.56,0.44
VS_VM26,Vesta,UttaraBhadrapada,122,82,204,0.6,0.4
VS_VM27,Vesta,Revati,72,50,122,0.59,0.41
