PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_AM06,Juno,Han'a,125,112,237,0.53,0.47
JN_AM07,Juno,Dira,122,122,244,0.5,0.5
JN_AM08,Juno,Natra,155,147,302,0.51,0.49
JN_AM09,Juno,Tarf(a),130,154,284,0.46,0.54
JN_AM10,Juno,Gabha,139,166,305,0.46,0.54
JN_AM11,Juno,Zubra,187,168,355,0.53,0.47
JN_AM12,Juno,Sarfa,217,188,405,0.54,0.46
JN_AM13,Juno,Auwa,237,218,455,0.52,0.48
JN_AM14,Juno,Simak,303,228,531,0.57,0.43
JN_AM15,Juno,Gafr,294,286,580,0.51,0.49
JN_AM16,Juno,Zubana,335,324,659,0.51,0.49
JN_AM17,Juno,Iklik,357,337,694,0.51,0.49
JN_AM18,Juno,Qualb,341,358,699,0.49,0.51
JN_AM19,Juno,Saula,380,340,720,0.53,0.47
JN_AM20,Juno,Na'a'im,367,348,715,0.51,0.49
JN_AM21,Juno,Balda,330,311,641,0.51,0.49
JN_AM22,Juno,Dabih,321,257,578,0.56,0.44
JN_AM23,Juno,Bula,287,281,568,0.51,0.49
JN_AM24,Juno,Su'ud,233,248,481,0.48,0.52
JN_AM25,Juno,Ahbija,205,217,422,0.49,0.51
JN_AM26,Juno,Muqaddam,199,196,395,0.5,0.5
JN_AM27,Juno,Mu'ahhar,175,187,362,0.48,0.52
JN_AM28,Juno,Risa,173,143,316,0.55,0.45
JU_AM01,Jupiter,Saratan,109,112,221,0.49,0.51
JU_AM02,Jupiter,Butain,212,231,443,0.48,0.52
JU_AM03,Jupiter,Turaija,255,240,495,0.52,0.48
JU_AM04,Jupiter,Dabaran,116,102,218,0.53,0.47
JU_AM05,Jupiter,Haq'a,270,217,487,0.55,0.45
JU_AM06,Jupiter,Han'a,253,232,485,0.52,0.48
JU_AM07,Jupiter,Dira,108,121,229,0.47,0.53
JU_AM08,Jupiter,Natra,288,305,593,0.49,0.51
JU_AM09,Jupiter,Tarf(a),176,162,338,0.52,0.48
JU_AM10,Jupiter,Gabha,202,223,425,0.48,0.52
JU_AM11,Jupiter,Zubra,283,278,561,0.5,0.5
JU_AM12,Jupiter,Sarfa,137,147,284,0.48,0.52
JU_AM13,Jupiter,Auwa,318,324,642,0.5,0.5
JU_AM14,Jupiter,Simak,170,144,314,0.54,0.46
JU_AM15,Jupiter,Gafr,300,248,548,0.55,0.45
JU_AM16,Jupiter,Zubana,257,236,493,0.52,0.48
JU_AM17,Jupiter,Iklik,187,182,369,0.51,0.49
JU_AM18,Jupiter,Qualb,335,281,616,0.54,0.46
JU_AM19,Jupiter,Saula,140,140,280,0.5,0.5
JU_AM20,Jupiter,Na'a'im,332,285,617,0.54,0.46
JU_AM21,Jupiter,Balda,200,179,379,0.53,0.47
JU_AM22,Jupiter,Dabih,257,260,517,0.5,0.5
JU_AM23,Jupiter,Bula,273,296,569,0.48,0.52
JU_AM24,Jupiter,Su'ud,194,186,380,0.51,0.49
JU_AM25,Jupiter,Ahbija,322,278,600,0.54,0.46
JU_AM26,Jupiter,Muqaddam,151,117,268,0.56,0.44
JU_AM27,Jupiter,Mu'ahhar,185,184,369,0.5,0.5
JU_AM28,Jupiter,Risa,282,264,546,0.52,0.48
MA_AM01,Mars,Saratan,224,176,400,0.56,0.44
MA_AM02,Mars,Butain,212,202,414,0.51,0.49
MA_AM03,Mars,Turaija,235,209,444,0.53,0.47
MA_AM04,Mars,Dabaran,213,212,425,0.5,0.5
MA_AM05,Mars,Haq'a,203,205,408,0.5,0.5
MA_AM06,Mars,Han'a,203,239,442,0.46,0.54
MA_AM07,Mars,Dira,225,223,448,0.5,0.5
MA_AM08,Mars,Natra,243,249,492,0.49,0.51
MA_AM09,Mars,Tarf(a),227,236,463,0.49,0.51
MA_AM10,Mars,Gabha,257,270,527,0.49,0.51
MA_AM11,Mars,Zubra,278,261,539,0.52,0.48
MA_AM12,Mars,Sarfa,287,240,527,0.54,0.46
MA_AM13,Mars,Auwa,268,265,533,0.5,0.5
MA_AM14,Mars,Simak,275,224,499,0.55,0.45
MA_AM15,Mars,Gafr,274,260,534,0.51,0.49
MA_AM16,Mars,Zubana,263,234,497,0.53,0.47
MA_AM17,Mars,Iklik,217,234,451,0.48,0.52
MA_AM18,Mars,Qualb,233,218,451,0.52,0.48
MA_AM19,Mars,Saula,256,220,476,0.54,0.46
MA_AM20,Mars,Na'a'im,197,201,398,0.49,0.51
MA_AM21,Mars,Balda,193,213,406,0.48,0.52
MA_AM22,Mars,Dabih,175,180,355,0.49,0.51
MA_AM23,Mars,Bula,193,201,394,0.49,0.51
MA_AM24,Mars,Su'ud,210,185,395,0.53,0.47
MA_AM25,Mars,Ahbija,178,153,331,0.54,0.46
MA_AM26,Mars,Muqaddam,196,159,355,0.55,0.45
MA_AM27,Mars,Mu'ahhar,195,158,353,0.55,0.45
MA_AM28,Mars,Risa,182,147,329,0.55,0.45
ME_AM01,Mercury,Saratan,220,196,416,0.53,0.47
ME_AM02,Mercury,Butain,201,196,397,0.51,0.49
ME_AM03,Mercury,Turaija,205,194,399,0.51,0.49
ME_AM04,Mercury,Dabaran,205,176,381,0.54,0.46
ME_AM05,Mercury,Haq'a,200,190,390,0.51,0.49
ME_AM06,Mercury,Han'a,200,198,398,0.5,0.5
ME_AM07,Mercury,Dira,189,184,373,0.51,0.49
ME_AM08,Mercury,Natra,212,207,419,0.51,0.49
ME_AM09,Mercury,Tarf(a),228,201,429,0.53,0.47
ME_AM10,Mercury,Gabha,231,194,425,0.54,0.46
ME_AM11,Mercury,Zubra,220,238,458,0.48,0.52
ME_AM12,Mercury,Sarfa,192,232,424,0.45,0.55
ME_AM13,Mercury,Auwa,229,203,432,0.53,0.47
ME_AM14,Mercury,Simak,217,235,452,0.48,0.52
ME_AM15,Mercury,Gafr,223,227,450,0.5,0.5
ME_AM16,Mercury,Zubana,235,237,472,0.5,0.5
ME_AM17,Mercury,Iklik,253,245,498,0.51,0.49
ME_AM18,Mercury,Qualb,255,244,499,0.51,0.49
ME_AM19,Mercury,Saula,273,234,507,0.54,0.46
ME_AM20,Mercury,Na'a'im,239,232,471,0.51,0.49
ME_AM21,Mercury,Balda,215,232,447,0.48,0.52
ME_AM22,Mercury,Dabih,225,225,450,0.5,0.5
ME_AM23,Mercury,Bula,246,202,448,0.55,0.45
ME_AM24,Mercury,Su'ud,240,203,443,0.54,0.46
ME_AM25,Mercury,Ahbija,236,221,457,0.52,0.48
ME_AM26,Mercury,Muqaddam,230,234,464,0.5,0.5
ME_AM27,Mercury,Mu'ahhar,249,204,453,0.55,0.45
ME_AM28,Mercury,Risa,244,190,434,0.56,0.44
MO_AM01,Moon,Saratan,220,224,444,0.5,0.5
MO_AM02,Moon,Butain,220,222,442,0.5,0.5
MO_AM03,Moon,Turaija,217,224,441,0.49,0.51
MO_AM04,Moon,Dabaran,230,214,444,0.52,0.48
MO_AM05,Moon,Haq'a,217,224,441,0.49,0.51
MO_AM06,Moon,Han'a,227,215,442,0.51,0.49
MO_AM07,Moon,Dira,245,188,433,0.57,0.43
MO_AM08,Moon,Natra,231,211,442,0.52,0.48
MO_AM09,Moon,Tarf(a),225,214,439,0.51,0.49
MO_AM10,Moon,Gabha,234,201,435,0.54,0.46
MO_AM11,Moon,Zubra,223,205,428,0.52,0.48
MO_AM12,Moon,Sarfa,227,220,447,0.51,0.49
MO_AM13,Moon,Auwa,228,211,439,0.52,0.48
MO_AM14,Moon,Simak,227,200,427,0.53,0.47
MO_AM15,Moon,Gafr,223,215,438,0.51,0.49
MO_AM16,Moon,Zubana,233,197,430,0.54,0.46
MO_AM17,Moon,Iklik,215,210,425,0.51,0.49
MO_AM18,Moon,Qualb,230,215,445,0.52,0.48
MO_AM19,Moon,Saula,208,222,430,0.48,0.52
MO_AM20,Moon,Na'a'im,217,219,436,0.5,0.5
MO_AM21,Moon,Balda,236,198,434,0.54,0.46
MO_AM22,Moon,Dabih,236,210,446,0.53,0.47
MO_AM23,Moon,Bula,214,226,440,0.49,0.51
MO_AM24,Moon,Su'ud,235,215,450,0.52,0.48
MO_AM25,Moon,Ahbija,223,217,440,0.51,0.49
MO_AM26,Moon,Muqaddam,225,223,448,0.5,0.5
MO_AM27,Moon,Mu'ahhar,224,213,437,0.51,0.49
MO_AM28,Moon,Risa,222,221,443,0.5,0.5
NE_AM19,Neptune,Saula,59,50,109,0.54,0.46
NE_AM20,Neptune,Na'a'im,709,714,1423,0.5,0.5
NE_AM21,Neptune,Balda,748,762,1510,0.5,0.5
NE_AM22,Neptune,Dabih,747,758,1505,0.5,0.5
NE_AM23,Neptune,Bula,794,709,1503,0.53,0.47
NE_AM24,Neptune,Su'ud,751,700,1451,0.52,0.48
NE_AM25,Neptune,Ahbija,727,703,1430,0.51,0.49
NE_AM26,Neptune,Muqaddam,773,712,1485,0.52,0.48
NE_AM27,Neptune,Mu'ahhar,812,676,1488,0.55,0.45
NE_AM28,Neptune,Risa,192,190,382,0.5,0.5
NN_AM01,NNode,Saratan,160,174,334,0.48,0.52
NN_AM02,NNode,Butain,176,160,336,0.52,0.48
NN_AM03,NNode,Turaija,165,172,337,0.49,0.51
NN_AM04,NNode,Dabaran,178,155,333,0.53,0.47
NN_AM05,NNode,Haq'a,184,153,337,0.55,0.45
NN_AM06,NNode,Han'a,181,172,353,0.51,0.49
NN_AM07,NNode,Dira,240,258,498,0.48,0.52
NN_AM08,NNode,Natra,261,239,500,0.52,0.48
NN_AM09,NNode,Tarf(a),245,257,502,0.49,0.51
NN_AM10,NNode,Gabha,256,248,504,0.51,0.49
NN_AM11,NNode,Zubra,275,227,502,0.55,0.45
NN_AM12,NNode,Sarfa,266,237,503,0.53,0.47
NN_AM13,NNode,Auwa,261,242,503,0.52,0.48
NN_AM14,NNode,Simak,257,246,503,0.51,0.49
NN_AM15,NNode,Gafr,262,241,503,0.52,0.48
NN_AM16,NNode,Zubana,252,252,504,0.5,0.5
NN_AM17,NNode,Iklik,285,217,502,0.57,0.43
NN_AM18,NNode,Qualb,275,228,503,0.55,0.45
NN_AM19,NNode,Saula,251,253,504,0.5,0.5
NN_AM20,NNode,Na'a'im,270,232,502,0.54,0.46
NN_AM21,NNode,Balda,254,252,506,0.5,0.5
NN_AM22,NNode,Dabih,253,251,504,0.5,0.5
NN_AM23,NNode,Bula,260,239,499,0.52,0.48
NN_AM24,NNode,Su'ud,190,183,373,0.51,0.49
NN_AM25,NNode,Ahbija,143,191,334,0.43,0.57
NN_AM26,NNode,Muqaddam,162,173,335,0.48,0.52
NN_AM27,NNode,Mu'ahhar,175,162,337,0.52,0.48
NN_AM28,NNode,Risa,175,160,335,0.52,0.48
PA_AM01,Pallas,Saratan,278,295,573,0.49,0.51
PA_AM02,Pallas,Butain,249,191,440,0.57,0.43
PA_AM03,Pallas,Turaija,224,214,438,0.51,0.49
PA_AM04,Pallas,Dabaran,179,139,318,0.56,0.44
PA_AM05,Pallas,Haq'a,112,115,227,0.49,0.51
PA_AM06,Pallas,Han'a,115,125,240,0.48,0.52
PA_AM07,Pallas,Dira,134,122,256,0.52,0.48
PA_AM08,Pallas,Natra,124,99,223,0.56,0.44
PA_AM09,Pallas,Tarf(a),66,103,169,0.39,0.61
PA_AM10,Pallas,Gabha,142,116,258,0.55,0.45
PA_AM11,Pallas,Zubra,177,129,306,0.58,0.42
PA_AM12,Pallas,Sarfa,175,167,342,0.51,0.49
PA_AM13,Pallas,Auwa,192,168,360,0.53,0.47
PA_AM14,Pallas,Simak,176,170,346,0.51,0.49
PA_AM15,Pallas,Gafr,208,230,438,0.47,0.53
PA_AM16,Pallas,Zubana,211,220,431,0.49,0.51
PA_AM17,Pallas,Iklik,269,232,501,0.54,0.46
PA_AM18,Pallas,Qualb,234,228,462,0.51,0.49
PA_AM19,Pallas,Saula,200,214,414,0.48,0.52
PA_AM20,Pallas,Na'a'im,237,245,482,0.49,0.51
PA_AM21,Pallas,Balda,232,258,490,0.47,0.53
PA_AM22,Pallas,Dabih,283,242,525,0.54,0.46
PA_AM23,Pallas,Bula,317,329,646,0.49,0.51
PA_AM24,Pallas,Su'ud,339,345,684,0.5,0.5
PA_AM25,Pallas,Ahbija,386,335,721,0.54,0.46
PA_AM26,Pallas,Muqaddam,372,325,697,0.53,0.47
PA_AM27,Pallas,Mu'ahhar,344,286,630,0.55,0.45
PA_AM28,Pallas,Risa,337,332,669,0.5,0.5
PH_AM01,Pholus,Saratan,292,293,585,0.5,0.5
PH_AM02,Pholus,Butain,226,229,455,0.5,0.5
PH_AM03,Pholus,Turaija,194,178,372,0.52,0.48
PH_AM04,Pholus,Dabaran,130,140,270,0.48,0.52
PH_AM05,Pholus,Haq'a,124,136,260,0.48,0.52
PH_AM06,Pholus,Han'a,137,117,254,0.54,0.46
PH_AM07,Pholus,Dira,120,128,248,0.48,0.52
PH_AM08,Pholus,Natra,72,84,156,0.46,0.54
PH_AM09,Pholus,Tarf(a),72,83,155,0.46,0.54
PH_AM10,Pholus,Gabha,117,127,244,0.48,0.52
PH_AM11,Pholus,Zubra,137,111,248,0.55,0.45
PH_AM12,Pholus,Sarfa,109,110,219,0.5,0.5
PH_AM13,Pholus,Auwa,133,95,228,0.58,0.42
PH_AM14,Pholus,Simak,147,129,276,0.53,0.47
PH_AM15,Pholus,Gafr,182,149,331,0.55,0.45
PH_AM16,Pholus,Zubana,197,174,371,0.53,0.47
PH_AM17,Pholus,Iklik,247,245,492,0.5,0.5
PH_AM18,Pholus,Qualb,310,290,600,0.52,0.48
PH_AM19,Pholus,Saula,481,452,933,0.52,0.48
PH_AM20,Pholus,Na'a'im,589,596,1185,0.5,0.5
PH_AM21,Pholus,Balda,932,782,1714,0.54,0.46
PH_AM22,Pholus,Dabih,318,277,595,0.53,0.47
PH_AM26,Pholus,Muqaddam,90,90,180,0.5,0.5
PH_AM27,Pholus,Mu'ahhar,560,561,1121,0.5,0.5
PH_AM28,Pholus,Risa,396,398,794,0.5,0.5
PL_AM14,Pluto,Simak,21,17,38,0.55,0.45
PL_AM15,Pluto,Gafr,601,583,1184,0.51,0.49
PL_AM16,Pluto,Zubana,619,664,1283,0.48,0.52
PL_AM17,Pluto,Iklik,640,621,1261,0.51,0.49
PL_AM18,Pluto,Qualb,613,653,1266,0.48,0.52
PL_AM19,Pluto,Saula,698,586,1284,0.54,0.46
PL_AM20,Pluto,Na'a'im,679,643,1322,0.51,0.49
PL_AM21,Pluto,Balda,746,726,1472,0.51,0.49
PL_AM22,Pluto,Dabih,819,728,1547,0.53,0.47
PL_AM23,Pluto,Bula,873,752,1625,0.54,0.46
PL_AM24,Pluto,Su'ud,3,1,4,0.75,0.25
SA_AM01,Saturn,Saratan,137,125,262,0.52,0.48
SA_AM02,Saturn,Butain,145,116,261,0.56,0.44
SA_AM03,Saturn,Turaija,132,126,258,0.51,0.49
SA_AM04,Saturn,Dabaran,133,126,259,0.51,0.49
SA_AM05,Saturn,Haq'a,129,127,256,0.5,0.5
SA_AM06,Saturn,Han'a,194,188,382,0.51,0.49
SA_AM07,Saturn,Dira,250,235,485,0.52,0.48
SA_AM08,Saturn,Natra,231,220,451,0.51,0.49
SA_AM09,Saturn,Tarf(a),203,234,437,0.46,0.54
SA_AM10,Saturn,Gabha,257,239,496,0.52,0.48
SA_AM11,Saturn,Zubra,270,226,496,0.54,0.46
SA_AM12,Saturn,Sarfa,241,265,506,0.48,0.52
SA_AM13,Saturn,Auwa,235,277,512,0.46,0.54
SA_AM14,Saturn,Simak,254,268,522,0.49,0.51
SA_AM15,Saturn,Gafr,279,250,529,0.53,0.47
SA_AM16,Saturn,Zubana,280,260,540,0.52,0.48
SA_AM17,Saturn,Iklik,281,265,546,0.51,0.49
SA_AM18,Saturn,Qualb,294,257,551,0.53,0.47
SA_AM19,Saturn,Saula,324,294,618,0.52,0.48
SA_AM20,Saturn,Na'a'im,312,293,605,0.52,0.48
SA_AM21,Saturn,Balda,292,274,566,0.52,0.48
SA_AM22,Saturn,Dabih,307,261,568,0.54,0.46
SA_AM23,Saturn,Bula,306,311,617,0.5,0.5
SA_AM24,Saturn,Su'ud,248,254,502,0.49,0.51
SA_AM25,Saturn,Ahbija,137,130,267,0.51,0.49
SA_AM26,Saturn,Muqaddam,149,118,267,0.56,0.44
SA_AM27,Saturn,Mu'ahhar,142,123,265,0.54,0.46
SA_AM28,Saturn,Risa,150,112,262,0.57,0.43
SN_AM01,SNode,Saratan,262,241,503,0.52,0.48
SN_AM02,SNode,Butain,252,252,504,0.5,0.5
SN_AM03,SNode,Turaija,285,217,502,0.57,0.43
SN_AM04,SNode,Dabaran,275,228,503,0.55,0.45
SN_AM05,SNode,Haq'a,251,253,504,0.5,0.5
SN_AM06,SNode,Han'a,276,234,510,0.54,0.46
SN_AM07,SNode,Dira,248,250,498,0.5,0.5
SN_AM08,SNode,Natra,253,251,504,0.5,0.5
SN_AM09,SNode,Tarf(a),260,238,498,0.52,0.48
SN_AM10,SNode,Gabha,190,184,374,0.51,0.49
SN_AM11,SNode,Zubra,143,191,334,0.43,0.57
SN_AM12,SNode,Sarfa,162,173,335,0.48,0.52
SN_AM13,SNode,Auwa,175,162,337,0.52,0.48
SN_AM14,SNode,Simak,175,160,335,0.52,0.48
SN_AM15,SNode,Gafr,160,174,334,0.48,0.52
SN_AM16,SNode,Zubana,176,160,336,0.52,0.48
SN_AM17,SNode,Iklik,165,172,337,0.49,0.51
SN_AM18,SNode,Qualb,178,155,333,0.53,0.47
SN_AM19,SNode,Saula,184,153,337,0.55,0.45
SN_AM20,SNode,Na'a'im,179,169,348,0.51,0.49
SN_AM21,SNode,Balda,242,261,503,0.48,0.52
SN_AM22,SNode,Dabih,261,239,500,0.52,0.48
SN_AM23,SNode,Bula,246,257,503,0.49,0.51
SN_AM24,SNode,Su'ud,255,248,503,0.51,0.49
SN_AM25,SNode,Ahbija,275,227,502,0.55,0.45
SN_AM26,SNode,Muqaddam,266,237,503,0.53,0.47
SN_AM27,SNode,Mu'ahhar,261,242,503,0.52,0.48
SN_AM28,SNode,Risa,257,246,503,0.51,0.49
SU_AM01,Sun,Saratan,222,206,428,0.52,0.48
SU_AM02,Sun,Butain,226,202,428,0.53,0.47
SU_AM03,Sun,Turaija,220,221,441,0.5,0.5
SU_AM04,Sun,Dabaran,235,219,454,0.52,0.48
SU_AM05,Sun,Haq'a,243,210,453,0.54,0.46
SU_AM06,Sun,Han'a,234,192,426,0.55,0.45
SU_AM07,Sun,Dira,232,234,466,0.5,0.5
SU_AM08,Sun,Natra,202,223,425,0.48,0.52
SU_AM09,Sun,Tarf(a),244,223,467,0.52,0.48
SU_AM10,Sun,Gabha,242,230,472,0.51,0.49
SU_AM11,Sun,Zubra,232,236,468,0.5,0.5
SU_AM12,Sun,Sarfa,230,238,468,0.49,0.51
SU_AM13,Sun,Auwa,193,222,415,0.47,0.53
SU_AM14,Sun,Simak,228,230,458,0.5,0.5
SU_AM15,Sun,Gafr,226,230,456,0.5,0.5
SU_AM16,Sun,Zubana,226,229,455,0.5,0.5
SU_AM17,Sun,Iklik,230,222,452,0.51,0.49
SU_AM18,Sun,Qualb,231,213,444,0.52,0.48
SU_AM19,Sun,Saula,225,184,409,0.55,0.45
SU_AM20,Sun,Na'a'im,219,211,430,0.51,0.49
SU_AM21,Sun,Balda,208,234,442,0.47,0.53
SU_AM22,Sun,Dabih,193,157,350,0.55,0.45
SU_AM23,Sun,Bula,233,203,436,0.53,0.47
SU_AM24,Sun,Su'ud,196,224,420,0.47,0.53
SU_AM25,Sun,Ahbija,230,212,442,0.52,0.48
SU_AM26,Sun,Muqaddam,217,182,399,0.54,0.46
SU_AM27,Sun,Mu'ahhar,239,203,442,0.54,0.46
SU_AM28,Sun,Risa,256,184,440,0.58,0.42
UR_AM01,Uranus,Saratan,468,394,862,0.54,0.46
UR_AM02,Uranus,Butain,429,381,810,0.53,0.47
UR_AM03,Uranus,Turaija,430,346,776,0.55,0.45
UR_AM04,Uranus,Dabaran,49,60,109,0.45,0.55
UR_AM16,Uranus,Zubana,239,232,471,0.51,0.49
UR_AM17,Uranus,Iklik,359,358,717,0.5,0.5
UR_AM18,Uranus,Qualb,333,361,694,0.48,0.52
UR_AM19,Uranus,Saula,364,356,720,0.51,0.49
UR_AM20,Uranus,Na'a'im,376,362,738,0.51,0.49
UR_AM21,Uranus,Balda,370,386,756,0.49,0.51
UR_AM22,Uranus,Dabih,376,396,772,0.49,0.51
UR_AM23,Uranus,Bula,412,371,783,0.53,0.47
UR_AM24,Uranus,Su'ud,440,365,805,0.55,0.45
UR_AM25,Uranus,Ahbija,441,404,845,0.52,0.48
UR_AM26,Uranus,Muqaddam,411,396,807,0.51,0.49
UR_AM27,Uranus,Mu'ahhar,408,396,804,0.51,0.49
UR_AM28,Uranus,Risa,407,410,817,0.5,0.5
VE_AM01,Venus,Saratan,316,248,564,0.56,0.44
VE_AM02,Venus,Butain,258,256,514,0.5,0.5
VE_AM03,Venus,Turaija,214,161,375,0.57,0.43
VE_AM04,Venus,Dabaran,196,172,368,0.53,0.47
VE_AM05,Venus,Haq'a,193,176,369,0.52,0.48
VE_AM06,Venus,Han'a,267,265,532,0.5,0.5
VE_AM07,Venus,Dira,314,298,612,0.51,0.49
VE_AM08,Venus,Natra,202,214,416,0.49,0.51
VE_AM09,Venus,Tarf(a),191,183,374,0.51,0.49
VE_AM10,Venus,Gabha,179,197,376,0.48,0.52
VE_AM11,Venus,Zubra,221,237,458,0.48,0.52
VE_AM12,Venus,Sarfa,324,283,607,0.53,0.47
VE_AM13,Venus,Auwa,223,243,466,0.48,0.52
VE_AM14,Venus,Simak,176,204,380,0.46,0.54
VE_AM15,Venus,Gafr,191,183,374,0.51,0.49
VE_AM16,Venus,Zubana,194,186,380,0.51,0.49
VE_AM17,Venus,Iklik,290,249,539,0.54,0.46
VE_AM18,Venus,Qualb,278,279,557,0.5,0.5
VE_AM19,Venus,Saula,203,178,381,0.53,0.47
VE_AM20,Venus,Na'a'im,181,174,355,0.51,0.49
VE_AM21,Venus,Balda,182,179,361,0.5,0.5
VE_AM22,Venus,Dabih,191,176,367,0.52,0.48
VE_AM23,Venus,Bula,252,246,498,0.51,0.49
VE_AM24,Venus,Su'ud,291,272,563,0.52,0.48
VE_AM25,Venus,Ahbija,187,190,377,0.5,0.5
VE_AM26,Venus,Muqaddam,197,173,370,0.53,0.47
VE_AM27,Venus,Mu'ahhar,200,154,354,0.56,0.44
VE_AM28,Venus,Risa,201,198,399,0.5,0.5
VS_AM01,Vesta,Saratan,234,252,486,0.48,0.52
VS_AM02,Vesta,Butain,218,202,420,0.52,0.48
VS_AM03,Vesta,Turaija,225,245,470,0.48,0.52
VS_AM04,Vesta,Dabaran,294,298,592,0.5,0.5
VS_AM05,Vesta,Haq'a,273,290,563,0.48,0.52
VS_AM06,Vesta,Han'a,309,298,607,0.51,0.49
VS_AM07,Vesta,Dira,282,245,527,0.54,0.46
VS_AM08,Vesta,Natra,268,220,488,0.55,0.45
VS_AM09,Vesta,Tarf(a),284,287,571,0.5,0.5
VS_AM10,Vesta,Gabha,267,258,525,0.51,0.49
VS_AM11,Vesta,Zubra,220,179,399,0.55,0.45
VS_AM12,Vesta,Sarfa,247,240,487,0.51,0.49
VS_AM13,Vesta,Auwa,254,192,446,0.57,0.43
VS_AM14,Vesta,Simak,201,202,403,0.5,0.5
VS_AM15,Vesta,Gafr,198,232,430,0.46,0.54
VS_AM16,Vesta,Zubana,230,191,421,0.55,0.45
VS_AM17,Vesta,Iklik,182,194,376,0.48,0.52
VS_AM18,Vesta,Qualb,145,175,320,0.45,0.55
VS_AM19,Vesta,Saula,161,147,308,0.52,0.48
VS_AM20,Vesta,Na'a'im,220,192,412,0.53,0.47
VS_AM21,Vesta,Balda,217,171,388,0.56,0.44
VS_AM22,Vesta,Dabih,208,176,384,0.54,0.46
