PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MAJU_a36,1,32,0.008,0.073,0.001,0,0.045,-0.11,0.219,0.329,1.082,1.325,0.013
MOJU_a135,1,87,0.006,0.111,-0.004,-0.003,0.032,-0.155,0.934,1.089,6.614,52.956,0.012
MOPL_a150,1,86,0.003,0.049,-0.002,0,0.033,-0.089,0.228,0.317,1.402,4.791,0.005
MOSU_a120,1,85,0.003,0.053,0,0,0.043,-0.139,0.246,0.386,1.069,4.168,0.006
MOME_a120,1,87,0.002,0.057,0.001,0,0.032,-0.207,0.233,0.44,0.873,6.161,0.006
VEUR_a150,1,29,0.063,0.187,0.014,0.027,0.042,-0.071,0.934,1.005,3.566,13.49,0.035
MOMA_a90,1,87,0.004,0.054,0.004,0.004,0.032,-0.202,0.228,0.43,0.228,4.134,0.006
MOSA_a180,1,44,0.001,0.03,0.005,0.003,0.026,-0.093,0.059,0.152,-0.761,0.99,0.005
MONE_a103,1,88,0.002,0.043,0.001,0.001,0.031,-0.105,0.161,0.265,0.542,1.997,0.005
MOVE_a90,1,86,0.001,0.048,-0.007,-0.003,0.034,-0.1,0.233,0.332,1.526,5.357,0.005
MOUR_a60,1,90,0.004,0.036,0,0.003,0.03,-0.11,0.114,0.224,0.153,1.382,0.004
MOJU_a120,1,86,0,0.054,0.002,-0.003,0.034,-0.108,0.323,0.431,2.403,13.136,0.006
MOSU_a103,1,83,0.011,0.059,0.001,0.004,0.027,-0.105,0.323,0.428,2.384,9.638,0.007
MOME_a103,1,86,0.003,0.063,0.004,0,0.039,-0.208,0.247,0.456,0.829,4.668,0.007
MOUR_a72,1,89,0.004,0.043,0.001,0.003,0.029,-0.149,0.124,0.272,-0.1,2.374,0.005
MOMA_a72,1,88,-0.004,0.054,-0.002,-0.006,0.034,-0.207,0.233,0.44,0.575,5.485,0.006
MESA_a60,1,39,0.012,0.056,0.006,0.006,0.033,-0.091,0.219,0.31,1.42,3.164,0.009
MONE_a120,1,89,0,0.064,0.001,-0.002,0.037,-0.208,0.404,0.612,2.361,16.674,0.007
MEMA_a30,1,20,0.016,0.066,0,0.004,0.024,-0.064,0.219,0.283,1.709,2.412,0.015
MOVE_a72,1,86,0.007,0.054,0.006,0.003,0.032,-0.129,0.247,0.376,1.252,4.677,0.006
MOPL_a180,1,44,0.001,0.045,0.003,0.003,0.033,-0.121,0.112,0.234,-0.31,0.808,0.007
MOJU_a103,1,89,0.012,0.062,-0.001,0.005,0.025,-0.11,0.247,0.357,1.761,4.705,0.007
MOSU_a90,1,85,0.003,0.05,0.001,-0.001,0.031,-0.1,0.247,0.347,1.674,6.114,0.005
MOME_a90,1,82,0.015,0.111,0.002,0.002,0.038,-0.075,0.934,1.01,6.847,53.697,0.012
MOMA_a60,1,86,0.002,0.055,0.004,0.003,0.04,-0.208,0.178,0.387,-0.568,3.559,0.006
MONE_a135,1,88,0,0.063,0,-0.004,0.034,-0.207,0.241,0.449,1.181,5.595,0.007
MOUR_a90,1,87,0.003,0.055,-0.001,0.001,0.03,-0.176,0.233,0.408,0.957,5.43,0.006
MOVE_a60,1,84,0.002,0.049,-0.005,-0.001,0.029,-0.106,0.219,0.325,1.1,3.516,0.005
MOJU_a90,1,87,0.007,0.057,0.004,0.004,0.032,-0.149,0.228,0.377,1.09,3.882,0.006
VEJU_a30,1,42,0.013,0.056,0.009,0.01,0.035,-0.114,0.219,0.333,1.026,3.207,0.009
MONE_a144,1,88,0.005,0.065,-0.001,0.001,0.025,-0.207,0.241,0.449,0.936,4.175,0.007
MOSU_a72,1,86,0.001,0.044,0,-0.001,0.03,-0.095,0.219,0.314,1.467,6.052,0.005
MOMA_a45,1,88,0.01,0.073,-0.002,0.003,0.039,-0.155,0.474,0.629,3.059,17.323,0.008
MONE_a150,1,88,0.009,0.058,-0.001,0.004,0.026,-0.103,0.247,0.35,1.507,4.12,0.006
MOUR_a103,1,88,0.005,0.049,0,0.002,0.027,-0.103,0.241,0.344,1.54,5.596,0.005
MOME_a72,1,83,-0.002,0.055,-0.004,-0.006,0.026,-0.129,0.323,0.452,2.429,13.247,0.006
MEUR_a180,1,25,0.005,0.043,0.001,0.004,0.029,-0.091,0.128,0.218,0.371,1.201,0.009
MOVE_a45,1,83,-0.002,0.043,0,-0.003,0.033,-0.149,0.132,0.281,0.167,2.557,0.005
MENE_a135,1,46,-0.011,0.039,-0.011,-0.014,0.029,-0.087,0.128,0.215,0.924,2.178,0.006
SUSA_a60,1,33,0.008,0.048,-0.003,0.004,0.033,-0.064,0.128,0.192,0.91,0.348,0.008
MAUR_a150,1,26,-0.007,0.063,0,-0.005,0.044,-0.176,0.128,0.303,-0.372,0.53,0.012
MOMA_a36,1,87,0.002,0.066,-0.002,-0.004,0.038,-0.117,0.464,0.58,4.015,25.865,0.007
MOJU_a72,1,91,-0.005,0.053,-0.004,-0.004,0.03,-0.208,0.133,0.342,-0.795,3.742,0.006
MOSU_a60,1,88,0.002,0.043,0.004,0.002,0.024,-0.129,0.128,0.256,0.103,1.661,0.005
MOMA_a30,1,89,0,0.064,-0.003,-0.005,0.038,-0.117,0.464,0.58,4.11,28.14,0.007
MOVE_a36,1,86,0.01,0.06,0.006,0.006,0.037,-0.11,0.404,0.513,3.244,19.701,0.006
MOME_a60,1,87,0,0.041,0,-0.001,0.025,-0.149,0.169,0.318,0.273,3.683,0.004
MOUR_a120,1,88,0.001,0.047,-0.001,-0.001,0.03,-0.089,0.228,0.317,1.267,4.768,0.005
MOJU_a60,1,90,0.001,0.05,0,0.003,0.041,-0.208,0.112,0.32,-0.929,3.342,0.005
MOVE_a30,1,85,0.012,0.06,0.007,0.007,0.036,-0.088,0.404,0.492,3.361,19.744,0.006
MOSU_a45,1,84,0.003,0.067,-0.005,-0.002,0.042,-0.149,0.404,0.552,2.586,13.63,0.007
VEPL_a103,1,25,-0.026,0.068,-0.007,-0.018,0.046,-0.208,0.079,0.288,-1.243,1.511,0.014
MONE_a180,1,44,-0.011,0.056,-0.009,-0.011,0.035,-0.202,0.13,0.332,-0.34,2.269,0.008
MOUR_a135,1,88,0.002,0.072,0.001,-0.003,0.038,-0.202,0.464,0.666,2.783,17.493,0.008
MOME_a45,1,85,-0.001,0.061,-0.005,-0.005,0.038,-0.11,0.404,0.513,3.377,21.058,0.007
MOJU_a45,1,90,0.001,0.041,-0.002,-0.002,0.042,-0.109,0.112,0.221,0.428,0.355,0.004
MOSU_a36,1,86,0.006,0.065,-0.006,-0.001,0.038,-0.109,0.404,0.512,2.888,14.779,0.007
MEJU_a0,1,20,0.002,0.052,-0.004,-0.001,0.028,-0.114,0.112,0.226,0.339,0.492,0.012
MOUR_a144,1,89,0.003,0.066,-0.003,-0.003,0.035,-0.105,0.464,0.568,3.772,23.529,0.007
MOME_a36,1,83,-0.002,0.062,-0.004,-0.007,0.039,-0.114,0.404,0.518,3.305,19.666,0.007
MOSU_a30,1,87,-0.003,0.041,-0.006,-0.005,0.029,-0.11,0.161,0.27,0.784,2.789,0.004
MOJU_a36,1,88,0.002,0.071,-0.007,-0.004,0.045,-0.139,0.474,0.613,3.337,20.439,0.008
MOMA_a0,1,45,-0.004,0.039,-0.006,-0.004,0.031,-0.107,0.087,0.195,-0.033,0.522,0.006
MOUR_a150,1,89,0.001,0.05,-0.003,-0.002,0.044,-0.109,0.161,0.269,0.599,0.69,0.005
MOME_a30,1,84,0.008,0.055,0.004,0.005,0.039,-0.114,0.178,0.293,0.602,0.883,0.006
MOJU_a30,1,90,0.006,0.071,0,0,0.043,-0.139,0.474,0.613,3.102,18.293,0.008
MEMA_a36,1,34,0.008,0.073,0.007,0.002,0.033,-0.149,0.241,0.39,1.307,3.393,0.013
MOVE_a0,1,40,0.002,0.091,-0.01,-0.008,0.033,-0.114,0.474,0.588,3.353,15.286,0.014
SUUR_a180,1,16,0.006,0.031,0.001,0.005,0.017,-0.048,0.079,0.128,0.45,0.182,0.008
SUNE_a135,1,31,0.006,0.034,0.003,0.003,0.021,-0.048,0.101,0.15,0.858,0.603,0.006
MOSA_a72,1,90,-0.006,0.06,-0.006,-0.008,0.036,-0.208,0.323,0.532,1.431,9.599,0.006
SUMA_a30,1,37,0.001,0.037,-0.003,0.001,0.04,-0.088,0.079,0.168,-0.041,-0.291,0.006
MEPL_a72,1,42,0.012,0.05,0.012,0.009,0.04,-0.105,0.178,0.283,0.713,2.076,0.008
MOSA_a60,1,90,0.001,0.051,-0.004,-0.004,0.045,-0.117,0.178,0.295,1.013,2.1,0.005
MOSU_a0,1,41,0.001,0.047,0.001,0.002,0.038,-0.111,0.119,0.23,-0.04,0.283,0.007
MOUR_a180,1,45,-0.008,0.055,0.001,-0.005,0.039,-0.207,0.126,0.334,-0.937,3.059,0.008
MOJU_a0,1,46,0.01,0.076,0.001,0.003,0.039,-0.096,0.404,0.5,2.968,13.469,0.011
MOME_a0,1,41,0.017,0.09,0,0.002,0.037,-0.088,0.474,0.562,3.36,13.893,0.014
MOSA_a45,1,88,0.005,0.063,-0.004,0,0.036,-0.149,0.404,0.552,2.831,16.653,0.007
MOPL_a60,1,89,0.001,0.062,-0.006,-0.005,0.044,-0.117,0.323,0.44,1.848,6.973,0.007
MOSA_a36,1,90,0.002,0.045,0,0.001,0.039,-0.114,0.161,0.275,0.424,1.381,0.005
MESA_a45,1,34,-0.001,0.03,0,0,0.022,-0.065,0.078,0.143,-0.044,0.1,0.005
MOSA_a30,1,90,0.006,0.068,0.001,0.001,0.037,-0.114,0.464,0.578,3.385,21.132,0.007
MEVE_a30,1,104,0.017,0.112,0,0.004,0.037,-0.161,0.934,1.095,5.501,40.838,0.011
VENE_a150,1,26,-0.008,0.028,-0.005,-0.009,0.023,-0.059,0.072,0.131,0.552,0.814,0.005
VESA_a72,1,44,-0.018,0.043,-0.009,-0.015,0.036,-0.155,0.067,0.222,-0.753,0.748,0.006
MOPL_a45,1,90,0.01,0.068,0,0.002,0.039,-0.11,0.464,0.574,3.549,20.603,0.007
MOPL_a36,1,90,0.011,0.065,0.003,0.006,0.033,-0.11,0.474,0.584,3.953,26.341,0.007
MENE_a120,1,29,0.007,0.032,0.006,0.004,0.027,-0.059,0.095,0.153,0.823,1.15,0.006
MOPL_a30,1,90,0.009,0.071,0.002,0.004,0.041,-0.149,0.474,0.622,3.097,18.907,0.007
SUJU_a0,1,16,-0.012,0.052,-0.004,-0.014,0.02,-0.121,0.112,0.233,0.046,0.772,0.013
MAJU_a30,1,33,-0.012,0.052,-0.002,-0.007,0.044,-0.161,0.061,0.221,-1.034,0.498,0.009
MOSA_a0,1,44,0.007,0.039,0.003,0.003,0.037,-0.059,0.13,0.189,1.038,1.421,0.006
JUPL_a72,1,21,0,0.078,0.001,-0.001,0.046,-0.161,0.233,0.393,0.67,2.05,0.017
MAPL_a103,1,21,-0.005,0.039,-0.007,-0.002,0.024,-0.114,0.059,0.174,-0.7,0.853,0.009
MOPL_a0,1,44,0.003,0.044,0,0.004,0.023,-0.176,0.13,0.306,-0.907,5.354,0.007
SUPL_a72,1,31,-0.002,0.027,-0.005,-0.003,0.024,-0.069,0.067,0.136,0.236,0.413,0.005
VEPL_a90,1,29,-0.001,0.039,-0.009,-0.003,0.023,-0.069,0.124,0.193,1.171,1.843,0.007
MEPL_a60,1,39,-0.004,0.038,-0.009,-0.005,0.025,-0.107,0.111,0.218,0.344,1.43,0.006
VENE_a144,1,27,-0.005,0.034,-0.005,-0.006,0.02,-0.073,0.067,0.141,0.228,-0.213,0.006
MEMA_a45,1,42,0.016,0.082,0.007,0.011,0.036,-0.176,0.404,0.579,2.231,10.383,0.013
MESA_a36,1,40,0.003,0.04,-0.005,0.001,0.032,-0.068,0.112,0.18,0.653,0.026,0.006
SAUR_a120,1,111,-0.004,0.049,-0.005,-0.006,0.035,-0.161,0.233,0.393,0.739,4.536,0.005
MONE_a0,1,45,0.011,0.069,0,0.004,0.038,-0.117,0.323,0.44,2.08,7.224,0.01
SUSA_a45,1,32,-0.006,0.053,0,-0.002,0.039,-0.161,0.107,0.268,-0.742,0.955,0.009
MESA_a30,1,44,-0.02,0.072,-0.004,-0.013,0.029,-0.208,0.112,0.32,-1.011,1.069,0.011
MEUR_a150,1,33,-0.012,0.044,-0.006,-0.007,0.037,-0.161,0.064,0.224,-1.233,2.092,0.008
SUNE_a120,1,29,-0.01,0.042,0.005,-0.005,0.03,-0.161,0.039,0.2,-1.677,3.328,0.008
VESA_a60,1,40,0.002,0.039,0.002,0.004,0.022,-0.161,0.085,0.245,-1.405,5.529,0.006
MOVE_a180,1,42,-0.009,0.059,-0.002,-0.002,0.044,-0.207,0.078,0.285,-1.258,1.902,0.009
VEUR_a180,1,33,-0.005,0.045,-0.005,-0.008,0.039,-0.107,0.112,0.219,0.652,0.997,0.008
VENE_a135,1,45,0.004,0.043,0.001,0.002,0.041,-0.093,0.112,0.204,0.407,0.253,0.006
MENE_a103,1,36,0,0.036,-0.004,-0.002,0.027,-0.071,0.096,0.166,0.651,0.536,0.006
SUMA_a36,1,35,0.009,0.063,-0.004,0.002,0.038,-0.079,0.233,0.312,1.472,2.9,0.011
MEPL_a45,1,36,0.01,0.036,0.001,0.008,0.028,-0.056,0.112,0.168,0.836,0.602,0.006
MEUR_a144,1,27,0.023,0.039,0.013,0.021,0.028,-0.033,0.112,0.145,0.56,-0.698,0.008
MANE_a150,1,18,0.011,0.066,0.002,0.003,0.032,-0.079,0.233,0.312,1.869,4.405,0.016
SUPL_a60,1,32,0,0.067,0.002,0,0.023,-0.208,0.233,0.441,0.322,4.996,0.012
MEJU_a30,1,38,0.03,0.105,0.001,0.011,0.032,-0.079,0.474,0.553,2.508,6.787,0.017
MASA_a72,1,31,0.011,0.043,0.014,0.011,0.043,-0.079,0.112,0.191,0.092,-0.203,0.008
SUSA_a36,1,32,-0.014,0.048,-0.002,-0.012,0.042,-0.108,0.063,0.17,-0.454,-0.94,0.008
VEPL_a72,1,43,-0.004,0.046,-0.006,-0.004,0.033,-0.105,0.105,0.21,0.003,0.143,0.007
VEJU_a0,1,14,-0.018,0.035,-0.015,-0.018,0.034,-0.079,0.042,0.121,-0.178,-1.062,0.009
MEUR_a135,1,25,-0.019,0.054,-0.002,-0.016,0.037,-0.155,0.06,0.215,-0.703,-0.191,0.011
MEPL_a36,1,56,-0.011,0.064,0.004,-0.005,0.039,-0.208,0.115,0.323,-1.182,1.768,0.008
MENE_a90,1,38,-0.017,0.051,-0.012,-0.013,0.049,-0.155,0.06,0.215,-0.779,0.328,0.008
MEJU_a36,1,44,0.009,0.094,0.005,0.002,0.029,-0.208,0.404,0.612,1.446,6.149,0.014
MEMA_a60,1,35,-0.007,0.06,-0.006,-0.003,0.045,-0.202,0.112,0.314,-0.934,1.69,0.01
VESA_a45,1,28,0.008,0.058,0.008,0.012,0.031,-0.202,0.114,0.316,-1.347,4.162,0.011
VENE_a120,1,27,0.012,0.037,0.013,0.01,0.044,-0.045,0.112,0.156,0.492,-0.197,0.007
SUUR_a150,1,29,-0.006,0.048,-0.004,-0.005,0.039,-0.155,0.111,0.266,-0.476,1.885,0.009
MAPL_a90,1,55,0.004,0.029,-0.001,0.002,0.025,-0.066,0.09,0.156,0.713,0.898,0.004
MANE_a144,1,20,0.008,0.035,-0.003,0.005,0.035,-0.045,0.085,0.13,0.511,-0.83,0.008
SUSA_a30,1,31,-0.003,0.047,-0.014,-0.006,0.035,-0.106,0.112,0.218,0.519,0.154,0.008
MEPL_a30,1,27,0.055,0.129,0.01,0.035,0.043,-0.121,0.464,0.585,1.846,2.951,0.025
SUNE_a103,1,30,-0.003,0.046,-0.007,-0.004,0.044,-0.107,0.111,0.218,0.19,0.259,0.008
VEPL_a60,1,24,0.005,0.033,0.001,0.003,0.018,-0.052,0.085,0.137,0.698,0.069,0.007
VEMA_a30,1,21,0.007,0.047,-0.007,-0.002,0.021,-0.041,0.169,0.21,2.058,4.261,0.01
SUUR_a144,1,28,0.007,0.054,-0.007,0.006,0.04,-0.129,0.13,0.259,0.232,0.341,0.01
VESA_a36,1,28,0.032,0.061,0.014,0.025,0.039,-0.045,0.247,0.292,1.65,3.308,0.011
MEJU_a45,1,53,0.025,0.143,-0.001,0,0.035,-0.081,0.934,1.015,4.971,27.944,0.02
SUPL_a45,1,29,0.002,0.059,-0.007,-0.001,0.042,-0.093,0.169,0.262,0.874,0.645,0.011
JUNE_a120,1,86,0.012,0.121,-0.007,-0.005,0.043,-0.113,0.934,1.047,5.449,37.48,0.013
MEUR_a120,1,30,0.006,0.082,-0.004,-0.006,0.034,-0.1,0.323,0.423,2.034,5.293,0.015
MESA_a0,1,26,0.071,0.203,0.008,0.036,0.084,-0.114,0.934,1.049,2.96,9.758,0.04
JUSA_a45,1,156,0.012,0.124,-0.007,-0.006,0.067,-0.202,0.934,1.136,3.552,20.206,0.01
SUMA_a45,1,34,0.039,0.168,0.002,0.007,0.036,-0.078,0.934,1.013,4.475,20.803,0.029
VESA_a30,1,28,0.041,0.185,0.004,0.008,0.024,-0.114,0.934,1.049,4.003,16.403,0.035
MENE_a72,1,26,0.053,0.195,0.013,0.017,0.065,-0.095,0.934,1.03,3.545,13.264,0.038
MAUR_a180,1,13,0.105,0.262,0.022,0.045,0.054,-0.061,0.934,0.995,2.404,4.812,0.073
SANE_a72,1,163,0.019,0.113,-0.002,0.001,0.044,-0.149,0.934,1.083,4.444,28.068,0.009
VENE_a103,1,27,0.044,0.187,0.004,0.004,0.036,-0.04,0.934,0.975,3.994,15.939,0.036
VEMA_a36,1,20,0.013,0.046,0.003,0.011,0.038,-0.075,0.124,0.199,0.404,0.01,0.01
SUUR_a135,1,29,-0.008,0.046,-0.007,-0.01,0.037,-0.096,0.124,0.22,0.587,0.933,0.008
MANE_a135,1,20,-0.007,0.047,-0.011,-0.013,0.04,-0.066,0.124,0.19,1.079,0.952,0.011
SUJU_a30,1,32,0.003,0.036,-0.002,-0.001,0.02,-0.066,0.124,0.19,1.149,2.509,0.006
SUNE_a90,1,32,-0.011,0.043,-0.015,-0.014,0.032,-0.096,0.124,0.22,0.872,1.671,0.008
SUPL_a36,1,28,-0.009,0.04,-0.005,-0.009,0.032,-0.096,0.08,0.176,-0.095,-0.121,0.008
VEPL_a45,1,24,0.009,0.052,0,0.005,0.035,-0.091,0.149,0.24,0.719,0.676,0.011
MASA_a60,1,30,-0.007,0.05,-0.008,-0.01,0.031,-0.093,0.112,0.204,0.503,-0.098,0.009
SUPL_a30,1,28,0.018,0.041,0.012,0.017,0.035,-0.075,0.107,0.183,0.289,0.023,0.008
VEUR_a135,1,26,0.003,0.035,-0.004,-0.001,0.025,-0.075,0.102,0.177,0.88,1.648,0.007
SUJU_a36,1,32,0.007,0.047,0.008,0.007,0.03,-0.091,0.102,0.193,-0.177,0.066,0.008
VENE_a90,1,52,0.006,0.038,0.003,0.003,0.031,-0.075,0.114,0.19,0.815,1.022,0.005
VEPL_a36,1,28,0.016,0.046,0.007,0.016,0.031,-0.075,0.114,0.19,0.352,-0.33,0.009
VEMA_a45,1,21,0.081,0.161,0.02,0.052,0.053,-0.069,0.474,0.542,1.6,1.081,0.035
VEPL_a30,1,28,0.059,0.154,0.011,0.041,0.053,-0.202,0.474,0.676,1.504,1.85,0.029
SUUR_a120,1,30,0.059,0.143,0.008,0.028,0.042,-0.117,0.474,0.59,1.914,2.809,0.026
MEVE_a0,1,34,0.017,0.101,0.004,0.003,0.034,-0.105,0.464,0.568,2.63,9.022,0.017
MAPL_a72,1,27,0.043,0.134,0.006,0.02,0.045,-0.149,0.474,0.622,2.215,4.762,0.026
SUJU_a45,1,31,-0.009,0.037,-0.005,-0.005,0.022,-0.149,0.058,0.207,-1.577,4.507,0.007
SUNE_a72,1,31,-0.003,0.047,-0.001,-0.002,0.034,-0.149,0.114,0.263,-0.368,1.797,0.008
VEUR_a120,1,27,0.002,0.045,0.014,0.007,0.039,-0.149,0.058,0.207,-1.365,2.399,0.009
SUSA_a0,1,14,-0.004,0.054,0.002,0.002,0.025,-0.149,0.061,0.209,-1.155,1.162,0.014
VENE_a72,1,28,0.014,0.03,0.015,0.016,0.034,-0.06,0.055,0.115,-0.463,-0.545,0.006
VESA_a0,1,11,0.009,0.037,0.004,0.011,0.032,-0.06,0.062,0.122,-0.163,-0.989,0.011
