PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_Z12_3PIS,Chiron,PiscesD3,160,182,342,0.47,0.53
JN_Z01_1ARI,Juno,AriesD1,6,15,21,0.29,0.71
JN_Z01_2ARI,Juno,AriesD2,9,12,21,0.43,0.57
JN_Z01_3ARI,Juno,AriesD3,6,16,22,0.27,0.73
JN_Z02_1TAU,Juno,TaurusD1,13,10,23,0.57,0.43
JN_Z02_2TAU,Juno,TaurusD2,6,20,26,0.23,0.77
JN_Z02_3TAU,Juno,TaurusD3,66,85,151,0.44,0.56
JN_Z03_1GEM,Juno,GeminiD1,26,24,50,0.52,0.48
JN_Z03_2GEM,Juno,GeminiD2,19,3,22,0.86,0.14
JN_Z03_3GEM,Juno,GeminiD3,8,13,21,0.38,0.62
JN_Z04_1CAN,Juno,CancerD1,7,14,21,0.33,0.67
JN_Z04_2CAN,Juno,CancerD2,11,9,20,0.55,0.45
JN_Z04_3CAN,Juno,CancerD3,11,10,21,0.52,0.48
JN_Z05_1LEO,Juno,LeoD1,9,11,20,0.45,0.55
JN_Z05_2LEO,Juno,LeoD2,11,11,22,0.5,0.5
JN_Z05_3LEO,Juno,LeoD1,8,13,21,0.38,0.62
JN_Z06_1VIR,Juno,VirgoD1,10,13,23,0.43,0.57
JN_Z06_2VIR,Juno,VirgoD2,15,9,24,0.62,0.38
JN_Z06_3VIR,Juno,VirgoD3,13,13,26,0.5,0.5
JN_Z07_1LIB,Juno,LibraD1,67,42,109,0.61,0.39
JN_Z07_2LIB,Juno,LibraD2,71,61,132,0.54,0.46
JN_Z07_3LIB,Juno,LibraD3,36,43,79,0.46,0.54
JN_Z08_1SCO,Juno,ScorpioD1,14,13,27,0.52,0.48
JN_Z08_2SCO,Juno,ScorpioD2,13,16,29,0.45,0.55
JN_Z08_3SCO,Juno,ScorpioD3,17,13,30,0.57,0.43
JN_Z09_1SAG,Juno,SagittariusD1,18,15,33,0.55,0.45
JN_Z09_2SAG,Juno,SagittariusD2,26,15,41,0.63,0.37
JN_Z09_3SAG,Juno,SagittariusD3,33,34,67,0.49,0.51
JN_Z10_1CAP,Juno,CapricornD1,7,8,15,0.47,0.53
JN_Z10_2CAP,Juno,CapricornD2,18,14,32,0.56,0.44
JN_Z10_3CAP,Juno,CapricornD3,17,10,27,0.63,0.37
JN_Z11_1AQU,Juno,AquariusD1,14,11,25,0.56,0.44
JN_Z11_2AQU,Juno,AquariusD2,8,14,22,0.36,0.64
JN_Z11_3AQU,Juno,AquariusD3,8,14,22,0.36,0.64
JN_Z12_1PIS,Juno,PiscesD1,4,18,22,0.18,0.82
JN_Z12_2PIS,Juno,PiscesD2,9,12,21,0.43,0.57
JN_Z12_3PIS,Juno,PiscesD3,14,7,21,0.67,0.33
JU_Z07_3LIB,Jupiter,LibraD3,3,4,7,0.43,0.57
JU_Z08_1SCO,Jupiter,ScorpioD1,24,22,46,0.52,0.48
JU_Z08_2SCO,Jupiter,ScorpioD2,89,115,204,0.44,0.56
JU_Z08_3SCO,Jupiter,ScorpioD3,61,83,144,0.42,0.58
JU_Z09_1SAG,Jupiter,SagittariusD1,18,27,45,0.4,0.6
JU_Z09_2SAG,Jupiter,SagittariusD2,87,95,182,0.48,0.52
JU_Z09_3SAG,Jupiter,SagittariusD3,85,77,162,0.52,0.48
JU_Z10_1CAP,Jupiter,CapricornD1,23,21,44,0.52,0.48
JU_Z10_2CAP,Jupiter,CapricornD2,61,67,128,0.48,0.52
JU_Z10_3CAP,Jupiter,CapricornD3,121,86,207,0.58,0.42
JU_Z11_1AQU,Jupiter,AquariusD1,22,21,43,0.51,0.49
JU_Z11_2AQU,Jupiter,AquariusD2,27,17,44,0.61,0.39
JU_Z11_3AQU,Jupiter,AquariusD3,27,26,53,0.51,0.49
MA_Z01_1ARI,Mars,AriesD1,23,8,31,0.74,0.26
MA_Z01_2ARI,Mars,AriesD2,42,50,92,0.46,0.54
MA_Z01_3ARI,Mars,AriesD3,52,58,110,0.47,0.53
MA_Z02_1TAU,Mars,TaurusD1,19,17,36,0.53,0.47
MA_Z02_2TAU,Mars,TaurusD2,24,9,33,0.73,0.27
MA_Z02_3TAU,Mars,TaurusD3,22,11,33,0.67,0.33
MA_Z03_1GEM,Mars,GeminiD1,15,17,32,0.47,0.53
MA_Z03_2GEM,Mars,GeminiD2,12,19,31,0.39,0.61
MA_Z03_3GEM,Mars,GeminiD3,15,18,33,0.45,0.55
MA_Z04_1CAN,Mars,CancerD1,17,13,30,0.57,0.43
MA_Z04_2CAN,Mars,CancerD2,9,7,16,0.56,0.44
MA_Z04_3CAN,Mars,CancerD3,7,8,15,0.47,0.53
MA_Z05_1LEO,Mars,LeoD1,5,11,16,0.31,0.69
MA_Z05_2LEO,Mars,LeoD2,10,6,16,0.62,0.38
MA_Z05_3LEO,Mars,LeoD1,5,11,16,0.31,0.69
MA_Z06_1VIR,Mars,VirgoD1,6,9,15,0.4,0.6
MA_Z06_2VIR,Mars,VirgoD2,10,9,19,0.53,0.47
MA_Z06_3VIR,Mars,VirgoD3,18,14,32,0.56,0.44
MA_Z07_1LIB,Mars,LibraD1,15,16,31,0.48,0.52
MA_Z07_2LIB,Mars,LibraD2,18,14,32,0.56,0.44
MA_Z07_3LIB,Mars,LibraD3,18,13,31,0.58,0.42
MA_Z08_1SCO,Mars,ScorpioD1,17,14,31,0.55,0.45
MA_Z08_2SCO,Mars,ScorpioD2,16,15,31,0.52,0.48
MA_Z08_3SCO,Mars,ScorpioD3,13,18,31,0.42,0.58
MA_Z09_1SAG,Mars,SagittariusD1,17,14,31,0.55,0.45
MA_Z09_2SAG,Mars,SagittariusD2,13,18,31,0.42,0.58
MA_Z09_3SAG,Mars,SagittariusD3,13,19,32,0.41,0.59
MA_Z10_1CAP,Mars,CapricornD1,11,21,32,0.34,0.66
MA_Z10_2CAP,Mars,CapricornD2,18,16,34,0.53,0.47
MA_Z10_3CAP,Mars,CapricornD3,26,40,66,0.39,0.61
MA_Z11_1AQU,Mars,AquariusD1,60,73,133,0.45,0.55
MA_Z11_2AQU,Mars,AquariusD2,16,16,32,0.5,0.5
MA_Z11_3AQU,Mars,AquariusD3,19,13,32,0.59,0.41
MA_Z12_1PIS,Mars,PiscesD1,13,17,30,0.43,0.57
MA_Z12_2PIS,Mars,PiscesD2,16,16,32,0.5,0.5
MA_Z12_3PIS,Mars,PiscesD3,18,13,31,0.58,0.42
ME_Z01_1ARI,Mercury,AriesD1,22,23,45,0.49,0.51
ME_Z01_2ARI,Mercury,AriesD2,25,25,50,0.5,0.5
ME_Z01_3ARI,Mercury,AriesD3,8,14,22,0.36,0.64
ME_Z02_1TAU,Mercury,TaurusD1,8,13,21,0.38,0.62
ME_Z02_2TAU,Mercury,TaurusD2,12,7,19,0.63,0.37
ME_Z02_3TAU,Mercury,TaurusD3,8,12,20,0.4,0.6
ME_Z03_1GEM,Mercury,GeminiD1,13,5,18,0.72,0.28
ME_Z03_2GEM,Mercury,GeminiD2,8,8,16,0.5,0.5
ME_Z03_3GEM,Mercury,GeminiD3,6,9,15,0.4,0.6
ME_Z04_1CAN,Mercury,CancerD1,26,16,42,0.62,0.38
ME_Z04_2CAN,Mercury,CancerD2,25,20,45,0.56,0.44
ME_Z04_3CAN,Mercury,CancerD3,19,25,44,0.43,0.57
ME_Z05_1LEO,Mercury,LeoD1,18,24,42,0.43,0.57
ME_Z05_2LEO,Mercury,LeoD2,21,26,47,0.45,0.55
ME_Z05_3LEO,Mercury,LeoD1,12,24,36,0.33,0.67
ME_Z06_1VIR,Mercury,VirgoD1,3,12,15,0.2,0.8
ME_Z06_2VIR,Mercury,VirgoD2,8,7,15,0.53,0.47
ME_Z06_3VIR,Mercury,VirgoD3,8,10,18,0.44,0.56
ME_Z07_1LIB,Mercury,LibraD1,13,7,20,0.65,0.35
ME_Z07_2LIB,Mercury,LibraD2,8,17,25,0.32,0.68
ME_Z07_3LIB,Mercury,LibraD3,25,15,40,0.62,0.38
ME_Z08_1SCO,Mercury,ScorpioD1,22,27,49,0.45,0.55
ME_Z08_2SCO,Mercury,ScorpioD2,31,27,58,0.53,0.47
ME_Z08_3SCO,Mercury,ScorpioD3,26,35,61,0.43,0.57
ME_Z09_1SAG,Mercury,SagittariusD1,24,24,48,0.5,0.5
ME_Z09_2SAG,Mercury,SagittariusD2,35,26,61,0.57,0.43
ME_Z09_3SAG,Mercury,SagittariusD3,27,25,52,0.52,0.48
ME_Z10_1CAP,Mercury,CapricornD1,10,16,26,0.38,0.62
ME_Z10_2CAP,Mercury,CapricornD2,15,11,26,0.58,0.42
ME_Z10_3CAP,Mercury,CapricornD3,13,11,24,0.54,0.46
ME_Z11_1AQU,Mercury,AquariusD1,10,14,24,0.42,0.58
ME_Z11_2AQU,Mercury,AquariusD2,25,26,51,0.49,0.51
ME_Z11_3AQU,Mercury,AquariusD3,32,24,56,0.57,0.43
ME_Z12_1PIS,Mercury,PiscesD1,21,26,47,0.45,0.55
ME_Z12_2PIS,Mercury,PiscesD2,35,22,57,0.61,0.39
ME_Z12_3PIS,Mercury,PiscesD3,26,28,54,0.48,0.52
MO_Z01_1ARI,Moon,AriesD1,15,26,41,0.37,0.63
MO_Z01_2ARI,Moon,AriesD2,18,22,40,0.45,0.55
MO_Z01_3ARI,Moon,AriesD3,23,15,38,0.61,0.39
MO_Z02_1TAU,Moon,TaurusD1,23,14,37,0.62,0.38
MO_Z02_2TAU,Moon,TaurusD2,25,14,39,0.64,0.36
MO_Z02_3TAU,Moon,TaurusD3,18,19,37,0.49,0.51
MO_Z03_1GEM,Moon,GeminiD1,14,20,34,0.41,0.59
MO_Z03_2GEM,Moon,GeminiD2,15,21,36,0.42,0.58
MO_Z03_3GEM,Moon,GeminiD3,18,19,37,0.49,0.51
MO_Z04_1CAN,Moon,CancerD1,17,16,33,0.52,0.48
MO_Z04_2CAN,Moon,CancerD2,18,17,35,0.51,0.49
MO_Z04_3CAN,Moon,CancerD3,16,19,35,0.46,0.54
MO_Z05_1LEO,Moon,LeoD1,14,19,33,0.42,0.58
MO_Z05_2LEO,Moon,LeoD2,14,20,34,0.41,0.59
MO_Z05_3LEO,Moon,LeoD1,15,18,33,0.45,0.55
MO_Z06_1VIR,Moon,VirgoD1,12,22,34,0.35,0.65
MO_Z06_2VIR,Moon,VirgoD2,17,15,32,0.53,0.47
MO_Z06_3VIR,Moon,VirgoD3,18,16,34,0.53,0.47
MO_Z07_1LIB,Moon,LibraD1,15,19,34,0.44,0.56
MO_Z07_2LIB,Moon,LibraD2,23,10,33,0.7,0.3
MO_Z07_3LIB,Moon,LibraD3,19,17,36,0.53,0.47
MO_Z08_1SCO,Moon,ScorpioD1,17,18,35,0.49,0.51
MO_Z08_2SCO,Moon,ScorpioD2,12,20,32,0.38,0.62
MO_Z08_3SCO,Moon,ScorpioD3,20,18,38,0.53,0.47
MO_Z09_1SAG,Moon,SagittariusD1,19,16,35,0.54,0.46
MO_Z09_2SAG,Moon,SagittariusD2,20,16,36,0.56,0.44
MO_Z09_3SAG,Moon,SagittariusD3,18,20,38,0.47,0.53
MO_Z10_1CAP,Moon,CapricornD1,20,17,37,0.54,0.46
MO_Z10_2CAP,Moon,CapricornD2,22,18,40,0.55,0.45
MO_Z10_3CAP,Moon,CapricornD3,16,22,38,0.42,0.58
MO_Z11_1AQU,Moon,AquariusD1,23,16,39,0.59,0.41
MO_Z11_2AQU,Moon,AquariusD2,19,21,40,0.48,0.52
MO_Z11_3AQU,Moon,AquariusD3,20,18,38,0.53,0.47
MO_Z12_1PIS,Moon,PiscesD1,20,19,39,0.51,0.49
MO_Z12_2PIS,Moon,PiscesD2,18,21,39,0.46,0.54
MO_Z12_3PIS,Moon,PiscesD3,17,23,40,0.42,0.57
NE_Z12_2PIS,Neptune,PiscesD2,537,573,1110,0.48,0.52
NE_Z12_3PIS,Neptune,PiscesD3,111,88,199,0.56,0.44
NN_Z03_2GEM,NNode,GeminiD2,83,66,149,0.56,0.44
NN_Z03_3GEM,NNode,GeminiD3,92,94,186,0.49,0.51
NN_Z04_1CAN,NNode,CancerD1,108,80,188,0.57,0.43
NN_Z04_2CAN,NNode,CancerD2,94,95,189,0.5,0.5
NN_Z04_3CAN,NNode,CancerD3,92,97,189,0.49,0.51
NN_Z05_1LEO,NNode,LeoD1,76,112,188,0.4,0.6
NN_Z05_2LEO,NNode,LeoD2,88,101,189,0.47,0.53
NN_Z05_3LEO,NNode,LeoD1,15,16,31,0.48,0.52
PA_Z01_3ARI,Pallas,AriesD3,37,28,65,0.57,0.43
PA_Z02_1TAU,Pallas,TaurusD1,28,33,61,0.46,0.54
PA_Z02_2TAU,Pallas,TaurusD2,10,22,32,0.31,0.69
PA_Z02_3TAU,Pallas,TaurusD3,4,16,20,0.2,0.8
PA_Z03_1GEM,Pallas,GeminiD1,14,4,18,0.78,0.22
PA_Z03_2GEM,Pallas,GeminiD2,9,8,17,0.53,0.47
PA_Z03_3GEM,Pallas,GeminiD3,5,12,17,0.29,0.71
PA_Z04_1CAN,Pallas,CancerD1,7,10,17,0.41,0.59
PA_Z04_2CAN,Pallas,CancerD2,3,14,17,0.18,0.82
PA_Z04_3CAN,Pallas,CancerD3,7,10,17,0.41,0.59
PA_Z05_1LEO,Pallas,LeoD1,11,7,18,0.61,0.39
PA_Z05_2LEO,Pallas,LeoD2,2,16,18,0.11,0.89
PA_Z05_3LEO,Pallas,LeoD1,10,9,19,0.53,0.47
PA_Z06_1VIR,Pallas,VirgoD1,8,11,19,0.42,0.58
PA_Z06_2VIR,Pallas,VirgoD2,10,11,21,0.48,0.52
PA_Z06_3VIR,Pallas,VirgoD3,10,12,22,0.45,0.55
PA_Z07_1LIB,Pallas,LibraD1,7,16,23,0.3,0.7
PA_Z07_2LIB,Pallas,LibraD2,63,74,137,0.46,0.54
PA_Z07_3LIB,Pallas,LibraD3,72,62,134,0.54,0.46
PA_Z08_1SCO,Pallas,ScorpioD1,13,13,26,0.5,0.5
PA_Z08_2SCO,Pallas,ScorpioD2,12,12,24,0.5,0.5
PA_Z08_3SCO,Pallas,ScorpioD3,13,11,24,0.54,0.46
PA_Z09_1SAG,Pallas,SagittariusD1,12,11,23,0.52,0.48
PA_Z09_2SAG,Pallas,SagittariusD2,10,14,24,0.42,0.58
PA_Z09_3SAG,Pallas,SagittariusD3,15,9,24,0.62,0.38
PA_Z10_1CAP,Pallas,CapricornD1,17,9,26,0.65,0.35
PA_Z10_2CAP,Pallas,CapricornD2,55,79,134,0.41,0.59
PA_Z10_3CAP,Pallas,CapricornD3,78,49,127,0.61,0.39
PA_Z11_1AQU,Pallas,AquariusD1,40,24,64,0.62,0.38
PA_Z11_2AQU,Pallas,AquariusD2,18,12,30,0.6,0.4
PA_Z11_3AQU,Pallas,AquariusD3,16,13,29,0.55,0.45
PA_Z12_1PIS,Pallas,PiscesD1,14,18,32,0.44,0.56
PA_Z12_2PIS,Pallas,PiscesD2,18,12,30,0.6,0.4
PH_Z09_3SAG,Pholus,SagittariusD3,172,201,373,0.46,0.54
PH_Z10_1CAP,Pholus,CapricornD1,476,460,936,0.51,0.49
PL_Z10_2CAP,Pluto,CapricornD2,128,151,279,0.46,0.54
PL_Z10_3CAP,Pluto,CapricornD3,520,510,1030,0.5,0.5
SA_Z09_3SAG,Saturn,SagittariusD3,45,33,78,0.58,0.42
SA_Z10_1CAP,Saturn,CapricornD1,148,217,365,0.41,0.59
SA_Z10_2CAP,Saturn,CapricornD2,161,152,313,0.51,0.49
SA_Z10_3CAP,Saturn,CapricornD3,152,159,311,0.49,0.51
SA_Z11_1AQU,Saturn,AquariusD1,115,74,189,0.61,0.39
SA_Z11_2AQU,Saturn,AquariusD2,27,26,53,0.51,0.49
SN_Z09_2SAG,SNode,SagittariusD2,83,66,149,0.56,0.44
SN_Z09_3SAG,SNode,SagittariusD3,92,94,186,0.49,0.51
SN_Z10_1CAP,SNode,CapricornD1,108,80,188,0.57,0.43
SN_Z10_2CAP,SNode,CapricornD2,94,95,189,0.5,0.5
SN_Z10_3CAP,SNode,CapricornD3,92,97,189,0.49,0.51
SN_Z11_1AQU,SNode,AquariusD1,76,112,188,0.4,0.6
SN_Z11_2AQU,SNode,AquariusD2,88,101,189,0.47,0.53
SN_Z11_3AQU,SNode,AquariusD3,15,16,31,0.48,0.52
SU_Z01_1ARI,Sun,AriesD1,19,21,40,0.48,0.52
SU_Z01_2ARI,Sun,AriesD2,27,14,41,0.66,0.34
SU_Z01_3ARI,Sun,AriesD3,20,20,40,0.5,0.5
SU_Z02_1TAU,Sun,TaurusD1,23,18,41,0.56,0.44
SU_Z02_2TAU,Sun,TaurusD2,17,22,39,0.44,0.56
SU_Z02_3TAU,Sun,TaurusD3,18,14,32,0.56,0.44
SU_Z03_1GEM,Sun,GeminiD1,14,16,30,0.47,0.53
SU_Z03_2GEM,Sun,GeminiD2,16,16,32,0.5,0.5
SU_Z03_3GEM,Sun,GeminiD3,13,18,31,0.42,0.58
SU_Z04_1CAN,Sun,CancerD1,16,16,32,0.5,0.5
SU_Z04_2CAN,Sun,CancerD2,16,15,31,0.52,0.48
SU_Z04_3CAN,Sun,CancerD3,19,13,32,0.59,0.41
SU_Z05_1LEO,Sun,LeoD1,15,16,31,0.48,0.52
SU_Z05_2LEO,Sun,LeoD2,10,21,31,0.32,0.68
SU_Z05_3LEO,Sun,LeoD1,10,22,32,0.31,0.69
SU_Z06_1VIR,Sun,VirgoD1,15,15,30,0.5,0.5
SU_Z06_2VIR,Sun,VirgoD2,12,20,32,0.38,0.62
SU_Z06_3VIR,Sun,VirgoD3,16,15,31,0.52,0.48
SU_Z07_1LIB,Sun,LibraD1,13,17,30,0.43,0.57
SU_Z07_2LIB,Sun,LibraD2,24,14,38,0.63,0.37
SU_Z07_3LIB,Sun,LibraD3,18,21,39,0.46,0.54
SU_Z08_1SCO,Sun,ScorpioD1,16,24,40,0.4,0.6
SU_Z08_2SCO,Sun,ScorpioD2,26,14,40,0.65,0.35
SU_Z08_3SCO,Sun,ScorpioD3,15,25,40,0.38,0.62
SU_Z09_1SAG,Sun,SagittariusD1,23,16,39,0.59,0.41
SU_Z09_2SAG,Sun,SagittariusD2,14,26,40,0.35,0.65
SU_Z09_3SAG,Sun,SagittariusD3,26,13,39,0.67,0.33
SU_Z10_1CAP,Sun,CapricornD1,19,20,39,0.49,0.51
SU_Z10_2CAP,Sun,CapricornD2,23,17,40,0.57,0.42
SU_Z10_3CAP,Sun,CapricornD3,23,16,39,0.59,0.41
SU_Z11_1AQU,Sun,AquariusD1,15,24,39,0.38,0.62
SU_Z11_2AQU,Sun,AquariusD2,23,17,40,0.57,0.42
SU_Z11_3AQU,Sun,AquariusD3,23,16,39,0.59,0.41
SU_Z12_1PIS,Sun,PiscesD1,14,26,40,0.35,0.65
SU_Z12_2PIS,Sun,PiscesD2,18,22,40,0.45,0.55
SU_Z12_3PIS,Sun,PiscesD3,19,21,40,0.48,0.52
UR_Z01_3ARI,Uranus,AriesD3,158,186,344,0.46,0.54
UR_Z02_1TAU,Uranus,TaurusD1,439,424,863,0.51,0.49
UR_Z02_2TAU,Uranus,TaurusD2,51,51,102,0.5,0.5
VE_Z01_1ARI,Venus,AriesD1,13,20,33,0.39,0.61
VE_Z01_2ARI,Venus,AriesD2,13,22,35,0.37,0.63
VE_Z01_3ARI,Venus,AriesD3,15,18,33,0.45,0.55
VE_Z02_1TAU,Venus,TaurusD1,13,20,33,0.39,0.61
VE_Z02_2TAU,Venus,TaurusD2,20,14,34,0.59,0.41
VE_Z02_3TAU,Venus,TaurusD3,21,14,35,0.6,0.4
VE_Z03_1GEM,Venus,GeminiD1,37,23,60,0.62,0.38
VE_Z03_2GEM,Venus,GeminiD2,41,26,67,0.61,0.39
VE_Z03_3GEM,Venus,GeminiD3,23,24,47,0.49,0.51
VE_Z04_1CAN,Venus,CancerD1,10,17,27,0.37,0.63
VE_Z04_2CAN,Venus,CancerD2,10,16,26,0.38,0.62
VE_Z04_3CAN,Venus,CancerD3,10,17,27,0.37,0.63
VE_Z05_1LEO,Venus,LeoD1,12,14,26,0.46,0.54
VE_Z05_2LEO,Venus,LeoD2,8,18,26,0.31,0.69
VE_Z05_3LEO,Venus,LeoD1,11,14,25,0.44,0.56
VE_Z06_1VIR,Venus,VirgoD1,16,9,25,0.64,0.36
VE_Z06_2VIR,Venus,VirgoD2,10,16,26,0.38,0.62
VE_Z06_3VIR,Venus,VirgoD3,15,19,34,0.44,0.56
VE_Z07_1LIB,Venus,LibraD1,13,21,34,0.38,0.62
VE_Z07_2LIB,Venus,LibraD2,18,17,35,0.51,0.49
VE_Z07_3LIB,Venus,LibraD3,34,35,69,0.49,0.51
VE_Z08_1SCO,Venus,ScorpioD1,34,44,78,0.44,0.56
VE_Z08_2SCO,Venus,ScorpioD2,23,25,48,0.48,0.52
VE_Z08_3SCO,Venus,ScorpioD3,25,9,34,0.74,0.26
VE_Z09_1SAG,Venus,SagittariusD1,14,19,33,0.42,0.58
VE_Z09_2SAG,Venus,SagittariusD2,21,13,34,0.62,0.38
VE_Z09_3SAG,Venus,SagittariusD3,13,19,32,0.41,0.59
VE_Z10_1CAP,Venus,CapricornD1,20,14,34,0.59,0.41
VE_Z10_2CAP,Venus,CapricornD2,17,16,33,0.52,0.48
VE_Z10_3CAP,Venus,CapricornD3,14,18,32,0.44,0.56
VE_Z11_1AQU,Venus,AquariusD1,21,11,32,0.66,0.34
VE_Z11_2AQU,Venus,AquariusD2,15,17,32,0.47,0.53
VE_Z11_3AQU,Venus,AquariusD3,22,10,32,0.69,0.31
VE_Z12_1PIS,Venus,PiscesD1,20,14,34,0.59,0.41
VE_Z12_2PIS,Venus,PiscesD2,13,19,32,0.41,0.59
VE_Z12_3PIS,Venus,PiscesD3,13,19,32,0.41,0.59
VS_Z01_1ARI,Vesta,AriesD1,7,14,21,0.33,0.67
VS_Z01_2ARI,Vesta,AriesD2,9,13,22,0.41,0.59
VS_Z01_3ARI,Vesta,AriesD3,10,14,24,0.42,0.58
VS_Z02_1TAU,Vesta,TaurusD1,14,12,26,0.54,0.46
VS_Z02_2TAU,Vesta,TaurusD2,68,62,130,0.52,0.48
VS_Z02_3TAU,Vesta,TaurusD3,61,69,130,0.47,0.53
VS_Z03_1GEM,Vesta,GeminiD1,16,10,26,0.62,0.38
VS_Z03_2GEM,Vesta,GeminiD2,17,7,24,0.71,0.29
VS_Z03_3GEM,Vesta,GeminiD3,17,6,23,0.74,0.26
VS_Z04_1CAN,Vesta,CancerD1,11,12,23,0.48,0.52
VS_Z04_2CAN,Vesta,CancerD2,17,6,23,0.74,0.26
VS_Z04_3CAN,Vesta,CancerD3,12,11,23,0.52,0.48
VS_Z05_1LEO,Vesta,LeoD1,8,15,23,0.35,0.65
VS_Z05_2LEO,Vesta,LeoD2,11,13,24,0.46,0.54
VS_Z05_3LEO,Vesta,LeoD1,11,11,22,0.5,0.5
VS_Z06_1VIR,Vesta,VirgoD1,37,38,75,0.49,0.51
VS_Z06_2VIR,Vesta,VirgoD2,45,39,84,0.54,0.46
VS_Z06_3VIR,Vesta,VirgoD3,24,15,39,0.62,0.38
VS_Z07_1LIB,Vesta,LibraD1,1,4,5,0.2,0.8
VS_Z07_2LIB,Vesta,LibraD2,11,8,19,0.58,0.42
VS_Z07_3LIB,Vesta,LibraD3,12,8,20,0.6,0.4
VS_Z08_1SCO,Vesta,ScorpioD1,11,8,19,0.58,0.42
VS_Z08_2SCO,Vesta,ScorpioD2,12,8,20,0.6,0.4
VS_Z08_3SCO,Vesta,ScorpioD3,11,10,21,0.52,0.48
VS_Z09_1SAG,Vesta,SagittariusD1,7,14,21,0.33,0.67
VS_Z09_2SAG,Vesta,SagittariusD2,8,17,25,0.32,0.68
VS_Z09_3SAG,Vesta,SagittariusD3,46,82,128,0.36,0.64
VS_Z10_1CAP,Vesta,CapricornD1,48,52,100,0.48,0.52
VS_Z10_2CAP,Vesta,CapricornD2,10,14,24,0.42,0.58
VS_Z10_3CAP,Vesta,CapricornD3,7,15,22,0.32,0.68
VS_Z11_1AQU,Vesta,AquariusD1,10,11,21,0.48,0.52
VS_Z11_2AQU,Vesta,AquariusD2,11,10,21,0.52,0.48
VS_Z11_3AQU,Vesta,AquariusD3,8,12,20,0.4,0.6
VS_Z12_1PIS,Vesta,PiscesD1,11,9,20,0.55,0.45
VS_Z12_2PIS,Vesta,PiscesD2,11,9,20,0.55,0.45
VS_Z12_3PIS,Vesta,PiscesD3,18,3,21,0.86,0.14
