PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
NN_VM06,NNode,Ardra,138,112,250,0.55,0.45
NN_VM07,NNode,Punavasu,122,130,252,0.48,0.52
NN_VM08,NNode,Pushya,103,149,252,0.41,0.59
NN_VM09,NNode,Ashlesha,99,108,207,0.48,0.52
PA_VM01,Pallas,Aswini,58,52,110,0.53,0.47
PA_VM02,Pallas,Bharani,18,32,50,0.36,0.64
PA_VM03,Pallas,Krittica,8,17,25,0.32,0.68
PA_VM04,Pallas,Rohini,16,7,23,0.7,0.3
PA_VM05,Pallas,Mrigashira,7,16,23,0.3,0.7
PA_VM06,Pallas,Ardra,8,15,23,0.35,0.65
PA_VM07,Pallas,Punavasu,8,15,23,0.35,0.65
PA_VM08,Pallas,Pushya,12,11,23,0.52,0.48
PA_VM09,Pallas,Ashlesha,5,20,25,0.2,0.8
PA_VM10,Pallas,Magha,11,14,25,0.44,0.56
PA_VM11,Pallas,PurvaPhalguni,15,12,27,0.56,0.44
PA_VM12,Pallas,UttaraPhalguni,13,17,30,0.43,0.57
PA_VM13,Pallas,Hasta,51,73,124,0.41,0.59
PA_VM14,Pallas,Chitra,87,76,163,0.53,0.47
PA_VM15,Pallas,Swati,17,17,34,0.5,0.5
PA_VM16,Pallas,Vishakha,18,14,32,0.56,0.44
PA_VM17,Pallas,Anuradha,15,16,31,0.48,0.52
PA_VM18,Pallas,Jyeshtha,13,18,31,0.42,0.58
PA_VM19,Pallas,Mula,24,10,34,0.71,0.29
PA_VM20,Pallas,PurvaAshada,62,87,149,0.42,0.58
PA_VM21,Pallas,UttaraAshada,106,59,165,0.64,0.36
PA_VM22,Pallas,Shravana,20,20,40,0.5,0.5
PA_VM23,Pallas,Danishtha,26,13,39,0.67,0.33
PA_VM24,Pallas,Shatabhisha,20,24,44,0.45,0.55
PA_VM25,Pallas,PurvaBhadrapada,38,33,71,0.54,0.46
PA_VM26,Pallas,UttaraBhadrapada,4,11,15,0.27,0.73
PH_VM19,Pholus,Mula,680,699,1379,0.49,0.51
PL_VM20,Pluto,PurvaAshada,171,205,376,0.45,0.55
PL_VM21,Pluto,UttaraAshada,509,494,1003,0.51,0.49
SA_VM18,Saturn,Jyeshtha,11,11,22,0.5,0.5
SA_VM19,Saturn,Mula,129,171,300,0.43,0.57
SA_VM20,Saturn,PurvaAshada,237,254,491,0.48,0.52
SA_VM21,Saturn,UttaraAshada,212,177,389,0.54,0.46
SA_VM22,Saturn,Shravana,91,86,177,0.51,0.49
SN_VM17,SNode,Anuradha,16,27,43,0.37,0.63
SN_VM18,SNode,Jyeshtha,135,114,249,0.54,0.46
SN_VM19,SNode,Mula,137,113,250,0.55,0.45
SN_VM20,SNode,PurvaAshada,127,125,252,0.5,0.5
SN_VM21,SNode,UttaraAshada,120,132,252,0.48,0.52
SN_VM22,SNode,Shravana,99,153,252,0.39,0.61
SN_VM23,SNode,Danishtha,46,35,81,0.57,0.43
SU_VM01,Sun,Aswini,27,27,54,0.5,0.5
SU_VM02,Sun,Bharani,27,28,55,0.49,0.51
SU_VM03,Sun,Krittica,26,29,55,0.47,0.53
SU_VM04,Sun,Rohini,32,24,56,0.57,0.43
SU_VM05,Sun,Mrigashira,22,34,56,0.39,0.61
SU_VM06,Sun,Ardra,31,25,56,0.55,0.45
SU_VM07,Sun,Punavasu,27,27,54,0.5,0.5
SU_VM08,Sun,Pushya,18,23,41,0.44,0.56
SU_VM09,Sun,Ashlesha,13,29,42,0.31,0.69
SU_VM10,Sun,Magha,17,24,41,0.41,0.59
SU_VM11,Sun,PurvaPhalguni,18,23,41,0.44,0.56
SU_VM12,Sun,UttaraPhalguni,20,22,42,0.48,0.52
SU_VM13,Sun,Hasta,26,20,46,0.57,0.43
SU_VM14,Sun,Chitra,25,27,52,0.48,0.52
SU_VM15,Sun,Swati,26,27,53,0.49,0.51
SU_VM16,Sun,Vishakha,26,27,53,0.49,0.51
SU_VM17,Sun,Anuradha,28,25,53,0.53,0.47
SU_VM18,Sun,Jyeshtha,22,30,52,0.42,0.58
SU_VM19,Sun,Mula,30,23,53,0.57,0.43
SU_VM20,Sun,PurvaAshada,30,22,52,0.58,0.42
SU_VM21,Sun,UttaraAshada,27,26,53,0.51,0.49
SU_VM22,Sun,Shravana,25,27,52,0.48,0.52
SU_VM23,Sun,Danishtha,33,20,53,0.62,0.38
SU_VM24,Sun,Shatabhisha,17,36,53,0.32,0.68
SU_VM25,Sun,PurvaBhadrapada,24,29,53,0.45,0.55
SU_VM26,Sun,UttaraBhadrapada,28,26,54,0.52,0.48
SU_VM27,Sun,Revati,35,19,54,0.65,0.35
UR_VM01,Uranus,Aswini,502,523,1025,0.49,0.51
UR_VM02,Uranus,Bharani,178,176,354,0.5,0.5
VE_VM01,Venus,Aswini,23,22,45,0.51,0.49
VE_VM02,Venus,Bharani,26,19,45,0.58,0.42
VE_VM03,Venus,Krittica,29,19,48,0.6,0.4
VE_VM04,Venus,Rohini,64,43,107,0.6,0.4
VE_VM05,Venus,Mrigashira,45,36,81,0.56,0.44
VE_VM06,Venus,Ardra,14,32,46,0.3,0.7
VE_VM07,Venus,Punavasu,18,26,44,0.41,0.59
VE_VM08,Venus,Pushya,22,24,46,0.48,0.52
VE_VM09,Venus,Ashlesha,15,30,45,0.33,0.67
VE_VM10,Venus,Magha,17,18,35,0.49,0.51
VE_VM11,Venus,PurvaPhalguni,16,19,35,0.46,0.54
VE_VM12,Venus,UttaraPhalguni,18,27,45,0.4,0.6
VE_VM13,Venus,Hasta,21,26,47,0.45,0.55
VE_VM14,Venus,Chitra,42,41,83,0.51,0.49
VE_VM15,Venus,Swati,46,53,99,0.46,0.54
VE_VM16,Venus,Vishakha,26,21,47,0.55,0.45
VE_VM17,Venus,Anuradha,24,21,45,0.53,0.47
VE_VM18,Venus,Jyeshtha,22,22,44,0.5,0.5
VE_VM19,Venus,Mula,26,18,44,0.59,0.41
VE_VM20,Venus,PurvaAshada,21,22,43,0.49,0.51
VE_VM21,Venus,UttaraAshada,22,22,44,0.5,0.5
VE_VM22,Venus,Shravana,23,20,43,0.53,0.47
VE_VM23,Venus,Danishtha,30,14,44,0.68,0.32
VE_VM24,Venus,Shatabhisha,22,21,43,0.51,0.49
VE_VM25,Venus,PurvaBhadrapada,18,25,43,0.42,0.58
VE_VM26,Venus,UttaraBhadrapada,17,27,44,0.39,0.61
VE_VM27,Venus,Revati,13,31,44,0.3,0.7
VS_VM01,Vesta,Aswini,17,15,32,0.53,0.47
VS_VM02,Vesta,Bharani,73,73,146,0.5,0.5
VS_VM03,Vesta,Krittica,65,68,133,0.49,0.51
VS_VM04,Vesta,Rohini,21,11,32,0.66,0.34
VS_VM05,Vesta,Mrigashira,23,9,32,0.72,0.28
VS_VM06,Vesta,Ardra,17,13,30,0.57,0.43
VS_VM07,Vesta,Punavasu,19,12,31,0.61,0.39
VS_VM08,Vesta,Pushya,11,20,31,0.35,0.65
VS_VM09,Vesta,Ashlesha,14,18,32,0.44,0.56
VS_VM10,Vesta,Magha,32,26,58,0.55,0.45
VS_VM11,Vesta,PurvaPhalguni,90,83,173,0.52,0.48
VS_VM12,Vesta,UttaraPhalguni,24,25,49,0.49,0.51
VS_VM13,Vesta,Hasta,10,9,19,0.53,0.47
VS_VM14,Vesta,Chitra,14,12,26,0.54,0.46
VS_VM15,Vesta,Swati,15,11,26,0.58,0.42
VS_VM16,Vesta,Vishakha,17,10,27,0.63,0.37
VS_VM17,Vesta,Anuradha,10,19,29,0.34,0.66
VS_VM18,Vesta,Jyeshtha,25,53,78,0.32,0.68
VS_VM19,Vesta,Mula,73,93,166,0.44,0.56
VS_VM20,Vesta,PurvaAshada,14,19,33,0.42,0.58
VS_VM21,Vesta,UttaraAshada,9,20,29,0.31,0.69
VS_VM22,Vesta,Shravana,16,11,27,0.59,0.41
VS_VM23,Vesta,Danishtha,11,16,27,0.41,0.59
VS_VM24,Vesta,Shatabhisha,14,13,27,0.52,0.48
VS_VM25,Vesta,PurvaBhadrapada,21,7,28,0.75,0.25
VS_VM26,Vesta,UttaraBhadrapada,11,17,28,0.39,0.61
VS_VM27,Vesta,Revati,14,16,30,0.47,0.53
