PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_AM15,Mars,Gafr,20,21,41,0.49,0.51
MA_AM16,Mars,Zubana,26,13,39,0.67,0.33
MA_AM17,Mars,Iklik,20,20,40,0.5,0.5
MA_AM18,Mars,Qualb,20,20,40,0.5,0.5
MA_AM19,Mars,Saula,16,24,40,0.4,0.6
MA_AM20,Mars,Na'a'im,21,19,40,0.52,0.48
MA_AM21,Mars,Balda,17,24,41,0.41,0.59
MA_AM22,Mars,Dabih,19,23,42,0.45,0.55
MA_AM23,Mars,Bula,21,23,44,0.48,0.52
MA_AM24,Mars,Su'ud,66,87,153,0.43,0.57
MA_AM25,Mars,Ahbija,28,35,63,0.44,0.56
MA_AM26,Mars,Muqaddam,22,18,40,0.55,0.45
MA_AM27,Mars,Mu'ahhar,20,19,39,0.51,0.49
MA_AM28,Mars,Risa,21,20,41,0.51,0.49
ME_AM01,Mercury,Saratan,31,29,60,0.52,0.48
ME_AM02,Mercury,Butain,21,27,48,0.44,0.56
ME_AM03,Mercury,Turaija,8,19,27,0.3,0.7
ME_AM04,Mercury,Dabaran,15,9,24,0.62,0.38
ME_AM05,Mercury,Haq'a,9,9,18,0.5,0.5
ME_AM06,Mercury,Han'a,14,5,19,0.74,0.26
ME_AM07,Mercury,Dira,6,14,20,0.3,0.7
ME_AM08,Mercury,Natra,36,23,59,0.61,0.39
ME_AM09,Mercury,Tarf(a),24,27,51,0.47,0.53
ME_AM10,Mercury,Gabha,27,33,60,0.45,0.55
ME_AM11,Mercury,Zubra,24,31,55,0.44,0.56
ME_AM12,Mercury,Sarfa,10,27,37,0.27,0.73
ME_AM13,Mercury,Auwa,8,13,21,0.38,0.62
ME_AM14,Mercury,Simak,11,10,21,0.52,0.48
ME_AM15,Mercury,Gafr,15,12,27,0.56,0.44
ME_AM16,Mercury,Zubana,16,17,33,0.48,0.52
ME_AM17,Mercury,Iklik,34,32,66,0.52,0.48
ME_AM18,Mercury,Qualb,36,36,72,0.5,0.5
ME_AM19,Mercury,Saula,36,40,76,0.47,0.53
ME_AM20,Mercury,Na'a'im,34,41,75,0.45,0.55
ME_AM21,Mercury,Balda,40,25,65,0.62,0.38
ME_AM22,Mercury,Dabih,15,18,33,0.45,0.55
ME_AM23,Mercury,Bula,19,13,32,0.59,0.41
ME_AM24,Mercury,Su'ud,11,20,31,0.35,0.65
ME_AM25,Mercury,Ahbija,31,30,61,0.51,0.49
ME_AM26,Mercury,Muqaddam,41,31,72,0.57,0.43
ME_AM27,Mercury,Mu'ahhar,34,32,66,0.52,0.48
ME_AM28,Mercury,Risa,36,34,70,0.51,0.49
MO_AM01,Moon,Saratan,22,28,50,0.44,0.56
MO_AM02,Moon,Butain,26,25,51,0.51,0.49
MO_AM03,Moon,Turaija,27,21,48,0.56,0.44
MO_AM04,Moon,Dabaran,29,19,48,0.6,0.4
MO_AM05,Moon,Haq'a,21,25,46,0.46,0.54
MO_AM06,Moon,Han'a,20,29,49,0.41,0.59
MO_AM07,Moon,Dira,24,22,46,0.52,0.48
MO_AM08,Moon,Natra,23,20,43,0.53,0.47
MO_AM09,Moon,Tarf(a),21,23,44,0.48,0.52
MO_AM10,Moon,Gabha,20,25,45,0.44,0.56
MO_AM11,Moon,Zubra,18,25,43,0.42,0.58
MO_AM12,Moon,Sarfa,15,25,40,0.38,0.62
MO_AM13,Moon,Auwa,19,25,44,0.43,0.57
MO_AM14,Moon,Simak,25,19,44,0.57,0.43
MO_AM15,Moon,Gafr,20,24,44,0.45,0.55
MO_AM16,Moon,Zubana,29,14,43,0.67,0.33
MO_AM17,Moon,Iklik,22,20,42,0.52,0.48
MO_AM18,Moon,Qualb,18,30,48,0.38,0.62
MO_AM19,Moon,Saula,21,23,44,0.48,0.52
MO_AM20,Moon,Na'a'im,28,18,46,0.61,0.39
MO_AM21,Moon,Balda,24,24,48,0.5,0.5
MO_AM22,Moon,Dabih,27,21,48,0.56,0.44
MO_AM23,Moon,Bula,19,28,47,0.4,0.6
MO_AM24,Moon,Su'ud,30,21,51,0.59,0.41
MO_AM25,Moon,Ahbija,26,23,49,0.53,0.47
MO_AM26,Moon,Muqaddam,26,22,48,0.54,0.46
MO_AM27,Moon,Mu'ahhar,23,28,51,0.45,0.55
MO_AM28,Moon,Risa,19,30,49,0.39,0.61
NE_AM27,Neptune,Mu'ahhar,327,358,685,0.48,0.52
NE_AM28,Neptune,Risa,315,299,614,0.51,0.49
NN_AM06,NNode,Han'a,49,39,88,0.56,0.44
NN_AM07,NNode,Dira,120,117,237,0.51,0.49
NN_AM08,NNode,Natra,136,106,242,0.56,0.44
NN_AM09,NNode,Tarf(a),123,119,242,0.51,0.49
NN_AM10,NNode,Gabha,100,143,243,0.41,0.59
NN_AM11,NNode,Zubra,114,129,243,0.47,0.53
NN_AM12,NNode,Sarfa,0,4,4,0,1
PA_AM02,Pallas,Butain,14,9,23,0.61,0.39
PA_AM03,Pallas,Turaija,46,48,94,0.49,0.51
PA_AM04,Pallas,Dabaran,16,28,44,0.36,0.64
PA_AM05,Pallas,Haq'a,8,16,24,0.33,0.67
PA_AM06,Pallas,Han'a,16,7,23,0.7,0.3
PA_AM07,Pallas,Dira,7,15,22,0.32,0.68
PA_AM08,Pallas,Natra,7,15,22,0.32,0.68
PA_AM09,Pallas,Tarf(a),8,14,22,0.36,0.64
PA_AM10,Pallas,Gabha,12,10,22,0.55,0.45
PA_AM11,Pallas,Zubra,5,19,24,0.21,0.79
PA_AM12,Pallas,Sarfa,8,16,24,0.33,0.67
PA_AM13,Pallas,Auwa,16,10,26,0.62,0.38
PA_AM14,Pallas,Simak,12,16,28,0.43,0.57
PA_AM15,Pallas,Gafr,37,46,83,0.45,0.55
PA_AM16,Pallas,Zubana,66,71,137,0.48,0.52
PA_AM17,Pallas,Iklik,49,47,96,0.51,0.49
PA_AM18,Pallas,Qualb,16,16,32,0.5,0.5
PA_AM19,Pallas,Saula,18,12,30,0.6,0.4
PA_AM20,Pallas,Na'a'im,12,18,30,0.4,0.6
PA_AM21,Pallas,Balda,19,12,31,0.61,0.39
PA_AM22,Pallas,Dabih,32,31,63,0.51,0.49
PA_AM23,Pallas,Bula,83,78,161,0.52,0.48
PA_AM24,Pallas,Su'ud,71,52,123,0.58,0.42
PA_AM25,Pallas,Ahbija,26,12,38,0.68,0.32
PA_AM26,Pallas,Muqaddam,19,20,39,0.49,0.51
PA_AM27,Pallas,Mu'ahhar,19,19,38,0.5,0.5
PH_AM21,Pholus,Balda,172,201,373,0.46,0.54
PH_AM22,Pholus,Dabih,470,456,926,0.51,0.49
PL_AM23,Pluto,Bula,607,622,1229,0.49,0.51
PL_AM24,Pluto,Su'ud,35,35,70,0.5,0.5
SA_AM21,Saturn,Balda,45,33,78,0.58,0.42
SA_AM22,Saturn,Dabih,160,229,389,0.41,0.59
SA_AM23,Saturn,Bula,219,210,429,0.51,0.49
SA_AM24,Saturn,Su'ud,191,154,345,0.55,0.45
SA_AM25,Saturn,Ahbija,27,31,58,0.47,0.53
SN_AM20,SNode,Na'a'im,46,39,85,0.54,0.46
SN_AM21,SNode,Balda,123,117,240,0.51,0.49
SN_AM22,SNode,Dabih,136,106,242,0.56,0.44
SN_AM23,SNode,Bula,123,119,242,0.51,0.49
SN_AM24,SNode,Su'ud,100,143,243,0.41,0.59
SN_AM25,SNode,Ahbija,114,129,243,0.47,0.53
SN_AM26,SNode,Muqaddam,0,4,4,0,1
SU_AM01,Sun,Saratan,28,24,52,0.54,0.46
SU_AM02,Sun,Butain,30,22,52,0.58,0.42
SU_AM03,Sun,Turaija,27,25,52,0.52,0.48
SU_AM04,Sun,Dabaran,17,23,40,0.42,0.57
SU_AM05,Sun,Haq'a,19,20,39,0.49,0.51
SU_AM06,Sun,Han'a,24,18,42,0.57,0.43
SU_AM07,Sun,Dira,16,23,39,0.41,0.59
SU_AM08,Sun,Natra,22,19,41,0.54,0.46
SU_AM09,Sun,Tarf(a),22,18,40,0.55,0.45
SU_AM10,Sun,Gabha,21,20,41,0.51,0.49
SU_AM11,Sun,Zubra,12,28,40,0.3,0.7
SU_AM12,Sun,Sarfa,15,25,40,0.38,0.62
SU_AM13,Sun,Auwa,17,23,40,0.42,0.57
SU_AM14,Sun,Simak,20,20,40,0.5,0.5
SU_AM15,Sun,Gafr,20,21,41,0.49,0.51
SU_AM16,Sun,Zubana,26,23,49,0.53,0.47
SU_AM17,Sun,Iklik,22,30,52,0.42,0.58
SU_AM18,Sun,Qualb,30,21,51,0.59,0.41
SU_AM19,Sun,Saula,21,30,51,0.41,0.59
SU_AM20,Sun,Na'a'im,27,24,51,0.53,0.47
SU_AM21,Sun,Balda,29,21,50,0.58,0.42
SU_AM22,Sun,Dabih,25,25,50,0.5,0.5
SU_AM23,Sun,Bula,30,21,51,0.59,0.41
SU_AM24,Sun,Su'ud,21,29,50,0.42,0.58
SU_AM25,Sun,Ahbija,31,20,51,0.61,0.39
SU_AM26,Sun,Muqaddam,27,24,51,0.53,0.47
SU_AM27,Sun,Mu'ahhar,18,33,51,0.35,0.65
SU_AM28,Sun,Risa,25,27,52,0.48,0.52
UR_AM02,Uranus,Butain,52,54,106,0.49,0.51
UR_AM03,Uranus,Turaija,497,508,1005,0.49,0.51
UR_AM04,Uranus,Dabaran,93,95,188,0.49,0.51
VE_AM01,Venus,Saratan,17,26,43,0.4,0.6
VE_AM02,Venus,Butain,13,30,43,0.3,0.7
VE_AM03,Venus,Turaija,22,22,44,0.5,0.5
VE_AM04,Venus,Dabaran,24,15,39,0.62,0.38
VE_AM05,Venus,Haq'a,22,14,36,0.61,0.39
VE_AM06,Venus,Han'a,58,37,95,0.61,0.39
VE_AM07,Venus,Dira,34,33,67,0.51,0.49
VE_AM08,Venus,Natra,13,22,35,0.37,0.63
VE_AM09,Venus,Tarf(a),14,20,34,0.41,0.59
VE_AM10,Venus,Gabha,15,18,33,0.45,0.55
VE_AM11,Venus,Zubra,10,23,33,0.3,0.7
VE_AM12,Venus,Sarfa,15,17,32,0.47,0.53
VE_AM13,Venus,Auwa,17,14,31,0.55,0.45
VE_AM14,Venus,Simak,18,26,44,0.41,0.59
VE_AM15,Venus,Gafr,17,26,43,0.4,0.6
VE_AM16,Venus,Zubana,28,30,58,0.48,0.52
VE_AM17,Venus,Iklik,45,56,101,0.45,0.55
VE_AM18,Venus,Qualb,34,32,66,0.52,0.48
VE_AM19,Venus,Saula,32,13,45,0.71,0.29
VE_AM20,Venus,Na'a'im,20,22,42,0.48,0.52
VE_AM21,Venus,Balda,19,23,42,0.45,0.55
VE_AM22,Venus,Dabih,27,16,43,0.63,0.37
VE_AM23,Venus,Bula,16,26,42,0.38,0.62
VE_AM24,Venus,Su'ud,25,16,41,0.61,0.39
VE_AM25,Venus,Ahbija,23,19,42,0.55,0.45
VE_AM26,Venus,Muqaddam,28,14,42,0.67,0.33
VE_AM27,Venus,Mu'ahhar,18,23,41,0.44,0.56
VE_AM28,Venus,Risa,18,24,42,0.43,0.57
VS_AM01,Vesta,Saratan,10,18,28,0.36,0.64
VS_AM02,Vesta,Butain,13,16,29,0.45,0.55
VS_AM03,Vesta,Turaija,16,16,32,0.5,0.5
VS_AM04,Vesta,Dabaran,75,75,150,0.5,0.5
VS_AM05,Vesta,Haq'a,62,63,125,0.5,0.5
VS_AM06,Vesta,Han'a,21,11,32,0.66,0.34
VS_AM07,Vesta,Dira,22,8,30,0.73,0.27
VS_AM08,Vesta,Natra,17,13,30,0.57,0.43
VS_AM09,Vesta,Tarf(a),18,11,29,0.62,0.38
VS_AM10,Vesta,Gabha,12,18,30,0.4,0.6
VS_AM11,Vesta,Zubra,13,17,30,0.43,0.57
VS_AM12,Vesta,Sarfa,12,18,30,0.4,0.6
VS_AM13,Vesta,Auwa,56,53,109,0.51,0.49
VS_AM14,Vesta,Simak,42,26,68,0.62,0.38
VS_AM15,Vesta,Gafr,6,4,10,0.6,0.4
VS_AM16,Vesta,Zubana,12,13,25,0.48,0.52
VS_AM17,Vesta,Iklik,16,9,25,0.64,0.36
VS_AM18,Vesta,Qualb,14,12,26,0.54,0.46
VS_AM19,Vesta,Saula,14,13,27,0.52,0.48
VS_AM20,Vesta,Na'a'im,10,19,29,0.34,0.66
VS_AM21,Vesta,Balda,47,89,136,0.35,0.65
VS_AM22,Vesta,Dabih,51,56,107,0.48,0.52
VS_AM23,Vesta,Bula,11,19,30,0.37,0.63
VS_AM24,Vesta,Su'ud,11,16,27,0.41,0.59
VS_AM25,Vesta,Ahbija,15,12,27,0.56,0.44
VS_AM26,Vesta,Muqaddam,10,16,26,0.38,0.62
VS_AM27,Vesta,Mu'ahhar,14,12,26,0.54,0.46
VS_AM28,Vesta,Risa,22,4,26,0.85,0.15
