PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
ME_VM04,Mercury,Rohini,97,93,190,0.51,0.49
ME_VM05,Mercury,Mrigashira,97,92,189,0.51,0.49
ME_VM06,Mercury,Ardra,115,99,214,0.54,0.46
ME_VM07,Mercury,Punavasu,112,100,212,0.53,0.47
ME_VM08,Mercury,Pushya,110,118,228,0.48,0.52
ME_VM09,Mercury,Ashlesha,128,109,237,0.54,0.46
ME_VM10,Mercury,Magha,117,110,227,0.52,0.48
ME_VM11,Mercury,PurvaPhalguni,127,104,231,0.55,0.45
ME_VM12,Mercury,UttaraPhalguni,114,97,211,0.54,0.46
ME_VM13,Mercury,Hasta,106,115,221,0.48,0.52
ME_VM14,Mercury,Chitra,116,124,240,0.48,0.52
ME_VM15,Mercury,Swati,129,130,259,0.5,0.5
ME_VM16,Mercury,Vishakha,153,103,256,0.6,0.4
ME_VM17,Mercury,Anuradha,138,113,251,0.55,0.45
ME_VM18,Mercury,Jyeshtha,131,111,242,0.54,0.46
ME_VM19,Mercury,Mula,124,112,236,0.53,0.47
ME_VM20,Mercury,PurvaAshada,100,114,214,0.47,0.53
ME_VM21,Mercury,UttaraAshada,109,101,210,0.52,0.48
ME_VM22,Mercury,Shravana,113,99,212,0.53,0.47
ME_VM23,Mercury,Danishtha,109,123,232,0.47,0.53
ME_VM24,Mercury,Shatabhisha,120,107,227,0.53,0.47
ME_VM25,Mercury,PurvaBhadrapada,124,107,231,0.54,0.46
ME_VM26,Mercury,UttaraBhadrapada,114,98,212,0.54,0.46
ME_VM27,Mercury,Revati,113,102,215,0.53,0.47
MO_VM01,Moon,Aswini,132,86,218,0.61,0.39
MO_VM02,Moon,Bharani,137,87,224,0.61,0.39
MO_VM03,Moon,Krittica,116,97,213,0.54,0.46
MO_VM04,Moon,Rohini,129,95,224,0.58,0.42
MO_VM05,Moon,Mrigashira,114,105,219,0.52,0.48
MO_VM06,Moon,Ardra,114,108,222,0.51,0.49
MO_VM07,Moon,Punavasu,108,108,216,0.5,0.5
MO_VM08,Moon,Pushya,111,105,216,0.51,0.49
MO_VM09,Moon,Ashlesha,110,109,219,0.5,0.5
MO_VM10,Moon,Magha,125,100,225,0.56,0.44
MO_VM11,Moon,PurvaPhalguni,129,91,220,0.59,0.41
MO_VM12,Moon,UttaraPhalguni,123,99,222,0.55,0.45
MO_VM13,Moon,Hasta,120,100,220,0.55,0.45
MO_VM14,Moon,Chitra,112,103,215,0.52,0.48
MO_VM15,Moon,Swati,115,111,226,0.51,0.49
MO_VM16,Moon,Vishakha,100,118,218,0.46,0.54
MO_VM17,Moon,Anuradha,113,108,221,0.51,0.49
MO_VM18,Moon,Jyeshtha,107,116,223,0.48,0.52
MO_VM19,Moon,Mula,114,110,224,0.51,0.49
MO_VM20,Moon,PurvaAshada,104,120,224,0.46,0.54
MO_VM21,Moon,UttaraAshada,111,114,225,0.49,0.51
MO_VM22,Moon,Shravana,107,119,226,0.47,0.53
MO_VM23,Moon,Danishtha,131,91,222,0.59,0.41
MO_VM24,Moon,Shatabhisha,115,112,227,0.51,0.49
MO_VM25,Moon,PurvaBhadrapada,105,113,218,0.48,0.52
MO_VM26,Moon,UttaraBhadrapada,112,115,227,0.49,0.51
MO_VM27,Moon,Revati,104,114,218,0.48,0.52
NE_VM21,Neptune,UttaraAshada,346,317,663,0.52,0.48
NE_VM22,Neptune,Shravana,752,782,1534,0.49,0.51
NE_VM23,Neptune,Danishtha,784,736,1520,0.52,0.48
NE_VM24,Neptune,Shatabhisha,831,686,1517,0.55,0.45
NE_VM25,Neptune,PurvaBhadrapada,405,333,738,0.55,0.45
NN_VM01,NNode,Aswini,86,89,175,0.49,0.51
NN_VM02,NNode,Bharani,84,87,171,0.49,0.51
NN_VM03,NNode,Krittica,104,71,175,0.59,0.41
NN_VM04,NNode,Rohini,91,90,181,0.5,0.5
NN_VM05,NNode,Mrigashira,173,173,346,0.5,0.5
NN_VM06,NNode,Ardra,170,175,345,0.49,0.51
NN_VM07,NNode,Punavasu,166,181,347,0.48,0.52
NN_VM08,NNode,Pushya,182,165,347,0.52,0.48
NN_VM09,NNode,Ashlesha,185,162,347,0.53,0.47
NN_VM10,NNode,Magha,202,145,347,0.58,0.42
NN_VM11,NNode,PurvaPhalguni,195,154,349,0.56,0.44
NN_VM12,NNode,UttaraPhalguni,124,116,240,0.52,0.48
NN_VM13,NNode,Hasta,93,79,172,0.54,0.46
NN_VM14,NNode,Chitra,92,83,175,0.53,0.47
NN_VM15,NNode,Swati,94,79,173,0.54,0.46
NN_VM16,NNode,Vishakha,95,76,171,0.56,0.44
NN_VM17,NNode,Anuradha,86,89,175,0.49,0.51
NN_VM18,NNode,Jyeshtha,88,86,174,0.51,0.49
NN_VM19,NNode,Mula,90,83,173,0.52,0.48
NN_VM20,NNode,PurvaAshada,97,78,175,0.55,0.45
NN_VM21,NNode,UttaraAshada,89,84,173,0.51,0.49
NN_VM22,NNode,Shravana,90,84,174,0.52,0.48
NN_VM23,NNode,Danishtha,81,92,173,0.47,0.53
NN_VM24,NNode,Shatabhisha,92,82,174,0.53,0.47
NN_VM25,NNode,PurvaBhadrapada,99,73,172,0.58,0.42
NN_VM26,NNode,UttaraBhadrapada,75,98,173,0.43,0.57
NN_VM27,NNode,Revati,95,80,175,0.54,0.46
PA_VM01,Pallas,Aswini,137,109,246,0.56,0.44
PA_VM02,Pallas,Bharani,80,86,166,0.48,0.52
PA_VM03,Pallas,Krittica,44,50,94,0.47,0.53
PA_VM04,Pallas,Rohini,87,79,166,0.52,0.48
PA_VM05,Pallas,Mrigashira,66,60,126,0.52,0.48
PA_VM06,Pallas,Ardra,49,34,83,0.59,0.41
PA_VM07,Pallas,Punavasu,39,45,84,0.46,0.54
PA_VM08,Pallas,Pushya,78,89,167,0.47,0.53
PA_VM09,Pallas,Ashlesha,81,59,140,0.58,0.42
PA_VM10,Pallas,Magha,88,93,181,0.49,0.51
PA_VM11,Pallas,PurvaPhalguni,79,76,155,0.51,0.49
PA_VM12,Pallas,UttaraPhalguni,102,86,188,0.54,0.46
PA_VM13,Pallas,Hasta,119,120,239,0.5,0.5
PA_VM14,Pallas,Chitra,101,100,201,0.5,0.5
PA_VM15,Pallas,Swati,92,98,190,0.48,0.52
PA_VM16,Pallas,Vishakha,110,82,192,0.57,0.43
PA_VM17,Pallas,Anuradha,93,111,204,0.46,0.54
PA_VM18,Pallas,Jyeshtha,145,119,264,0.55,0.45
PA_VM19,Pallas,Mula,135,118,253,0.53,0.47
PA_VM20,Pallas,PurvaAshada,165,177,342,0.48,0.52
PA_VM21,Pallas,UttaraAshada,189,173,362,0.52,0.48
PA_VM22,Pallas,Shravana,184,171,355,0.52,0.48
PA_VM23,Pallas,Danishtha,184,173,357,0.52,0.48
PA_VM24,Pallas,Shatabhisha,198,141,339,0.58,0.42
PA_VM25,Pallas,PurvaBhadrapada,181,169,350,0.52,0.48
PA_VM26,Pallas,UttaraBhadrapada,165,142,307,0.54,0.46
PA_VM27,Pallas,Revati,127,94,221,0.57,0.43
PH_VM13,Pholus,Hasta,99,97,196,0.51,0.49
PH_VM14,Pholus,Chitra,226,194,420,0.54,0.46
PH_VM15,Pholus,Swati,258,330,588,0.44,0.56
PH_VM16,Pholus,Vishakha,402,367,769,0.52,0.48
PH_VM17,Pholus,Anuradha,525,520,1045,0.5,0.5
PH_VM18,Pholus,Jyeshtha,793,685,1478,0.54,0.46
PH_VM19,Pholus,Mula,815,661,1476,0.55,0.45
PL_VM17,Pluto,Anuradha,370,339,709,0.52,0.48
PL_VM18,Pluto,Jyeshtha,682,701,1383,0.49,0.51
PL_VM19,Pluto,Mula,819,787,1606,0.51,0.49
PL_VM20,Pluto,PurvaAshada,933,755,1688,0.55,0.45
PL_VM21,Pluto,UttaraAshada,314,272,586,0.54,0.46
SA_VM01,Saturn,Aswini,146,115,261,0.56,0.44
SA_VM02,Saturn,Bharani,121,141,262,0.46,0.54
SA_VM03,Saturn,Krittica,109,149,258,0.42,0.58
SA_VM04,Saturn,Rohini,120,134,254,0.47,0.53
SA_VM05,Saturn,Mrigashira,136,121,257,0.53,0.47
SA_VM06,Saturn,Ardra,137,120,257,0.53,0.47
SA_VM07,Saturn,Punavasu,126,129,255,0.49,0.51
SA_VM08,Saturn,Pushya,106,120,226,0.47,0.53
SA_VM09,Saturn,Ashlesha,142,107,249,0.57,0.43
SA_VM10,Saturn,Magha,123,133,256,0.48,0.52
SA_VM11,Saturn,PurvaPhalguni,135,131,266,0.51,0.49
SA_VM12,Saturn,UttaraPhalguni,152,124,276,0.55,0.45
SA_VM13,Saturn,Hasta,160,142,302,0.53,0.47
SA_VM14,Saturn,Chitra,130,138,268,0.49,0.51
SA_VM15,Saturn,Swati,146,120,266,0.55,0.45
SA_VM16,Saturn,Vishakha,145,124,269,0.54,0.46
SA_VM17,Saturn,Anuradha,169,149,318,0.53,0.47
SA_VM18,Saturn,Jyeshtha,172,139,311,0.55,0.45
SA_VM19,Saturn,Mula,193,116,309,0.62,0.38
SA_VM20,Saturn,PurvaAshada,179,159,338,0.53,0.47
SA_VM21,Saturn,UttaraAshada,146,124,270,0.54,0.46
SA_VM22,Saturn,Shravana,5,9,14,0.36,0.64
SA_VM27,Saturn,Revati,120,110,230,0.52,0.48
SN_VM01,SNode,Aswini,87,84,171,0.51,0.49
SN_VM02,SNode,Bharani,97,79,176,0.55,0.45
SN_VM03,SNode,Krittica,89,82,171,0.52,0.48
SN_VM04,SNode,Rohini,83,90,173,0.48,0.52
SN_VM05,SNode,Mrigashira,92,83,175,0.53,0.47
SN_VM06,SNode,Ardra,97,76,173,0.56,0.44
SN_VM07,SNode,Punavasu,90,84,174,0.52,0.48
SN_VM08,SNode,Pushya,96,78,174,0.55,0.45
SN_VM09,SNode,Ashlesha,78,96,174,0.45,0.55
SN_VM10,SNode,Magha,93,80,173,0.54,0.46
SN_VM11,SNode,PurvaPhalguni,92,79,171,0.54,0.46
SN_VM12,SNode,UttaraPhalguni,87,88,175,0.5,0.5
SN_VM13,SNode,Hasta,83,91,174,0.48,0.52
SN_VM14,SNode,Chitra,91,82,173,0.53,0.47
SN_VM15,SNode,Swati,90,85,175,0.51,0.49
SN_VM16,SNode,Vishakha,88,84,172,0.51,0.49
SN_VM17,SNode,Anuradha,100,73,173,0.58,0.42
SN_VM18,SNode,Jyeshtha,128,141,269,0.48,0.52
SN_VM19,SNode,Mula,178,166,344,0.52,0.48
SN_VM20,SNode,PurvaAshada,161,186,347,0.46,0.54
SN_VM21,SNode,UttaraAshada,163,183,346,0.47,0.53
SN_VM22,SNode,Shravana,199,148,347,0.57,0.43
SN_VM23,SNode,Danishtha,195,154,349,0.56,0.44
SN_VM24,SNode,Shatabhisha,193,154,347,0.56,0.44
SN_VM25,SNode,PurvaBhadrapada,171,156,327,0.52,0.48
SN_VM26,SNode,UttaraBhadrapada,99,76,175,0.57,0.43
SN_VM27,SNode,Revati,98,76,174,0.56,0.44
SU_VM01,Sun,Aswini,125,93,218,0.57,0.43
SU_VM02,Sun,Bharani,97,128,225,0.43,0.57
SU_VM03,Sun,Krittica,119,110,229,0.52,0.48
SU_VM04,Sun,Rohini,128,89,217,0.59,0.41
SU_VM05,Sun,Mrigashira,117,121,238,0.49,0.51
SU_VM06,Sun,Ardra,117,99,216,0.54,0.46
SU_VM07,Sun,Punavasu,137,103,240,0.57,0.43
SU_VM08,Sun,Pushya,98,141,239,0.41,0.59
SU_VM09,Sun,Ashlesha,115,123,238,0.48,0.52
SU_VM10,Sun,Magha,128,111,239,0.54,0.46
SU_VM11,Sun,PurvaPhalguni,121,87,208,0.58,0.42
SU_VM12,Sun,UttaraPhalguni,112,120,232,0.48,0.52
SU_VM13,Sun,Hasta,118,115,233,0.51,0.49
SU_VM14,Sun,Chitra,123,108,231,0.53,0.47
SU_VM15,Sun,Swati,127,100,227,0.56,0.44
SU_VM16,Sun,Vishakha,118,108,226,0.52,0.48
SU_VM17,Sun,Anuradha,125,77,202,0.62,0.38
SU_VM18,Sun,Jyeshtha,107,118,225,0.48,0.52
SU_VM19,Sun,Mula,101,97,198,0.51,0.49
SU_VM20,Sun,PurvaAshada,101,102,203,0.5,0.5
SU_VM21,Sun,UttaraAshada,107,95,202,0.53,0.47
SU_VM22,Sun,Shravana,109,116,225,0.48,0.52
SU_VM23,Sun,Danishtha,103,99,202,0.51,0.49
SU_VM24,Sun,Shatabhisha,108,103,211,0.51,0.49
SU_VM25,Sun,PurvaBhadrapada,118,104,222,0.53,0.47
SU_VM26,Sun,UttaraBhadrapada,121,92,213,0.57,0.43
SU_VM27,Sun,Revati,118,95,213,0.55,0.45
UR_VM01,Uranus,Aswini,478,393,871,0.55,0.45
UR_VM02,Uranus,Bharani,81,65,146,0.55,0.45
UR_VM22,Uranus,Shravana,377,360,737,0.51,0.49
UR_VM23,Uranus,Danishtha,400,426,826,0.48,0.52
UR_VM24,Uranus,Shatabhisha,423,407,830,0.51,0.49
UR_VM25,Uranus,PurvaBhadrapada,468,431,899,0.52,0.48
UR_VM26,Uranus,UttaraBhadrapada,427,403,830,0.51,0.49
UR_VM27,Uranus,Revati,464,369,833,0.56,0.44
VE_VM01,Venus,Aswini,86,98,184,0.47,0.53
VE_VM02,Venus,Bharani,111,72,183,0.61,0.39
VE_VM03,Venus,Krittica,106,78,184,0.58,0.42
VE_VM04,Venus,Rohini,174,123,297,0.59,0.41
VE_VM05,Venus,Mrigashira,129,150,279,0.46,0.54
VE_VM06,Venus,Ardra,97,101,198,0.49,0.51
VE_VM07,Venus,Punavasu,93,94,187,0.5,0.5
VE_VM08,Venus,Pushya,89,100,189,0.47,0.53
VE_VM09,Venus,Ashlesha,150,132,282,0.53,0.47
VE_VM10,Venus,Magha,158,142,300,0.53,0.47
VE_VM11,Venus,PurvaPhalguni,98,94,192,0.51,0.49
VE_VM12,Venus,UttaraPhalguni,90,100,190,0.47,0.53
VE_VM13,Venus,Hasta,102,90,192,0.53,0.47
VE_VM14,Venus,Chitra,142,95,237,0.6,0.4
VE_VM15,Venus,Swati,178,142,320,0.56,0.44
VE_VM16,Venus,Vishakha,100,96,196,0.51,0.49
VE_VM17,Venus,Anuradha,96,91,187,0.51,0.49
VE_VM18,Venus,Jyeshtha,73,108,181,0.4,0.6
VE_VM19,Venus,Mula,100,83,183,0.55,0.45
VE_VM20,Venus,PurvaAshada,122,126,248,0.49,0.51
VE_VM21,Venus,UttaraAshada,150,141,291,0.52,0.48
VE_VM22,Venus,Shravana,87,99,186,0.47,0.53
VE_VM23,Venus,Danishtha,84,89,173,0.49,0.51
VE_VM24,Venus,Shatabhisha,112,63,175,0.64,0.36
VE_VM25,Venus,PurvaBhadrapada,91,98,189,0.48,0.52
VE_VM26,Venus,UttaraBhadrapada,169,128,297,0.57,0.43
VE_VM27,Venus,Revati,131,121,252,0.52,0.48
VS_VM01,Vesta,Aswini,154,145,299,0.52,0.48
VS_VM02,Vesta,Bharani,152,151,303,0.5,0.5
VS_VM03,Vesta,Krittica,142,150,292,0.49,0.51
VS_VM04,Vesta,Rohini,157,148,305,0.51,0.49
VS_VM05,Vesta,Mrigashira,137,95,232,0.59,0.41
VS_VM06,Vesta,Ardra,100,119,219,0.46,0.54
VS_VM07,Vesta,Punavasu,170,134,304,0.56,0.44
VS_VM08,Vesta,Pushya,163,118,281,0.58,0.42
VS_VM09,Vesta,Ashlesha,137,144,281,0.49,0.51
VS_VM10,Vesta,Magha,134,118,252,0.53,0.47
VS_VM11,Vesta,PurvaPhalguni,77,91,168,0.46,0.54
VS_VM12,Vesta,UttaraPhalguni,106,87,193,0.55,0.45
VS_VM13,Vesta,Hasta,127,88,215,0.59,0.41
VS_VM14,Vesta,Chitra,115,108,223,0.52,0.48
VS_VM15,Vesta,Swati,64,46,110,0.58,0.42
VS_VM16,Vesta,Vishakha,63,48,111,0.57,0.43
VS_VM17,Vesta,Anuradha,97,94,191,0.51,0.49
VS_VM18,Vesta,Jyeshtha,129,66,195,0.66,0.34
VS_VM19,Vesta,Mula,100,105,205,0.49,0.51
VS_VM20,Vesta,PurvaAshada,75,78,153,0.49,0.51
VS_VM21,Vesta,UttaraAshada,92,116,208,0.44,0.56
VS_VM22,Vesta,Shravana,102,109,211,0.48,0.52
VS_VM23,Vesta,Danishtha,77,75,152,0.51,0.49
VS_VM24,Vesta,Shatabhisha,66,59,125,0.53,0.47
VS_VM25,Vesta,PurvaBhadrapada,121,104,225,0.54,0.46
VS_VM26,Vesta,UttaraBhadrapada,128,133,261,0.49,0.51
VS_VM27,Vesta,Revati,133,125,258,0.52,0.48
