PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
ME_Z09_3SAG,Mercury,SagittariusD3,93,87,180,0.52,0.48
ME_Z10_1CAP,Mercury,CapricornD1,78,81,159,0.49,0.51
ME_Z10_2CAP,Mercury,CapricornD2,74,90,164,0.45,0.55
ME_Z10_3CAP,Mercury,CapricornD3,88,71,159,0.55,0.45
ME_Z11_1AQU,Mercury,AquariusD1,73,83,156,0.47,0.53
ME_Z11_2AQU,Mercury,AquariusD2,75,89,164,0.46,0.54
ME_Z11_3AQU,Mercury,AquariusD3,78,93,171,0.46,0.54
ME_Z12_1PIS,Mercury,PiscesD1,88,84,172,0.51,0.49
ME_Z12_2PIS,Mercury,PiscesD2,84,88,172,0.49,0.51
ME_Z12_3PIS,Mercury,PiscesD3,88,75,163,0.54,0.46
MO_Z01_1ARI,Moon,AriesD1,84,84,168,0.5,0.5
MO_Z01_2ARI,Moon,AriesD2,92,78,170,0.54,0.46
MO_Z01_3ARI,Moon,AriesD3,77,83,160,0.48,0.52
MO_Z02_1TAU,Moon,TaurusD1,95,71,166,0.57,0.43
MO_Z02_2TAU,Moon,TaurusD2,86,81,167,0.51,0.49
MO_Z02_3TAU,Moon,TaurusD3,81,81,162,0.5,0.5
MO_Z03_1GEM,Moon,GeminiD1,95,70,165,0.58,0.42
MO_Z03_2GEM,Moon,GeminiD2,88,75,163,0.54,0.46
MO_Z03_3GEM,Moon,GeminiD3,88,75,163,0.54,0.46
MO_Z04_1CAN,Moon,CancerD1,82,84,166,0.49,0.51
MO_Z04_2CAN,Moon,CancerD2,81,83,164,0.49,0.51
MO_Z04_3CAN,Moon,CancerD3,90,76,166,0.54,0.46
MO_Z05_1LEO,Moon,LeoD1,91,69,160,0.57,0.43
MO_Z05_2LEO,Moon,LeoD2,85,82,167,0.51,0.49
MO_Z05_3LEO,Moon,LeoD1,82,83,165,0.5,0.5
MO_Z06_1VIR,Moon,VirgoD1,86,80,166,0.52,0.48
MO_Z06_2VIR,Moon,VirgoD2,106,59,165,0.64,0.36
MO_Z06_3VIR,Moon,VirgoD3,92,75,167,0.55,0.45
MO_Z07_1LIB,Moon,LibraD1,85,78,163,0.52,0.48
MO_Z07_2LIB,Moon,LibraD2,86,80,166,0.52,0.48
MO_Z07_3LIB,Moon,LibraD3,93,72,165,0.56,0.44
MO_Z08_1SCO,Moon,ScorpioD1,73,94,167,0.44,0.56
MO_Z08_2SCO,Moon,ScorpioD2,83,76,159,0.52,0.48
MO_Z08_3SCO,Moon,ScorpioD3,80,89,169,0.47,0.53
MO_Z09_1SAG,Moon,SagittariusD1,80,83,163,0.49,0.51
MO_Z09_2SAG,Moon,SagittariusD2,81,88,169,0.48,0.52
MO_Z09_3SAG,Moon,SagittariusD3,88,78,166,0.53,0.47
MO_Z10_1CAP,Moon,CapricornD1,82,86,168,0.49,0.51
MO_Z10_2CAP,Moon,CapricornD2,93,77,170,0.55,0.45
MO_Z10_3CAP,Moon,CapricornD3,71,96,167,0.43,0.57
MO_Z11_1AQU,Moon,AquariusD1,86,84,170,0.51,0.49
MO_Z11_2AQU,Moon,AquariusD2,84,83,167,0.5,0.5
MO_Z11_3AQU,Moon,AquariusD3,89,77,166,0.54,0.46
MO_Z12_1PIS,Moon,PiscesD1,72,103,175,0.41,0.59
MO_Z12_2PIS,Moon,PiscesD2,80,77,157,0.51,0.49
MO_Z12_3PIS,Moon,PiscesD3,89,83,172,0.52,0.48
NE_Z10_3CAP,Neptune,CapricornD3,125,119,244,0.51,0.49
NE_Z11_1AQU,Neptune,AquariusD1,535,555,1090,0.49,0.51
NE_Z11_2AQU,Neptune,AquariusD2,607,589,1196,0.51,0.49
NE_Z11_3AQU,Neptune,AquariusD3,543,545,1088,0.5,0.5
NE_Z12_1PIS,Neptune,PiscesD1,610,580,1190,0.51,0.49
NE_Z12_2PIS,Neptune,PiscesD2,603,472,1075,0.56,0.44
NE_Z12_3PIS,Neptune,PiscesD3,53,33,86,0.62,0.38
NN_Z01_1ARI,NNode,AriesD1,54,75,129,0.42,0.58
NN_Z01_2ARI,NNode,AriesD2,67,64,131,0.51,0.49
NN_Z01_3ARI,NNode,AriesD3,69,61,130,0.53,0.47
NN_Z02_1TAU,NNode,TaurusD1,67,63,130,0.52,0.48
NN_Z02_2TAU,NNode,TaurusD2,60,69,129,0.47,0.53
NN_Z02_3TAU,NNode,TaurusD3,75,57,132,0.57,0.43
NN_Z03_1GEM,NNode,GeminiD1,74,55,129,0.57,0.43
NN_Z03_2GEM,NNode,GeminiD2,88,82,170,0.52,0.48
NN_Z03_3GEM,NNode,GeminiD3,132,128,260,0.51,0.49
NN_Z04_1CAN,NNode,CancerD1,132,125,257,0.51,0.49
NN_Z04_2CAN,NNode,CancerD2,133,127,260,0.51,0.49
NN_Z04_3CAN,NNode,CancerD3,130,129,259,0.5,0.5
NN_Z05_1LEO,NNode,LeoD1,129,133,262,0.49,0.51
NN_Z05_2LEO,NNode,LeoD2,148,112,260,0.57,0.43
NN_Z05_3LEO,NNode,LeoD1,138,123,261,0.53,0.47
NN_Z06_1VIR,NNode,VirgoD1,141,119,260,0.54,0.46
NN_Z06_2VIR,NNode,VirgoD2,142,120,262,0.54,0.46
NN_Z06_3VIR,NNode,VirgoD3,108,96,204,0.53,0.47
NN_Z07_1LIB,NNode,LibraD1,70,62,132,0.53,0.47
NN_Z07_2LIB,NNode,LibraD2,65,64,129,0.5,0.5
NN_Z07_3LIB,NNode,LibraD3,69,62,131,0.53,0.47
NN_Z08_1SCO,NNode,ScorpioD1,66,64,130,0.51,0.49
NN_Z08_2SCO,NNode,ScorpioD2,71,60,131,0.54,0.46
NN_Z08_3SCO,NNode,ScorpioD3,60,67,127,0.47,0.53
NN_Z09_1SAG,NNode,SagittariusD1,67,65,132,0.51,0.49
NN_Z09_2SAG,NNode,SagittariusD2,69,60,129,0.53,0.47
NN_Z09_3SAG,NNode,SagittariusD3,66,65,131,0.5,0.5
NN_Z10_1CAP,NNode,CapricornD1,72,59,131,0.55,0.45
NN_Z10_2CAP,NNode,CapricornD2,67,64,131,0.51,0.49
NN_Z10_3CAP,NNode,CapricornD3,61,69,130,0.47,0.53
NN_Z11_1AQU,NNode,AquariusD1,66,64,130,0.51,0.49
NN_Z11_2AQU,NNode,AquariusD2,59,71,130,0.45,0.55
NN_Z11_3AQU,NNode,AquariusD3,56,74,130,0.43,0.57
NN_Z12_1PIS,NNode,PiscesD1,69,61,130,0.53,0.47
NN_Z12_2PIS,NNode,PiscesD2,67,62,129,0.52,0.48
NN_Z12_3PIS,NNode,PiscesD3,69,62,131,0.53,0.47
PA_Z01_1ARI,Pallas,AriesD1,107,108,215,0.5,0.5
PA_Z01_2ARI,Pallas,AriesD2,99,91,190,0.52,0.48
PA_Z01_3ARI,Pallas,AriesD3,113,93,206,0.55,0.45
PA_Z02_1TAU,Pallas,TaurusD1,70,63,133,0.53,0.47
PA_Z02_2TAU,Pallas,TaurusD2,65,58,123,0.53,0.47
PA_Z02_3TAU,Pallas,TaurusD3,33,37,70,0.47,0.53
PA_Z03_1GEM,Pallas,GeminiD1,59,53,112,0.53,0.47
PA_Z03_2GEM,Pallas,GeminiD2,60,67,127,0.47,0.53
PA_Z03_3GEM,Pallas,GeminiD3,45,33,78,0.58,0.42
PA_Z04_1CAN,Pallas,CancerD1,35,27,62,0.56,0.44
PA_Z04_2CAN,Pallas,CancerD2,27,35,62,0.44,0.56
PA_Z04_3CAN,Pallas,CancerD3,46,43,89,0.52,0.48
PA_Z05_1LEO,Pallas,LeoD1,55,66,121,0.45,0.55
PA_Z05_2LEO,Pallas,LeoD2,55,60,115,0.48,0.52
PA_Z05_3LEO,Pallas,LeoD1,64,58,122,0.52,0.48
PA_Z06_1VIR,Pallas,VirgoD1,63,60,123,0.51,0.49
PA_Z06_2VIR,Pallas,VirgoD2,54,62,116,0.47,0.53
PA_Z06_3VIR,Pallas,VirgoD3,78,63,141,0.55,0.45
PA_Z07_1LIB,Pallas,LibraD1,70,63,133,0.53,0.47
PA_Z07_2LIB,Pallas,LibraD2,93,103,196,0.47,0.53
PA_Z07_3LIB,Pallas,LibraD3,83,74,157,0.53,0.47
PA_Z08_1SCO,Pallas,ScorpioD1,70,73,143,0.49,0.51
PA_Z08_2SCO,Pallas,ScorpioD2,71,66,137,0.52,0.48
PA_Z08_3SCO,Pallas,ScorpioD3,90,73,163,0.55,0.45
PA_Z09_1SAG,Pallas,SagittariusD1,63,74,137,0.46,0.54
PA_Z09_2SAG,Pallas,SagittariusD2,118,104,222,0.53,0.47
PA_Z09_3SAG,Pallas,SagittariusD3,76,80,156,0.49,0.51
PA_Z10_1CAP,Pallas,CapricornD1,94,94,188,0.5,0.5
PA_Z10_2CAP,Pallas,CapricornD2,142,145,287,0.49,0.51
PA_Z10_3CAP,Pallas,CapricornD3,144,131,275,0.52,0.48
PA_Z11_1AQU,Pallas,AquariusD1,120,118,238,0.5,0.5
PA_Z11_2AQU,Pallas,AquariusD2,160,143,303,0.53,0.47
PA_Z11_3AQU,Pallas,AquariusD3,136,123,259,0.53,0.47
PA_Z12_1PIS,Pallas,PiscesD1,152,115,267,0.57,0.43
PA_Z12_2PIS,Pallas,PiscesD2,142,121,263,0.54,0.46
PA_Z12_3PIS,Pallas,PiscesD3,124,116,240,0.52,0.48
PH_Z07_1LIB,Pholus,LibraD1,35,35,70,0.5,0.5
PH_Z07_2LIB,Pholus,LibraD2,106,98,204,0.52,0.48
PH_Z07_3LIB,Pholus,LibraD3,172,164,336,0.51,0.49
PH_Z08_1SCO,Pholus,ScorpioD1,175,217,392,0.45,0.55
PH_Z08_2SCO,Pholus,ScorpioD2,263,237,500,0.53,0.47
PH_Z08_3SCO,Pholus,ScorpioD3,320,301,621,0.52,0.48
PH_Z09_1SAG,Pholus,SagittariusD1,398,426,824,0.48,0.52
PH_Z09_2SAG,Pholus,SagittariusD2,529,522,1051,0.5,0.5
PH_Z09_3SAG,Pholus,SagittariusD3,750,637,1387,0.54,0.46
PH_Z10_1CAP,Pholus,CapricornD1,328,256,584,0.56,0.44
PL_Z09_1SAG,Pluto,SagittariusD1,298,279,577,0.52,0.48
PL_Z09_2SAG,Pluto,SagittariusD2,562,578,1140,0.49,0.51
PL_Z09_3SAG,Pluto,SagittariusD3,538,549,1087,0.49,0.51
PL_Z10_1CAP,Pluto,CapricornD1,620,613,1233,0.5,0.5
PL_Z10_2CAP,Pluto,CapricornD2,695,588,1283,0.54,0.46
PL_Z10_3CAP,Pluto,CapricornD3,363,286,649,0.56,0.44
SA_Z01_2ARI,Saturn,AriesD2,92,86,178,0.52,0.48
SA_Z01_3ARI,Saturn,AriesD3,86,88,174,0.49,0.51
SA_Z02_1TAU,Saturn,TaurusD1,82,72,154,0.53,0.47
SA_Z02_2TAU,Saturn,TaurusD2,115,127,242,0.48,0.52
SA_Z02_3TAU,Saturn,TaurusD3,92,104,196,0.47,0.53
SA_Z03_1GEM,Saturn,GeminiD1,78,85,163,0.48,0.52
SA_Z03_2GEM,Saturn,GeminiD2,80,93,173,0.46,0.54
SA_Z03_3GEM,Saturn,GeminiD3,132,107,239,0.55,0.45
SA_Z04_1CAN,Saturn,CancerD1,76,76,152,0.5,0.5
SA_Z04_2CAN,Saturn,CancerD2,75,65,140,0.54,0.46
SA_Z04_3CAN,Saturn,CancerD3,123,118,241,0.51,0.49
SA_Z05_1LEO,Saturn,LeoD1,85,103,188,0.45,0.55
SA_Z05_2LEO,Saturn,LeoD2,94,79,173,0.54,0.46
SA_Z05_3LEO,Saturn,LeoD1,88,87,175,0.5,0.5
SA_Z06_1VIR,Saturn,VirgoD1,114,129,243,0.47,0.53
SA_Z06_2VIR,Saturn,VirgoD2,88,96,184,0.48,0.52
SA_Z06_3VIR,Saturn,VirgoD3,94,97,191,0.49,0.51
SA_Z07_1LIB,Saturn,LibraD1,91,80,171,0.53,0.47
SA_Z07_2LIB,Saturn,LibraD2,131,117,248,0.53,0.47
SA_Z07_3LIB,Saturn,LibraD3,121,127,248,0.49,0.51
SA_Z08_1SCO,Saturn,ScorpioD1,101,85,186,0.54,0.46
SA_Z08_2SCO,Saturn,ScorpioD2,112,105,217,0.52,0.48
SA_Z08_3SCO,Saturn,ScorpioD3,115,106,221,0.52,0.48
SA_Z09_1SAG,Saturn,SagittariusD1,108,98,206,0.52,0.48
SA_Z09_2SAG,Saturn,SagittariusD2,123,105,228,0.54,0.46
SA_Z09_3SAG,Saturn,SagittariusD3,140,112,252,0.56,0.44
SA_Z10_1CAP,Saturn,CapricornD1,146,105,251,0.58,0.42
SA_Z10_2CAP,Saturn,CapricornD2,119,97,216,0.55,0.45
SA_Z10_3CAP,Saturn,CapricornD3,108,107,215,0.5,0.5
SA_Z11_1AQU,Saturn,AquariusD1,67,37,104,0.64,0.36
SN_Z01_1ARI,SNode,AriesD1,70,62,132,0.53,0.47
SN_Z01_2ARI,SNode,AriesD2,65,64,129,0.5,0.5
SN_Z01_3ARI,SNode,AriesD3,69,62,131,0.53,0.47
SN_Z02_1TAU,SNode,TaurusD1,66,64,130,0.51,0.49
SN_Z02_2TAU,SNode,TaurusD2,71,60,131,0.54,0.46
SN_Z02_3TAU,SNode,TaurusD3,60,67,127,0.47,0.53
SN_Z03_1GEM,SNode,GeminiD1,67,65,132,0.51,0.49
SN_Z03_2GEM,SNode,GeminiD2,69,60,129,0.53,0.47
SN_Z03_3GEM,SNode,GeminiD3,66,65,131,0.5,0.5
SN_Z04_1CAN,SNode,CancerD1,72,59,131,0.55,0.45
SN_Z04_2CAN,SNode,CancerD2,67,64,131,0.51,0.49
SN_Z04_3CAN,SNode,CancerD3,61,69,130,0.47,0.53
