PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_AM04,Juno,Dabaran,35,30,65,0.54,0.46
JN_AM05,Juno,Haq'a,76,76,152,0.5,0.5
JN_AM06,Juno,Han'a,14,16,30,0.47,0.53
JN_AM07,Juno,Dira,16,11,27,0.59,0.41
JN_AM08,Juno,Natra,15,11,26,0.58,0.42
JN_AM09,Juno,Tarf(a),16,11,27,0.59,0.41
JN_AM10,Juno,Gabha,16,10,26,0.62,0.38
JN_AM11,Juno,Zubra,12,16,28,0.43,0.57
JN_AM12,Juno,Sarfa,8,20,28,0.29,0.71
JN_AM13,Juno,Auwa,13,17,30,0.43,0.57
JN_AM14,Juno,Simak,18,15,33,0.55,0.45
JN_AM15,Juno,Gafr,81,64,145,0.56,0.44
JN_AM16,Juno,Zubana,91,70,161,0.57,0.43
JN_AM17,Juno,Iklik,15,22,37,0.41,0.59
JN_AM18,Juno,Qualb,25,12,37,0.68,0.32
JN_AM19,Juno,Saula,19,21,40,0.48,0.52
JN_AM20,Juno,Na'a'im,91,77,168,0.54,0.46
JN_AM21,Juno,Balda,78,71,149,0.52,0.48
JN_AM22,Juno,Dabih,20,31,51,0.39,0.61
JN_AM23,Juno,Bula,22,16,38,0.58,0.42
JN_AM24,Juno,Su'ud,19,13,32,0.59,0.41
JN_AM25,Juno,Ahbija,12,17,29,0.41,0.59
JN_AM26,Juno,Muqaddam,13,16,29,0.45,0.55
JN_AM27,Juno,Mu'ahhar,10,17,27,0.37,0.63
JN_AM28,Juno,Risa,22,5,27,0.81,0.19
JU_AM17,Jupiter,Iklik,28,30,58,0.48,0.52
JU_AM18,Jupiter,Qualb,124,119,243,0.51,0.49
JU_AM19,Jupiter,Saula,65,65,130,0.5,0.5
JU_AM20,Jupiter,Na'a'im,63,84,147,0.43,0.57
JU_AM21,Jupiter,Balda,118,105,223,0.53,0.47
JU_AM22,Jupiter,Dabih,32,25,57,0.56,0.44
JU_AM23,Jupiter,Bula,137,101,238,0.58,0.42
JU_AM24,Jupiter,Su'ud,69,52,121,0.57,0.43
JU_AM25,Jupiter,Ahbija,31,25,56,0.55,0.45
JU_AM26,Jupiter,Muqaddam,125,127,252,0.5,0.5
MA_AM01,Mars,Saratan,28,13,41,0.68,0.32
MA_AM02,Mars,Butain,79,61,140,0.56,0.44
MA_AM03,Mars,Turaija,43,40,83,0.52,0.48
MA_AM04,Mars,Dabaran,24,19,43,0.56,0.44
MA_AM05,Mars,Haq'a,24,17,41,0.59,0.41
MA_AM06,Mars,Han'a,17,25,42,0.4,0.6
MA_AM07,Mars,Dira,26,15,41,0.63,0.37
MA_AM08,Mars,Natra,25,16,41,0.61,0.39
MA_AM09,Mars,Tarf(a),21,20,41,0.51,0.49
MA_AM10,Mars,Gabha,16,25,41,0.39,0.61
MA_AM11,Mars,Zubra,17,24,41,0.41,0.59
MA_AM12,Mars,Sarfa,23,17,40,0.58,0.42
MA_AM13,Mars,Auwa,22,29,51,0.43,0.57
MA_AM14,Mars,Simak,30,30,60,0.5,0.5
MA_AM15,Mars,Gafr,29,32,61,0.48,0.52
MA_AM16,Mars,Zubana,32,27,59,0.54,0.46
MA_AM17,Mars,Iklik,30,29,59,0.51,0.49
MA_AM18,Mars,Qualb,24,33,57,0.42,0.58
MA_AM19,Mars,Saula,19,21,40,0.48,0.52
MA_AM20,Mars,Na'a'im,23,17,40,0.58,0.42
MA_AM21,Mars,Balda,22,19,41,0.54,0.46
MA_AM22,Mars,Dabih,22,20,42,0.52,0.48
MA_AM23,Mars,Bula,27,17,44,0.61,0.39
MA_AM24,Mars,Su'ud,72,81,153,0.47,0.53
MA_AM25,Mars,Ahbija,36,27,63,0.57,0.43
MA_AM26,Mars,Muqaddam,20,20,40,0.5,0.5
MA_AM27,Mars,Mu'ahhar,18,21,39,0.46,0.54
MA_AM28,Mars,Risa,23,18,41,0.56,0.44
ME_AM01,Mercury,Saratan,37,23,60,0.62,0.38
ME_AM02,Mercury,Butain,30,18,48,0.62,0.38
ME_AM03,Mercury,Turaija,14,13,27,0.52,0.48
ME_AM04,Mercury,Dabaran,12,13,25,0.48,0.52
ME_AM05,Mercury,Haq'a,20,5,25,0.8,0.2
ME_AM06,Mercury,Han'a,19,21,40,0.48,0.52
ME_AM07,Mercury,Dira,22,43,65,0.34,0.66
ME_AM08,Mercury,Natra,37,30,67,0.55,0.45
ME_AM09,Mercury,Tarf(a),32,25,57,0.56,0.44
ME_AM10,Mercury,Gabha,39,28,67,0.58,0.42
ME_AM11,Mercury,Zubra,32,29,61,0.52,0.48
ME_AM12,Mercury,Sarfa,16,28,44,0.36,0.64
ME_AM13,Mercury,Auwa,17,11,28,0.61,0.39
ME_AM14,Mercury,Simak,15,22,37,0.41,0.59
ME_AM15,Mercury,Gafr,34,18,52,0.65,0.35
ME_AM16,Mercury,Zubana,30,47,77,0.39,0.61
ME_AM17,Mercury,Iklik,45,29,74,0.61,0.39
ME_AM18,Mercury,Qualb,32,48,80,0.4,0.6
ME_AM19,Mercury,Saula,41,43,84,0.49,0.51
ME_AM20,Mercury,Na'a'im,35,42,77,0.45,0.55
ME_AM21,Mercury,Balda,43,22,65,0.66,0.34
ME_AM22,Mercury,Dabih,15,18,33,0.45,0.55
ME_AM23,Mercury,Bula,21,11,32,0.66,0.34
ME_AM24,Mercury,Su'ud,12,19,31,0.39,0.61
ME_AM25,Mercury,Ahbija,35,26,61,0.57,0.43
ME_AM26,Mercury,Muqaddam,38,34,72,0.53,0.47
ME_AM27,Mercury,Mu'ahhar,37,29,66,0.56,0.44
ME_AM28,Mercury,Risa,32,38,70,0.46,0.54
MO_AM01,Moon,Saratan,26,32,58,0.45,0.55
MO_AM02,Moon,Butain,30,29,59,0.51,0.49
MO_AM03,Moon,Turaija,33,23,56,0.59,0.41
MO_AM04,Moon,Dabaran,30,27,57,0.53,0.47
MO_AM05,Moon,Haq'a,32,23,55,0.58,0.42
MO_AM06,Moon,Han'a,33,25,58,0.57,0.43
MO_AM07,Moon,Dira,22,33,55,0.4,0.6
MO_AM08,Moon,Natra,24,27,51,0.47,0.53
MO_AM09,Moon,Tarf(a),30,22,52,0.58,0.42
MO_AM10,Moon,Gabha,29,25,54,0.54,0.46
MO_AM11,Moon,Zubra,21,30,51,0.41,0.59
MO_AM12,Moon,Sarfa,18,30,48,0.38,0.62
MO_AM13,Moon,Auwa,20,31,51,0.39,0.61
MO_AM14,Moon,Simak,26,26,52,0.5,0.5
MO_AM15,Moon,Gafr,26,24,50,0.52,0.48
MO_AM16,Moon,Zubana,23,26,49,0.47,0.53
MO_AM17,Moon,Iklik,25,25,50,0.5,0.5
MO_AM18,Moon,Qualb,27,28,55,0.49,0.51
MO_AM19,Moon,Saula,32,19,51,0.63,0.37
MO_AM20,Moon,Na'a'im,34,21,55,0.62,0.38
MO_AM21,Moon,Balda,29,27,56,0.52,0.48
MO_AM22,Moon,Dabih,37,18,55,0.67,0.33
MO_AM23,Moon,Bula,32,24,56,0.57,0.43
MO_AM24,Moon,Su'ud,39,20,59,0.66,0.34
MO_AM25,Moon,Ahbija,33,25,58,0.57,0.43
MO_AM26,Moon,Muqaddam,30,27,57,0.53,0.47
MO_AM27,Moon,Mu'ahhar,25,35,60,0.42,0.58
MO_AM28,Moon,Risa,26,31,57,0.46,0.54
NE_AM27,Neptune,Mu'ahhar,355,341,696,0.51,0.49
NE_AM28,Neptune,Risa,437,392,829,0.53,0.47
NN_AM05,NNode,Haq'a,26,31,57,0.46,0.54
NN_AM06,NNode,Han'a,127,119,246,0.52,0.48
NN_AM07,NNode,Dira,134,103,237,0.57,0.43
NN_AM08,NNode,Natra,132,110,242,0.55,0.45
NN_AM09,NNode,Tarf(a),121,121,242,0.5,0.5
NN_AM10,NNode,Gabha,117,126,243,0.48,0.52
NN_AM11,NNode,Zubra,123,120,243,0.51,0.49
NN_AM12,NNode,Sarfa,12,3,15,0.8,0.2
PA_AM02,Pallas,Butain,11,12,23,0.48,0.52
PA_AM03,Pallas,Turaija,49,45,94,0.52,0.48
PA_AM04,Pallas,Dabaran,27,28,55,0.49,0.51
PA_AM05,Pallas,Haq'a,10,14,24,0.42,0.58
PA_AM06,Pallas,Han'a,19,4,23,0.83,0.17
PA_AM07,Pallas,Dira,12,10,22,0.55,0.45
PA_AM08,Pallas,Natra,7,15,22,0.32,0.68
PA_AM09,Pallas,Tarf(a),9,13,22,0.41,0.59
PA_AM10,Pallas,Gabha,8,14,22,0.36,0.64
PA_AM11,Pallas,Zubra,12,12,24,0.5,0.5
PA_AM12,Pallas,Sarfa,12,12,24,0.5,0.5
PA_AM13,Pallas,Auwa,15,11,26,0.58,0.42
PA_AM14,Pallas,Simak,17,11,28,0.61,0.39
PA_AM15,Pallas,Gafr,44,39,83,0.53,0.47
PA_AM16,Pallas,Zubana,71,66,137,0.52,0.48
PA_AM17,Pallas,Iklik,39,57,96,0.41,0.59
PA_AM18,Pallas,Qualb,18,14,32,0.56,0.44
PA_AM19,Pallas,Saula,15,15,30,0.5,0.5
PA_AM20,Pallas,Na'a'im,9,21,30,0.3,0.7
PA_AM21,Pallas,Balda,21,10,31,0.68,0.32
PA_AM22,Pallas,Dabih,34,29,63,0.54,0.46
PA_AM23,Pallas,Bula,91,70,161,0.57,0.43
PA_AM24,Pallas,Su'ud,72,51,123,0.59,0.41
PA_AM25,Pallas,Ahbija,26,12,38,0.68,0.32
PA_AM26,Pallas,Muqaddam,19,20,39,0.49,0.51
PA_AM27,Pallas,Mu'ahhar,60,58,118,0.51,0.49
PA_AM28,Pallas,Risa,65,70,135,0.48,0.52
PH_AM21,Pholus,Balda,185,199,384,0.48,0.52
PH_AM22,Pholus,Dabih,607,534,1141,0.53,0.47
PL_AM23,Pluto,Bula,723,658,1381,0.52,0.48
PL_AM24,Pluto,Su'ud,69,75,144,0.48,0.52
SA_AM21,Saturn,Balda,48,41,89,0.54,0.46
SA_AM22,Saturn,Dabih,193,196,389,0.5,0.5
SA_AM23,Saturn,Bula,211,218,429,0.49,0.51
SA_AM24,Saturn,Su'ud,249,189,438,0.57,0.43
SA_AM25,Saturn,Ahbija,91,89,180,0.51,0.49
SN_AM19,SNode,Saula,26,31,57,0.46,0.54
SN_AM20,SNode,Na'a'im,125,118,243,0.51,0.49
SN_AM21,SNode,Balda,136,104,240,0.57,0.43
SN_AM22,SNode,Dabih,132,110,242,0.55,0.45
SN_AM23,SNode,Bula,121,121,242,0.5,0.5
SN_AM24,SNode,Su'ud,117,126,243,0.48,0.52
SN_AM25,SNode,Ahbija,123,120,243,0.51,0.49
SN_AM26,SNode,Muqaddam,12,3,15,0.8,0.2
SU_AM01,Sun,Saratan,26,26,52,0.5,0.5
SU_AM02,Sun,Butain,34,18,52,0.65,0.35
SU_AM03,Sun,Turaija,28,24,52,0.54,0.46
SU_AM04,Sun,Dabaran,36,17,53,0.68,0.32
SU_AM05,Sun,Haq'a,29,24,53,0.55,0.45
SU_AM06,Sun,Han'a,26,29,55,0.47,0.53
SU_AM07,Sun,Dira,21,32,53,0.4,0.6
SU_AM08,Sun,Natra,34,20,54,0.63,0.37
SU_AM09,Sun,Tarf(a),23,31,54,0.43,0.57
SU_AM10,Sun,Gabha,27,27,54,0.5,0.5
SU_AM11,Sun,Zubra,32,21,53,0.6,0.4
SU_AM12,Sun,Sarfa,26,28,54,0.48,0.52
SU_AM13,Sun,Auwa,21,32,53,0.4,0.6
SU_AM14,Sun,Simak,24,29,53,0.45,0.55
SU_AM15,Sun,Gafr,38,27,65,0.58,0.42
SU_AM16,Sun,Zubana,29,33,62,0.47,0.53
SU_AM17,Sun,Iklik,36,29,65,0.55,0.45
SU_AM18,Sun,Qualb,38,26,64,0.59,0.41
SU_AM19,Sun,Saula,22,42,64,0.34,0.66
SU_AM20,Sun,Na'a'im,26,28,54,0.48,0.52
SU_AM21,Sun,Balda,29,21,50,0.58,0.42
SU_AM22,Sun,Dabih,23,27,50,0.46,0.54
SU_AM23,Sun,Bula,36,15,51,0.71,0.29
SU_AM24,Sun,Su'ud,24,26,50,0.48,0.52
SU_AM25,Sun,Ahbija,32,19,51,0.63,0.37
SU_AM26,Sun,Muqaddam,28,23,51,0.55,0.45
SU_AM27,Sun,Mu'ahhar,21,30,51,0.41,0.59
SU_AM28,Sun,Risa,23,29,52,0.44,0.56
UR_AM02,Uranus,Butain,56,50,106,0.53,0.47
UR_AM03,Uranus,Turaija,528,488,1016,0.52,0.48
UR_AM04,Uranus,Dabaran,208,195,403,0.52,0.48
VE_AM01,Venus,Saratan,22,21,43,0.51,0.49
VE_AM02,Venus,Butain,23,20,43,0.53,0.47
VE_AM03,Venus,Turaija,27,17,44,0.61,0.39
VE_AM04,Venus,Dabaran,25,18,43,0.58,0.42
VE_AM05,Venus,Haq'a,28,18,46,0.61,0.39
VE_AM06,Venus,Han'a,64,42,106,0.6,0.4
VE_AM07,Venus,Dira,49,28,77,0.64,0.36
VE_AM08,Venus,Natra,18,28,46,0.39,0.61
VE_AM09,Venus,Tarf(a),16,28,44,0.36,0.64
VE_AM10,Venus,Gabha,20,24,44,0.45,0.55
VE_AM11,Venus,Zubra,15,28,43,0.35,0.65
VE_AM12,Venus,Sarfa,18,26,44,0.41,0.59
VE_AM13,Venus,Auwa,27,25,52,0.52,0.48
VE_AM14,Venus,Simak,27,28,55,0.49,0.51
VE_AM15,Venus,Gafr,25,29,54,0.46,0.54
VE_AM16,Venus,Zubana,37,32,69,0.54,0.46
VE_AM17,Venus,Iklik,57,55,112,0.51,0.49
VE_AM18,Venus,Qualb,44,33,77,0.57,0.43
VE_AM19,Venus,Saula,31,26,57,0.54,0.46
VE_AM20,Venus,Na'a'im,30,24,54,0.56,0.44
VE_AM21,Venus,Balda,25,30,55,0.45,0.55
VE_AM22,Venus,Dabih,31,27,58,0.53,0.47
VE_AM23,Venus,Bula,23,28,51,0.45,0.55
VE_AM24,Venus,Su'ud,24,17,41,0.59,0.41
VE_AM25,Venus,Ahbija,20,22,42,0.48,0.52
VE_AM26,Venus,Muqaddam,23,19,42,0.55,0.45
VE_AM27,Venus,Mu'ahhar,24,17,41,0.59,0.41
VE_AM28,Venus,Risa,19,23,42,0.45,0.55
VS_AM01,Vesta,Saratan,12,16,28,0.43,0.57
VS_AM02,Vesta,Butain,21,8,29,0.72,0.28
VS_AM03,Vesta,Turaija,19,13,32,0.59,0.41
VS_AM04,Vesta,Dabaran,74,76,150,0.49,0.51
VS_AM05,Vesta,Haq'a,54,71,125,0.43,0.57
VS_AM06,Vesta,Han'a,20,12,32,0.62,0.38
VS_AM07,Vesta,Dira,21,9,30,0.7,0.3
VS_AM08,Vesta,Natra,18,12,30,0.6,0.4
VS_AM09,Vesta,Tarf(a),17,12,29,0.59,0.41
VS_AM10,Vesta,Gabha,21,9,30,0.7,0.3
VS_AM11,Vesta,Zubra,10,20,30,0.33,0.67
VS_AM12,Vesta,Sarfa,15,15,30,0.5,0.5
VS_AM13,Vesta,Auwa,84,73,157,0.54,0.46
VS_AM14,Vesta,Simak,53,49,102,0.52,0.48
VS_AM15,Vesta,Gafr,35,14,49,0.71,0.29
VS_AM16,Vesta,Zubana,21,31,52,0.4,0.6
VS_AM17,Vesta,Iklik,25,25,50,0.5,0.5
VS_AM18,Vesta,Qualb,27,23,50,0.54,0.46
VS_AM19,Vesta,Saula,28,23,51,0.55,0.45
VS_AM20,Vesta,Na'a'im,14,20,34,0.41,0.59
VS_AM21,Vesta,Balda,61,75,136,0.45,0.55
VS_AM22,Vesta,Dabih,60,47,107,0.56,0.44
VS_AM23,Vesta,Bula,15,15,30,0.5,0.5
VS_AM24,Vesta,Su'ud,10,17,27,0.37,0.63
VS_AM25,Vesta,Ahbija,17,10,27,0.63,0.37
VS_AM26,Vesta,Muqaddam,13,13,26,0.5,0.5
VS_AM27,Vesta,Mu'ahhar,12,14,26,0.46,0.54
VS_AM28,Vesta,Risa,15,11,26,0.58,0.42
