PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_AM27,Mars,Mu'ahhar,19,20,39,0.49,0.51
MA_AM28,Mars,Risa,19,22,41,0.46,0.54
ME_AM01,Mercury,Saratan,31,23,54,0.57,0.43
ME_AM02,Mercury,Butain,23,18,41,0.56,0.44
ME_AM03,Mercury,Turaija,10,11,21,0.48,0.52
ME_AM04,Mercury,Dabaran,7,12,19,0.37,0.63
ME_AM05,Mercury,Haq'a,9,9,18,0.5,0.5
ME_AM06,Mercury,Han'a,12,7,19,0.63,0.37
ME_AM07,Mercury,Dira,9,11,20,0.45,0.55
ME_AM08,Mercury,Natra,36,23,59,0.61,0.39
ME_AM09,Mercury,Tarf(a),21,30,51,0.41,0.59
ME_AM10,Mercury,Gabha,27,33,60,0.45,0.55
ME_AM11,Mercury,Zubra,27,28,55,0.49,0.51
ME_AM12,Mercury,Sarfa,26,33,59,0.44,0.56
ME_AM13,Mercury,Auwa,36,20,56,0.64,0.36
ME_AM14,Mercury,Simak,15,13,28,0.54,0.46
ME_AM15,Mercury,Gafr,18,13,31,0.58,0.42
ME_AM16,Mercury,Zubana,15,18,33,0.45,0.55
ME_AM17,Mercury,Iklik,32,34,66,0.48,0.52
ME_AM18,Mercury,Qualb,33,39,72,0.46,0.54
ME_AM19,Mercury,Saula,42,34,76,0.55,0.45
ME_AM20,Mercury,Na'a'im,32,43,75,0.43,0.57
ME_AM21,Mercury,Balda,41,24,65,0.63,0.37
ME_AM22,Mercury,Dabih,19,14,33,0.58,0.42
ME_AM23,Mercury,Bula,19,13,32,0.59,0.41
ME_AM24,Mercury,Su'ud,13,18,31,0.42,0.58
ME_AM25,Mercury,Ahbija,21,17,38,0.55,0.45
ME_AM26,Mercury,Muqaddam,38,23,61,0.62,0.38
ME_AM27,Mercury,Mu'ahhar,33,25,58,0.57,0.43
ME_AM28,Mercury,Risa,31,31,62,0.5,0.5
MO_AM01,Moon,Saratan,27,22,49,0.55,0.45
MO_AM02,Moon,Butain,24,25,49,0.49,0.51
MO_AM03,Moon,Turaija,22,25,47,0.47,0.53
MO_AM04,Moon,Dabaran,23,23,46,0.5,0.5
MO_AM05,Moon,Haq'a,25,20,45,0.56,0.44
MO_AM06,Moon,Han'a,20,26,46,0.43,0.57
MO_AM07,Moon,Dira,25,20,45,0.56,0.44
MO_AM08,Moon,Natra,25,17,42,0.6,0.4
MO_AM09,Moon,Tarf(a),20,23,43,0.47,0.53
MO_AM10,Moon,Gabha,25,19,44,0.57,0.43
MO_AM11,Moon,Zubra,23,19,42,0.55,0.45
MO_AM12,Moon,Sarfa,20,20,40,0.5,0.5
MO_AM13,Moon,Auwa,19,24,43,0.44,0.56
MO_AM14,Moon,Simak,21,22,43,0.49,0.51
MO_AM15,Moon,Gafr,23,20,43,0.53,0.47
MO_AM16,Moon,Zubana,22,22,44,0.5,0.5
MO_AM17,Moon,Iklik,21,22,43,0.49,0.51
MO_AM18,Moon,Qualb,25,23,48,0.52,0.48
MO_AM19,Moon,Saula,21,24,45,0.47,0.53
MO_AM20,Moon,Na'a'im,23,24,47,0.49,0.51
MO_AM21,Moon,Balda,24,25,49,0.49,0.51
MO_AM22,Moon,Dabih,37,14,51,0.73,0.27
MO_AM23,Moon,Bula,21,27,48,0.44,0.56
MO_AM24,Moon,Su'ud,33,19,52,0.63,0.37
MO_AM25,Moon,Ahbija,30,20,50,0.6,0.4
MO_AM26,Moon,Muqaddam,31,18,49,0.63,0.37
MO_AM27,Moon,Mu'ahhar,26,26,52,0.5,0.5
MO_AM28,Moon,Risa,20,28,48,0.42,0.58
NE_AM27,Neptune,Mu'ahhar,387,366,753,0.51,0.49
NE_AM28,Neptune,Risa,289,251,540,0.54,0.46
NN_AM06,NNode,Han'a,9,5,14,0.64,0.36
NN_AM07,NNode,Dira,132,105,237,0.56,0.44
NN_AM08,NNode,Natra,128,114,242,0.53,0.47
NN_AM09,NNode,Tarf(a),120,122,242,0.5,0.5
NN_AM10,NNode,Gabha,119,124,243,0.49,0.51
NN_AM11,NNode,Zubra,125,118,243,0.51,0.49
NN_AM12,NNode,Sarfa,43,29,72,0.6,0.4
PA_AM02,Pallas,Butain,15,8,23,0.65,0.35
PA_AM03,Pallas,Turaija,48,48,96,0.5,0.5
PA_AM04,Pallas,Dabaran,61,49,110,0.55,0.45
PA_AM05,Pallas,Haq'a,15,9,24,0.62,0.38
PA_AM06,Pallas,Han'a,13,10,23,0.57,0.43
PA_AM07,Pallas,Dira,8,14,22,0.36,0.64
PA_AM08,Pallas,Natra,10,12,22,0.45,0.55
PA_AM09,Pallas,Tarf(a),11,11,22,0.5,0.5
PA_AM10,Pallas,Gabha,10,12,22,0.45,0.55
PA_AM11,Pallas,Zubra,11,13,24,0.46,0.54
PA_AM12,Pallas,Sarfa,11,13,24,0.46,0.54
PA_AM13,Pallas,Auwa,14,12,26,0.54,0.46
PA_AM14,Pallas,Simak,11,17,28,0.39,0.61
PA_AM15,Pallas,Gafr,39,44,83,0.47,0.53
PA_AM16,Pallas,Zubana,71,66,137,0.52,0.48
PA_AM17,Pallas,Iklik,51,45,96,0.53,0.47
PA_AM18,Pallas,Qualb,16,16,32,0.5,0.5
PA_AM19,Pallas,Saula,16,14,30,0.53,0.47
PA_AM20,Pallas,Na'a'im,9,21,30,0.3,0.7
PA_AM21,Pallas,Balda,17,14,31,0.55,0.45
PA_AM22,Pallas,Dabih,36,27,63,0.57,0.43
PA_AM23,Pallas,Bula,91,70,161,0.57,0.43
PA_AM24,Pallas,Su'ud,69,54,123,0.56,0.44
PA_AM25,Pallas,Ahbija,22,16,38,0.58,0.42
PA_AM26,Pallas,Muqaddam,1,2,3,0.33,0.67
PH_AM21,Pholus,Balda,218,223,441,0.49,0.51
PH_AM22,Pholus,Dabih,458,394,852,0.54,0.46
PL_AM23,Pluto,Bula,676,617,1293,0.52,0.48
SA_AM21,Saturn,Balda,83,63,146,0.57,0.43
SA_AM22,Saturn,Dabih,189,200,389,0.49,0.51
SA_AM23,Saturn,Bula,221,208,429,0.52,0.48
SA_AM24,Saturn,Su'ud,183,146,329,0.56,0.44
SN_AM20,SNode,Na'a'im,8,3,11,0.73,0.27
SN_AM21,SNode,Balda,133,107,240,0.55,0.45
SN_AM22,SNode,Dabih,128,114,242,0.53,0.47
SN_AM23,SNode,Bula,120,122,242,0.5,0.5
SN_AM24,SNode,Su'ud,119,124,243,0.49,0.51
SN_AM25,SNode,Ahbija,125,118,243,0.51,0.49
SN_AM26,SNode,Muqaddam,43,29,72,0.6,0.4
SU_AM01,Sun,Saratan,25,14,39,0.64,0.36
SU_AM02,Sun,Butain,22,17,39,0.56,0.44
SU_AM03,Sun,Turaija,24,15,39,0.62,0.38
SU_AM04,Sun,Dabaran,15,25,40,0.38,0.62
SU_AM05,Sun,Haq'a,22,17,39,0.56,0.44
SU_AM06,Sun,Han'a,23,19,42,0.55,0.45
SU_AM07,Sun,Dira,21,18,39,0.54,0.46
SU_AM08,Sun,Natra,16,25,41,0.39,0.61
SU_AM09,Sun,Tarf(a),17,23,40,0.42,0.58
SU_AM10,Sun,Gabha,25,20,45,0.56,0.44
SU_AM11,Sun,Zubra,29,24,53,0.55,0.45
SU_AM12,Sun,Sarfa,30,24,54,0.56,0.44
SU_AM13,Sun,Auwa,24,29,53,0.45,0.55
SU_AM14,Sun,Simak,27,26,53,0.51,0.49
SU_AM15,Sun,Gafr,30,22,52,0.58,0.42
SU_AM16,Sun,Zubana,25,24,49,0.51,0.49
SU_AM17,Sun,Iklik,22,30,52,0.42,0.58
SU_AM18,Sun,Qualb,28,23,51,0.55,0.45
SU_AM19,Sun,Saula,18,33,51,0.35,0.65
SU_AM20,Sun,Na'a'im,28,23,51,0.55,0.45
SU_AM21,Sun,Balda,27,23,50,0.54,0.46
SU_AM22,Sun,Dabih,31,19,50,0.62,0.38
SU_AM23,Sun,Bula,27,24,51,0.53,0.47
SU_AM24,Sun,Su'ud,28,22,50,0.56,0.44
SU_AM25,Sun,Ahbija,32,19,51,0.63,0.37
SU_AM26,Sun,Muqaddam,21,21,42,0.5,0.5
SU_AM27,Sun,Mu'ahhar,20,18,38,0.53,0.47
SU_AM28,Sun,Risa,19,20,39,0.49,0.51
UR_AM02,Uranus,Butain,56,50,106,0.53,0.47
UR_AM03,Uranus,Turaija,538,497,1035,0.52,0.48
UR_AM04,Uranus,Dabaran,82,70,152,0.54,0.46
VE_AM01,Venus,Saratan,16,17,33,0.48,0.52
VE_AM02,Venus,Butain,14,18,32,0.44,0.56
VE_AM03,Venus,Turaija,19,15,34,0.56,0.44
VE_AM04,Venus,Dabaran,17,15,32,0.53,0.47
VE_AM05,Venus,Haq'a,25,11,36,0.69,0.31
VE_AM06,Venus,Han'a,50,45,95,0.53,0.47
VE_AM07,Venus,Dira,36,35,71,0.51,0.49
VE_AM08,Venus,Natra,26,20,46,0.57,0.43
VE_AM09,Venus,Tarf(a),26,19,45,0.58,0.42
VE_AM10,Venus,Gabha,24,20,44,0.55,0.45
VE_AM11,Venus,Zubra,19,24,43,0.44,0.56
VE_AM12,Venus,Sarfa,19,24,43,0.44,0.56
VE_AM13,Venus,Auwa,22,19,41,0.54,0.46
VE_AM14,Venus,Simak,22,22,44,0.5,0.5
VE_AM15,Venus,Gafr,15,28,43,0.35,0.65
VE_AM16,Venus,Zubana,29,29,58,0.5,0.5
VE_AM17,Venus,Iklik,50,51,101,0.5,0.5
VE_AM18,Venus,Qualb,33,33,66,0.5,0.5
VE_AM19,Venus,Saula,30,15,45,0.67,0.33
VE_AM20,Venus,Na'a'im,27,15,42,0.64,0.36
VE_AM21,Venus,Balda,21,21,42,0.5,0.5
VE_AM22,Venus,Dabih,23,20,43,0.53,0.47
VE_AM23,Venus,Bula,16,26,42,0.38,0.62
VE_AM24,Venus,Su'ud,27,14,41,0.66,0.34
VE_AM25,Venus,Ahbija,19,18,37,0.51,0.49
VE_AM26,Venus,Muqaddam,16,16,32,0.5,0.5
VE_AM27,Venus,Mu'ahhar,15,15,30,0.5,0.5
VE_AM28,Venus,Risa,20,12,32,0.62,0.38
VS_AM01,Vesta,Saratan,14,14,28,0.5,0.5
VS_AM02,Vesta,Butain,14,15,29,0.48,0.52
VS_AM03,Vesta,Turaija,20,12,32,0.62,0.38
VS_AM04,Vesta,Dabaran,67,83,150,0.45,0.55
VS_AM05,Vesta,Haq'a,61,64,125,0.49,0.51
VS_AM06,Vesta,Han'a,22,10,32,0.69,0.31
VS_AM07,Vesta,Dira,16,14,30,0.53,0.47
VS_AM08,Vesta,Natra,11,19,30,0.37,0.63
VS_AM09,Vesta,Tarf(a),20,9,29,0.69,0.31
VS_AM10,Vesta,Gabha,17,13,30,0.57,0.43
VS_AM11,Vesta,Zubra,20,10,30,0.67,0.33
VS_AM12,Vesta,Sarfa,13,17,30,0.43,0.57
VS_AM13,Vesta,Auwa,44,26,70,0.63,0.37
VS_AM14,Vesta,Simak,49,37,86,0.57,0.43
VS_AM15,Vesta,Gafr,14,11,25,0.56,0.44
VS_AM16,Vesta,Zubana,13,12,25,0.52,0.48
VS_AM17,Vesta,Iklik,12,13,25,0.48,0.52
VS_AM18,Vesta,Qualb,18,8,26,0.69,0.31
VS_AM19,Vesta,Saula,13,14,27,0.48,0.52
VS_AM20,Vesta,Na'a'im,13,16,29,0.45,0.55
VS_AM21,Vesta,Balda,69,67,136,0.51,0.49
VS_AM22,Vesta,Dabih,48,59,107,0.45,0.55
VS_AM23,Vesta,Bula,11,19,30,0.37,0.63
VS_AM24,Vesta,Su'ud,14,13,27,0.52,0.48
VS_AM25,Vesta,Ahbija,16,11,27,0.59,0.41
VS_AM26,Vesta,Muqaddam,18,8,26,0.69,0.31
VS_AM27,Vesta,Mu'ahhar,15,11,26,0.58,0.42
VS_AM28,Vesta,Risa,14,12,26,0.54,0.46
