PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_VM03,Juno,Krittica,86,81,167,0.51,0.49
JN_VM04,Juno,Rohini,19,12,31,0.61,0.39
JN_VM05,Juno,Mrigashira,19,10,29,0.66,0.34
JN_VM06,Juno,Ardra,13,14,27,0.48,0.52
JN_VM07,Juno,Punavasu,14,13,27,0.52,0.48
JN_VM08,Juno,Pushya,13,15,28,0.46,0.54
JN_VM09,Juno,Ashlesha,13,15,28,0.46,0.54
JN_VM10,Juno,Magha,13,17,30,0.43,0.57
JN_VM11,Juno,PurvaPhalguni,10,22,32,0.31,0.69
JN_VM12,Juno,UttaraPhalguni,22,13,35,0.63,0.37
JN_VM13,Juno,Hasta,110,79,189,0.58,0.42
JN_VM14,Juno,Chitra,69,53,122,0.57,0.43
JN_VM15,Juno,Swati,19,18,37,0.51,0.49
JN_VM16,Juno,Vishakha,20,19,39,0.51,0.49
JN_VM17,Juno,Anuradha,59,32,91,0.65,0.35
JN_VM18,Juno,Jyeshtha,88,68,156,0.56,0.44
JN_VM19,Juno,Mula,47,32,79,0.59,0.41
JN_VM20,Juno,PurvaAshada,20,26,46,0.43,0.57
JN_VM21,Juno,UttaraAshada,25,10,35,0.71,0.29
JN_VM22,Juno,Shravana,18,13,31,0.58,0.42
JN_VM23,Juno,Danishtha,15,15,30,0.5,0.5
JN_VM24,Juno,Shatabhisha,16,12,28,0.57,0.43
JN_VM25,Juno,PurvaBhadrapada,16,12,28,0.57,0.43
JN_VM26,Juno,UttaraBhadrapada,13,15,28,0.46,0.54
JN_VM27,Juno,Revati,17,12,29,0.59,0.41
JU_VM13,Jupiter,Hasta,3,4,7,0.43,0.57
JU_VM14,Jupiter,Chitra,41,30,71,0.58,0.42
JU_VM15,Jupiter,Swati,48,57,105,0.46,0.54
JU_VM16,Jupiter,Vishakha,144,130,274,0.53,0.47
JU_VM17,Jupiter,Anuradha,27,33,60,0.45,0.55
JU_VM18,Jupiter,Jyeshtha,148,135,283,0.52,0.48
JU_VM19,Jupiter,Mula,44,46,90,0.49,0.51
JU_VM20,Jupiter,PurvaAshada,94,61,155,0.61,0.39
JU_VM21,Jupiter,UttaraAshada,124,86,210,0.59,0.41
JU_VM22,Jupiter,Shravana,38,19,57,0.67,0.33
JU_VM23,Jupiter,Danishtha,66,43,109,0.61,0.39
JU_VM24,Jupiter,Shatabhisha,28,34,62,0.45,0.55
MA_VM01,Mars,Aswini,61,37,98,0.62,0.38
MA_VM02,Mars,Bharani,35,10,45,0.78,0.22
MA_VM03,Mars,Krittica,25,18,43,0.58,0.42
MA_VM04,Mars,Rohini,23,20,43,0.53,0.47
MA_VM05,Mars,Mrigashira,25,18,43,0.58,0.42
MA_VM06,Mars,Ardra,23,19,42,0.55,0.45
MA_VM07,Mars,Punavasu,19,24,43,0.44,0.56
MA_VM08,Mars,Pushya,23,29,52,0.44,0.56
MA_VM09,Mars,Ashlesha,37,26,63,0.59,0.41
MA_VM10,Mars,Magha,32,31,63,0.51,0.49
MA_VM11,Mars,PurvaPhalguni,29,25,54,0.54,0.46
MA_VM12,Mars,UttaraPhalguni,13,30,43,0.3,0.7
MA_VM13,Mars,Hasta,26,15,41,0.63,0.37
MA_VM14,Mars,Chitra,21,21,42,0.5,0.5
MA_VM15,Mars,Swati,23,18,41,0.56,0.44
MA_VM16,Mars,Vishakha,25,17,42,0.6,0.4
MA_VM17,Mars,Anuradha,24,17,41,0.59,0.41
MA_VM18,Mars,Jyeshtha,24,18,42,0.57,0.43
MA_VM19,Mars,Mula,21,22,43,0.49,0.51
MA_VM20,Mars,PurvaAshada,27,18,45,0.6,0.4
MA_VM21,Mars,UttaraAshada,52,59,111,0.47,0.53
MA_VM22,Mars,Shravana,55,54,109,0.5,0.5
MA_VM23,Mars,Danishtha,19,23,42,0.45,0.55
MA_VM24,Mars,Shatabhisha,21,19,40,0.52,0.48
MA_VM25,Mars,PurvaBhadrapada,24,18,42,0.57,0.43
MA_VM26,Mars,UttaraBhadrapada,24,18,42,0.57,0.43
MA_VM27,Mars,Revati,74,54,128,0.58,0.42
ME_VM01,Mercury,Aswini,13,16,29,0.45,0.55
ME_VM02,Mercury,Bharani,16,11,27,0.59,0.41
ME_VM03,Mercury,Krittica,15,10,25,0.6,0.4
ME_VM04,Mercury,Rohini,20,20,40,0.5,0.5
ME_VM05,Mercury,Mrigashira,32,37,69,0.46,0.54
ME_VM06,Mercury,Ardra,43,28,71,0.61,0.39
ME_VM07,Mercury,Punavasu,30,28,58,0.52,0.48
ME_VM08,Mercury,Pushya,31,33,64,0.48,0.52
ME_VM09,Mercury,Ashlesha,34,43,77,0.44,0.56
ME_VM10,Mercury,Magha,22,37,59,0.37,0.63
ME_VM11,Mercury,PurvaPhalguni,38,19,57,0.67,0.33
ME_VM12,Mercury,UttaraPhalguni,18,12,30,0.6,0.4
ME_VM13,Mercury,Hasta,14,18,32,0.44,0.56
ME_VM14,Mercury,Chitra,19,31,50,0.38,0.62
ME_VM15,Mercury,Swati,32,44,76,0.42,0.58
ME_VM16,Mercury,Vishakha,42,27,69,0.61,0.39
ME_VM17,Mercury,Anuradha,34,37,71,0.48,0.52
ME_VM18,Mercury,Jyeshtha,46,32,78,0.59,0.41
ME_VM19,Mercury,Mula,30,20,50,0.6,0.4
ME_VM20,Mercury,PurvaAshada,24,11,35,0.69,0.31
ME_VM21,Mercury,UttaraAshada,20,13,33,0.61,0.39
ME_VM22,Mercury,Shravana,30,24,54,0.56,0.44
ME_VM23,Mercury,Danishtha,50,20,70,0.71,0.29
ME_VM24,Mercury,Shatabhisha,32,34,66,0.48,0.52
ME_VM25,Mercury,PurvaBhadrapada,47,22,69,0.68,0.32
ME_VM26,Mercury,UttaraBhadrapada,39,30,69,0.57,0.43
ME_VM27,Mercury,Revati,34,21,55,0.62,0.38
MO_VM01,Moon,Aswini,28,29,57,0.49,0.51
MO_VM02,Moon,Bharani,28,29,57,0.49,0.51
MO_VM03,Moon,Krittica,27,27,54,0.5,0.5
MO_VM04,Moon,Rohini,29,25,54,0.54,0.46
MO_VM05,Moon,Mrigashira,22,31,53,0.42,0.58
MO_VM06,Moon,Ardra,32,22,54,0.59,0.41
MO_VM07,Moon,Punavasu,31,22,53,0.58,0.42
MO_VM08,Moon,Pushya,30,22,52,0.58,0.42
MO_VM09,Moon,Ashlesha,26,23,49,0.53,0.47
MO_VM10,Moon,Magha,22,29,51,0.43,0.57
MO_VM11,Moon,PurvaPhalguni,23,25,48,0.48,0.52
MO_VM12,Moon,UttaraPhalguni,30,23,53,0.57,0.43
MO_VM13,Moon,Hasta,26,25,51,0.51,0.49
MO_VM14,Moon,Chitra,29,25,54,0.54,0.46
MO_VM15,Moon,Swati,26,26,52,0.5,0.5
MO_VM16,Moon,Vishakha,28,27,55,0.51,0.49
MO_VM17,Moon,Anuradha,26,29,55,0.47,0.53
MO_VM18,Moon,Jyeshtha,32,24,56,0.57,0.43
MO_VM19,Moon,Mula,32,24,56,0.57,0.43
MO_VM20,Moon,PurvaAshada,34,26,60,0.57,0.43
MO_VM21,Moon,UttaraAshada,37,21,58,0.64,0.36
MO_VM22,Moon,Shravana,38,21,59,0.64,0.36
MO_VM23,Moon,Danishtha,41,17,58,0.71,0.29
MO_VM24,Moon,Shatabhisha,37,21,58,0.64,0.36
MO_VM25,Moon,PurvaBhadrapada,32,28,60,0.53,0.47
MO_VM26,Moon,UttaraBhadrapada,26,33,59,0.44,0.56
MO_VM27,Moon,Revati,33,24,57,0.58,0.42
NE_VM24,Neptune,Shatabhisha,153,135,288,0.53,0.47
NE_VM25,Neptune,PurvaBhadrapada,652,543,1195,0.55,0.45
NN_VM04,NNode,Rohini,118,87,205,0.58,0.42
NN_VM05,NNode,Mrigashira,147,102,249,0.59,0.41
NN_VM06,NNode,Ardra,135,115,250,0.54,0.46
NN_VM07,NNode,Punavasu,137,115,252,0.54,0.46
NN_VM08,NNode,Pushya,112,140,252,0.44,0.56
NN_VM09,NNode,Ashlesha,138,114,252,0.55,0.45
NN_VM10,NNode,Magha,18,5,23,0.78,0.22
PA_VM01,Pallas,Aswini,65,45,110,0.59,0.41
PA_VM02,Pallas,Bharani,60,58,118,0.51,0.49
PA_VM03,Pallas,Krittica,17,8,25,0.68,0.32
PA_VM04,Pallas,Rohini,15,8,23,0.65,0.35
PA_VM05,Pallas,Mrigashira,9,14,23,0.39,0.61
PA_VM06,Pallas,Ardra,12,11,23,0.52,0.48
PA_VM07,Pallas,Punavasu,9,14,23,0.39,0.61
PA_VM08,Pallas,Pushya,8,15,23,0.35,0.65
PA_VM09,Pallas,Ashlesha,8,17,25,0.32,0.68
PA_VM10,Pallas,Magha,12,13,25,0.48,0.52
PA_VM11,Pallas,PurvaPhalguni,16,11,27,0.59,0.41
PA_VM12,Pallas,UttaraPhalguni,12,18,30,0.4,0.6
PA_VM13,Pallas,Hasta,56,68,124,0.45,0.55
PA_VM14,Pallas,Chitra,99,64,163,0.61,0.39
PA_VM15,Pallas,Swati,11,23,34,0.32,0.68
PA_VM16,Pallas,Vishakha,18,14,32,0.56,0.44
PA_VM17,Pallas,Anuradha,12,19,31,0.39,0.61
PA_VM18,Pallas,Jyeshtha,16,15,31,0.52,0.48
PA_VM19,Pallas,Mula,25,9,34,0.74,0.26
PA_VM20,Pallas,PurvaAshada,78,71,149,0.52,0.48
PA_VM21,Pallas,UttaraAshada,104,61,165,0.63,0.37
PA_VM22,Pallas,Shravana,25,15,40,0.62,0.38
PA_VM23,Pallas,Danishtha,28,11,39,0.72,0.28
PA_VM24,Pallas,Shatabhisha,27,17,44,0.61,0.39
PA_VM25,Pallas,PurvaBhadrapada,49,49,98,0.5,0.5
PA_VM26,Pallas,UttaraBhadrapada,14,10,24,0.58,0.42
PH_VM19,Pholus,Mula,805,678,1483,0.54,0.46
PL_VM20,Pluto,PurvaAshada,220,224,444,0.5,0.5
PL_VM21,Pluto,UttaraAshada,585,454,1039,0.56,0.44
SA_VM18,Saturn,Jyeshtha,48,42,90,0.53,0.47
SA_VM19,Saturn,Mula,146,154,300,0.49,0.51
SA_VM20,Saturn,PurvaAshada,256,235,491,0.52,0.48
SA_VM21,Saturn,UttaraAshada,232,157,389,0.6,0.4
SA_VM22,Saturn,Shravana,123,90,213,0.58,0.42
SN_VM17,SNode,Anuradha,42,37,79,0.53,0.47
SN_VM18,SNode,Jyeshtha,147,102,249,0.59,0.41
SN_VM19,SNode,Mula,148,102,250,0.59,0.41
SN_VM20,SNode,PurvaAshada,125,127,252,0.5,0.5
SN_VM21,SNode,UttaraAshada,135,117,252,0.54,0.46
SN_VM22,SNode,Shravana,124,128,252,0.49,0.51
SN_VM23,SNode,Danishtha,84,65,149,0.56,0.44
SU_VM01,Sun,Aswini,30,24,54,0.56,0.44
SU_VM02,Sun,Bharani,26,29,55,0.47,0.53
SU_VM03,Sun,Krittica,28,27,55,0.51,0.49
SU_VM04,Sun,Rohini,33,23,56,0.59,0.41
SU_VM05,Sun,Mrigashira,27,29,56,0.48,0.52
SU_VM06,Sun,Ardra,21,35,56,0.38,0.62
SU_VM07,Sun,Punavasu,27,29,56,0.48,0.52
SU_VM08,Sun,Pushya,34,27,61,0.56,0.44
SU_VM09,Sun,Ashlesha,45,25,70,0.64,0.36
SU_VM10,Sun,Magha,30,31,61,0.49,0.51
SU_VM11,Sun,PurvaPhalguni,26,29,55,0.47,0.53
SU_VM12,Sun,UttaraPhalguni,22,33,55,0.4,0.6
SU_VM13,Sun,Hasta,30,23,53,0.57,0.43
SU_VM14,Sun,Chitra,26,26,52,0.5,0.5
SU_VM15,Sun,Swati,25,28,53,0.47,0.53
SU_VM16,Sun,Vishakha,21,32,53,0.4,0.6
SU_VM17,Sun,Anuradha,27,26,53,0.51,0.49
SU_VM18,Sun,Jyeshtha,26,26,52,0.5,0.5
SU_VM19,Sun,Mula,38,15,53,0.72,0.28
SU_VM20,Sun,PurvaAshada,34,18,52,0.65,0.35
SU_VM21,Sun,UttaraAshada,30,23,53,0.57,0.43
SU_VM22,Sun,Shravana,35,17,52,0.67,0.33
SU_VM23,Sun,Danishtha,38,15,53,0.72,0.28
SU_VM24,Sun,Shatabhisha,25,28,53,0.47,0.53
SU_VM25,Sun,PurvaBhadrapada,28,25,53,0.53,0.47
SU_VM26,Sun,UttaraBhadrapada,33,21,54,0.61,0.39
SU_VM27,Sun,Revati,40,14,54,0.74,0.26
UR_VM01,Uranus,Aswini,588,505,1093,0.54,0.46
UR_VM02,Uranus,Bharani,217,173,390,0.56,0.44
VE_VM01,Venus,Aswini,29,16,45,0.64,0.36
VE_VM02,Venus,Bharani,25,20,45,0.56,0.44
VE_VM03,Venus,Krittica,30,18,48,0.62,0.38
VE_VM04,Venus,Rohini,57,50,107,0.53,0.47
VE_VM05,Venus,Mrigashira,49,37,86,0.57,0.43
VE_VM06,Venus,Ardra,29,28,57,0.51,0.49
VE_VM07,Venus,Punavasu,33,22,55,0.6,0.4
VE_VM08,Venus,Pushya,27,31,58,0.47,0.53
VE_VM09,Venus,Ashlesha,25,31,56,0.45,0.55
VE_VM10,Venus,Magha,28,29,57,0.49,0.51
VE_VM11,Venus,PurvaPhalguni,28,25,53,0.53,0.47
VE_VM12,Venus,UttaraPhalguni,24,32,56,0.43,0.57
VE_VM13,Venus,Hasta,14,36,50,0.28,0.72
VE_VM14,Venus,Chitra,39,44,83,0.47,0.53
VE_VM15,Venus,Swati,54,45,99,0.55,0.45
VE_VM16,Venus,Vishakha,26,21,47,0.55,0.45
VE_VM17,Venus,Anuradha,28,17,45,0.62,0.38
VE_VM18,Venus,Jyeshtha,28,16,44,0.64,0.36
VE_VM19,Venus,Mula,28,16,44,0.64,0.36
VE_VM20,Venus,PurvaAshada,25,18,43,0.58,0.42
VE_VM21,Venus,UttaraAshada,29,15,44,0.66,0.34
VE_VM22,Venus,Shravana,26,17,43,0.6,0.4
VE_VM23,Venus,Danishtha,26,18,44,0.59,0.41
VE_VM24,Venus,Shatabhisha,24,19,43,0.56,0.44
VE_VM25,Venus,PurvaBhadrapada,28,15,43,0.65,0.35
VE_VM26,Venus,UttaraBhadrapada,21,23,44,0.48,0.52
VE_VM27,Venus,Revati,25,19,44,0.57,0.43
VS_VM01,Vesta,Aswini,15,17,32,0.47,0.53
VS_VM02,Vesta,Bharani,76,70,146,0.52,0.48
VS_VM03,Vesta,Krittica,63,70,133,0.47,0.53
VS_VM04,Vesta,Rohini,22,10,32,0.69,0.31
VS_VM05,Vesta,Mrigashira,20,12,32,0.62,0.38
VS_VM06,Vesta,Ardra,15,15,30,0.5,0.5
VS_VM07,Vesta,Punavasu,22,9,31,0.71,0.29
VS_VM08,Vesta,Pushya,17,14,31,0.55,0.45
VS_VM09,Vesta,Ashlesha,19,13,32,0.59,0.41
VS_VM10,Vesta,Magha,32,32,64,0.5,0.5
VS_VM11,Vesta,PurvaPhalguni,120,81,201,0.6,0.4
VS_VM12,Vesta,UttaraPhalguni,47,40,87,0.54,0.46
VS_VM13,Vesta,Hasta,29,22,51,0.57,0.43
VS_VM14,Vesta,Chitra,13,13,26,0.5,0.5
VS_VM15,Vesta,Swati,17,9,26,0.65,0.35
VS_VM16,Vesta,Vishakha,20,7,27,0.74,0.26
VS_VM17,Vesta,Anuradha,12,17,29,0.41,0.59
VS_VM18,Vesta,Jyeshtha,31,47,78,0.4,0.6
VS_VM19,Vesta,Mula,88,78,166,0.53,0.47
VS_VM20,Vesta,PurvaAshada,15,18,33,0.45,0.55
VS_VM21,Vesta,UttaraAshada,9,20,29,0.31,0.69
VS_VM22,Vesta,Shravana,17,10,27,0.63,0.37
VS_VM23,Vesta,Danishtha,16,11,27,0.59,0.41
VS_VM24,Vesta,Shatabhisha,19,8,27,0.7,0.3
VS_VM25,Vesta,PurvaBhadrapada,17,11,28,0.61,0.39
VS_VM26,Vesta,UttaraBhadrapada,16,12,28,0.57,0.43
VS_VM27,Vesta,Revati,18,12,30,0.6,0.4
