PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_Z10_1CAP,Juno,CapricornD1,16,12,28,0.57,0.43
JN_Z10_2CAP,Juno,CapricornD2,16,18,34,0.47,0.53
JN_Z10_3CAP,Juno,CapricornD3,30,22,52,0.58,0.42
JN_Z11_1AQU,Juno,AquariusD1,27,24,51,0.53,0.47
JN_Z11_2AQU,Juno,AquariusD2,25,22,47,0.53,0.47
JN_Z11_3AQU,Juno,AquariusD3,27,22,49,0.55,0.45
JN_Z12_1PIS,Juno,PiscesD1,45,55,100,0.45,0.55
JN_Z12_2PIS,Juno,PiscesD2,66,79,145,0.46,0.54
JN_Z12_3PIS,Juno,PiscesD3,56,31,87,0.64,0.36
JU_Z01_1ARI,Jupiter,AriesD1,107,100,207,0.52,0.48
JU_Z08_1SCO,Jupiter,ScorpioD1,7,7,14,0.5,0.5
JU_Z08_2SCO,Jupiter,ScorpioD2,101,103,204,0.5,0.5
JU_Z08_3SCO,Jupiter,ScorpioD3,78,66,144,0.54,0.46
JU_Z09_1SAG,Jupiter,SagittariusD1,19,26,45,0.42,0.58
JU_Z09_2SAG,Jupiter,SagittariusD2,87,95,182,0.48,0.52
JU_Z09_3SAG,Jupiter,SagittariusD3,90,72,162,0.56,0.44
JU_Z10_1CAP,Jupiter,CapricornD1,26,18,44,0.59,0.41
JU_Z10_2CAP,Jupiter,CapricornD2,76,55,131,0.58,0.42
JU_Z10_3CAP,Jupiter,CapricornD3,123,85,208,0.59,0.41
JU_Z11_1AQU,Jupiter,AquariusD1,28,15,43,0.65,0.35
JU_Z11_2AQU,Jupiter,AquariusD2,29,15,44,0.66,0.34
JU_Z11_3AQU,Jupiter,AquariusD3,128,84,212,0.6,0.4
JU_Z12_1PIS,Jupiter,PiscesD1,53,68,121,0.44,0.56
JU_Z12_2PIS,Jupiter,PiscesD2,21,21,42,0.5,0.5
JU_Z12_3PIS,Jupiter,PiscesD3,42,56,98,0.43,0.57
MA_Z01_1ARI,Mars,AriesD1,26,19,45,0.58,0.42
MA_Z01_2ARI,Mars,AriesD2,56,50,106,0.53,0.47
MA_Z01_3ARI,Mars,AriesD3,79,48,127,0.62,0.38
MA_Z02_1TAU,Mars,TaurusD1,33,17,50,0.66,0.34
MA_Z02_2TAU,Mars,TaurusD2,34,14,48,0.71,0.29
MA_Z02_3TAU,Mars,TaurusD3,25,25,50,0.5,0.5
MA_Z03_1GEM,Mars,GeminiD1,44,35,79,0.56,0.44
MA_Z03_2GEM,Mars,GeminiD2,40,44,84,0.48,0.52
MA_Z03_3GEM,Mars,GeminiD3,51,40,91,0.56,0.44
MA_Z04_1CAN,Mars,CancerD1,19,12,31,0.61,0.39
MA_Z04_2CAN,Mars,CancerD2,13,20,33,0.39,0.61
MA_Z04_3CAN,Mars,CancerD3,14,17,31,0.45,0.55
MA_Z05_1LEO,Mars,LeoD1,12,20,32,0.38,0.62
MA_Z05_2LEO,Mars,LeoD2,17,15,32,0.53,0.47
MA_Z05_3LEO,Mars,LeoD1,18,14,32,0.56,0.44
MA_Z06_1VIR,Mars,VirgoD1,17,14,31,0.55,0.45
MA_Z06_2VIR,Mars,VirgoD2,17,15,32,0.53,0.47
MA_Z06_3VIR,Mars,VirgoD3,10,21,31,0.32,0.68
MA_Z07_1LIB,Mars,LibraD1,17,14,31,0.55,0.45
MA_Z07_2LIB,Mars,LibraD2,24,19,43,0.56,0.44
MA_Z07_3LIB,Mars,LibraD3,28,18,46,0.61,0.39
MA_Z08_1SCO,Mars,ScorpioD1,28,18,46,0.61,0.39
MA_Z08_2SCO,Mars,ScorpioD2,25,20,45,0.56,0.44
MA_Z08_3SCO,Mars,ScorpioD3,25,21,46,0.54,0.46
MA_Z09_1SAG,Mars,SagittariusD1,29,16,45,0.64,0.36
MA_Z09_2SAG,Mars,SagittariusD2,21,24,45,0.47,0.53
MA_Z09_3SAG,Mars,SagittariusD3,23,23,46,0.5,0.5
MA_Z10_1CAP,Mars,CapricornD1,26,20,46,0.57,0.43
MA_Z10_2CAP,Mars,CapricornD2,22,25,47,0.47,0.53
MA_Z10_3CAP,Mars,CapricornD3,38,42,80,0.48,0.52
MA_Z11_1AQU,Mars,AquariusD1,73,73,146,0.5,0.5
MA_Z11_2AQU,Mars,AquariusD2,25,21,46,0.54,0.46
MA_Z11_3AQU,Mars,AquariusD3,22,24,46,0.48,0.52
MA_Z12_1PIS,Mars,PiscesD1,17,26,43,0.4,0.6
MA_Z12_2PIS,Mars,PiscesD2,22,23,45,0.49,0.51
MA_Z12_3PIS,Mars,PiscesD3,25,19,44,0.57,0.43
ME_Z01_1ARI,Mercury,AriesD1,29,22,51,0.57,0.43
ME_Z01_2ARI,Mercury,AriesD2,35,20,55,0.64,0.36
ME_Z01_3ARI,Mercury,AriesD3,12,15,27,0.44,0.56
ME_Z02_1TAU,Mercury,TaurusD1,14,12,26,0.54,0.46
ME_Z02_2TAU,Mercury,TaurusD2,12,12,24,0.5,0.5
ME_Z02_3TAU,Mercury,TaurusD3,20,29,49,0.41,0.59
ME_Z03_1GEM,Mercury,GeminiD1,30,24,54,0.56,0.44
ME_Z03_2GEM,Mercury,GeminiD2,20,31,51,0.39,0.61
ME_Z03_3GEM,Mercury,GeminiD3,28,26,54,0.52,0.48
ME_Z04_1CAN,Mercury,CancerD1,34,19,53,0.64,0.36
ME_Z04_2CAN,Mercury,CancerD2,28,27,55,0.51,0.49
ME_Z04_3CAN,Mercury,CancerD3,33,21,54,0.61,0.39
ME_Z05_1LEO,Mercury,LeoD1,21,30,51,0.41,0.59
ME_Z05_2LEO,Mercury,LeoD2,25,32,57,0.44,0.56
ME_Z05_3LEO,Mercury,LeoD1,21,26,47,0.45,0.55
ME_Z06_1VIR,Mercury,VirgoD1,14,13,27,0.52,0.48
ME_Z06_2VIR,Mercury,VirgoD2,16,12,28,0.57,0.43
ME_Z06_3VIR,Mercury,VirgoD3,24,27,51,0.47,0.53
ME_Z07_1LIB,Mercury,LibraD1,29,31,60,0.48,0.52
ME_Z07_2LIB,Mercury,LibraD2,29,30,59,0.49,0.51
ME_Z07_3LIB,Mercury,LibraD3,34,32,66,0.52,0.48
ME_Z08_1SCO,Mercury,ScorpioD1,32,24,56,0.57,0.43
ME_Z08_2SCO,Mercury,ScorpioD2,32,34,66,0.48,0.52
ME_Z08_3SCO,Mercury,ScorpioD3,34,34,68,0.5,0.5
ME_Z09_1SAG,Mercury,SagittariusD1,29,25,54,0.54,0.46
ME_Z09_2SAG,Mercury,SagittariusD2,42,33,75,0.56,0.44
ME_Z09_3SAG,Mercury,SagittariusD3,40,24,64,0.62,0.38
ME_Z10_1CAP,Mercury,CapricornD1,24,27,51,0.47,0.53
ME_Z10_2CAP,Mercury,CapricornD2,32,17,49,0.65,0.35
ME_Z10_3CAP,Mercury,CapricornD3,33,32,65,0.51,0.49
ME_Z11_1AQU,Mercury,AquariusD1,20,33,53,0.38,0.62
ME_Z11_2AQU,Mercury,AquariusD2,42,21,63,0.67,0.33
ME_Z11_3AQU,Mercury,AquariusD3,43,20,63,0.68,0.32
ME_Z12_1PIS,Mercury,PiscesD1,30,23,53,0.57,0.43
ME_Z12_2PIS,Mercury,PiscesD2,36,26,62,0.58,0.42
ME_Z12_3PIS,Mercury,PiscesD3,38,22,60,0.63,0.37
MO_Z01_1ARI,Moon,AriesD1,29,27,56,0.52,0.48
MO_Z01_2ARI,Moon,AriesD2,25,31,56,0.45,0.55
MO_Z01_3ARI,Moon,AriesD3,30,26,56,0.54,0.46
MO_Z02_1TAU,Moon,TaurusD1,28,26,54,0.52,0.48
MO_Z02_2TAU,Moon,TaurusD2,25,31,56,0.45,0.55
MO_Z02_3TAU,Moon,TaurusD3,27,28,55,0.49,0.51
MO_Z03_1GEM,Moon,GeminiD1,22,29,51,0.43,0.57
MO_Z03_2GEM,Moon,GeminiD2,32,24,56,0.57,0.43
MO_Z03_3GEM,Moon,GeminiD3,20,33,53,0.38,0.62
MO_Z04_1CAN,Moon,CancerD1,30,24,54,0.56,0.44
MO_Z04_2CAN,Moon,CancerD2,29,22,51,0.57,0.43
MO_Z04_3CAN,Moon,CancerD3,28,24,52,0.54,0.46
MO_Z05_1LEO,Moon,LeoD1,28,23,51,0.55,0.45
MO_Z05_2LEO,Moon,LeoD2,30,24,54,0.56,0.44
MO_Z05_3LEO,Moon,LeoD1,26,24,50,0.52,0.48
MO_Z06_1VIR,Moon,VirgoD1,18,34,52,0.35,0.65
MO_Z06_2VIR,Moon,VirgoD2,25,24,49,0.51,0.49
MO_Z06_3VIR,Moon,VirgoD3,29,22,51,0.57,0.43
MO_Z07_1LIB,Moon,LibraD1,28,21,49,0.57,0.43
MO_Z07_2LIB,Moon,LibraD2,30,19,49,0.61,0.39
MO_Z07_3LIB,Moon,LibraD3,27,24,51,0.53,0.47
MO_Z08_1SCO,Moon,ScorpioD1,24,28,52,0.46,0.54
MO_Z08_2SCO,Moon,ScorpioD2,25,22,47,0.53,0.47
MO_Z08_3SCO,Moon,ScorpioD3,31,22,53,0.58,0.42
MO_Z09_1SAG,Moon,SagittariusD1,21,29,50,0.42,0.58
MO_Z09_2SAG,Moon,SagittariusD2,25,26,51,0.49,0.51
MO_Z09_3SAG,Moon,SagittariusD3,28,26,54,0.52,0.48
MO_Z10_1CAP,Moon,CapricornD1,35,16,51,0.69,0.31
MO_Z10_2CAP,Moon,CapricornD2,32,24,56,0.57,0.43
MO_Z10_3CAP,Moon,CapricornD3,29,22,51,0.57,0.43
MO_Z11_1AQU,Moon,AquariusD1,40,15,55,0.73,0.27
MO_Z11_2AQU,Moon,AquariusD2,32,24,56,0.57,0.43
MO_Z11_3AQU,Moon,AquariusD3,37,17,54,0.69,0.31
MO_Z12_1PIS,Moon,PiscesD1,36,19,55,0.65,0.35
MO_Z12_2PIS,Moon,PiscesD2,24,30,54,0.44,0.56
MO_Z12_3PIS,Moon,PiscesD3,30,26,56,0.54,0.46
NE_Z12_2PIS,Neptune,PiscesD2,578,497,1075,0.54,0.46
NE_Z12_3PIS,Neptune,PiscesD3,437,389,826,0.53,0.47
NN_Z02_1TAU,NNode,TaurusD1,13,8,21,0.62,0.38
NN_Z02_2TAU,NNode,TaurusD2,95,94,189,0.5,0.5
NN_Z02_3TAU,NNode,TaurusD3,84,105,189,0.44,0.56
NN_Z03_1GEM,NNode,GeminiD1,109,79,188,0.58,0.42
NN_Z03_2GEM,NNode,GeminiD2,115,74,189,0.61,0.39
NN_Z03_3GEM,NNode,GeminiD3,105,84,189,0.56,0.44
NN_Z04_1CAN,NNode,CancerD1,113,76,189,0.6,0.4
NN_Z04_2CAN,NNode,CancerD2,85,104,189,0.45,0.55
NN_Z04_3CAN,NNode,CancerD3,110,79,189,0.58,0.42
NN_Z05_1LEO,NNode,LeoD1,82,106,188,0.44,0.56
NN_Z05_2LEO,NNode,LeoD2,104,77,181,0.57,0.43
PA_Z01_1ARI,Pallas,AriesD1,12,15,27,0.44,0.56
PA_Z01_2ARI,Pallas,AriesD2,17,7,24,0.71,0.29
PA_Z01_3ARI,Pallas,AriesD3,51,38,89,0.57,0.43
PA_Z02_1TAU,Pallas,TaurusD1,28,27,55,0.51,0.49
PA_Z02_2TAU,Pallas,TaurusD2,14,29,43,0.33,0.67
PA_Z02_3TAU,Pallas,TaurusD3,24,18,42,0.57,0.43
PA_Z03_1GEM,Pallas,GeminiD1,23,16,39,0.59,0.41
PA_Z03_2GEM,Pallas,GeminiD2,24,13,37,0.65,0.35
PA_Z03_3GEM,Pallas,GeminiD3,14,25,39,0.36,0.64
PA_Z04_1CAN,Pallas,CancerD1,20,19,39,0.51,0.49
PA_Z04_2CAN,Pallas,CancerD2,34,31,65,0.52,0.48
PA_Z04_3CAN,Pallas,CancerD3,40,48,88,0.45,0.55
PA_Z05_1LEO,Pallas,LeoD1,7,11,18,0.39,0.61
PA_Z05_2LEO,Pallas,LeoD2,5,13,18,0.28,0.72
PA_Z05_3LEO,Pallas,LeoD1,10,9,19,0.53,0.47
PA_Z06_1VIR,Pallas,VirgoD1,9,10,19,0.47,0.53
PA_Z06_2VIR,Pallas,VirgoD2,11,10,21,0.52,0.48
PA_Z06_3VIR,Pallas,VirgoD3,11,11,22,0.5,0.5
PA_Z07_1LIB,Pallas,LibraD1,6,17,23,0.26,0.74
PA_Z07_2LIB,Pallas,LibraD2,71,66,137,0.52,0.48
PA_Z07_3LIB,Pallas,LibraD3,80,54,134,0.6,0.4
PA_Z08_1SCO,Pallas,ScorpioD1,9,17,26,0.35,0.65
PA_Z08_2SCO,Pallas,ScorpioD2,9,15,24,0.38,0.62
PA_Z08_3SCO,Pallas,ScorpioD3,14,10,24,0.58,0.42
PA_Z09_1SAG,Pallas,SagittariusD1,9,14,23,0.39,0.61
PA_Z09_2SAG,Pallas,SagittariusD2,11,13,24,0.46,0.54
PA_Z09_3SAG,Pallas,SagittariusD3,18,6,24,0.75,0.25
PA_Z10_1CAP,Pallas,CapricornD1,18,8,26,0.69,0.31
PA_Z10_2CAP,Pallas,CapricornD2,74,63,137,0.54,0.46
PA_Z10_3CAP,Pallas,CapricornD3,75,53,128,0.59,0.41
PA_Z11_1AQU,Pallas,AquariusD1,42,22,64,0.66,0.34
PA_Z11_2AQU,Pallas,AquariusD2,21,9,30,0.7,0.3
PA_Z11_3AQU,Pallas,AquariusD3,18,11,29,0.62,0.38
PA_Z12_1PIS,Pallas,PiscesD1,45,23,68,0.66,0.34
PA_Z12_2PIS,Pallas,PiscesD2,69,64,133,0.52,0.48
PA_Z12_3PIS,Pallas,PiscesD3,72,71,143,0.5,0.5
PH_Z09_3SAG,Pholus,SagittariusD3,156,178,334,0.47,0.53
PH_Z10_1CAP,Pholus,CapricornD1,859,708,1567,0.55,0.45
PL_Z10_2CAP,Pluto,CapricornD2,117,123,240,0.49,0.51
PL_Z10_3CAP,Pluto,CapricornD3,898,763,1661,0.54,0.46
SA_Z09_3SAG,Saturn,SagittariusD3,26,13,39,0.67,0.33
SA_Z10_1CAP,Saturn,CapricornD1,176,189,365,0.48,0.52
SA_Z10_2CAP,Saturn,CapricornD2,158,155,313,0.5,0.5
SA_Z10_3CAP,Saturn,CapricornD3,183,131,314,0.58,0.42
SA_Z11_1AQU,Saturn,AquariusD1,199,122,321,0.62,0.38
SA_Z11_2AQU,Saturn,AquariusD2,157,156,313,0.5,0.5
SA_Z11_3AQU,Saturn,AquariusD3,116,120,236,0.49,0.51
SN_Z08_1SCO,SNode,ScorpioD1,13,8,21,0.62,0.38
SN_Z08_2SCO,SNode,ScorpioD2,95,94,189,0.5,0.5
SN_Z08_3SCO,SNode,ScorpioD3,84,105,189,0.44,0.56
SN_Z09_1SAG,SNode,SagittariusD1,109,79,188,0.58,0.42
SN_Z09_2SAG,SNode,SagittariusD2,115,74,189,0.61,0.39
SN_Z09_3SAG,SNode,SagittariusD3,105,84,189,0.56,0.44
SN_Z10_1CAP,SNode,CapricornD1,113,76,189,0.6,0.4
SN_Z10_2CAP,SNode,CapricornD2,85,104,189,0.45,0.55
SN_Z10_3CAP,SNode,CapricornD3,110,79,189,0.58,0.42
SN_Z11_1AQU,SNode,AquariusD1,82,106,188,0.44,0.56
SN_Z11_2AQU,SNode,AquariusD2,104,77,181,0.57,0.43
SU_Z01_1ARI,Sun,AriesD1,30,20,50,0.6,0.4
SU_Z01_2ARI,Sun,AriesD2,35,16,51,0.69,0.31
SU_Z01_3ARI,Sun,AriesD3,32,20,52,0.62,0.38
SU_Z02_1TAU,Sun,TaurusD1,26,25,51,0.51,0.49
SU_Z02_2TAU,Sun,TaurusD2,19,32,51,0.37,0.63
SU_Z02_3TAU,Sun,TaurusD3,31,22,53,0.58,0.42
SU_Z03_1GEM,Sun,GeminiD1,26,25,51,0.51,0.49
SU_Z03_2GEM,Sun,GeminiD2,28,24,52,0.54,0.46
SU_Z03_3GEM,Sun,GeminiD3,23,30,53,0.43,0.57
SU_Z04_1CAN,Sun,CancerD1,20,32,52,0.38,0.62
SU_Z04_2CAN,Sun,CancerD2,29,24,53,0.55,0.45
SU_Z04_3CAN,Sun,CancerD3,26,26,52,0.5,0.5
SU_Z05_1LEO,Sun,LeoD1,29,24,53,0.55,0.45
SU_Z05_2LEO,Sun,LeoD2,31,20,51,0.61,0.39
SU_Z05_3LEO,Sun,LeoD1,23,30,53,0.43,0.57
SU_Z06_1VIR,Sun,VirgoD1,27,24,51,0.53,0.47
SU_Z06_2VIR,Sun,VirgoD2,25,27,52,0.48,0.52
SU_Z06_3VIR,Sun,VirgoD3,22,30,52,0.42,0.58
SU_Z07_1LIB,Sun,LibraD1,26,24,50,0.52,0.48
SU_Z07_2LIB,Sun,LibraD2,23,28,51,0.45,0.55
SU_Z07_3LIB,Sun,LibraD3,30,20,50,0.6,0.4
SU_Z08_1SCO,Sun,ScorpioD1,28,22,50,0.56,0.44
SU_Z08_2SCO,Sun,ScorpioD2,27,24,51,0.53,0.47
SU_Z08_3SCO,Sun,ScorpioD3,22,38,60,0.37,0.63
SU_Z09_1SAG,Sun,SagittariusD1,37,21,58,0.64,0.36
SU_Z09_2SAG,Sun,SagittariusD2,26,34,60,0.43,0.57
SU_Z09_3SAG,Sun,SagittariusD3,38,20,58,0.66,0.34
SU_Z10_1CAP,Sun,CapricornD1,32,27,59,0.54,0.46
SU_Z10_2CAP,Sun,CapricornD2,37,23,60,0.62,0.38
SU_Z10_3CAP,Sun,CapricornD3,37,22,59,0.63,0.37
SU_Z11_1AQU,Sun,AquariusD1,28,25,53,0.53,0.47
SU_Z11_2AQU,Sun,AquariusD2,36,14,50,0.72,0.28
SU_Z11_3AQU,Sun,AquariusD3,28,21,49,0.57,0.43
SU_Z12_1PIS,Sun,PiscesD1,23,27,50,0.46,0.54
SU_Z12_2PIS,Sun,PiscesD2,25,25,50,0.5,0.5
SU_Z12_3PIS,Sun,PiscesD3,30,20,50,0.6,0.4
UR_Z01_3ARI,Uranus,AriesD3,171,134,305,0.56,0.44
UR_Z02_1TAU,Uranus,TaurusD1,464,403,867,0.54,0.46
UR_Z02_2TAU,Uranus,TaurusD2,380,349,729,0.52,0.48
VE_Z01_1ARI,Venus,AriesD1,15,27,42,0.36,0.64
VE_Z01_2ARI,Venus,AriesD2,26,18,44,0.59,0.41
VE_Z01_3ARI,Venus,AriesD3,27,14,41,0.66,0.34
VE_Z02_1TAU,Venus,TaurusD1,20,22,42,0.48,0.52
VE_Z02_2TAU,Venus,TaurusD2,21,21,42,0.5,0.5
VE_Z02_3TAU,Venus,TaurusD3,28,16,44,0.64,0.36
VE_Z03_1GEM,Venus,GeminiD1,40,37,77,0.52,0.48
VE_Z03_2GEM,Venus,GeminiD2,52,32,84,0.62,0.38
VE_Z03_3GEM,Venus,GeminiD3,35,29,64,0.55,0.45
VE_Z04_1CAN,Venus,CancerD1,17,26,43,0.4,0.6
VE_Z04_2CAN,Venus,CancerD2,22,20,42,0.52,0.48
VE_Z04_3CAN,Venus,CancerD3,24,20,44,0.55,0.45
VE_Z05_1LEO,Venus,LeoD1,21,21,42,0.5,0.5
VE_Z05_2LEO,Venus,LeoD2,19,24,43,0.44,0.56
VE_Z05_3LEO,Venus,LeoD1,19,22,41,0.46,0.54
VE_Z06_1VIR,Venus,VirgoD1,21,22,43,0.49,0.51
VE_Z06_2VIR,Venus,VirgoD2,20,21,41,0.49,0.51
VE_Z06_3VIR,Venus,VirgoD3,23,20,43,0.53,0.47
VE_Z07_1LIB,Venus,LibraD1,14,28,42,0.33,0.67
VE_Z07_2LIB,Venus,LibraD2,16,28,44,0.36,0.64
VE_Z07_3LIB,Venus,LibraD3,35,42,77,0.45,0.55
VE_Z08_1SCO,Venus,ScorpioD1,51,40,91,0.56,0.44
VE_Z08_2SCO,Venus,ScorpioD2,35,30,65,0.54,0.46
VE_Z08_3SCO,Venus,ScorpioD3,31,20,51,0.61,0.39
VE_Z09_1SAG,Venus,SagittariusD1,28,22,50,0.56,0.44
VE_Z09_2SAG,Venus,SagittariusD2,34,18,52,0.65,0.35
VE_Z09_3SAG,Venus,SagittariusD3,28,22,50,0.56,0.44
VE_Z10_1CAP,Venus,CapricornD1,31,22,53,0.58,0.42
VE_Z10_2CAP,Venus,CapricornD2,50,51,101,0.5,0.5
VE_Z10_3CAP,Venus,CapricornD3,48,42,90,0.53,0.47
VE_Z11_1AQU,Venus,AquariusD1,35,16,51,0.69,0.31
VE_Z11_2AQU,Venus,AquariusD2,29,21,50,0.58,0.42
VE_Z11_3AQU,Venus,AquariusD3,31,16,47,0.66,0.34
VE_Z12_1PIS,Venus,PiscesD1,25,18,43,0.58,0.42
VE_Z12_2PIS,Venus,PiscesD2,20,21,41,0.49,0.51
VE_Z12_3PIS,Venus,PiscesD3,24,17,41,0.59,0.41
VS_Z01_1ARI,Vesta,AriesD1,11,10,21,0.52,0.48
VS_Z01_2ARI,Vesta,AriesD2,11,11,22,0.5,0.5
VS_Z01_3ARI,Vesta,AriesD3,13,11,24,0.54,0.46
VS_Z02_1TAU,Vesta,TaurusD1,12,14,26,0.46,0.54
VS_Z02_2TAU,Vesta,TaurusD2,68,62,130,0.52,0.48
VS_Z02_3TAU,Vesta,TaurusD3,61,69,130,0.47,0.53
VS_Z03_1GEM,Vesta,GeminiD1,17,9,26,0.65,0.35
VS_Z03_2GEM,Vesta,GeminiD2,15,10,25,0.6,0.4
VS_Z03_3GEM,Vesta,GeminiD3,16,7,23,0.7,0.3
VS_Z04_1CAN,Vesta,CancerD1,11,12,23,0.48,0.52
VS_Z04_2CAN,Vesta,CancerD2,14,9,23,0.61,0.39
VS_Z04_3CAN,Vesta,CancerD3,17,6,23,0.74,0.26
VS_Z05_1LEO,Vesta,LeoD1,14,9,23,0.61,0.39
VS_Z05_2LEO,Vesta,LeoD2,13,11,24,0.54,0.46
VS_Z05_3LEO,Vesta,LeoD1,14,11,25,0.56,0.44
VS_Z06_1VIR,Vesta,VirgoD1,44,43,87,0.51,0.49
VS_Z06_2VIR,Vesta,VirgoD2,67,51,118,0.57,0.43
VS_Z06_3VIR,Vesta,VirgoD3,41,24,65,0.63,0.37
VS_Z07_1LIB,Vesta,LibraD1,15,7,22,0.68,0.32
VS_Z07_2LIB,Vesta,LibraD2,13,8,21,0.62,0.38
VS_Z07_3LIB,Vesta,LibraD3,14,11,25,0.56,0.44
VS_Z08_1SCO,Vesta,ScorpioD1,23,16,39,0.59,0.41
VS_Z08_2SCO,Vesta,ScorpioD2,24,14,38,0.63,0.37
VS_Z08_3SCO,Vesta,ScorpioD3,27,13,40,0.68,0.32
VS_Z09_1SAG,Vesta,SagittariusD1,19,21,40,0.48,0.52
VS_Z09_2SAG,Vesta,SagittariusD2,27,16,43,0.63,0.37
VS_Z09_3SAG,Vesta,SagittariusD3,59,88,147,0.4,0.6
