PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_Z10_3CAP,Ceres,CapricornD3,17,8,25,0.68,0.32
CE_Z11_1AQU,Ceres,AquariusD1,15,11,26,0.58,0.42
CE_Z11_2AQU,Ceres,AquariusD2,11,16,27,0.41,0.59
CE_Z11_3AQU,Ceres,AquariusD3,40,33,73,0.55,0.45
CE_Z12_1PIS,Ceres,PiscesD1,70,69,139,0.5,0.5
CE_Z12_2PIS,Ceres,PiscesD2,46,49,95,0.48,0.52
CE_Z12_3PIS,Ceres,PiscesD3,17,10,27,0.63,0.37
CH_Z01_1ARI,Chiron,AriesD1,516,558,1074,0.48,0.52
CH_Z01_2ARI,Chiron,AriesD2,243,281,524,0.46,0.54
CH_Z12_3PIS,Chiron,PiscesD3,146,157,303,0.48,0.52
JN_Z01_1ARI,Juno,AriesD1,13,20,33,0.39,0.61
JN_Z01_2ARI,Juno,AriesD2,10,11,21,0.48,0.52
JN_Z01_3ARI,Juno,AriesD3,7,15,22,0.32,0.68
JN_Z02_1TAU,Juno,TaurusD1,13,10,23,0.57,0.43
JN_Z02_2TAU,Juno,TaurusD2,9,17,26,0.35,0.65
JN_Z02_3TAU,Juno,TaurusD3,65,86,151,0.43,0.57
JN_Z03_1GEM,Juno,GeminiD1,27,23,50,0.54,0.46
JN_Z03_2GEM,Juno,GeminiD2,13,9,22,0.59,0.41
JN_Z03_3GEM,Juno,GeminiD3,11,10,21,0.52,0.48
JN_Z04_1CAN,Juno,CancerD1,6,15,21,0.29,0.71
JN_Z04_2CAN,Juno,CancerD2,11,9,20,0.55,0.45
JN_Z04_3CAN,Juno,CancerD3,12,9,21,0.57,0.43
JN_Z05_1LEO,Juno,LeoD1,7,13,20,0.35,0.65
JN_Z05_2LEO,Juno,LeoD2,9,13,22,0.41,0.59
JN_Z05_3LEO,Juno,LeoD1,7,14,21,0.33,0.67
JN_Z06_1VIR,Juno,VirgoD1,10,13,23,0.43,0.57
JN_Z06_2VIR,Juno,VirgoD2,14,10,24,0.58,0.42
JN_Z06_3VIR,Juno,VirgoD3,12,14,26,0.46,0.54
JN_Z07_1LIB,Juno,LibraD1,53,56,109,0.49,0.51
JN_Z07_2LIB,Juno,LibraD2,70,63,133,0.53,0.47
JN_Z07_3LIB,Juno,LibraD3,39,40,79,0.49,0.51
JN_Z08_1SCO,Juno,ScorpioD1,16,14,30,0.53,0.47
JN_Z08_2SCO,Juno,ScorpioD2,10,19,29,0.34,0.66
JN_Z08_3SCO,Juno,ScorpioD3,16,14,30,0.53,0.47
JN_Z09_1SAG,Juno,SagittariusD1,46,37,83,0.55,0.45
JN_Z09_2SAG,Juno,SagittariusD2,63,74,137,0.46,0.54
JN_Z09_3SAG,Juno,SagittariusD3,58,53,111,0.52,0.48
JN_Z10_1CAP,Juno,CapricornD1,9,19,28,0.32,0.68
JN_Z10_2CAP,Juno,CapricornD2,18,16,34,0.53,0.47
JN_Z10_3CAP,Juno,CapricornD3,32,20,52,0.62,0.38
JN_Z11_1AQU,Juno,AquariusD1,27,24,51,0.53,0.47
JN_Z11_2AQU,Juno,AquariusD2,25,22,47,0.53,0.47
JN_Z11_3AQU,Juno,AquariusD3,22,27,49,0.45,0.55
JN_Z12_1PIS,Juno,PiscesD1,35,65,100,0.35,0.65
JN_Z12_2PIS,Juno,PiscesD2,56,89,145,0.39,0.61
JN_Z12_3PIS,Juno,PiscesD3,54,33,87,0.62,0.38
JU_Z01_1ARI,Jupiter,AriesD1,103,104,207,0.5,0.5
JU_Z08_1SCO,Jupiter,ScorpioD1,9,5,14,0.64,0.36
JU_Z08_2SCO,Jupiter,ScorpioD2,102,102,204,0.5,0.5
JU_Z08_3SCO,Jupiter,ScorpioD3,69,75,144,0.48,0.52
JU_Z09_1SAG,Jupiter,SagittariusD1,19,26,45,0.42,0.58
JU_Z09_2SAG,Jupiter,SagittariusD2,72,110,182,0.4,0.6
JU_Z09_3SAG,Jupiter,SagittariusD3,80,82,162,0.49,0.51
JU_Z10_1CAP,Jupiter,CapricornD1,19,25,44,0.43,0.57
JU_Z10_2CAP,Jupiter,CapricornD2,67,64,131,0.51,0.49
JU_Z10_3CAP,Jupiter,CapricornD3,108,100,208,0.52,0.48
JU_Z11_1AQU,Jupiter,AquariusD1,22,21,43,0.51,0.49
JU_Z11_2AQU,Jupiter,AquariusD2,23,21,44,0.52,0.48
JU_Z11_3AQU,Jupiter,AquariusD3,110,102,212,0.52,0.48
JU_Z12_1PIS,Jupiter,PiscesD1,50,71,121,0.41,0.59
JU_Z12_2PIS,Jupiter,PiscesD2,22,20,42,0.52,0.48
JU_Z12_3PIS,Jupiter,PiscesD3,30,68,98,0.31,0.69
MA_Z01_1ARI,Mars,AriesD1,24,21,45,0.53,0.47
MA_Z01_2ARI,Mars,AriesD2,46,60,106,0.43,0.57
MA_Z01_3ARI,Mars,AriesD3,53,74,127,0.42,0.58
MA_Z02_1TAU,Mars,TaurusD1,30,20,50,0.6,0.4
MA_Z02_2TAU,Mars,TaurusD2,32,16,48,0.67,0.33
MA_Z02_3TAU,Mars,TaurusD3,17,33,50,0.34,0.66
MA_Z03_1GEM,Mars,GeminiD1,47,32,79,0.59,0.41
MA_Z03_2GEM,Mars,GeminiD2,34,50,84,0.4,0.6
MA_Z03_3GEM,Mars,GeminiD3,39,52,91,0.43,0.57
MA_Z04_1CAN,Mars,CancerD1,18,13,31,0.58,0.42
MA_Z04_2CAN,Mars,CancerD2,18,15,33,0.55,0.45
MA_Z04_3CAN,Mars,CancerD3,11,20,31,0.35,0.65
MA_Z05_1LEO,Mars,LeoD1,11,21,32,0.34,0.66
MA_Z05_2LEO,Mars,LeoD2,13,19,32,0.41,0.59
MA_Z05_3LEO,Mars,LeoD1,14,18,32,0.44,0.56
MA_Z06_1VIR,Mars,VirgoD1,20,11,31,0.65,0.35
MA_Z06_2VIR,Mars,VirgoD2,14,18,32,0.44,0.56
MA_Z06_3VIR,Mars,VirgoD3,16,15,31,0.52,0.48
MA_Z07_1LIB,Mars,LibraD1,13,18,31,0.42,0.58
MA_Z07_2LIB,Mars,LibraD2,25,18,43,0.58,0.42
MA_Z07_3LIB,Mars,LibraD3,27,19,46,0.59,0.41
MA_Z08_1SCO,Mars,ScorpioD1,24,22,46,0.52,0.48
MA_Z08_2SCO,Mars,ScorpioD2,18,27,45,0.4,0.6
MA_Z08_3SCO,Mars,ScorpioD3,20,26,46,0.43,0.57
MA_Z09_1SAG,Mars,SagittariusD1,27,18,45,0.6,0.4
MA_Z09_2SAG,Mars,SagittariusD2,21,24,45,0.47,0.53
MA_Z09_3SAG,Mars,SagittariusD3,20,26,46,0.43,0.57
MA_Z10_1CAP,Mars,CapricornD1,21,25,46,0.46,0.54
MA_Z10_2CAP,Mars,CapricornD2,23,24,47,0.49,0.51
MA_Z10_3CAP,Mars,CapricornD3,36,44,80,0.45,0.55
MA_Z11_1AQU,Mars,AquariusD1,71,75,146,0.49,0.51
MA_Z11_2AQU,Mars,AquariusD2,30,16,46,0.65,0.35
MA_Z11_3AQU,Mars,AquariusD3,25,21,46,0.54,0.46
MA_Z12_1PIS,Mars,PiscesD1,14,29,43,0.33,0.67
MA_Z12_2PIS,Mars,PiscesD2,16,29,45,0.36,0.64
MA_Z12_3PIS,Mars,PiscesD3,17,27,44,0.39,0.61
ME_Z01_1ARI,Mercury,AriesD1,27,24,51,0.53,0.47
ME_Z01_2ARI,Mercury,AriesD2,26,29,55,0.47,0.53
ME_Z01_3ARI,Mercury,AriesD3,8,19,27,0.3,0.7
ME_Z02_1TAU,Mercury,TaurusD1,13,13,26,0.5,0.5
ME_Z02_2TAU,Mercury,TaurusD2,11,13,24,0.46,0.54
ME_Z02_3TAU,Mercury,TaurusD3,17,32,49,0.35,0.65
ME_Z03_1GEM,Mercury,GeminiD1,25,29,54,0.46,0.54
ME_Z03_2GEM,Mercury,GeminiD2,22,29,51,0.43,0.57
ME_Z03_3GEM,Mercury,GeminiD3,21,33,54,0.39,0.61
ME_Z04_1CAN,Mercury,CancerD1,29,24,53,0.55,0.45
ME_Z04_2CAN,Mercury,CancerD2,24,31,55,0.44,0.56
ME_Z04_3CAN,Mercury,CancerD3,24,30,54,0.44,0.56
ME_Z05_1LEO,Mercury,LeoD1,24,27,51,0.47,0.53
ME_Z05_2LEO,Mercury,LeoD2,30,27,57,0.53,0.47
ME_Z05_3LEO,Mercury,LeoD1,20,27,47,0.43,0.57
ME_Z06_1VIR,Mercury,VirgoD1,15,12,27,0.56,0.44
ME_Z06_2VIR,Mercury,VirgoD2,13,15,28,0.46,0.54
ME_Z06_3VIR,Mercury,VirgoD3,22,29,51,0.43,0.57
ME_Z07_1LIB,Mercury,LibraD1,39,21,60,0.65,0.35
ME_Z07_2LIB,Mercury,LibraD2,24,35,59,0.41,0.59
ME_Z07_3LIB,Mercury,LibraD3,29,37,66,0.44,0.56
ME_Z08_1SCO,Mercury,ScorpioD1,26,30,56,0.46,0.54
ME_Z08_2SCO,Mercury,ScorpioD2,31,35,66,0.47,0.53
ME_Z08_3SCO,Mercury,ScorpioD3,24,44,68,0.35,0.65
ME_Z09_1SAG,Mercury,SagittariusD1,24,30,54,0.44,0.56
ME_Z09_2SAG,Mercury,SagittariusD2,41,34,75,0.55,0.45
ME_Z09_3SAG,Mercury,SagittariusD3,32,32,64,0.5,0.5
ME_Z10_1CAP,Mercury,CapricornD1,21,30,51,0.41,0.59
ME_Z10_2CAP,Mercury,CapricornD2,29,20,49,0.59,0.41
ME_Z10_3CAP,Mercury,CapricornD3,34,31,65,0.52,0.48
ME_Z11_1AQU,Mercury,AquariusD1,21,32,53,0.4,0.6
ME_Z11_2AQU,Mercury,AquariusD2,28,35,63,0.44,0.56
ME_Z11_3AQU,Mercury,AquariusD3,33,30,63,0.52,0.48
ME_Z12_1PIS,Mercury,PiscesD1,25,28,53,0.47,0.53
ME_Z12_2PIS,Mercury,PiscesD2,36,26,62,0.58,0.42
ME_Z12_3PIS,Mercury,PiscesD3,37,23,60,0.62,0.38
MO_Z01_1ARI,Moon,AriesD1,28,28,56,0.5,0.5
MO_Z01_2ARI,Moon,AriesD2,16,40,56,0.29,0.71
MO_Z01_3ARI,Moon,AriesD3,27,29,56,0.48,0.52
MO_Z02_1TAU,Moon,TaurusD1,35,19,54,0.65,0.35
MO_Z02_2TAU,Moon,TaurusD2,28,28,56,0.5,0.5
MO_Z02_3TAU,Moon,TaurusD3,21,34,55,0.38,0.62
MO_Z03_1GEM,Moon,GeminiD1,22,29,51,0.43,0.57
MO_Z03_2GEM,Moon,GeminiD2,28,28,56,0.5,0.5
MO_Z03_3GEM,Moon,GeminiD3,19,34,53,0.36,0.64
MO_Z04_1CAN,Moon,CancerD1,20,34,54,0.37,0.63
MO_Z04_2CAN,Moon,CancerD2,28,23,51,0.55,0.45
MO_Z04_3CAN,Moon,CancerD3,24,28,52,0.46,0.54
MO_Z05_1LEO,Moon,LeoD1,24,27,51,0.47,0.53
MO_Z05_2LEO,Moon,LeoD2,23,31,54,0.43,0.57
MO_Z05_3LEO,Moon,LeoD1,21,29,50,0.42,0.58
MO_Z06_1VIR,Moon,VirgoD1,19,33,52,0.37,0.63
MO_Z06_2VIR,Moon,VirgoD2,22,27,49,0.45,0.55
MO_Z06_3VIR,Moon,VirgoD3,29,22,51,0.57,0.43
MO_Z07_1LIB,Moon,LibraD1,30,19,49,0.61,0.39
MO_Z07_2LIB,Moon,LibraD2,28,21,49,0.57,0.43
MO_Z07_3LIB,Moon,LibraD3,26,25,51,0.51,0.49
MO_Z08_1SCO,Moon,ScorpioD1,24,28,52,0.46,0.54
MO_Z08_2SCO,Moon,ScorpioD2,16,31,47,0.34,0.66
MO_Z08_3SCO,Moon,ScorpioD3,30,23,53,0.57,0.43
MO_Z09_1SAG,Moon,SagittariusD1,21,29,50,0.42,0.58
MO_Z09_2SAG,Moon,SagittariusD2,25,26,51,0.49,0.51
MO_Z09_3SAG,Moon,SagittariusD3,23,31,54,0.43,0.57
MO_Z10_1CAP,Moon,CapricornD1,27,24,51,0.53,0.47
MO_Z10_2CAP,Moon,CapricornD2,34,22,56,0.61,0.39
MO_Z10_3CAP,Moon,CapricornD3,23,28,51,0.45,0.55
MO_Z11_1AQU,Moon,AquariusD1,33,22,55,0.6,0.4
MO_Z11_2AQU,Moon,AquariusD2,23,33,56,0.41,0.59
MO_Z11_3AQU,Moon,AquariusD3,33,21,54,0.61,0.39
MO_Z12_1PIS,Moon,PiscesD1,26,29,55,0.47,0.53
MO_Z12_2PIS,Moon,PiscesD2,23,31,54,0.43,0.57
MO_Z12_3PIS,Moon,PiscesD3,26,30,56,0.46,0.54
NE_Z12_2PIS,Neptune,PiscesD2,517,558,1075,0.48,0.52
NE_Z12_3PIS,Neptune,PiscesD3,388,438,826,0.47,0.53
NN_Z02_1TAU,NNode,TaurusD1,15,6,21,0.71,0.29
NN_Z02_2TAU,NNode,TaurusD2,84,105,189,0.44,0.56
NN_Z02_3TAU,NNode,TaurusD3,80,109,189,0.42,0.58
NN_Z03_1GEM,NNode,GeminiD1,91,97,188,0.48,0.52
NN_Z03_2GEM,NNode,GeminiD2,94,95,189,0.5,0.5
NN_Z03_3GEM,NNode,GeminiD3,86,103,189,0.46,0.54
NN_Z04_1CAN,NNode,CancerD1,106,83,189,0.56,0.44
NN_Z04_2CAN,NNode,CancerD2,84,105,189,0.44,0.56
NN_Z04_3CAN,NNode,CancerD3,81,108,189,0.43,0.57
NN_Z05_1LEO,NNode,LeoD1,90,98,188,0.48,0.52
NN_Z05_2LEO,NNode,LeoD2,94,87,181,0.52,0.48
PA_Z01_1ARI,Pallas,AriesD1,11,16,27,0.41,0.59
PA_Z01_2ARI,Pallas,AriesD2,17,7,24,0.71,0.29
PA_Z01_3ARI,Pallas,AriesD3,51,38,89,0.57,0.43
PA_Z02_1TAU,Pallas,TaurusD1,23,32,55,0.42,0.58
PA_Z02_2TAU,Pallas,TaurusD2,13,30,43,0.3,0.7
PA_Z02_3TAU,Pallas,TaurusD3,16,26,42,0.38,0.62
PA_Z03_1GEM,Pallas,GeminiD1,24,15,39,0.62,0.38
PA_Z03_2GEM,Pallas,GeminiD2,19,18,37,0.51,0.49
PA_Z03_3GEM,Pallas,GeminiD3,14,25,39,0.36,0.64
PA_Z04_1CAN,Pallas,CancerD1,19,20,39,0.49,0.51
PA_Z04_2CAN,Pallas,CancerD2,35,30,65,0.54,0.46
PA_Z04_3CAN,Pallas,CancerD3,32,56,88,0.36,0.64
PA_Z05_1LEO,Pallas,LeoD1,12,6,18,0.67,0.33
PA_Z05_2LEO,Pallas,LeoD2,4,14,18,0.22,0.78
PA_Z05_3LEO,Pallas,LeoD1,11,8,19,0.58,0.42
PA_Z06_1VIR,Pallas,VirgoD1,11,8,19,0.58,0.42
PA_Z06_2VIR,Pallas,VirgoD2,9,12,21,0.43,0.57
PA_Z06_3VIR,Pallas,VirgoD3,12,10,22,0.55,0.45
PA_Z07_1LIB,Pallas,LibraD1,9,14,23,0.39,0.61
PA_Z07_2LIB,Pallas,LibraD2,60,77,137,0.44,0.56
PA_Z07_3LIB,Pallas,LibraD3,61,73,134,0.46,0.54
PA_Z08_1SCO,Pallas,ScorpioD1,11,15,26,0.42,0.58
PA_Z08_2SCO,Pallas,ScorpioD2,12,12,24,0.5,0.5
PA_Z08_3SCO,Pallas,ScorpioD3,12,12,24,0.5,0.5
PA_Z09_1SAG,Pallas,SagittariusD1,8,15,23,0.35,0.65
PA_Z09_2SAG,Pallas,SagittariusD2,7,17,24,0.29,0.71
PA_Z09_3SAG,Pallas,SagittariusD3,15,9,24,0.62,0.38
PA_Z10_1CAP,Pallas,CapricornD1,19,7,26,0.73,0.27
PA_Z10_2CAP,Pallas,CapricornD2,59,78,137,0.43,0.57
PA_Z10_3CAP,Pallas,CapricornD3,70,58,128,0.55,0.45
PA_Z11_1AQU,Pallas,AquariusD1,33,31,64,0.52,0.48
PA_Z11_2AQU,Pallas,AquariusD2,18,12,30,0.6,0.4
PA_Z11_3AQU,Pallas,AquariusD3,13,16,29,0.45,0.55
PA_Z12_1PIS,Pallas,PiscesD1,33,35,68,0.49,0.51
PA_Z12_2PIS,Pallas,PiscesD2,67,66,133,0.5,0.5
PA_Z12_3PIS,Pallas,PiscesD3,65,78,143,0.45,0.55
PH_Z09_3SAG,Pholus,SagittariusD3,166,168,334,0.5,0.5
PH_Z10_1CAP,Pholus,CapricornD1,739,828,1567,0.47,0.53
PL_Z10_2CAP,Pluto,CapricornD2,125,115,240,0.52,0.48
PL_Z10_3CAP,Pluto,CapricornD3,780,881,1661,0.47,0.53
SA_Z09_3SAG,Saturn,SagittariusD3,29,10,39,0.74,0.26
SA_Z10_1CAP,Saturn,CapricornD1,168,197,365,0.46,0.54
SA_Z10_2CAP,Saturn,CapricornD2,137,176,313,0.44,0.56
SA_Z10_3CAP,Saturn,CapricornD3,154,160,314,0.49,0.51
SA_Z11_1AQU,Saturn,AquariusD1,166,155,321,0.52,0.48
SA_Z11_2AQU,Saturn,AquariusD2,142,171,313,0.45,0.55
SA_Z11_3AQU,Saturn,AquariusD3,109,127,236,0.46,0.54
SN_Z08_1SCO,SNode,ScorpioD1,15,6,21,0.71,0.29
SN_Z08_2SCO,SNode,ScorpioD2,84,105,189,0.44,0.56
SN_Z08_3SCO,SNode,ScorpioD3,80,109,189,0.42,0.58
SN_Z09_1SAG,SNode,SagittariusD1,91,97,188,0.48,0.52
SN_Z09_2SAG,SNode,SagittariusD2,94,95,189,0.5,0.5
SN_Z09_3SAG,SNode,SagittariusD3,86,103,189,0.46,0.54
SN_Z10_1CAP,SNode,CapricornD1,106,83,189,0.56,0.44
SN_Z10_2CAP,SNode,CapricornD2,84,105,189,0.44,0.56
SN_Z10_3CAP,SNode,CapricornD3,81,108,189,0.43,0.57
SN_Z11_1AQU,SNode,AquariusD1,90,98,188,0.48,0.52
SN_Z11_2AQU,SNode,AquariusD2,94,87,181,0.52,0.48
SU_Z01_1ARI,Sun,AriesD1,24,26,50,0.48,0.52
SU_Z01_2ARI,Sun,AriesD2,28,23,51,0.55,0.45
SU_Z01_3ARI,Sun,AriesD3,29,23,52,0.56,0.44
SU_Z02_1TAU,Sun,TaurusD1,24,27,51,0.47,0.53
SU_Z02_2TAU,Sun,TaurusD2,17,34,51,0.33,0.67
SU_Z02_3TAU,Sun,TaurusD3,24,29,53,0.45,0.55
SU_Z03_1GEM,Sun,GeminiD1,24,27,51,0.47,0.53
SU_Z03_2GEM,Sun,GeminiD2,25,27,52,0.48,0.52
SU_Z03_3GEM,Sun,GeminiD3,20,33,53,0.38,0.62
SU_Z04_1CAN,Sun,CancerD1,21,31,52,0.4,0.6
SU_Z04_2CAN,Sun,CancerD2,22,31,53,0.42,0.58
SU_Z04_3CAN,Sun,CancerD3,29,23,52,0.56,0.44
SU_Z05_1LEO,Sun,LeoD1,27,26,53,0.51,0.49
SU_Z05_2LEO,Sun,LeoD2,23,28,51,0.45,0.55
SU_Z05_3LEO,Sun,LeoD1,23,30,53,0.43,0.57
SU_Z06_1VIR,Sun,VirgoD1,27,24,51,0.53,0.47
SU_Z06_2VIR,Sun,VirgoD2,25,27,52,0.48,0.52
SU_Z06_3VIR,Sun,VirgoD3,23,29,52,0.44,0.56
SU_Z07_1LIB,Sun,LibraD1,25,25,50,0.5,0.5
SU_Z07_2LIB,Sun,LibraD2,26,25,51,0.51,0.49
SU_Z07_3LIB,Sun,LibraD3,29,21,50,0.58,0.42
SU_Z08_1SCO,Sun,ScorpioD1,20,30,50,0.4,0.6
SU_Z08_2SCO,Sun,ScorpioD2,26,25,51,0.51,0.49
SU_Z08_3SCO,Sun,ScorpioD3,21,39,60,0.35,0.65
SU_Z09_1SAG,Sun,SagittariusD1,30,28,58,0.52,0.48
SU_Z09_2SAG,Sun,SagittariusD2,20,40,60,0.33,0.67
SU_Z09_3SAG,Sun,SagittariusD3,30,28,58,0.52,0.48
SU_Z10_1CAP,Sun,CapricornD1,28,31,59,0.47,0.53
SU_Z10_2CAP,Sun,CapricornD2,35,25,60,0.58,0.42
SU_Z10_3CAP,Sun,CapricornD3,36,23,59,0.61,0.39
SU_Z11_1AQU,Sun,AquariusD1,23,30,53,0.43,0.57
SU_Z11_2AQU,Sun,AquariusD2,27,23,50,0.54,0.46
SU_Z11_3AQU,Sun,AquariusD3,25,24,49,0.51,0.49
SU_Z12_1PIS,Sun,PiscesD1,16,34,50,0.32,0.68
SU_Z12_2PIS,Sun,PiscesD2,24,26,50,0.48,0.52
SU_Z12_3PIS,Sun,PiscesD3,29,21,50,0.58,0.42
UR_Z01_3ARI,Uranus,AriesD3,146,159,305,0.48,0.52
UR_Z02_1TAU,Uranus,TaurusD1,421,446,867,0.49,0.51
UR_Z02_2TAU,Uranus,TaurusD2,338,391,729,0.46,0.54
VE_Z01_1ARI,Venus,AriesD1,14,28,42,0.33,0.67
VE_Z01_2ARI,Venus,AriesD2,18,26,44,0.41,0.59
VE_Z01_3ARI,Venus,AriesD3,16,25,41,0.39,0.61
VE_Z02_1TAU,Venus,TaurusD1,17,25,42,0.4,0.6
VE_Z02_2TAU,Venus,TaurusD2,22,20,42,0.52,0.48
VE_Z02_3TAU,Venus,TaurusD3,29,15,44,0.66,0.34
VE_Z03_1GEM,Venus,GeminiD1,39,38,77,0.51,0.49
VE_Z03_2GEM,Venus,GeminiD2,45,39,84,0.54,0.46
VE_Z03_3GEM,Venus,GeminiD3,29,35,64,0.45,0.55
VE_Z04_1CAN,Venus,CancerD1,18,25,43,0.42,0.58
VE_Z04_2CAN,Venus,CancerD2,18,24,42,0.43,0.57
VE_Z04_3CAN,Venus,CancerD3,16,28,44,0.36,0.64
VE_Z05_1LEO,Venus,LeoD1,18,24,42,0.43,0.57
VE_Z05_2LEO,Venus,LeoD2,13,30,43,0.3,0.7
VE_Z05_3LEO,Venus,LeoD1,19,22,41,0.46,0.54
VE_Z06_1VIR,Venus,VirgoD1,28,15,43,0.65,0.35
VE_Z06_2VIR,Venus,VirgoD2,22,19,41,0.54,0.46
VE_Z06_3VIR,Venus,VirgoD3,15,28,43,0.35,0.65
VE_Z07_1LIB,Venus,LibraD1,23,19,42,0.55,0.45
VE_Z07_2LIB,Venus,LibraD2,20,24,44,0.45,0.55
VE_Z07_3LIB,Venus,LibraD3,42,35,77,0.55,0.45
VE_Z08_1SCO,Venus,ScorpioD1,41,50,91,0.45,0.55
VE_Z08_2SCO,Venus,ScorpioD2,28,37,65,0.43,0.57
VE_Z08_3SCO,Venus,ScorpioD3,30,21,51,0.59,0.41
VE_Z09_1SAG,Venus,SagittariusD1,22,28,50,0.44,0.56
VE_Z09_2SAG,Venus,SagittariusD2,26,26,52,0.5,0.5
VE_Z09_3SAG,Venus,SagittariusD3,19,31,50,0.38,0.62
VE_Z10_1CAP,Venus,CapricornD1,24,29,53,0.45,0.55
VE_Z10_2CAP,Venus,CapricornD2,44,57,101,0.44,0.56
VE_Z10_3CAP,Venus,CapricornD3,41,49,90,0.46,0.54
VE_Z11_1AQU,Venus,AquariusD1,33,18,51,0.65,0.35
VE_Z11_2AQU,Venus,AquariusD2,32,18,50,0.64,0.36
VE_Z11_3AQU,Venus,AquariusD3,20,27,47,0.43,0.57
VE_Z12_1PIS,Venus,PiscesD1,25,18,43,0.58,0.42
VE_Z12_2PIS,Venus,PiscesD2,17,24,41,0.41,0.59
VE_Z12_3PIS,Venus,PiscesD3,22,19,41,0.54,0.46
VS_Z01_1ARI,Vesta,AriesD1,9,12,21,0.43,0.57
VS_Z01_2ARI,Vesta,AriesD2,9,13,22,0.41,0.59
VS_Z01_3ARI,Vesta,AriesD3,12,12,24,0.5,0.5
VS_Z02_1TAU,Vesta,TaurusD1,11,15,26,0.42,0.58
VS_Z02_2TAU,Vesta,TaurusD2,62,68,130,0.48,0.52
VS_Z02_3TAU,Vesta,TaurusD3,59,71,130,0.45,0.55
VS_Z03_1GEM,Vesta,GeminiD1,15,11,26,0.58,0.42
VS_Z03_2GEM,Vesta,GeminiD2,17,8,25,0.68,0.32
VS_Z03_3GEM,Vesta,GeminiD3,15,8,23,0.65,0.35
VS_Z04_1CAN,Vesta,CancerD1,7,16,23,0.3,0.7
VS_Z04_2CAN,Vesta,CancerD2,13,10,23,0.57,0.43
VS_Z04_3CAN,Vesta,CancerD3,12,11,23,0.52,0.48
VS_Z05_1LEO,Vesta,LeoD1,10,13,23,0.43,0.57
VS_Z05_2LEO,Vesta,LeoD2,9,15,24,0.38,0.62
VS_Z05_3LEO,Vesta,LeoD1,15,10,25,0.6,0.4
VS_Z06_1VIR,Vesta,VirgoD1,40,47,87,0.46,0.54
VS_Z06_2VIR,Vesta,VirgoD2,51,67,118,0.43,0.57
VS_Z06_3VIR,Vesta,VirgoD3,35,30,65,0.54,0.46
VS_Z07_1LIB,Vesta,LibraD1,16,6,22,0.73,0.27
VS_Z07_2LIB,Vesta,LibraD2,11,10,21,0.52,0.48
VS_Z07_3LIB,Vesta,LibraD3,12,13,25,0.48,0.52
VS_Z08_1SCO,Vesta,ScorpioD1,25,14,39,0.64,0.36
VS_Z08_2SCO,Vesta,ScorpioD2,25,13,38,0.66,0.34
VS_Z08_3SCO,Vesta,ScorpioD3,22,18,40,0.55,0.45
VS_Z09_1SAG,Vesta,SagittariusD1,14,26,40,0.35,0.65
VS_Z09_2SAG,Vesta,SagittariusD2,19,24,43,0.44,0.56
VS_Z09_3SAG,Vesta,SagittariusD3,67,80,147,0.46,0.54
