PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_AM27,Chiron,Mu'ahhar,460,357,817,0.56,0.44
CH_AM28,Chiron,Risa,529,376,905,0.58,0.42
JN_AM01,Juno,Saratan,187,140,327,0.57,0.43
JN_AM02,Juno,Butain,159,107,266,0.6,0.4
JN_AM03,Juno,Turaija,147,130,277,0.53,0.47
JN_AM04,Juno,Dabaran,116,88,204,0.57,0.43
JN_AM05,Juno,Haq'a,156,127,283,0.55,0.45
JN_AM06,Juno,Han'a,132,125,257,0.51,0.49
JN_AM07,Juno,Dira,163,99,262,0.62,0.38
JN_AM08,Juno,Natra,189,132,321,0.59,0.41
JN_AM09,Juno,Tarf(a),150,151,301,0.5,0.5
JN_AM10,Juno,Gabha,192,131,323,0.59,0.41
JN_AM11,Juno,Zubra,195,179,374,0.52,0.48
JN_AM12,Juno,Sarfa,247,178,425,0.58,0.42
JN_AM13,Juno,Auwa,267,209,476,0.56,0.44
JN_AM14,Juno,Simak,318,237,555,0.57,0.43
JN_AM15,Juno,Gafr,378,278,656,0.58,0.42
JN_AM16,Juno,Zubana,418,310,728,0.57,0.43
JN_AM17,Juno,Iklik,401,293,694,0.58,0.42
JN_AM18,Juno,Qualb,391,308,699,0.56,0.44
JN_AM19,Juno,Saula,404,316,720,0.56,0.44
JN_AM20,Juno,Na'a'im,442,357,799,0.55,0.45
JN_AM21,Juno,Balda,395,346,741,0.53,0.47
JN_AM22,Juno,Dabih,341,262,603,0.57,0.43
JN_AM23,Juno,Bula,354,236,590,0.6,0.4
JN_AM24,Juno,Su'ud,298,205,503,0.59,0.41
JN_AM25,Juno,Ahbija,254,191,445,0.57,0.43
JN_AM26,Juno,Muqaddam,214,205,419,0.51,0.49
JN_AM27,Juno,Mu'ahhar,239,229,468,0.51,0.49
JN_AM28,Juno,Risa,211,176,387,0.55,0.45
JU_AM01,Jupiter,Saratan,193,169,362,0.53,0.47
JU_AM02,Jupiter,Butain,247,196,443,0.56,0.44
JU_AM03,Jupiter,Turaija,285,210,495,0.58,0.42
JU_AM04,Jupiter,Dabaran,113,105,218,0.52,0.48
JU_AM05,Jupiter,Haq'a,260,227,487,0.53,0.47
JU_AM06,Jupiter,Han'a,273,212,485,0.56,0.44
JU_AM07,Jupiter,Dira,137,92,229,0.6,0.4
JU_AM08,Jupiter,Natra,331,262,593,0.56,0.44
JU_AM09,Jupiter,Tarf(a),193,145,338,0.57,0.43
JU_AM10,Jupiter,Gabha,241,184,425,0.57,0.43
JU_AM11,Jupiter,Zubra,326,235,561,0.58,0.42
JU_AM12,Jupiter,Sarfa,167,117,284,0.59,0.41
JU_AM13,Jupiter,Auwa,360,282,642,0.56,0.44
JU_AM14,Jupiter,Simak,178,136,314,0.57,0.43
JU_AM15,Jupiter,Gafr,333,215,548,0.61,0.39
JU_AM16,Jupiter,Zubana,285,208,493,0.58,0.42
JU_AM17,Jupiter,Iklik,197,172,369,0.53,0.47
JU_AM18,Jupiter,Qualb,352,264,616,0.57,0.43
JU_AM19,Jupiter,Saula,214,181,395,0.54,0.46
JU_AM20,Jupiter,Na'a'im,416,296,712,0.58,0.42
JU_AM21,Jupiter,Balda,231,189,420,0.55,0.45
JU_AM22,Jupiter,Dabih,311,289,600,0.52,0.48
JU_AM23,Jupiter,Bula,308,261,569,0.54,0.46
JU_AM24,Jupiter,Su'ud,198,182,380,0.52,0.48
JU_AM25,Jupiter,Ahbija,346,273,619,0.56,0.44
JU_AM26,Jupiter,Muqaddam,282,195,477,0.59,0.41
JU_AM27,Jupiter,Mu'ahhar,220,187,407,0.54,0.46
JU_AM28,Jupiter,Risa,361,261,622,0.58,0.42
MA_AM01,Mars,Saratan,262,165,427,0.61,0.39
MA_AM02,Mars,Butain,252,189,441,0.57,0.43
MA_AM03,Mars,Turaija,266,201,467,0.57,0.43
MA_AM04,Mars,Dabaran,270,184,454,0.59,0.41
MA_AM05,Mars,Haq'a,233,214,447,0.52,0.48
MA_AM06,Mars,Han'a,281,243,524,0.54,0.46
MA_AM07,Mars,Dira,298,230,528,0.56,0.44
MA_AM08,Mars,Natra,283,237,520,0.54,0.46
MA_AM09,Mars,Tarf(a),273,206,479,0.57,0.43
MA_AM10,Mars,Gabha,302,240,542,0.56,0.44
MA_AM11,Mars,Zubra,306,247,553,0.55,0.45
MA_AM12,Mars,Sarfa,291,250,541,0.54,0.46
MA_AM13,Mars,Auwa,305,242,547,0.56,0.44
MA_AM14,Mars,Simak,309,203,512,0.6,0.4
MA_AM15,Mars,Gafr,299,249,548,0.55,0.45
MA_AM16,Mars,Zubana,298,213,511,0.58,0.42
MA_AM17,Mars,Iklik,246,220,466,0.53,0.47
MA_AM18,Mars,Qualb,267,196,463,0.58,0.42
MA_AM19,Mars,Saula,275,213,488,0.56,0.44
MA_AM20,Mars,Na'a'im,220,198,418,0.53,0.47
MA_AM21,Mars,Balda,238,194,432,0.55,0.45
MA_AM22,Mars,Dabih,221,163,384,0.58,0.42
MA_AM23,Mars,Bula,235,183,418,0.56,0.44
MA_AM24,Mars,Su'ud,250,178,428,0.58,0.42
MA_AM25,Mars,Ahbija,231,203,434,0.53,0.47
MA_AM26,Mars,Muqaddam,219,178,397,0.55,0.45
MA_AM27,Mars,Mu'ahhar,214,166,380,0.56,0.44
MA_AM28,Mars,Risa,214,140,354,0.6,0.4
ME_AM01,Mercury,Saratan,246,215,461,0.53,0.47
ME_AM02,Mercury,Butain,246,195,441,0.56,0.44
ME_AM03,Mercury,Turaija,256,186,442,0.58,0.42
ME_AM04,Mercury,Dabaran,252,149,401,0.63,0.37
ME_AM05,Mercury,Haq'a,232,205,437,0.53,0.47
ME_AM06,Mercury,Han'a,231,198,429,0.54,0.46
ME_AM07,Mercury,Dira,225,187,412,0.55,0.45
ME_AM08,Mercury,Natra,243,190,433,0.56,0.44
ME_AM09,Mercury,Tarf(a),257,185,442,0.58,0.42
ME_AM10,Mercury,Gabha,250,189,439,0.57,0.43
ME_AM11,Mercury,Zubra,260,214,474,0.55,0.45
ME_AM12,Mercury,Sarfa,244,214,458,0.53,0.47
ME_AM13,Mercury,Auwa,268,198,466,0.58,0.42
ME_AM14,Mercury,Simak,260,223,483,0.54,0.46
ME_AM15,Mercury,Gafr,279,216,495,0.56,0.44
ME_AM16,Mercury,Zubana,255,261,516,0.49,0.51
ME_AM17,Mercury,Iklik,277,237,514,0.54,0.46
ME_AM18,Mercury,Qualb,278,238,516,0.54,0.46
ME_AM19,Mercury,Saula,321,202,523,0.61,0.39
ME_AM20,Mercury,Na'a'im,290,209,499,0.58,0.42
ME_AM21,Mercury,Balda,288,196,484,0.6,0.4
ME_AM22,Mercury,Dabih,275,204,479,0.57,0.43
ME_AM23,Mercury,Bula,285,198,483,0.59,0.41
ME_AM24,Mercury,Su'ud,285,189,474,0.6,0.4
ME_AM25,Mercury,Ahbija,255,234,489,0.52,0.48
ME_AM26,Mercury,Muqaddam,284,204,488,0.58,0.42
ME_AM27,Mercury,Mu'ahhar,261,211,472,0.55,0.45
ME_AM28,Mercury,Risa,255,198,453,0.56,0.44
MO_AM01,Moon,Saratan,280,192,472,0.59,0.41
MO_AM02,Moon,Butain,261,206,467,0.56,0.44
MO_AM03,Moon,Turaija,264,205,469,0.56,0.44
MO_AM04,Moon,Dabaran,274,199,473,0.58,0.42
MO_AM05,Moon,Haq'a,256,215,471,0.54,0.46
MO_AM06,Moon,Han'a,267,206,473,0.56,0.44
MO_AM07,Moon,Dira,252,212,464,0.54,0.46
MO_AM08,Moon,Natra,260,212,472,0.55,0.45
MO_AM09,Moon,Tarf(a),252,216,468,0.54,0.46
MO_AM10,Moon,Gabha,273,192,465,0.59,0.41
MO_AM11,Moon,Zubra,255,205,460,0.55,0.45
MO_AM12,Moon,Sarfa,274,201,475,0.58,0.42
MO_AM13,Moon,Auwa,283,192,475,0.6,0.4
MO_AM14,Moon,Simak,267,191,458,0.58,0.42
MO_AM15,Moon,Gafr,262,203,465,0.56,0.44
MO_AM16,Moon,Zubana,254,202,456,0.56,0.44
MO_AM17,Moon,Iklik,261,196,457,0.57,0.43
MO_AM18,Moon,Qualb,264,212,476,0.55,0.45
MO_AM19,Moon,Saula,251,208,459,0.55,0.45
MO_AM20,Moon,Na'a'im,244,222,466,0.52,0.48
MO_AM21,Moon,Balda,254,209,463,0.55,0.45
MO_AM22,Moon,Dabih,247,225,472,0.52,0.48
MO_AM23,Moon,Bula,260,209,469,0.55,0.45
MO_AM24,Moon,Su'ud,270,205,475,0.57,0.43
MO_AM25,Moon,Ahbija,280,189,469,0.6,0.4
MO_AM26,Moon,Muqaddam,280,196,476,0.59,0.41
MO_AM27,Moon,Mu'ahhar,262,207,469,0.56,0.44
MO_AM28,Moon,Risa,251,218,469,0.54,0.46
NE_AM19,Neptune,Saula,204,152,356,0.57,0.43
NE_AM20,Neptune,Na'a'im,820,690,1510,0.54,0.46
NE_AM21,Neptune,Balda,904,606,1510,0.6,0.4
NE_AM22,Neptune,Dabih,855,650,1505,0.57,0.43
NE_AM23,Neptune,Bula,876,627,1503,0.58,0.42
NE_AM24,Neptune,Su'ud,793,658,1451,0.55,0.45
NE_AM25,Neptune,Ahbija,754,676,1430,0.53,0.47
NE_AM26,Neptune,Muqaddam,797,688,1485,0.54,0.46
NE_AM27,Neptune,Mu'ahhar,880,608,1488,0.59,0.41
NE_AM28,Neptune,Risa,475,390,865,0.55,0.45
NN_AM01,NNode,Saratan,175,159,334,0.52,0.48
NN_AM02,NNode,Butain,175,161,336,0.52,0.48
NN_AM03,NNode,Turaija,215,122,337,0.64,0.36
NN_AM04,NNode,Dabaran,266,227,493,0.54,0.46
NN_AM05,NNode,Haq'a,275,231,506,0.54,0.46
NN_AM06,NNode,Han'a,255,252,507,0.5,0.5
NN_AM07,NNode,Dira,273,225,498,0.55,0.45
NN_AM08,NNode,Natra,288,212,500,0.58,0.42
NN_AM09,NNode,Tarf(a),236,266,502,0.47,0.53
NN_AM10,NNode,Gabha,293,211,504,0.58,0.42
NN_AM11,NNode,Zubra,298,204,502,0.59,0.41
NN_AM12,NNode,Sarfa,317,186,503,0.63,0.37
NN_AM13,NNode,Auwa,309,194,503,0.61,0.39
NN_AM14,NNode,Simak,289,214,503,0.57,0.43
NN_AM15,NNode,Gafr,310,193,503,0.62,0.38
NN_AM16,NNode,Zubana,297,207,504,0.59,0.41
NN_AM17,NNode,Iklik,296,206,502,0.59,0.41
NN_AM18,NNode,Qualb,303,200,503,0.6,0.4
NN_AM19,NNode,Saula,269,235,504,0.53,0.47
NN_AM20,NNode,Na'a'im,274,228,502,0.55,0.45
NN_AM21,NNode,Balda,263,243,506,0.52,0.48
NN_AM22,NNode,Dabih,271,233,504,0.54,0.46
NN_AM23,NNode,Bula,271,228,499,0.54,0.46
NN_AM24,NNode,Su'ud,292,214,506,0.58,0.42
NN_AM25,NNode,Ahbija,255,248,503,0.51,0.49
NN_AM26,NNode,Muqaddam,199,168,367,0.54,0.46
NN_AM27,NNode,Mu'ahhar,187,150,337,0.55,0.45
NN_AM28,NNode,Risa,207,128,335,0.62,0.38
PA_AM01,Pallas,Saratan,343,277,620,0.55,0.45
PA_AM02,Pallas,Butain,299,187,486,0.62,0.38
PA_AM03,Pallas,Turaija,289,194,483,0.6,0.4
PA_AM04,Pallas,Dabaran,238,166,404,0.59,0.41
PA_AM05,Pallas,Haq'a,197,144,341,0.58,0.42
PA_AM06,Pallas,Han'a,153,137,290,0.53,0.47
PA_AM07,Pallas,Dira,166,124,290,0.57,0.43
PA_AM08,Pallas,Natra,157,104,261,0.6,0.4
PA_AM09,Pallas,Tarf(a),126,114,240,0.52,0.48
PA_AM10,Pallas,Gabha,152,122,274,0.55,0.45
PA_AM11,Pallas,Zubra,179,127,306,0.58,0.42
PA_AM12,Pallas,Sarfa,187,155,342,0.55,0.45
PA_AM13,Pallas,Auwa,205,155,360,0.57,0.43
PA_AM14,Pallas,Simak,202,144,346,0.58,0.42
PA_AM15,Pallas,Gafr,227,211,438,0.52,0.48
PA_AM16,Pallas,Zubana,212,219,431,0.49,0.51
PA_AM17,Pallas,Iklik,286,215,501,0.57,0.43
PA_AM18,Pallas,Qualb,262,200,462,0.57,0.43
PA_AM19,Pallas,Saula,234,180,414,0.57,0.43
PA_AM20,Pallas,Na'a'im,268,214,482,0.56,0.44
PA_AM21,Pallas,Balda,289,201,490,0.59,0.41
PA_AM22,Pallas,Dabih,302,223,525,0.58,0.42
PA_AM23,Pallas,Bula,362,284,646,0.56,0.44
PA_AM24,Pallas,Su'ud,358,326,684,0.52,0.48
PA_AM25,Pallas,Ahbija,404,317,721,0.56,0.44
PA_AM26,Pallas,Muqaddam,402,313,715,0.56,0.44
PA_AM27,Pallas,Mu'ahhar,426,310,736,0.58,0.42
PA_AM28,Pallas,Risa,433,382,815,0.53,0.47
PH_AM01,Pholus,Saratan,354,231,585,0.61,0.39
PH_AM02,Pholus,Butain,228,227,455,0.5,0.5
PH_AM03,Pholus,Turaija,225,147,372,0.6,0.4
PH_AM04,Pholus,Dabaran,153,117,270,0.57,0.43
PH_AM05,Pholus,Haq'a,153,107,260,0.59,0.41
PH_AM06,Pholus,Han'a,154,100,254,0.61,0.39
PH_AM07,Pholus,Dira,144,104,248,0.58,0.42
PH_AM08,Pholus,Natra,84,72,156,0.54,0.46
PH_AM09,Pholus,Tarf(a),80,75,155,0.52,0.48
PH_AM10,Pholus,Gabha,124,120,244,0.51,0.49
PH_AM11,Pholus,Zubra,146,102,248,0.59,0.41
PH_AM12,Pholus,Sarfa,125,94,219,0.57,0.43
PH_AM13,Pholus,Auwa,145,83,228,0.64,0.36
PH_AM14,Pholus,Simak,157,119,276,0.57,0.43
PH_AM15,Pholus,Gafr,197,134,331,0.6,0.4
PH_AM16,Pholus,Zubana,209,162,371,0.56,0.44
PH_AM17,Pholus,Iklik,268,224,492,0.54,0.46
PH_AM18,Pholus,Qualb,313,287,600,0.52,0.48
PH_AM19,Pholus,Saula,496,437,933,0.53,0.47
PH_AM20,Pholus,Na'a'im,619,566,1185,0.52,0.48
PH_AM21,Pholus,Balda,991,723,1714,0.58,0.42
PH_AM22,Pholus,Dabih,603,475,1078,0.56,0.44
PH_AM26,Pholus,Muqaddam,268,206,474,0.57,0.43
PH_AM27,Pholus,Mu'ahhar,624,537,1161,0.54,0.46
PH_AM28,Pholus,Risa,498,296,794,0.63,0.37
PL_AM14,Pluto,Simak,137,100,237,0.58,0.42
PL_AM15,Pluto,Gafr,702,617,1319,0.53,0.47
PL_AM16,Pluto,Zubana,796,487,1283,0.62,0.38
PL_AM17,Pluto,Iklik,712,549,1261,0.56,0.44
PL_AM18,Pluto,Qualb,711,555,1266,0.56,0.44
PL_AM19,Pluto,Saula,763,521,1284,0.59,0.41
PL_AM20,Pluto,Na'a'im,699,623,1322,0.53,0.47
PL_AM21,Pluto,Balda,768,704,1472,0.52,0.48
PL_AM22,Pluto,Dabih,867,680,1547,0.56,0.44
PL_AM23,Pluto,Bula,1013,729,1742,0.58,0.42
PL_AM24,Pluto,Su'ud,190,180,370,0.51,0.49
SA_AM01,Saturn,Saratan,145,117,262,0.55,0.45
SA_AM02,Saturn,Butain,160,101,261,0.61,0.39
SA_AM03,Saturn,Turaija,148,110,258,0.57,0.43
SA_AM04,Saturn,Dabaran,177,123,300,0.59,0.41
SA_AM05,Saturn,Haq'a,245,196,441,0.56,0.44
SA_AM06,Saturn,Han'a,230,260,490,0.47,0.53
SA_AM07,Saturn,Dira,251,234,485,0.52,0.48
SA_AM08,Saturn,Natra,239,212,451,0.53,0.47
SA_AM09,Saturn,Tarf(a),225,212,437,0.51,0.49
SA_AM10,Saturn,Gabha,264,232,496,0.53,0.47
SA_AM11,Saturn,Zubra,286,210,496,0.58,0.42
SA_AM12,Saturn,Sarfa,306,200,506,0.6,0.4
SA_AM13,Saturn,Auwa,273,239,512,0.53,0.47
SA_AM14,Saturn,Simak,314,208,522,0.6,0.4
SA_AM15,Saturn,Gafr,309,220,529,0.58,0.42
SA_AM16,Saturn,Zubana,275,265,540,0.51,0.49
SA_AM17,Saturn,Iklik,330,216,546,0.6,0.4
SA_AM18,Saturn,Qualb,283,268,551,0.51,0.49
SA_AM19,Saturn,Saula,353,265,618,0.57,0.43
SA_AM20,Saturn,Na'a'im,359,246,605,0.59,0.41
SA_AM21,Saturn,Balda,336,230,566,0.59,0.41
SA_AM22,Saturn,Dabih,342,226,568,0.6,0.4
SA_AM23,Saturn,Bula,336,281,617,0.54,0.46
SA_AM24,Saturn,Su'ud,346,225,571,0.61,0.39
SA_AM25,Saturn,Ahbija,295,264,559,0.53,0.47
SA_AM26,Saturn,Muqaddam,220,169,389,0.57,0.43
SA_AM27,Saturn,Mu'ahhar,149,116,265,0.56,0.44
SA_AM28,Saturn,Risa,162,100,262,0.62,0.38
SN_AM01,SNode,Saratan,310,193,503,0.62,0.38
SN_AM02,SNode,Butain,297,207,504,0.59,0.41
SN_AM03,SNode,Turaija,296,206,502,0.59,0.41
SN_AM04,SNode,Dabaran,303,200,503,0.6,0.4
SN_AM05,SNode,Haq'a,269,235,504,0.53,0.47
SN_AM06,SNode,Han'a,280,230,510,0.55,0.45
SN_AM07,SNode,Dira,257,241,498,0.52,0.48
SN_AM08,SNode,Natra,271,233,504,0.54,0.46
SN_AM09,SNode,Tarf(a),271,227,498,0.54,0.46
SN_AM10,SNode,Gabha,292,215,507,0.58,0.42
SN_AM11,SNode,Zubra,255,248,503,0.51,0.49
SN_AM12,SNode,Sarfa,199,168,367,0.54,0.46
SN_AM13,SNode,Auwa,187,150,337,0.55,0.45
SN_AM14,SNode,Simak,207,128,335,0.62,0.38
SN_AM15,SNode,Gafr,175,159,334,0.52,0.48
SN_AM16,SNode,Zubana,175,161,336,0.52,0.48
SN_AM17,SNode,Iklik,215,122,337,0.64,0.36
SN_AM18,SNode,Qualb,266,227,493,0.54,0.46
SN_AM19,SNode,Saula,275,231,506,0.54,0.46
SN_AM20,SNode,Na'a'im,251,251,502,0.5,0.5
SN_AM21,SNode,Balda,277,226,503,0.55,0.45
SN_AM22,SNode,Dabih,288,212,500,0.58,0.42
SN_AM23,SNode,Bula,237,266,503,0.47,0.53
SN_AM24,SNode,Su'ud,292,211,503,0.58,0.42
SN_AM25,SNode,Ahbija,298,204,502,0.59,0.41
SN_AM26,SNode,Muqaddam,317,186,503,0.63,0.37
SN_AM27,SNode,Mu'ahhar,309,194,503,0.61,0.39
SN_AM28,SNode,Risa,289,214,503,0.57,0.43
SU_AM01,Sun,Saratan,247,218,465,0.53,0.47
SU_AM02,Sun,Butain,262,203,465,0.56,0.44
SU_AM03,Sun,Turaija,275,203,478,0.58,0.42
SU_AM04,Sun,Dabaran,274,218,492,0.56,0.44
SU_AM05,Sun,Haq'a,268,223,491,0.55,0.45
SU_AM06,Sun,Han'a,276,181,457,0.6,0.4
SU_AM07,Sun,Dira,265,229,494,0.54,0.46
SU_AM08,Sun,Natra,254,196,450,0.56,0.44
SU_AM09,Sun,Tarf(a),294,201,495,0.59,0.41
SU_AM10,Sun,Gabha,253,248,501,0.5,0.5
SU_AM11,Sun,Zubra,261,237,498,0.52,0.48
SU_AM12,Sun,Sarfa,284,214,498,0.57,0.43
SU_AM13,Sun,Auwa,253,188,441,0.57,0.43
SU_AM14,Sun,Simak,256,230,486,0.53,0.47
SU_AM15,Sun,Gafr,255,228,483,0.53,0.47
SU_AM16,Sun,Zubana,264,218,482,0.55,0.45
SU_AM17,Sun,Iklik,260,218,478,0.54,0.46
SU_AM18,Sun,Qualb,287,185,472,0.61,0.39
SU_AM19,Sun,Saula,257,179,436,0.59,0.41
SU_AM20,Sun,Na'a'im,260,197,457,0.57,0.43
SU_AM21,Sun,Balda,238,230,468,0.51,0.49
SU_AM22,Sun,Dabih,239,134,373,0.64,0.36
SU_AM23,Sun,Bula,272,189,461,0.59,0.41
SU_AM24,Sun,Su'ud,242,203,445,0.54,0.46
SU_AM25,Sun,Ahbija,271,191,462,0.59,0.41
SU_AM26,Sun,Muqaddam,245,176,421,0.58,0.42
SU_AM27,Sun,Mu'ahhar,274,203,477,0.57,0.43
SU_AM28,Sun,Risa,272,205,477,0.57,0.43
UR_AM01,Uranus,Saratan,472,390,862,0.55,0.45
UR_AM02,Uranus,Butain,481,329,810,0.59,0.41
UR_AM03,Uranus,Turaija,459,337,796,0.58,0.42
UR_AM04,Uranus,Dabaran,310,262,572,0.54,0.46
UR_AM15,Uranus,Gafr,86,56,142,0.61,0.39
UR_AM16,Uranus,Zubana,341,322,663,0.51,0.49
UR_AM17,Uranus,Iklik,392,325,717,0.55,0.45
UR_AM18,Uranus,Qualb,445,249,694,0.64,0.36
UR_AM19,Uranus,Saula,423,297,720,0.59,0.41
UR_AM20,Uranus,Na'a'im,400,338,738,0.54,0.46
UR_AM21,Uranus,Balda,436,320,756,0.58,0.42
UR_AM22,Uranus,Dabih,451,321,772,0.58,0.42
UR_AM23,Uranus,Bula,447,336,783,0.57,0.43
UR_AM24,Uranus,Su'ud,466,339,805,0.58,0.42
UR_AM25,Uranus,Ahbija,479,366,845,0.57,0.43
UR_AM26,Uranus,Muqaddam,420,387,807,0.52,0.48
UR_AM27,Uranus,Mu'ahhar,410,394,804,0.51,0.49
UR_AM28,Uranus,Risa,440,377,817,0.54,0.46
VE_AM01,Venus,Saratan,342,252,594,0.58,0.42
VE_AM02,Venus,Butain,282,262,544,0.52,0.48
VE_AM03,Venus,Turaija,229,175,404,0.57,0.43
VE_AM04,Venus,Dabaran,218,180,398,0.55,0.45
VE_AM05,Venus,Haq'a,235,164,399,0.59,0.41
VE_AM06,Venus,Han'a,335,230,565,0.59,0.41
VE_AM07,Venus,Dira,364,281,645,0.56,0.44
VE_AM08,Venus,Natra,251,205,456,0.55,0.45
VE_AM09,Venus,Tarf(a),220,176,396,0.56,0.44
VE_AM10,Venus,Gabha,206,193,399,0.52,0.48
VE_AM11,Venus,Zubra,275,204,479,0.57,0.43
VE_AM12,Venus,Sarfa,361,268,629,0.57,0.43
VE_AM13,Venus,Auwa,258,229,487,0.53,0.47
VE_AM14,Venus,Simak,206,198,404,0.51,0.49
VE_AM15,Venus,Gafr,218,178,396,0.55,0.45
VE_AM16,Venus,Zubana,242,160,402,0.6,0.4
VE_AM17,Venus,Iklik,313,247,560,0.56,0.44
VE_AM18,Venus,Qualb,319,263,582,0.55,0.45
VE_AM19,Venus,Saula,246,156,402,0.61,0.39
VE_AM20,Venus,Na'a'im,219,159,378,0.58,0.42
VE_AM21,Venus,Balda,204,181,385,0.53,0.47
VE_AM22,Venus,Dabih,235,175,410,0.57,0.43
VE_AM23,Venus,Bula,302,263,565,0.53,0.47
VE_AM24,Venus,Su'ud,334,269,603,0.55,0.45
VE_AM25,Venus,Ahbija,241,166,407,0.59,0.41
VE_AM26,Venus,Muqaddam,232,170,402,0.58,0.42
VE_AM27,Venus,Mu'ahhar,225,157,382,0.59,0.41
VE_AM28,Venus,Risa,246,184,430,0.57,0.43
VS_AM01,Vesta,Saratan,285,219,504,0.57,0.43
VS_AM02,Vesta,Butain,236,204,440,0.54,0.46
VS_AM03,Vesta,Turaija,291,199,490,0.59,0.41
VS_AM04,Vesta,Dabaran,322,272,594,0.54,0.46
VS_AM05,Vesta,Haq'a,275,288,563,0.49,0.51
VS_AM06,Vesta,Han'a,324,283,607,0.53,0.47
VS_AM07,Vesta,Dira,294,233,527,0.56,0.44
VS_AM08,Vesta,Natra,267,221,488,0.55,0.45
VS_AM09,Vesta,Tarf(a),321,250,571,0.56,0.44
VS_AM10,Vesta,Gabha,315,210,525,0.6,0.4
VS_AM11,Vesta,Zubra,228,171,399,0.57,0.43
VS_AM12,Vesta,Sarfa,296,191,487,0.61,0.39
VS_AM13,Vesta,Auwa,288,236,524,0.55,0.45
VS_AM14,Vesta,Simak,236,190,426,0.55,0.45
VS_AM15,Vesta,Gafr,228,222,450,0.51,0.49
VS_AM16,Vesta,Zubana,248,191,439,0.56,0.44
VS_AM17,Vesta,Iklik,227,168,395,0.57,0.43
VS_AM18,Vesta,Qualb,199,137,336,0.59,0.41
VS_AM19,Vesta,Saula,198,128,326,0.61,0.39
VS_AM20,Vesta,Na'a'im,267,161,428,0.62,0.38
VS_AM21,Vesta,Balda,242,165,407,0.59,0.41
