PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
ME_Z03_GEM,Mercury,Gemini,46,31,77,0.6,0.4
ME_Z04_CAN,Mercury,Cancer,68,77,145,0.47,0.53
ME_Z05_LEO,Mercury,Leo,80,79,159,0.5,0.5
ME_Z06_VIR,Mercury,Virgo,80,93,173,0.46,0.54
ME_Z07_LIB,Mercury,Libra,39,67,106,0.37,0.63
ME_Z08_SCO,Mercury,Scorpio,80,107,187,0.43,0.57
ME_Z09_SAG,Mercury,Sagittarius,94,95,189,0.5,0.5
ME_Z10_CAP,Mercury,Capricorn,73,62,135,0.54,0.46
ME_Z11_AQU,Mercury,Aquarius,73,76,149,0.49,0.51
ME_Z12_PIS,Mercury,Pisces,97,77,174,0.56,0.44
MO_Z01_ARI,Moon,Aries,72,81,153,0.47,0.53
MO_Z02_TAU,Moon,Taurus,75,73,148,0.51,0.49
MO_Z03_GEM,Moon,Gemini,71,71,142,0.5,0.5
MO_Z04_CAN,Moon,Cancer,62,78,140,0.44,0.56
MO_Z05_LEO,Moon,Leo,61,76,137,0.45,0.55
MO_Z06_VIR,Moon,Virgo,73,66,139,0.53,0.47
MO_Z07_LIB,Moon,Libra,69,73,142,0.49,0.51
MO_Z08_SCO,Moon,Scorpio,71,75,146,0.49,0.51
MO_Z09_SAG,Moon,Sagittarius,73,75,148,0.49,0.51
MO_Z10_CAP,Moon,Capricorn,86,69,155,0.55,0.45
MO_Z11_AQU,Moon,Aquarius,78,76,154,0.51,0.49
MO_Z12_PIS,Moon,Pisces,83,69,152,0.55,0.45
NE_Z12_PIS,Neptune,Pisces,874,882,1756,0.5,0.5
NN_Z03_GEM,NNode,Gemini,177,171,348,0.51,0.49
NN_Z04_CAN,NNode,Cancer,291,275,566,0.51,0.49
NN_Z05_LEO,NNode,Leo,283,283,566,0.5,0.5
NN_Z06_VIR,NNode,Virgo,123,153,276,0.45,0.55
PA_Z01_ARI,Pallas,Aries,89,65,154,0.58,0.42
PA_Z02_TAU,Pallas,Taurus,92,119,211,0.44,0.56
PA_Z03_GEM,Pallas,Gemini,28,24,52,0.54,0.46
PA_Z04_CAN,Pallas,Cancer,29,22,51,0.57,0.43
PA_Z05_LEO,Pallas,Leo,30,25,55,0.55,0.45
PA_Z06_VIR,Pallas,Virgo,30,32,62,0.48,0.52
PA_Z07_LIB,Pallas,Libra,149,145,294,0.51,0.49
PA_Z08_SCO,Pallas,Scorpio,32,42,74,0.43,0.57
PA_Z09_SAG,Pallas,Sagittarius,35,36,71,0.49,0.51
PA_Z10_CAP,Pallas,Capricorn,140,147,287,0.49,0.51
PA_Z11_AQU,Pallas,Aquarius,117,143,260,0.45,0.55
PA_Z12_PIS,Pallas,Pisces,103,82,185,0.56,0.44
PH_Z09_SAG,Pholus,Sagittarius,386,421,807,0.48,0.52
PH_Z10_CAP,Pholus,Capricorn,488,461,949,0.51,0.49
PL_Z10_CAP,Pluto,Capricorn,874,882,1756,0.5,0.5
SA_Z09_SAG,Saturn,Sagittarius,249,263,512,0.49,0.51
SA_Z10_CAP,Saturn,Capricorn,483,506,989,0.49,0.51
SA_Z11_AQU,Saturn,Aquarius,142,113,255,0.56,0.44
SN_Z09_SAG,SNode,Sagittarius,177,171,348,0.51,0.49
SN_Z10_CAP,SNode,Capricorn,291,275,566,0.51,0.49
SN_Z11_AQU,SNode,Aquarius,283,283,566,0.5,0.5
SN_Z12_PIS,SNode,Pisces,123,153,276,0.45,0.55
SU_Z01_ARI,Sun,Aries,83,68,151,0.55,0.45
SU_Z02_TAU,Sun,Taurus,90,65,155,0.58,0.42
SU_Z03_GEM,Sun,Gemini,72,54,126,0.57,0.43
SU_Z04_CAN,Sun,Cancer,57,69,126,0.45,0.55
SU_Z05_LEO,Sun,Leo,73,79,152,0.48,0.52
SU_Z06_VIR,Sun,Virgo,72,83,155,0.46,0.54
SU_Z07_LIB,Sun,Libra,62,86,148,0.42,0.58
SU_Z08_SCO,Sun,Scorpio,63,87,150,0.42,0.58
SU_Z09_SAG,Sun,Sagittarius,79,69,148,0.53,0.47
SU_Z10_CAP,Sun,Capricorn,73,74,147,0.5,0.5
SU_Z11_AQU,Sun,Aquarius,78,70,148,0.53,0.47
SU_Z12_PIS,Sun,Pisces,72,78,150,0.48,0.52
UR_Z01_ARI,Uranus,Aries,365,413,778,0.47,0.53
UR_Z02_TAU,Uranus,Taurus,509,469,978,0.52,0.48
VE_Z01_ARI,Venus,Aries,104,94,198,0.53,0.47
VE_Z02_TAU,Venus,Taurus,71,60,131,0.54,0.46
VE_Z03_GEM,Venus,Gemini,103,110,213,0.48,0.52
VE_Z04_CAN,Venus,Cancer,53,53,106,0.5,0.5
VE_Z05_LEO,Venus,Leo,61,51,112,0.54,0.46
VE_Z06_VIR,Venus,Virgo,57,66,123,0.46,0.54
VE_Z07_LIB,Venus,Libra,70,92,162,0.43,0.57
VE_Z08_SCO,Venus,Scorpio,87,98,185,0.47,0.53
VE_Z09_SAG,Venus,Sagittarius,54,70,124,0.44,0.56
VE_Z10_CAP,Venus,Capricorn,58,66,124,0.47,0.53
VE_Z11_AQU,Venus,Aquarius,71,52,123,0.58,0.42
VE_Z12_PIS,Venus,Pisces,85,70,155,0.55,0.45
VS_Z01_ARI,Vesta,Aries,38,29,67,0.57,0.43
VS_Z02_TAU,Vesta,Taurus,138,148,286,0.48,0.52
VS_Z03_GEM,Vesta,Gemini,46,27,73,0.63,0.37
VS_Z04_CAN,Vesta,Cancer,121,146,267,0.45,0.55
VS_Z05_LEO,Vesta,Leo,105,122,227,0.46,0.54
VS_Z06_VIR,Vesta,Virgo,145,129,274,0.53,0.47
VS_Z07_LIB,Vesta,Libra,31,28,59,0.53,0.47
VS_Z08_SCO,Vesta,Scorpio,36,24,60,0.6,0.4
VS_Z09_SAG,Vesta,Sagittarius,81,93,174,0.47,0.53
VS_Z10_CAP,Vesta,Capricorn,67,79,146,0.46,0.54
VS_Z11_AQU,Vesta,Aquarius,29,33,62,0.47,0.53
VS_Z12_PIS,Vesta,Pisces,37,24,61,0.61,0.39
