PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MO_UR_a135,1,139,0,0.045,-0.001,-0.001,0.029,-0.141,0.188,0.329,0.564,3.163,0.004
ME_PL_a36,1,68,-0.007,0.061,-0.001,-0.001,0.039,-0.203,0.103,0.306,-1.216,2.119,0.007
MO_NE_a180,1,71,-0.008,0.045,-0.006,-0.006,0.031,-0.141,0.124,0.265,-0.303,1.697,0.005
ME_JN_a36,1,55,-0.005,0.059,0.005,-0.002,0.032,-0.207,0.126,0.333,-0.827,2.224,0.008
ME_NE_a90,1,71,-0.007,0.063,-0.005,-0.006,0.05,-0.194,0.229,0.422,0.285,2.698,0.007
ME_CH_a103,1,42,0.008,0.067,0.011,0.009,0.046,-0.194,0.212,0.406,-0.035,2.262,0.01
MO_MA_a30,1,138,-0.002,0.042,-0.002,-0.002,0.022,-0.135,0.149,0.284,0.105,2.331,0.004
MO_SA_a103,1,140,0.001,0.044,0.003,0.002,0.033,-0.145,0.163,0.308,-0.147,2.157,0.004
MO_VS_a45,1,139,-0.001,0.047,0.002,-0.001,0.033,-0.207,0.177,0.384,-0.186,5,0.004
JN_NN_a150,1,39,0.006,0.052,0.001,0.006,0.037,-0.124,0.126,0.251,0.103,0.406,0.008
JN_SN_a30,1,39,0.006,0.052,0.001,0.006,0.037,-0.124,0.126,0.251,0.103,0.406,0.008
MO_PH_a103,1,140,-0.008,0.041,-0.008,-0.008,0.034,-0.135,0.149,0.284,0.344,1.932,0.003
MO_CE_a30,1,143,-0.007,0.039,-0.005,-0.006,0.032,-0.141,0.118,0.259,-0.069,1.173,0.003
MO_PA_a135,1,139,0.006,0.041,0.007,0.007,0.025,-0.147,0.163,0.31,0.029,3.224,0.003
MA_PH_a72,1,38,-0.016,0.046,-0.005,-0.013,0.025,-0.127,0.099,0.227,-0.461,0.774,0.007
MO_JN_a120,1,140,0,0.045,0.002,0.002,0.031,-0.221,0.197,0.419,-0.698,7.218,0.004
MO_PL_a120,1,142,-0.004,0.048,-0.002,-0.003,0.029,-0.135,0.194,0.329,0.346,3.466,0.004
MO_NN_a30,1,142,-0.008,0.042,-0.005,-0.006,0.03,-0.147,0.149,0.296,-0.353,2.599,0.004
MO_SN_a150,1,142,-0.008,0.042,-0.005,-0.006,0.03,-0.147,0.149,0.296,-0.353,2.599,0.004
MO_UR_a144,1,140,-0.005,0.044,-0.003,-0.003,0.028,-0.139,0.194,0.333,0.224,3.842,0.004
MO_CE_a36,1,143,-0.001,0.059,-0.003,-0.005,0.032,-0.124,0.484,0.608,4.08,31.031,0.005
MO_SU_a60,1,137,0.004,0.058,0,0.001,0.028,-0.129,0.484,0.612,4.03,31.699,0.005
MO_JU_a45,1,140,0,0.039,-0.002,-0.001,0.029,-0.124,0.157,0.282,0.687,3.828,0.003
MO_VE_a45,1,130,0,0.055,-0.003,-0.003,0.031,-0.194,0.392,0.586,2.728,20.098,0.005
MO_VS_a36,1,139,0,0.041,-0.002,-0.001,0.026,-0.135,0.177,0.312,0.535,4.372,0.003
VS_CH_a144,1,25,0.005,0.038,0.003,0.006,0.018,-0.124,0.099,0.224,-0.87,4.117,0.008
MO_CH_a180,1,69,0.001,0.05,0.005,0,0.028,-0.124,0.194,0.318,0.579,2.72,0.006
MO_PA_a144,1,139,0.005,0.042,0.006,0.005,0.024,-0.147,0.188,0.335,-0.013,4.064,0.004
MO_NN_a36,1,143,-0.006,0.041,-0.004,-0.006,0.03,-0.147,0.149,0.296,-0.063,2.54,0.003
MO_SN_a144,1,143,-0.006,0.041,-0.004,-0.006,0.03,-0.147,0.149,0.296,-0.063,2.54,0.003
MO_UR_a150,1,141,-0.002,0.046,0,-0.002,0.03,-0.139,0.194,0.333,0.229,2.648,0.004
MO_SA_a90,1,142,0.004,0.053,0.004,0.003,0.034,-0.203,0.25,0.453,0.84,6.466,0.004
VE_CH_a135,1,39,0.011,0.044,0.008,0.01,0.03,-0.124,0.112,0.237,-0.122,0.987,0.007
MO_PH_a90,1,139,0,0.053,0,-0.001,0.032,-0.127,0.25,0.377,1.175,5.22,0.005
MO_VS_a30,1,140,0.002,0.042,0.002,0.003,0.026,-0.135,0.212,0.347,0.498,5.454,0.004
MO_ME_a72,1,133,0.001,0.058,-0.003,-0.002,0.031,-0.129,0.484,0.612,4.183,33.806,0.005
MO_CE_a45,1,141,0.006,0.06,0.002,0.001,0.029,-0.124,0.484,0.608,3.676,26.268,0.005
ME_JU_a36,1,59,-0.005,0.055,-0.003,-0.003,0.033,-0.203,0.13,0.333,-0.855,3.373,0.007
MO_JU_a36,1,138,0.001,0.043,0,0.001,0.03,-0.172,0.237,0.409,0.712,7.331,0.004
MO_PA_a150,1,138,0.001,0.043,0.002,0.001,0.027,-0.221,0.188,0.409,-0.52,6.947,0.004
MO_VE_a36,1,135,0.007,0.051,0.004,0.004,0.032,-0.139,0.237,0.376,1.038,4.256,0.004
VS_PA_a180,1,48,0.007,0.037,0.001,0.004,0.035,-0.053,0.119,0.171,0.972,0.815,0.005
JU_CH_a135,1,71,0.004,0.053,0.005,0.001,0.03,-0.102,0.25,0.352,1.386,5.39,0.006
MO_NN_a45,1,140,-0.001,0.04,-0.001,-0.003,0.026,-0.082,0.212,0.294,1.554,6.137,0.003
MO_PL_a103,1,141,0.003,0.045,0.005,0.003,0.032,-0.12,0.177,0.297,0.174,1.686,0.004
MO_SN_a135,1,140,-0.001,0.04,-0.001,-0.003,0.026,-0.082,0.212,0.294,1.554,6.137,0.003
MO_JN_a103,1,141,0.002,0.039,0,0,0.028,-0.114,0.134,0.248,0.502,1.942,0.003
ME_VS_a45,1,40,0.008,0.044,0.007,0.006,0.038,-0.11,0.109,0.218,0.093,0.357,0.007
MO_JU_a30,1,141,0.003,0.046,0.002,0.001,0.032,-0.172,0.237,0.409,0.812,5.134,0.004
MO_SU_a45,1,135,0,0.054,-0.003,-0.001,0.029,-0.194,0.392,0.586,2.391,20.05,0.005
MO_VE_a30,1,136,0.009,0.046,0.006,0.006,0.025,-0.135,0.237,0.372,1.351,5.996,0.004
MO_NE_a150,1,140,0.002,0.043,0.003,0.003,0.031,-0.221,0.174,0.395,-0.581,5.774,0.004
MO_ME_a60,1,138,0.001,0.048,0.001,0.001,0.03,-0.221,0.188,0.409,-0.458,5.908,0.004
ME_CE_a120,1,112,0.001,0.037,-0.001,0.001,0.026,-0.135,0.153,0.288,0.171,3.607,0.003
ME_MA_a60,1,48,0.008,0.08,0.006,0.004,0.028,-0.172,0.392,0.564,2.012,9.491,0.012
MO_CE_a60,1,139,0.007,0.058,0.002,0.002,0.025,-0.105,0.364,0.469,2.375,11.391,0.005
MO_MA_a0,1,70,-0.002,0.048,-0.005,-0.003,0.027,-0.135,0.188,0.323,0.843,4.355,0.006
MO_SA_a72,1,141,-0.011,0.044,-0.008,-0.009,0.034,-0.184,0.097,0.281,-0.809,2.839,0.004
NN_PL_a150,1,116,0.009,0.049,0.002,0.005,0.022,-0.194,0.25,0.443,0.852,6.513,0.005
SN_PL_a30,1,116,0.009,0.049,0.002,0.005,0.022,-0.194,0.25,0.443,0.852,6.513,0.005
SU_CH_a120,1,45,-0.009,0.036,-0.003,-0.004,0.02,-0.145,0.046,0.191,-1.751,3.639,0.005
VE_SA_a45,1,45,-0.013,0.041,0.001,-0.009,0.023,-0.141,0.048,0.189,-1.257,1.513,0.006
VS_NN_a72,1,78,0.011,0.06,-0.002,0.002,0.034,-0.103,0.276,0.379,2.073,5.656,0.007
MO_PH_a72,1,139,0.017,0.065,0.007,0.01,0.033,-0.172,0.484,0.656,3.091,19.059,0.006
VE_NE_a120,1,40,-0.001,0.049,0.007,0.005,0.027,-0.162,0.079,0.241,-1.325,2.531,0.008
MO_SU_a36,1,134,0.005,0.048,0.002,0.003,0.026,-0.126,0.183,0.31,0.71,2.081,0.004
MO_NE_a144,1,139,0,0.047,0.001,-0.001,0.027,-0.203,0.178,0.381,0.181,5.73,0.004
MO_PL_a90,1,142,-0.003,0.05,-0.002,-0.002,0.031,-0.203,0.178,0.381,-0.244,4.064,0.004
ME_PA_a135,1,20,0.009,0.031,0.006,0.009,0.024,-0.049,0.067,0.117,0.219,-0.814,0.007
MO_JN_a90,1,139,0.009,0.061,0.004,0.005,0.026,-0.103,0.484,0.587,3.765,25.959,0.005
MO_NN_a60,1,141,0.001,0.049,-0.005,-0.001,0.033,-0.172,0.197,0.37,0.487,2.466,0.004
MO_SN_a120,1,142,0.001,0.049,-0.005,-0.001,0.033,-0.172,0.197,0.37,0.494,2.503,0.004
MO_SU_a30,1,135,0.005,0.045,0.002,0.001,0.024,-0.091,0.177,0.268,1.221,2.952,0.004
MO_CH_a150,1,137,-0.004,0.047,-0.005,-0.004,0.031,-0.203,0.178,0.381,-0.134,4.399,0.004
MO_UR_a180,1,70,-0.002,0.056,-0.004,-0.002,0.032,-0.203,0.178,0.381,-0.167,3.691,0.007
MO_CE_a72,1,138,-0.004,0.048,-0.003,-0.004,0.029,-0.172,0.257,0.429,0.95,7.325,0.004
MO_NE_a135,1,139,-0.002,0.045,-0.004,-0.003,0.029,-0.203,0.178,0.381,0.079,4.736,0.004
MO_PH_a60,1,140,0.006,0.052,0.001,0.002,0.03,-0.203,0.364,0.567,2.39,17.394,0.004
MO_SA_a60,1,141,-0.008,0.041,-0.006,-0.008,0.035,-0.139,0.103,0.242,0.105,0.963,0.003
SU_UR_a150,1,46,-0.016,0.035,-0.01,-0.011,0.026,-0.145,0.035,0.179,-1.95,4.795,0.005
VE_PH_a45,1,47,-0.004,0.04,-0.002,-0.002,0.033,-0.135,0.086,0.221,-0.664,1.447,0.006
MO_ME_a45,1,135,0.006,0.055,0.002,0.002,0.034,-0.126,0.392,0.518,2.727,16.848,0.005
MO_PA_a180,1,70,-0.004,0.045,0.002,-0.001,0.031,-0.135,0.128,0.263,-0.289,1.455,0.005
MO_VS_a0,1,69,0,0.042,-0.003,-0.002,0.03,-0.139,0.188,0.327,1.06,5.814,0.005
MA_PL_a90,1,67,0,0.022,0.002,0.002,0.02,-0.084,0.063,0.147,-0.833,3.1,0.003
MO_CH_a144,1,138,-0.004,0.047,-0.004,-0.005,0.035,-0.184,0.229,0.412,0.486,4.35,0.004
MO_NN_a72,1,139,0.006,0.053,0.005,0.005,0.028,-0.221,0.276,0.497,0.495,7.351,0.004
MA_NE_a144,1,33,-0.003,0.025,0.001,-0.001,0.023,-0.08,0.051,0.131,-0.758,1.179,0.004
SU_SA_a30,1,51,-0.009,0.036,-0.004,-0.007,0.031,-0.105,0.085,0.191,-0.4,0.614,0.005
MO_PL_a72,1,142,-0.003,0.052,-0.006,-0.004,0.036,-0.184,0.25,0.433,1.146,6.223,0.004
MO_SN_a103,1,144,0.006,0.055,0.003,0.003,0.034,-0.221,0.276,0.497,0.872,5.911,0.005
MO_JN_a72,1,140,0.006,0.047,0.002,0.003,0.021,-0.106,0.364,0.469,3.437,23.791,0.004
ME_PL_a30,1,52,0.016,0.049,0.002,0.01,0.04,-0.051,0.166,0.217,1.274,1.304,0.007
MO_CH_a135,1,138,-0.007,0.051,-0.001,-0.005,0.03,-0.221,0.229,0.45,-0.282,5.353,0.004
MO_JU_a0,1,72,0.01,0.061,0.002,0.005,0.026,-0.102,0.364,0.466,2.756,14.105,0.007
MO_ME_a36,1,134,0.002,0.046,0,0.001,0.027,-0.126,0.237,0.363,1.279,5.967,0.004
PH_NE_a72,1,332,0.003,0.056,0,0,0.038,-0.207,0.25,0.457,0.393,2.77,0.003
MO_NE_a120,1,139,-0.002,0.051,-0.001,-0.003,0.029,-0.184,0.229,0.412,0.5,5.264,0.004
MO_SA_a45,1,139,0.005,0.047,0.001,0.004,0.033,-0.194,0.15,0.343,0.175,2.863,0.004
MO_VE_a0,1,65,-0.001,0.045,-0.001,0.001,0.029,-0.168,0.111,0.279,-0.678,2.44,0.006
MO_PH_a45,1,142,0.004,0.055,0.002,0.003,0.033,-0.194,0.257,0.45,0.547,5.48,0.005
MO_CE_a90,1,142,-0.002,0.043,-0.002,-0.003,0.031,-0.184,0.178,0.361,0.193,4.316,0.004
MO_ME_a30,1,133,0.005,0.049,0.001,0.003,0.026,-0.099,0.237,0.336,1.236,4.667,0.004
MO_PL_a60,1,143,0.004,0.052,-0.001,0,0.032,-0.162,0.229,0.391,1.05,3.973,0.004
MO_JN_a60,1,140,0.008,0.048,0.004,0.005,0.035,-0.12,0.257,0.376,1.783,8.193,0.004
MO_NN_a90,1,141,0.007,0.063,-0.001,0.002,0.033,-0.145,0.484,0.628,3.444,23.232,0.005
MO_SN_a90,1,141,0.007,0.063,-0.001,0.002,0.033,-0.145,0.484,0.628,3.444,23.232,0.005
MO_SA_a36,1,142,0.008,0.062,-0.002,0.001,0.027,-0.102,0.484,0.585,3.879,24.305,0.005
MO_PH_a36,1,142,0.004,0.046,0.002,0.005,0.033,-0.168,0.119,0.287,-0.42,2.09,0.004
PA_PH_a120,1,50,0.011,0.074,0.015,0.014,0.043,-0.207,0.25,0.457,-0.134,2.133,0.01
SU_PH_a30,1,48,-0.008,0.044,-0.008,-0.007,0.031,-0.145,0.103,0.248,-0.225,1.438,0.006
CE_PL_a150,1,79,0.005,0.063,0.003,0.003,0.043,-0.194,0.25,0.443,0.463,2.736,0.007
MO_CH_a120,1,139,-0.003,0.041,-0.002,-0.002,0.027,-0.139,0.118,0.257,-0.272,1.484,0.003
VE_CE_a90,1,54,-0.003,0.039,-0.007,-0.006,0.024,-0.084,0.177,0.261,1.866,6.825,0.005
ME_NN_a120,1,136,0,0.045,-0.003,-0.003,0.04,-0.102,0.237,0.338,1.283,5.074,0.004
ME_SN_a60,1,136,0,0.045,-0.003,-0.003,0.04,-0.102,0.237,0.338,1.283,5.074,0.004
MO_SA_a30,1,140,0.009,0.062,0.002,0.003,0.024,-0.168,0.484,0.652,3.591,24.082,0.005
MO_SU_a0,1,65,0.002,0.058,0.005,0.003,0.029,-0.168,0.276,0.444,0.8,6.907,0.007
MO_PH_a30,1,144,0.004,0.044,0.001,0.004,0.028,-0.168,0.166,0.334,-0.27,3.324,0.004
MO_CE_a103,1,139,0.004,0.052,0.002,0.006,0.03,-0.203,0.157,0.361,-0.52,2.541,0.004
MO_NE_a103,1,138,-0.004,0.043,-0.005,-0.003,0.03,-0.139,0.153,0.292,-0.104,1.919,0.004
ME_JN_a30,1,43,-0.004,0.048,-0.006,-0.007,0.029,-0.11,0.174,0.283,1.138,3.26,0.007
MO_MA_a45,1,138,-0.003,0.053,0.002,-0.002,0.034,-0.221,0.212,0.433,0.007,4.787,0.004
MO_NN_a103,1,144,0.003,0.053,-0.002,0,0.031,-0.145,0.364,0.508,2.254,14.699,0.004
MO_PL_a45,1,141,0.01,0.064,0.002,0.003,0.029,-0.139,0.484,0.623,3.365,20.858,0.005
MA_NN_a60,1,74,0.006,0.036,0.003,0.004,0.022,-0.127,0.175,0.302,0.942,7.537,0.004
MA_SN_a120,1,74,0.006,0.036,0.003,0.004,0.022,-0.127,0.175,0.302,0.942,7.537,0.004
SU_CE_a103,1,46,0.011,0.024,0.004,0.009,0.02,-0.028,0.076,0.104,0.75,-0.113,0.004
SU_NE_a103,1,48,0,0.043,-0.004,-0.001,0.036,-0.103,0.175,0.278,1.005,3.944,0.006
MO_JN_a45,1,138,0.002,0.048,0.001,-0.001,0.031,-0.129,0.177,0.305,0.622,2.156,0.004
MO_SN_a72,1,141,0,0.046,-0.001,-0.002,0.03,-0.135,0.257,0.391,1.428,7.341,0.004
SU_PA_a150,1,30,-0.006,0.032,-0.004,-0.005,0.017,-0.077,0.097,0.174,0.346,2.177,0.006
MO_CH_a103,1,144,0.003,0.048,0,-0.001,0.027,-0.147,0.276,0.423,1.855,8.788,0.004
MO_NE_a90,1,139,0.003,0.042,0.001,0,0.022,-0.139,0.188,0.327,1.27,5.26,0.004
MO_PL_a36,1,141,0.006,0.049,0.001,0.002,0.028,-0.139,0.364,0.503,3.14,20.454,0.004
MO_JN_a36,1,138,0.004,0.052,-0.003,0,0.033,-0.145,0.229,0.373,0.896,3.008,0.004
MO_CE_a120,1,140,0.004,0.046,-0.001,0,0.028,-0.11,0.212,0.322,1.628,5.802,0.004
VE_PL_a60,1,38,0,0.031,-0.001,-0.001,0.027,-0.086,0.071,0.157,0.069,0.721,0.005
MO_PL_a30,1,142,0.004,0.045,0.003,0.003,0.027,-0.194,0.257,0.45,0.813,8.607,0.004
MO_MA_a60,1,136,0.001,0.05,-0.001,0,0.031,-0.207,0.237,0.444,0.37,6.723,0.004
VE_MA_a30,1,50,0.002,0.058,0.003,0,0.028,-0.135,0.229,0.364,1.049,4.234,0.008
MO_NN_a120,1,139,0,0.049,0.001,-0.001,0.032,-0.203,0.188,0.391,0.041,3.332,0.004
MO_SN_a60,1,139,0,0.049,0.001,-0.001,0.032,-0.203,0.188,0.391,0.041,3.332,0.004
MO_ME_a0,1,66,-0.001,0.043,0,-0.001,0.026,-0.139,0.126,0.265,-0.093,2.075,0.005
MO_JN_a30,1,139,0,0.049,-0.003,-0.001,0.029,-0.184,0.229,0.412,0.531,4.43,0.004
MO_CH_a90,1,140,-0.002,0.043,-0.002,-0.003,0.03,-0.126,0.197,0.323,0.838,3.963,0.004
MO_UR_a120,1,139,-0.001,0.04,-0.001,0,0.029,-0.135,0.157,0.292,0.057,2.218,0.003
MA_JN_a90,1,51,0.006,0.067,-0.001,0.007,0.024,-0.203,0.25,0.453,0.044,4.225,0.009
MO_PH_a0,1,69,0.005,0.044,0,0.002,0.03,-0.085,0.157,0.243,0.831,1.495,0.005
MO_SA_a0,1,70,0.011,0.034,0.006,0.008,0.025,-0.056,0.119,0.175,0.817,0.98,0.004
MO_PA_a120,1,143,-0.002,0.042,-0.005,-0.004,0.022,-0.162,0.229,0.391,0.727,7.369,0.004
PA_SA_a120,1,43,0,0.081,-0.005,-0.004,0.055,-0.172,0.25,0.422,0.614,0.983,0.012
VE_NN_a90,1,60,-0.002,0.034,0,-0.002,0.024,-0.129,0.085,0.214,-0.685,2.525,0.004
VE_SN_a90,1,60,-0.002,0.034,0,-0.002,0.024,-0.129,0.085,0.214,-0.685,2.525,0.004
MO_NE_a72,1,144,0.003,0.042,-0.001,0.002,0.03,-0.135,0.183,0.318,0.642,3.452,0.004
MO_MA_a72,1,136,0.001,0.05,-0.001,-0.001,0.025,-0.203,0.276,0.479,0.999,9.629,0.004
MO_CE_a135,1,139,0.006,0.046,0.002,0.003,0.025,-0.129,0.25,0.378,1.471,6.71,0.004
MO_VS_a60,1,136,-0.004,0.045,-0.002,-0.002,0.025,-0.168,0.163,0.331,-0.325,2.875,0.004
SU_UR_a144,1,45,0.003,0.038,-0.003,0.002,0.029,-0.129,0.093,0.221,-0.217,2.008,0.006
MO_NN_a135,1,142,0.004,0.048,0.002,0.004,0.031,-0.184,0.25,0.433,0.475,5.849,0.004
MO_SN_a45,1,142,0.004,0.048,0.002,0.004,0.031,-0.184,0.25,0.433,0.475,5.849,0.004
MO_CE_a144,1,140,0.004,0.045,0.001,0.001,0.026,-0.114,0.25,0.364,1.707,7.978,0.004
PA_NE_a45,1,81,0.007,0.071,0.008,0.007,0.056,-0.207,0.25,0.457,-0.056,1.985,0.008
MO_NE_a60,1,141,0.003,0.041,0.002,0.002,0.021,-0.135,0.177,0.312,0.548,3.404,0.003
SU_NN_a103,1,49,-0.002,0.054,0.002,0.005,0.021,-0.203,0.093,0.296,-1.966,5.113,0.008
MO_CH_a72,1,140,0.007,0.038,0.002,0.004,0.023,-0.066,0.157,0.223,1.021,2.036,0.003
MO_UR_a103,1,139,-0.001,0.041,0.002,-0.001,0.025,-0.221,0.133,0.354,-0.692,5.667,0.004
MO_NN_a144,1,141,0.007,0.043,0.004,0.003,0.025,-0.105,0.25,0.355,1.895,7.886,0.004
MO_SN_a36,1,141,0.007,0.043,0.004,0.003,0.025,-0.105,0.25,0.355,1.895,7.886,0.004
MO_PA_a103,1,141,-0.001,0.042,-0.002,-0.002,0.03,-0.207,0.166,0.373,-0.027,5.922,0.004
MO_VS_a72,1,141,0.003,0.048,0,0.001,0.027,-0.162,0.229,0.391,0.802,4.033,0.004
VE_SA_a36,1,50,0.017,0.034,0.014,0.013,0.028,-0.036,0.124,0.16,1.106,1.12,0.005
MO_CE_a150,1,137,-0.001,0.041,0,0,0.026,-0.207,0.177,0.384,-0.556,6.576,0.003
VE_JN_a60,1,43,0.012,0.056,0.004,0.006,0.023,-0.086,0.237,0.323,1.585,4.529,0.009
MO_PL_a0,1,70,0.007,0.043,0.005,0.007,0.02,-0.207,0.133,0.34,-1.202,7.914,0.005
MO_NN_a150,1,140,0.004,0.046,0.002,0.002,0.022,-0.207,0.174,0.381,0.267,4.946,0.004
MO_SN_a30,1,140,0.004,0.046,0.002,0.002,0.022,-0.207,0.174,0.381,0.267,4.946,0.004
MO_MA_a90,1,139,0,0.041,0,0.001,0.032,-0.141,0.124,0.265,-0.281,1.849,0.003
ME_CH_a90,1,57,0.001,0.036,0.002,0.001,0.029,-0.084,0.093,0.177,-0.049,0.621,0.005
ME_JU_a45,1,69,0.011,0.047,0.005,0.006,0.025,-0.086,0.25,0.336,2.138,8.114,0.006
MO_JN_a0,1,67,0.013,0.042,0.003,0.009,0.026,-0.068,0.178,0.246,1.395,3.199,0.005
MO_JU_a72,1,143,0,0.049,0,0.001,0.033,-0.184,0.178,0.361,-0.267,3.811,0.004
SU_PL_a45,1,47,-0.001,0.043,0.004,-0.003,0.029,-0.091,0.102,0.194,0.26,0.245,0.006
MO_CH_a60,1,140,0.011,0.054,0.001,0.007,0.027,-0.207,0.392,0.599,2.225,17.805,0.005
VE_PH_a36,1,46,0.025,0.048,0.016,0.022,0.041,-0.089,0.174,0.263,0.766,0.946,0.007
VS_PL_a72,1,25,0.016,0.067,0.003,0.01,0.026,-0.102,0.25,0.352,1.557,3.575,0.013
MO_UR_a90,1,138,0.006,0.043,0.002,0.005,0.024,-0.207,0.166,0.373,-0.353,5.412,0.004
JU_NE_a120,1,86,0,0.056,0.002,-0.002,0.036,-0.126,0.25,0.376,0.929,3.489,0.006
MO_NE_a45,1,141,0.004,0.044,0.002,0.004,0.026,-0.168,0.166,0.334,-0.269,2.941,0.004
ME_UR_a120,1,47,0.004,0.043,0.006,0.004,0.036,-0.09,0.094,0.184,-0.004,-0.187,0.006
MO_PA_a90,1,140,-0.004,0.055,-0.003,-0.007,0.026,-0.168,0.392,0.56,2.671,18.464,0.005
CE_CH_a144,1,72,0.004,0.067,0.003,0.003,0.054,-0.194,0.25,0.443,0.4,2.011,0.008
MO_MA_a103,1,134,0,0.049,-0.001,-0.002,0.029,-0.194,0.174,0.368,0.229,2.754,0.004
MO_VE_a72,1,134,0.002,0.063,-0.003,-0.002,0.032,-0.221,0.484,0.705,3.249,25.805,0.005
VS_SN_a103,1,81,-0.001,0.054,-0.002,-0.002,0.031,-0.135,0.25,0.385,0.953,4.918,0.006
