PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
NN_AM25,NNode,Ahbija,262,241,503,0.52,0.48
NN_AM26,NNode,Muqaddam,271,233,504,0.54,0.46
NN_AM27,NNode,Mu'ahhar,259,219,478,0.54,0.46
NN_AM28,NNode,Risa,161,174,335,0.48,0.52
PA_AM01,Pallas,Saratan,309,288,597,0.52,0.48
PA_AM02,Pallas,Butain,251,213,464,0.54,0.46
PA_AM03,Pallas,Turaija,248,214,462,0.54,0.46
PA_AM04,Pallas,Dabaran,206,179,385,0.54,0.46
PA_AM05,Pallas,Haq'a,167,156,323,0.52,0.48
PA_AM06,Pallas,Han'a,127,144,271,0.47,0.53
PA_AM07,Pallas,Dira,155,117,272,0.57,0.43
PA_AM08,Pallas,Natra,131,109,240,0.55,0.45
PA_AM09,Pallas,Tarf(a),83,98,181,0.46,0.54
PA_AM10,Pallas,Gabha,131,127,258,0.51,0.49
PA_AM11,Pallas,Zubra,161,145,306,0.53,0.47
PA_AM12,Pallas,Sarfa,175,167,342,0.51,0.49
PA_AM13,Pallas,Auwa,193,167,360,0.54,0.46
PA_AM14,Pallas,Simak,176,170,346,0.51,0.49
PA_AM15,Pallas,Gafr,253,185,438,0.58,0.42
PA_AM16,Pallas,Zubana,233,198,431,0.54,0.46
PA_AM17,Pallas,Iklik,283,218,501,0.56,0.44
PA_AM18,Pallas,Qualb,239,223,462,0.52,0.48
PA_AM19,Pallas,Saula,217,197,414,0.52,0.48
PA_AM20,Pallas,Na'a'im,233,249,482,0.48,0.52
PA_AM21,Pallas,Balda,274,216,490,0.56,0.44
PA_AM22,Pallas,Dabih,290,235,525,0.55,0.45
PA_AM23,Pallas,Bula,304,342,646,0.47,0.53
PA_AM24,Pallas,Su'ud,358,344,702,0.51,0.49
PA_AM25,Pallas,Ahbija,382,364,746,0.51,0.49
PA_AM26,Pallas,Muqaddam,419,388,807,0.52,0.48
PA_AM27,Pallas,Mu'ahhar,374,379,753,0.5,0.5
PA_AM28,Pallas,Risa,373,321,694,0.54,0.46
PH_AM01,Pholus,Saratan,303,282,585,0.52,0.48
PH_AM02,Pholus,Butain,236,219,455,0.52,0.48
PH_AM03,Pholus,Turaija,211,161,372,0.57,0.43
PH_AM04,Pholus,Dabaran,135,135,270,0.5,0.5
PH_AM05,Pholus,Haq'a,134,126,260,0.52,0.48
PH_AM06,Pholus,Han'a,152,102,254,0.6,0.4
PH_AM07,Pholus,Dira,144,104,248,0.58,0.42
PH_AM08,Pholus,Natra,79,77,156,0.51,0.49
PH_AM09,Pholus,Tarf(a),82,73,155,0.53,0.47
PH_AM10,Pholus,Gabha,132,112,244,0.54,0.46
PH_AM11,Pholus,Zubra,133,115,248,0.54,0.46
PH_AM12,Pholus,Sarfa,108,111,219,0.49,0.51
PH_AM13,Pholus,Auwa,133,95,228,0.58,0.42
PH_AM14,Pholus,Simak,159,117,276,0.58,0.42
PH_AM15,Pholus,Gafr,175,156,331,0.53,0.47
PH_AM16,Pholus,Zubana,185,186,371,0.5,0.5
PH_AM17,Pholus,Iklik,240,252,492,0.49,0.51
PH_AM18,Pholus,Qualb,313,287,600,0.52,0.48
PH_AM19,Pholus,Saula,459,474,933,0.49,0.51
PH_AM20,Pholus,Na'a'im,609,576,1185,0.51,0.49
PH_AM21,Pholus,Balda,949,765,1714,0.55,0.45
PH_AM22,Pholus,Dabih,319,276,595,0.54,0.46
PH_AM26,Pholus,Muqaddam,399,353,752,0.53,0.47
PH_AM27,Pholus,Mu'ahhar,566,595,1161,0.49,0.51
PH_AM28,Pholus,Risa,390,404,794,0.49,0.51
PL_AM14,Pluto,Simak,276,239,515,0.54,0.46
PL_AM15,Pluto,Gafr,654,665,1319,0.5,0.5
PL_AM16,Pluto,Zubana,633,650,1283,0.49,0.51
PL_AM17,Pluto,Iklik,676,585,1261,0.54,0.46
PL_AM18,Pluto,Qualb,693,573,1266,0.55,0.45
PL_AM19,Pluto,Saula,686,598,1284,0.53,0.47
PL_AM20,Pluto,Na'a'im,667,655,1322,0.5,0.5
PL_AM21,Pluto,Balda,737,735,1472,0.5,0.5
PL_AM22,Pluto,Dabih,832,715,1547,0.54,0.46
PL_AM23,Pluto,Bula,889,736,1625,0.55,0.45
PL_AM24,Pluto,Su'ud,2,2,4,0.5,0.5
SA_AM01,Saturn,Saratan,153,109,262,0.58,0.42
SA_AM02,Saturn,Butain,129,132,261,0.49,0.51
SA_AM03,Saturn,Turaija,157,162,319,0.49,0.51
SA_AM04,Saturn,Dabaran,226,239,465,0.49,0.51
SA_AM05,Saturn,Haq'a,260,233,493,0.53,0.47
SA_AM06,Saturn,Han'a,264,226,490,0.54,0.46
SA_AM07,Saturn,Dira,254,231,485,0.52,0.48
SA_AM08,Saturn,Natra,213,238,451,0.47,0.53
SA_AM09,Saturn,Tarf(a),212,225,437,0.49,0.51
SA_AM10,Saturn,Gabha,246,250,496,0.5,0.5
SA_AM11,Saturn,Zubra,240,256,496,0.48,0.52
SA_AM12,Saturn,Sarfa,252,254,506,0.5,0.5
SA_AM13,Saturn,Auwa,251,261,512,0.49,0.51
SA_AM14,Saturn,Simak,254,268,522,0.49,0.51
SA_AM15,Saturn,Gafr,286,243,529,0.54,0.46
SA_AM16,Saturn,Zubana,285,255,540,0.53,0.47
SA_AM17,Saturn,Iklik,294,252,546,0.54,0.46
SA_AM18,Saturn,Qualb,302,249,551,0.55,0.45
SA_AM19,Saturn,Saula,325,293,618,0.53,0.47
SA_AM20,Saturn,Na'a'im,320,285,605,0.53,0.47
SA_AM21,Saturn,Balda,318,248,566,0.56,0.44
SA_AM22,Saturn,Dabih,319,249,568,0.56,0.44
SA_AM23,Saturn,Bula,349,268,617,0.57,0.43
SA_AM24,Saturn,Su'ud,261,241,502,0.52,0.48
SA_AM25,Saturn,Ahbija,140,127,267,0.52,0.48
SA_AM26,Saturn,Muqaddam,134,133,267,0.5,0.5
SA_AM27,Saturn,Mu'ahhar,152,113,265,0.57,0.43
SA_AM28,Saturn,Risa,149,113,262,0.57,0.43
SN_AM01,SNode,Saratan,269,234,503,0.53,0.47
SN_AM02,SNode,Butain,275,229,504,0.55,0.45
SN_AM03,SNode,Turaija,274,228,502,0.55,0.45
SN_AM04,SNode,Dabaran,267,236,503,0.53,0.47
SN_AM05,SNode,Haq'a,245,259,504,0.49,0.51
SN_AM06,SNode,Han'a,261,249,510,0.51,0.49
SN_AM07,SNode,Dira,258,240,498,0.52,0.48
SN_AM08,SNode,Natra,278,226,504,0.55,0.45
SN_AM09,SNode,Tarf(a),263,235,498,0.53,0.47
SN_AM10,SNode,Gabha,282,225,507,0.56,0.44
SN_AM11,SNode,Zubra,262,241,503,0.52,0.48
SN_AM12,SNode,Sarfa,271,233,504,0.54,0.46
SN_AM13,SNode,Auwa,259,219,478,0.54,0.46
SN_AM14,SNode,Simak,161,174,335,0.48,0.52
SN_AM15,SNode,Gafr,165,169,334,0.49,0.51
SN_AM16,SNode,Zubana,164,172,336,0.49,0.51
SN_AM17,SNode,Iklik,178,159,337,0.53,0.47
SN_AM18,SNode,Qualb,182,151,333,0.55,0.45
SN_AM19,SNode,Saula,173,164,337,0.51,0.49
SN_AM20,SNode,Na'a'im,172,176,348,0.49,0.51
SN_AM21,SNode,Balda,265,238,503,0.53,0.47
SN_AM22,SNode,Dabih,273,227,500,0.55,0.45
SN_AM23,SNode,Bula,271,232,503,0.54,0.46
SN_AM24,SNode,Su'ud,257,246,503,0.51,0.49
SN_AM25,SNode,Ahbija,252,250,502,0.5,0.5
SN_AM26,SNode,Muqaddam,259,244,503,0.51,0.49
SN_AM27,SNode,Mu'ahhar,251,252,503,0.5,0.5
SN_AM28,SNode,Risa,258,245,503,0.51,0.49
SU_AM01,Sun,Saratan,243,211,454,0.54,0.46
SU_AM02,Sun,Butain,246,211,457,0.54,0.46
SU_AM03,Sun,Turaija,234,235,469,0.5,0.5
SU_AM04,Sun,Dabaran,254,228,482,0.53,0.47
SU_AM05,Sun,Haq'a,258,223,481,0.54,0.46
SU_AM06,Sun,Han'a,252,198,450,0.56,0.44
SU_AM07,Sun,Dira,258,227,485,0.53,0.47
SU_AM08,Sun,Natra,232,210,442,0.52,0.48
SU_AM09,Sun,Tarf(a),255,231,486,0.52,0.48
SU_AM10,Sun,Gabha,241,251,492,0.49,0.51
SU_AM11,Sun,Zubra,239,249,488,0.49,0.51
SU_AM12,Sun,Sarfa,242,245,487,0.5,0.5
SU_AM13,Sun,Auwa,214,219,433,0.49,0.51
SU_AM14,Sun,Simak,243,233,476,0.51,0.49
SU_AM15,Sun,Gafr,263,211,474,0.55,0.45
SU_AM16,Sun,Zubana,242,231,473,0.51,0.49
SU_AM17,Sun,Iklik,264,206,470,0.56,0.44
SU_AM18,Sun,Qualb,241,222,463,0.52,0.48
SU_AM19,Sun,Saula,248,178,426,0.58,0.42
SU_AM20,Sun,Na'a'im,243,205,448,0.54,0.46
SU_AM21,Sun,Balda,232,228,460,0.5,0.5
SU_AM22,Sun,Dabih,197,167,364,0.54,0.46
SU_AM23,Sun,Bula,198,264,462,0.43,0.57
SU_AM24,Sun,Su'ud,220,228,448,0.49,0.51
SU_AM25,Sun,Ahbija,237,232,469,0.51,0.49
SU_AM26,Sun,Muqaddam,231,191,422,0.55,0.45
SU_AM27,Sun,Mu'ahhar,253,216,469,0.54,0.46
SU_AM28,Sun,Risa,265,203,468,0.57,0.43
UR_AM01,Uranus,Saratan,462,400,862,0.54,0.46
UR_AM02,Uranus,Butain,448,362,810,0.55,0.45
UR_AM03,Uranus,Turaija,433,343,776,0.56,0.44
UR_AM04,Uranus,Dabaran,54,55,109,0.5,0.5
UR_AM15,Uranus,Gafr,203,176,379,0.54,0.46
UR_AM16,Uranus,Zubana,359,345,704,0.51,0.49
UR_AM17,Uranus,Iklik,356,361,717,0.5,0.5
UR_AM18,Uranus,Qualb,337,357,694,0.49,0.51
UR_AM19,Uranus,Saula,359,361,720,0.5,0.5
UR_AM20,Uranus,Na'a'im,396,342,738,0.54,0.46
UR_AM21,Uranus,Balda,400,356,756,0.53,0.47
UR_AM22,Uranus,Dabih,435,337,772,0.56,0.44
UR_AM23,Uranus,Bula,412,371,783,0.53,0.47
UR_AM24,Uranus,Su'ud,440,365,805,0.55,0.45
UR_AM25,Uranus,Ahbija,420,425,845,0.5,0.5
UR_AM26,Uranus,Muqaddam,415,392,807,0.51,0.49
UR_AM27,Uranus,Mu'ahhar,400,404,804,0.5,0.5
UR_AM28,Uranus,Risa,416,401,817,0.51,0.49
VE_AM01,Venus,Saratan,324,261,585,0.55,0.45
VE_AM02,Venus,Butain,284,252,536,0.53,0.47
VE_AM03,Venus,Turaija,209,189,398,0.53,0.47
VE_AM04,Venus,Dabaran,219,170,389,0.56,0.44
VE_AM05,Venus,Haq'a,213,181,394,0.54,0.46
VE_AM06,Venus,Han'a,290,267,557,0.52,0.48
VE_AM07,Venus,Dira,337,302,639,0.53,0.47
VE_AM08,Venus,Natra,218,230,448,0.49,0.51
VE_AM09,Venus,Tarf(a),201,188,389,0.52,0.48
VE_AM10,Venus,Gabha,194,197,391,0.5,0.5
VE_AM11,Venus,Zubra,250,222,472,0.53,0.47
VE_AM12,Venus,Sarfa,323,301,624,0.52,0.48
VE_AM13,Venus,Auwa,238,241,479,0.5,0.5
VE_AM14,Venus,Simak,202,195,397,0.51,0.49
VE_AM15,Venus,Gafr,218,172,390,0.56,0.44
VE_AM16,Venus,Zubana,194,203,397,0.49,0.51
VE_AM17,Venus,Iklik,302,252,554,0.55,0.45
VE_AM18,Venus,Qualb,343,272,615,0.56,0.44
VE_AM19,Venus,Saula,208,210,418,0.5,0.5
VE_AM20,Venus,Na'a'im,210,162,372,0.56,0.44
VE_AM21,Venus,Balda,179,198,377,0.47,0.53
VE_AM22,Venus,Dabih,204,179,383,0.53,0.47
VE_AM23,Venus,Bula,263,255,518,0.51,0.49
VE_AM24,Venus,Su'ud,298,290,588,0.51,0.49
VE_AM25,Venus,Ahbija,208,189,397,0.52,0.48
VE_AM26,Venus,Muqaddam,196,199,395,0.5,0.5
VE_AM27,Venus,Mu'ahhar,213,159,372,0.57,0.43
VE_AM28,Venus,Risa,207,217,424,0.49,0.51
VS_AM01,Vesta,Saratan,265,239,504,0.53,0.47
VS_AM02,Vesta,Butain,227,213,440,0.52,0.48
VS_AM03,Vesta,Turaija,238,252,490,0.49,0.51
VS_AM04,Vesta,Dabaran,298,296,594,0.5,0.5
VS_AM05,Vesta,Haq'a,270,293,563,0.48,0.52
VS_AM06,Vesta,Han'a,332,275,607,0.55,0.45
VS_AM07,Vesta,Dira,301,226,527,0.57,0.43
VS_AM08,Vesta,Natra,254,234,488,0.52,0.48
VS_AM09,Vesta,Tarf(a),277,294,571,0.49,0.51
VS_AM10,Vesta,Gabha,280,245,525,0.53,0.47
VS_AM11,Vesta,Zubra,226,252,478,0.47,0.53
VS_AM12,Vesta,Sarfa,272,257,529,0.51,0.49
VS_AM13,Vesta,Auwa,240,225,465,0.52,0.48
VS_AM14,Vesta,Simak,236,187,423,0.56,0.44
VS_AM15,Vesta,Gafr,199,249,448,0.44,0.56
VS_AM16,Vesta,Zubana,238,200,438,0.54,0.46
VS_AM17,Vesta,Iklik,213,181,394,0.54,0.46
VS_AM18,Vesta,Qualb,185,150,335,0.55,0.45
VS_AM19,Vesta,Saula,183,144,327,0.56,0.44
VS_AM20,Vesta,Na'a'im,228,198,426,0.54,0.46
VS_AM21,Vesta,Balda,239,169,408,0.59,0.41
