PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_AM22,Chiron,Dabih,161,169,330,0.49,0.51
CH_AM23,Chiron,Bula,202,227,429,0.47,0.53
CH_AM24,Chiron,Su'ud,272,228,500,0.54,0.46
CH_AM25,Chiron,Ahbija,318,301,619,0.51,0.49
CH_AM26,Chiron,Muqaddam,329,348,677,0.49,0.51
CH_AM27,Chiron,Mu'ahhar,450,398,848,0.53,0.47
CH_AM28,Chiron,Risa,473,465,938,0.5,0.5
JN_AM01,Juno,Saratan,91,91,182,0.5,0.5
JN_AM02,Juno,Butain,61,49,110,0.55,0.45
JN_AM03,Juno,Turaija,57,47,104,0.55,0.45
JN_AM04,Juno,Dabaran,65,60,125,0.52,0.48
JN_AM05,Juno,Haq'a,101,90,191,0.53,0.47
JN_AM06,Juno,Han'a,89,70,159,0.56,0.44
JN_AM07,Juno,Dira,86,78,164,0.52,0.48
JN_AM08,Juno,Natra,50,59,109,0.46,0.54
JN_AM09,Juno,Tarf(a),56,50,106,0.53,0.47
JN_AM10,Juno,Gabha,94,82,176,0.53,0.47
JN_AM11,Juno,Zubra,143,118,261,0.55,0.45
JN_AM12,Juno,Sarfa,108,100,208,0.52,0.48
JN_AM13,Juno,Auwa,90,81,171,0.53,0.47
JN_AM14,Juno,Simak,178,160,338,0.53,0.47
JN_AM15,Juno,Gafr,171,162,333,0.51,0.49
JN_AM16,Juno,Zubana,179,172,351,0.51,0.49
JN_AM17,Juno,Iklik,172,185,357,0.48,0.52
JN_AM18,Juno,Qualb,172,185,357,0.48,0.52
JN_AM19,Juno,Saula,182,197,379,0.48,0.52
JN_AM20,Juno,Na'a'im,169,168,337,0.5,0.5
JN_AM21,Juno,Balda,124,129,253,0.49,0.51
JN_AM22,Juno,Dabih,138,141,279,0.49,0.51
JN_AM23,Juno,Bula,148,154,302,0.49,0.51
JN_AM24,Juno,Su'ud,88,90,178,0.49,0.51
JN_AM25,Juno,Ahbija,161,134,295,0.55,0.45
JN_AM26,Juno,Muqaddam,86,85,171,0.5,0.5
JN_AM27,Juno,Mu'ahhar,47,56,103,0.46,0.54
JN_AM28,Juno,Risa,98,75,173,0.57,0.43
JU_AM01,Jupiter,Saratan,66,84,150,0.44,0.56
JU_AM02,Jupiter,Butain,54,52,106,0.51,0.49
JU_AM03,Jupiter,Turaija,161,192,353,0.46,0.54
JU_AM04,Jupiter,Dabaran,62,64,126,0.49,0.51
JU_AM05,Jupiter,Haq'a,75,71,146,0.51,0.49
JU_AM06,Jupiter,Han'a,195,173,368,0.53,0.47
JU_AM07,Jupiter,Dira,44,37,81,0.54,0.46
JU_AM08,Jupiter,Natra,130,124,254,0.51,0.49
JU_AM09,Jupiter,Tarf(a),140,127,267,0.52,0.48
JU_AM10,Jupiter,Gabha,62,48,110,0.56,0.44
JU_AM11,Jupiter,Zubra,195,184,379,0.51,0.49
JU_AM12,Jupiter,Sarfa,66,59,125,0.53,0.47
JU_AM13,Jupiter,Auwa,144,152,296,0.49,0.51
JU_AM14,Jupiter,Simak,112,129,241,0.46,0.54
JU_AM15,Jupiter,Gafr,83,81,164,0.51,0.49
JU_AM16,Jupiter,Zubana,189,181,370,0.51,0.49
JU_AM17,Jupiter,Iklik,46,37,83,0.55,0.45
JU_AM18,Jupiter,Qualb,215,184,399,0.54,0.46
JU_AM19,Jupiter,Saula,65,70,135,0.48,0.52
JU_AM20,Jupiter,Na'a'im,138,117,255,0.54,0.46
JU_AM21,Jupiter,Balda,126,123,249,0.51,0.49
JU_AM22,Jupiter,Dabih,49,55,104,0.47,0.53
JU_AM23,Jupiter,Bula,198,193,391,0.51,0.49
JU_AM24,Jupiter,Su'ud,83,77,160,0.52,0.48
JU_AM25,Jupiter,Ahbija,182,141,323,0.56,0.44
JU_AM26,Jupiter,Muqaddam,97,104,201,0.48,0.52
JU_AM27,Jupiter,Mu'ahhar,43,35,78,0.55,0.45
JU_AM28,Jupiter,Risa,184,174,358,0.51,0.49
MA_AM01,Mars,Saratan,86,77,163,0.53,0.47
MA_AM02,Mars,Butain,115,130,245,0.47,0.53
MA_AM03,Mars,Turaija,104,107,211,0.49,0.51
MA_AM04,Mars,Dabaran,139,108,247,0.56,0.44
MA_AM05,Mars,Haq'a,104,83,187,0.56,0.44
MA_AM06,Mars,Han'a,95,76,171,0.56,0.44
MA_AM07,Mars,Dira,105,111,216,0.49,0.51
MA_AM08,Mars,Natra,109,130,239,0.46,0.54
MA_AM09,Mars,Tarf(a),95,82,177,0.54,0.46
MA_AM10,Mars,Gabha,118,118,236,0.5,0.5
MA_AM11,Mars,Zubra,127,122,249,0.51,0.49
MA_AM12,Mars,Sarfa,96,101,197,0.49,0.51
MA_AM13,Mars,Auwa,143,128,271,0.53,0.47
MA_AM14,Mars,Simak,156,131,287,0.54,0.46
MA_AM15,Mars,Gafr,134,136,270,0.5,0.5
MA_AM16,Mars,Zubana,133,143,276,0.48,0.52
MA_AM17,Mars,Iklik,151,129,280,0.54,0.46
MA_AM18,Mars,Qualb,101,126,227,0.44,0.56
MA_AM19,Mars,Saula,127,135,262,0.48,0.52
MA_AM20,Mars,Na'a'im,133,111,244,0.55,0.45
MA_AM21,Mars,Balda,127,125,252,0.5,0.5
MA_AM22,Mars,Dabih,99,78,177,0.56,0.44
MA_AM23,Mars,Bula,87,83,170,0.51,0.49
MA_AM24,Mars,Su'ud,133,111,244,0.55,0.45
MA_AM25,Mars,Ahbija,98,90,188,0.52,0.48
MA_AM26,Mars,Muqaddam,96,110,206,0.47,0.53
MA_AM27,Mars,Mu'ahhar,111,100,211,0.53,0.47
MA_AM28,Mars,Risa,82,87,169,0.49,0.51
ME_AM01,Mercury,Saratan,105,119,224,0.47,0.53
ME_AM02,Mercury,Butain,113,103,216,0.52,0.48
ME_AM03,Mercury,Turaija,98,117,215,0.46,0.54
ME_AM04,Mercury,Dabaran,100,101,201,0.5,0.5
ME_AM05,Mercury,Haq'a,80,97,177,0.45,0.55
ME_AM06,Mercury,Han'a,98,97,195,0.5,0.5
ME_AM07,Mercury,Dira,104,86,190,0.55,0.45
ME_AM08,Mercury,Natra,102,106,208,0.49,0.51
ME_AM09,Mercury,Tarf(a),116,99,215,0.54,0.46
ME_AM10,Mercury,Gabha,120,100,220,0.55,0.45
ME_AM11,Mercury,Zubra,109,116,225,0.48,0.52
ME_AM12,Mercury,Sarfa,107,109,216,0.5,0.5
ME_AM13,Mercury,Auwa,118,115,233,0.51,0.49
ME_AM14,Mercury,Simak,108,102,210,0.51,0.49
ME_AM15,Mercury,Gafr,107,97,204,0.52,0.48
ME_AM16,Mercury,Zubana,116,98,214,0.54,0.46
ME_AM17,Mercury,Iklik,115,126,241,0.48,0.52
ME_AM18,Mercury,Qualb,140,118,258,0.54,0.46
ME_AM19,Mercury,Saula,134,133,267,0.5,0.5
ME_AM20,Mercury,Na'a'im,132,116,248,0.53,0.47
ME_AM21,Mercury,Balda,131,131,262,0.5,0.5
ME_AM22,Mercury,Dabih,126,126,252,0.5,0.5
ME_AM23,Mercury,Bula,128,113,241,0.53,0.47
ME_AM24,Mercury,Su'ud,117,108,225,0.52,0.48
ME_AM25,Mercury,Ahbija,119,107,226,0.53,0.47
ME_AM26,Mercury,Muqaddam,114,115,229,0.5,0.5
ME_AM27,Mercury,Mu'ahhar,130,106,236,0.55,0.45
ME_AM28,Mercury,Risa,117,107,224,0.52,0.48
MO_AM01,Moon,Saratan,106,120,226,0.47,0.53
MO_AM02,Moon,Butain,115,106,221,0.52,0.48
MO_AM03,Moon,Turaija,115,106,221,0.52,0.48
MO_AM04,Moon,Dabaran,114,110,224,0.51,0.49
MO_AM05,Moon,Haq'a,115,103,218,0.53,0.47
MO_AM06,Moon,Han'a,123,102,225,0.55,0.45
MO_AM07,Moon,Dira,97,119,216,0.45,0.55
MO_AM08,Moon,Natra,125,102,227,0.55,0.45
MO_AM09,Moon,Tarf(a),121,105,226,0.54,0.46
MO_AM10,Moon,Gabha,103,117,220,0.47,0.53
MO_AM11,Moon,Zubra,108,110,218,0.5,0.5
MO_AM12,Moon,Sarfa,107,120,227,0.47,0.53
MO_AM13,Moon,Auwa,111,109,220,0.5,0.5
MO_AM14,Moon,Simak,101,129,230,0.44,0.56
MO_AM15,Moon,Gafr,117,107,224,0.52,0.48
MO_AM16,Moon,Zubana,136,92,228,0.6,0.4
MO_AM17,Moon,Iklik,102,113,215,0.47,0.53
MO_AM18,Moon,Qualb,117,114,231,0.51,0.49
MO_AM19,Moon,Saula,119,107,226,0.53,0.47
MO_AM20,Moon,Na'a'im,111,111,222,0.5,0.5
MO_AM21,Moon,Balda,120,107,227,0.53,0.47
MO_AM22,Moon,Dabih,111,114,225,0.49,0.51
MO_AM23,Moon,Bula,126,104,230,0.55,0.45
MO_AM24,Moon,Su'ud,116,111,227,0.51,0.49
MO_AM25,Moon,Ahbija,123,103,226,0.54,0.46
MO_AM26,Moon,Muqaddam,107,117,224,0.48,0.52
MO_AM27,Moon,Mu'ahhar,119,102,221,0.54,0.46
MO_AM28,Moon,Risa,119,108,227,0.52,0.48
NE_AM23,Neptune,Bula,7,6,13,0.54,0.46
NE_AM24,Neptune,Su'ud,711,643,1354,0.53,0.47
NE_AM25,Neptune,Ahbija,739,740,1479,0.5,0.5
NE_AM26,Neptune,Muqaddam,761,758,1519,0.5,0.5
NE_AM27,Neptune,Mu'ahhar,793,730,1523,0.52,0.48
NE_AM28,Neptune,Risa,193,191,384,0.5,0.5
NN_AM01,NNode,Saratan,95,77,172,0.55,0.45
NN_AM02,NNode,Butain,90,83,173,0.52,0.48
NN_AM03,NNode,Turaija,91,82,173,0.53,0.47
NN_AM04,NNode,Dabaran,74,99,173,0.43,0.57
NN_AM05,NNode,Haq'a,79,94,173,0.46,0.54
NN_AM06,NNode,Han'a,89,96,185,0.48,0.52
NN_AM07,NNode,Dira,177,166,343,0.52,0.48
NN_AM08,NNode,Natra,171,174,345,0.5,0.5
NN_AM09,NNode,Tarf(a),175,153,328,0.53,0.47
NN_AM10,NNode,Gabha,177,170,347,0.51,0.49
NN_AM11,NNode,Zubra,160,185,345,0.46,0.54
NN_AM12,NNode,Sarfa,173,175,348,0.5,0.5
NN_AM13,NNode,Auwa,190,156,346,0.55,0.45
NN_AM14,NNode,Simak,176,166,342,0.51,0.49
NN_AM15,NNode,Gafr,138,110,248,0.56,0.44
NN_AM16,NNode,Zubana,101,72,173,0.58,0.42
NN_AM17,NNode,Iklik,93,80,173,0.54,0.46
NN_AM18,NNode,Qualb,88,85,173,0.51,0.49
NN_AM19,NNode,Saula,97,76,173,0.56,0.44
NN_AM20,NNode,Na'a'im,78,95,173,0.45,0.55
NN_AM21,NNode,Balda,82,92,174,0.47,0.53
NN_AM22,NNode,Dabih,77,96,173,0.45,0.55
NN_AM23,NNode,Bula,91,81,172,0.53,0.47
NN_AM24,NNode,Su'ud,92,83,175,0.53,0.47
NN_AM25,NNode,Ahbija,75,81,156,0.48,0.52
NN_AM26,NNode,Muqaddam,89,80,169,0.53,0.47
NN_AM27,NNode,Mu'ahhar,89,84,173,0.51,0.49
NN_AM28,NNode,Risa,97,77,174,0.56,0.44
PA_AM01,Pallas,Saratan,155,154,309,0.5,0.5
PA_AM02,Pallas,Butain,94,118,212,0.44,0.56
PA_AM03,Pallas,Turaija,110,114,224,0.49,0.51
PA_AM04,Pallas,Dabaran,79,78,157,0.5,0.5
PA_AM05,Pallas,Haq'a,47,48,95,0.49,0.51
PA_AM06,Pallas,Han'a,82,74,156,0.53,0.47
PA_AM07,Pallas,Dira,61,63,124,0.49,0.51
PA_AM08,Pallas,Natra,37,46,83,0.45,0.55
PA_AM09,Pallas,Tarf(a),44,41,85,0.52,0.48
PA_AM10,Pallas,Gabha,78,82,160,0.49,0.51
PA_AM11,Pallas,Zubra,74,70,144,0.51,0.49
PA_AM12,Pallas,Sarfa,90,78,168,0.54,0.46
PA_AM13,Pallas,Auwa,85,86,171,0.5,0.5
PA_AM14,Pallas,Simak,80,86,166,0.48,0.52
PA_AM15,Pallas,Gafr,130,108,238,0.55,0.45
PA_AM16,Pallas,Zubana,95,88,183,0.52,0.48
PA_AM17,Pallas,Iklik,115,84,199,0.58,0.42
PA_AM18,Pallas,Qualb,89,85,174,0.51,0.49
PA_AM19,Pallas,Saula,105,110,215,0.49,0.51
PA_AM20,Pallas,Na'a'im,152,134,286,0.53,0.47
PA_AM21,Pallas,Balda,132,94,226,0.58,0.42
PA_AM22,Pallas,Dabih,156,125,281,0.56,0.44
PA_AM23,Pallas,Bula,196,190,386,0.51,0.49
PA_AM24,Pallas,Su'ud,208,206,414,0.5,0.5
PA_AM25,Pallas,Ahbija,195,193,388,0.5,0.5
PA_AM26,Pallas,Muqaddam,176,185,361,0.49,0.51
PA_AM27,Pallas,Mu'ahhar,156,170,326,0.48,0.52
PA_AM28,Pallas,Risa,183,158,341,0.54,0.46
PH_AM15,Pholus,Gafr,121,99,220,0.55,0.45
PH_AM16,Pholus,Zubana,200,182,382,0.52,0.48
PH_AM17,Pholus,Iklik,250,260,510,0.49,0.51
PH_AM18,Pholus,Qualb,320,306,626,0.51,0.49
PH_AM19,Pholus,Saula,492,470,962,0.51,0.49
PH_AM20,Pholus,Na'a'im,601,605,1206,0.5,0.5
PH_AM21,Pholus,Balda,908,847,1755,0.52,0.48
PH_AM22,Pholus,Dabih,312,299,611,0.51,0.49
PL_AM19,Pluto,Saula,80,64,144,0.56,0.44
PL_AM20,Pluto,Na'a'im,706,659,1365,0.52,0.48
PL_AM21,Pluto,Balda,754,750,1504,0.5,0.5
PL_AM22,Pluto,Dabih,818,781,1599,0.51,0.49
PL_AM23,Pluto,Bula,846,814,1660,0.51,0.49
SA_AM01,Saturn,Saratan,64,44,108,0.59,0.41
SA_AM02,Saturn,Butain,142,126,268,0.53,0.47
SA_AM03,Saturn,Turaija,140,127,267,0.52,0.48
SA_AM04,Saturn,Dabaran,129,138,267,0.48,0.52
SA_AM05,Saturn,Haq'a,136,129,265,0.51,0.49
SA_AM06,Saturn,Han'a,141,125,266,0.53,0.47
SA_AM07,Saturn,Dira,123,140,263,0.47,0.53
SA_AM08,Saturn,Natra,102,131,233,0.44,0.56
SA_AM09,Saturn,Tarf(a),118,114,232,0.51,0.49
SA_AM10,Saturn,Gabha,127,116,243,0.52,0.48
SA_AM11,Saturn,Zubra,138,111,249,0.55,0.45
SA_AM12,Saturn,Sarfa,138,114,252,0.55,0.45
SA_AM13,Saturn,Auwa,121,124,245,0.49,0.51
SA_AM14,Saturn,Simak,135,133,268,0.5,0.5
SA_AM15,Saturn,Gafr,130,146,276,0.47,0.53
SA_AM16,Saturn,Zubana,133,149,282,0.47,0.53
SA_AM17,Saturn,Iklik,152,138,290,0.52,0.48
SA_AM18,Saturn,Qualb,164,131,295,0.56,0.44
SA_AM19,Saturn,Saula,169,138,307,0.55,0.45
SA_AM20,Saturn,Na'a'im,168,151,319,0.53,0.47
SA_AM21,Saturn,Balda,129,147,276,0.47,0.53
SA_AM22,Saturn,Dabih,139,138,277,0.5,0.5
SA_AM23,Saturn,Bula,150,139,289,0.52,0.48
SA_AM24,Saturn,Su'ud,116,119,235,0.49,0.51
SN_AM01,SNode,Saratan,138,110,248,0.56,0.44
SN_AM02,SNode,Butain,101,72,173,0.58,0.42
SN_AM03,SNode,Turaija,93,80,173,0.54,0.46
SN_AM04,SNode,Dabaran,88,85,173,0.51,0.49
SN_AM05,SNode,Haq'a,97,76,173,0.56,0.44
SN_AM06,SNode,Han'a,80,96,176,0.45,0.55
SN_AM07,SNode,Dira,80,91,171,0.47,0.53
SN_AM08,SNode,Natra,77,96,173,0.45,0.55
SN_AM09,SNode,Tarf(a),91,81,172,0.53,0.47
SN_AM10,SNode,Gabha,92,83,175,0.53,0.47
SN_AM11,SNode,Zubra,75,81,156,0.48,0.52
SN_AM12,SNode,Sarfa,89,80,169,0.53,0.47
SN_AM13,SNode,Auwa,89,84,173,0.51,0.49
SN_AM14,SNode,Simak,97,77,174,0.56,0.44
SN_AM15,SNode,Gafr,95,77,172,0.55,0.45
SN_AM16,SNode,Zubana,90,83,173,0.52,0.48
SN_AM17,SNode,Iklik,91,82,173,0.53,0.47
SN_AM18,SNode,Qualb,74,99,173,0.43,0.57
SN_AM19,SNode,Saula,79,94,173,0.46,0.54
SN_AM20,SNode,Na'a'im,86,96,182,0.47,0.53
SN_AM21,SNode,Balda,180,166,346,0.52,0.48
SN_AM22,SNode,Dabih,171,174,345,0.5,0.5
SN_AM23,SNode,Bula,176,153,329,0.53,0.47
SN_AM24,SNode,Su'ud,176,170,346,0.51,0.49
SN_AM25,SNode,Ahbija,160,185,345,0.46,0.54
SN_AM26,SNode,Muqaddam,173,175,348,0.5,0.5
SN_AM27,SNode,Mu'ahhar,190,156,346,0.55,0.45
SN_AM28,SNode,Risa,176,166,342,0.51,0.49
SU_AM01,Sun,Saratan,117,103,220,0.53,0.47
SU_AM02,Sun,Butain,107,117,224,0.48,0.52
SU_AM03,Sun,Turaija,113,114,227,0.5,0.5
SU_AM04,Sun,Dabaran,109,116,225,0.48,0.52
SU_AM05,Sun,Haq'a,117,111,228,0.51,0.49
SU_AM06,Sun,Han'a,116,115,231,0.5,0.5
SU_AM07,Sun,Dira,110,120,230,0.48,0.52
SU_AM08,Sun,Natra,130,99,229,0.57,0.43
SU_AM09,Sun,Tarf(a),120,110,230,0.52,0.48
SU_AM10,Sun,Gabha,112,119,231,0.48,0.52
SU_AM11,Sun,Zubra,104,118,222,0.47,0.53
SU_AM12,Sun,Sarfa,106,114,220,0.48,0.52
SU_AM13,Sun,Auwa,114,113,227,0.5,0.5
SU_AM14,Sun,Simak,120,96,216,0.56,0.44
SU_AM15,Sun,Gafr,121,93,214,0.57,0.43
SU_AM16,Sun,Zubana,98,121,219,0.45,0.55
SU_AM17,Sun,Iklik,117,106,223,0.52,0.48
SU_AM18,Sun,Qualb,122,103,225,0.54,0.46
SU_AM19,Sun,Saula,120,103,223,0.54,0.46
SU_AM20,Sun,Na'a'im,118,107,225,0.52,0.48
SU_AM21,Sun,Balda,116,108,224,0.52,0.48
SU_AM22,Sun,Dabih,116,112,228,0.51,0.49
SU_AM23,Sun,Bula,109,115,224,0.49,0.51
SU_AM24,Sun,Su'ud,115,110,225,0.51,0.49
SU_AM25,Sun,Ahbija,123,101,224,0.55,0.45
SU_AM26,Sun,Muqaddam,124,96,220,0.56,0.44
SU_AM27,Sun,Mu'ahhar,105,114,219,0.48,0.52
SU_AM28,Sun,Risa,105,114,219,0.48,0.52
UR_AM01,Uranus,Saratan,447,447,894,0.5,0.5
UR_AM02,Uranus,Butain,443,396,839,0.53,0.47
UR_AM03,Uranus,Turaija,390,386,776,0.5,0.5
UR_AM04,Uranus,Dabaran,58,53,111,0.52,0.48
UR_AM24,Uranus,Su'ud,162,122,284,0.57,0.43
UR_AM25,Uranus,Ahbija,443,430,873,0.51,0.49
UR_AM26,Uranus,Muqaddam,401,437,838,0.48,0.52
UR_AM27,Uranus,Mu'ahhar,442,390,832,0.53,0.47
UR_AM28,Uranus,Risa,418,407,825,0.51,0.49
VE_AM01,Venus,Saratan,152,153,305,0.5,0.5
VE_AM02,Venus,Butain,130,105,235,0.55,0.45
VE_AM03,Venus,Turaija,89,103,192,0.46,0.54
VE_AM04,Venus,Dabaran,95,93,188,0.51,0.49
VE_AM05,Venus,Haq'a,98,95,193,0.51,0.49
VE_AM06,Venus,Han'a,147,153,300,0.49,0.51
VE_AM07,Venus,Dira,133,149,282,0.47,0.53
VE_AM08,Venus,Natra,98,93,191,0.51,0.49
VE_AM09,Venus,Tarf(a),106,82,188,0.56,0.44
VE_AM10,Venus,Gabha,96,94,190,0.51,0.49
VE_AM11,Venus,Zubra,128,133,261,0.49,0.51
VE_AM12,Venus,Sarfa,163,142,305,0.53,0.47
VE_AM13,Venus,Auwa,86,104,190,0.45,0.55
VE_AM14,Venus,Simak,94,86,180,0.52,0.48
VE_AM15,Venus,Gafr,93,90,183,0.51,0.49
VE_AM16,Venus,Zubana,99,98,197,0.5,0.5
VE_AM17,Venus,Iklik,166,140,306,0.54,0.46
VE_AM18,Venus,Qualb,121,138,259,0.47,0.53
VE_AM19,Venus,Saula,108,87,195,0.55,0.45
VE_AM20,Venus,Na'a'im,94,95,189,0.5,0.5
VE_AM21,Venus,Balda,106,91,197,0.54,0.46
VE_AM22,Venus,Dabih,112,78,190,0.59,0.41
VE_AM23,Venus,Bula,150,156,306,0.49,0.51
VE_AM24,Venus,Su'ud,153,121,274,0.56,0.44
VE_AM25,Venus,Ahbija,87,100,187,0.47,0.53
VE_AM26,Venus,Muqaddam,97,88,185,0.52,0.48
VE_AM27,Venus,Mu'ahhar,100,86,186,0.54,0.46
VE_AM28,Venus,Risa,103,115,218,0.47,0.53
VS_AM01,Vesta,Saratan,121,121,242,0.5,0.5
VS_AM02,Vesta,Butain,128,123,251,0.51,0.49
VS_AM03,Vesta,Turaija,159,136,295,0.54,0.46
VS_AM04,Vesta,Dabaran,145,148,293,0.49,0.51
VS_AM05,Vesta,Haq'a,140,133,273,0.51,0.49
VS_AM06,Vesta,Han'a,160,154,314,0.51,0.49
VS_AM07,Vesta,Dira,126,106,232,0.54,0.46
VS_AM08,Vesta,Natra,119,97,216,0.55,0.45
VS_AM09,Vesta,Tarf(a),145,158,303,0.48,0.52
VS_AM10,Vesta,Gabha,145,128,273,0.53,0.47
VS_AM11,Vesta,Zubra,134,111,245,0.55,0.45
VS_AM12,Vesta,Sarfa,146,130,276,0.53,0.47
VS_AM13,Vesta,Auwa,81,110,191,0.42,0.58
VS_AM14,Vesta,Simak,94,99,193,0.49,0.51
VS_AM15,Vesta,Gafr,108,116,224,0.48,0.52
VS_AM16,Vesta,Zubana,100,96,196,0.51,0.49
VS_AM17,Vesta,Iklik,81,85,166,0.49,0.51
VS_AM18,Vesta,Qualb,62,50,112,0.55,0.45
VS_AM19,Vesta,Saula,71,74,145,0.49,0.51
VS_AM20,Vesta,Na'a'im,105,101,206,0.51,0.49
VS_AM21,Vesta,Balda,96,99,195,0.49,0.51
VS_AM22,Vesta,Dabih,96,88,184,0.52,0.48
VS_AM23,Vesta,Bula,105,101,206,0.51,0.49
VS_AM24,Vesta,Su'ud,119,109,228,0.52,0.48
VS_AM25,Vesta,Ahbija,107,123,230,0.47,0.53
VS_AM26,Vesta,Muqaddam,74,62,136,0.54,0.46
VS_AM27,Vesta,Mu'ahhar,87,93,180,0.48,0.52
VS_AM28,Vesta,Risa,150,117,267,0.56,0.44
