PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_Z04_2CAN,Mars,CancerD2,84,91,175,0.48,0.52
MA_Z04_3CAN,Mars,CancerD3,76,75,151,0.5,0.5
MA_Z05_1LEO,Mars,LeoD1,113,99,212,0.53,0.47
MA_Z05_2LEO,Mars,LeoD2,108,106,214,0.5,0.5
MA_Z05_3LEO,Mars,LeoD1,65,80,145,0.45,0.55
MA_Z06_1VIR,Mars,VirgoD1,94,106,200,0.47,0.53
MA_Z06_2VIR,Mars,VirgoD2,115,108,223,0.52,0.48
MA_Z06_3VIR,Mars,VirgoD3,123,88,211,0.58,0.42
MA_Z07_1LIB,Mars,LibraD1,102,103,205,0.5,0.5
MA_Z07_2LIB,Mars,LibraD2,90,115,205,0.44,0.56
MA_Z07_3LIB,Mars,LibraD3,125,125,250,0.5,0.5
MA_Z08_1SCO,Mars,ScorpioD1,98,103,201,0.49,0.51
MA_Z08_2SCO,Mars,ScorpioD2,78,96,174,0.45,0.55
MA_Z08_3SCO,Mars,ScorpioD3,81,113,194,0.42,0.58
MA_Z09_1SAG,Mars,SagittariusD1,110,92,202,0.54,0.46
MA_Z09_2SAG,Mars,SagittariusD2,89,92,181,0.49,0.51
MA_Z09_3SAG,Mars,SagittariusD3,103,96,199,0.52,0.48
MA_Z10_1CAP,Mars,CapricornD1,81,58,139,0.58,0.42
MA_Z10_2CAP,Mars,CapricornD2,75,58,133,0.56,0.44
MA_Z10_3CAP,Mars,CapricornD3,88,65,153,0.58,0.42
MA_Z11_1AQU,Mars,AquariusD1,106,94,200,0.53,0.47
MA_Z11_2AQU,Mars,AquariusD2,73,57,130,0.56,0.44
MA_Z11_3AQU,Mars,AquariusD3,67,66,133,0.5,0.5
MA_Z12_1PIS,Mars,PiscesD1,96,114,210,0.46,0.54
MA_Z12_2PIS,Mars,PiscesD2,78,61,139,0.56,0.44
MA_Z12_3PIS,Mars,PiscesD3,66,62,128,0.52,0.48
ME_Z01_1ARI,Mercury,AriesD1,78,96,174,0.45,0.55
ME_Z01_2ARI,Mercury,AriesD2,80,95,175,0.46,0.54
ME_Z01_3ARI,Mercury,AriesD3,98,74,172,0.57,0.43
ME_Z02_1TAU,Mercury,TaurusD1,85,91,176,0.48,0.52
ME_Z02_2TAU,Mercury,TaurusD2,85,74,159,0.53,0.47
ME_Z02_3TAU,Mercury,TaurusD3,67,72,139,0.48,0.52
ME_Z03_1GEM,Mercury,GeminiD1,73,86,159,0.46,0.54
ME_Z03_2GEM,Mercury,GeminiD2,77,79,156,0.49,0.51
ME_Z03_3GEM,Mercury,GeminiD3,90,88,178,0.51,0.49
ME_Z04_1CAN,Mercury,CancerD1,69,87,156,0.44,0.56
ME_Z04_2CAN,Mercury,CancerD2,90,88,178,0.51,0.49
ME_Z04_3CAN,Mercury,CancerD3,97,67,164,0.59,0.41
ME_Z05_1LEO,Mercury,LeoD1,91,89,180,0.51,0.49
ME_Z05_2LEO,Mercury,LeoD2,74,92,166,0.45,0.55
ME_Z05_3LEO,Mercury,LeoD1,85,93,178,0.48,0.52
ME_Z06_1VIR,Mercury,VirgoD1,92,81,173,0.53,0.47
ME_Z06_2VIR,Mercury,VirgoD2,83,94,177,0.47,0.53
ME_Z06_3VIR,Mercury,VirgoD3,75,85,160,0.47,0.53
ME_Z07_1LIB,Mercury,LibraD1,80,79,159,0.5,0.5
ME_Z07_2LIB,Mercury,LibraD2,80,87,167,0.48,0.52
ME_Z07_3LIB,Mercury,LibraD3,85,87,172,0.49,0.51
ME_Z08_1SCO,Mercury,ScorpioD1,99,92,191,0.52,0.48
ME_Z08_2SCO,Mercury,ScorpioD2,99,106,205,0.48,0.52
ME_Z08_3SCO,Mercury,ScorpioD3,98,94,192,0.51,0.49
ME_Z09_1SAG,Mercury,SagittariusD1,117,85,202,0.58,0.42
ME_Z09_2SAG,Mercury,SagittariusD2,101,106,207,0.49,0.51
ME_Z09_3SAG,Mercury,SagittariusD3,101,98,199,0.51,0.49
ME_Z10_1CAP,Mercury,CapricornD1,99,97,196,0.51,0.49
ME_Z10_2CAP,Mercury,CapricornD2,106,93,199,0.53,0.47
ME_Z10_3CAP,Mercury,CapricornD3,87,88,175,0.5,0.5
ME_Z11_1AQU,Mercury,AquariusD1,91,80,171,0.53,0.47
ME_Z11_2AQU,Mercury,AquariusD2,105,90,195,0.54,0.46
ME_Z11_3AQU,Mercury,AquariusD3,94,90,184,0.51,0.49
ME_Z12_1PIS,Mercury,PiscesD1,102,83,185,0.55,0.45
ME_Z12_2PIS,Mercury,PiscesD2,109,79,188,0.58,0.42
ME_Z12_3PIS,Mercury,PiscesD3,94,81,175,0.54,0.46
MO_Z01_1ARI,Moon,AriesD1,79,98,177,0.45,0.55
MO_Z01_2ARI,Moon,AriesD2,96,85,181,0.53,0.47
MO_Z01_3ARI,Moon,AriesD3,83,90,173,0.48,0.52
MO_Z02_1TAU,Moon,TaurusD1,94,82,176,0.53,0.47
MO_Z02_2TAU,Moon,TaurusD2,79,99,178,0.44,0.56
MO_Z02_3TAU,Moon,TaurusD3,93,84,177,0.53,0.47
MO_Z03_1GEM,Moon,GeminiD1,85,92,177,0.48,0.52
MO_Z03_2GEM,Moon,GeminiD2,91,80,171,0.53,0.47
MO_Z03_3GEM,Moon,GeminiD3,78,95,173,0.45,0.55
MO_Z04_1CAN,Moon,CancerD1,99,80,179,0.55,0.45
MO_Z04_2CAN,Moon,CancerD2,91,85,176,0.52,0.48
MO_Z04_3CAN,Moon,CancerD3,96,85,181,0.53,0.47
MO_Z05_1LEO,Moon,LeoD1,84,89,173,0.49,0.51
MO_Z05_2LEO,Moon,LeoD2,84,97,181,0.46,0.54
MO_Z05_3LEO,Moon,LeoD1,89,87,176,0.51,0.49
MO_Z06_1VIR,Moon,VirgoD1,92,84,176,0.52,0.48
MO_Z06_2VIR,Moon,VirgoD2,88,85,173,0.51,0.49
MO_Z06_3VIR,Moon,VirgoD3,85,97,182,0.47,0.53
MO_Z07_1LIB,Moon,LibraD1,92,82,174,0.53,0.47
MO_Z07_2LIB,Moon,LibraD2,100,80,180,0.56,0.44
MO_Z07_3LIB,Moon,LibraD3,102,78,180,0.57,0.43
MO_Z08_1SCO,Moon,ScorpioD1,80,96,176,0.45,0.55
MO_Z08_2SCO,Moon,ScorpioD2,81,92,173,0.47,0.53
MO_Z08_3SCO,Moon,ScorpioD3,103,79,182,0.57,0.43
MO_Z09_1SAG,Moon,SagittariusD1,91,83,174,0.52,0.48
MO_Z09_2SAG,Moon,SagittariusD2,93,89,182,0.51,0.49
MO_Z09_3SAG,Moon,SagittariusD3,90,87,177,0.51,0.49
MO_Z10_1CAP,Moon,CapricornD1,94,83,177,0.53,0.47
MO_Z10_2CAP,Moon,CapricornD2,87,95,182,0.48,0.52
MO_Z10_3CAP,Moon,CapricornD3,90,87,177,0.51,0.49
MO_Z11_1AQU,Moon,AquariusD1,97,81,178,0.54,0.46
MO_Z11_2AQU,Moon,AquariusD2,93,86,179,0.52,0.48
MO_Z11_3AQU,Moon,AquariusD3,80,97,177,0.45,0.55
MO_Z12_1PIS,Moon,PiscesD1,100,84,184,0.54,0.46
MO_Z12_2PIS,Moon,PiscesD2,88,82,170,0.52,0.48
MO_Z12_3PIS,Moon,PiscesD3,89,91,180,0.49,0.51
NE_Z10_3CAP,Neptune,CapricornD3,206,174,380,0.54,0.46
NE_Z11_1AQU,Neptune,AquariusD1,590,542,1132,0.52,0.48
NE_Z11_2AQU,Neptune,AquariusD2,618,616,1234,0.5,0.5
NE_Z11_3AQU,Neptune,AquariusD3,540,568,1108,0.49,0.51
NE_Z12_1PIS,Neptune,PiscesD1,644,589,1233,0.52,0.48
NE_Z12_2PIS,Neptune,PiscesD2,546,557,1103,0.5,0.5
NE_Z12_3PIS,Neptune,PiscesD3,92,100,192,0.48,0.52
NN_Z01_1ARI,NNode,AriesD1,70,65,135,0.52,0.48
NN_Z01_2ARI,NNode,AriesD2,83,50,133,0.62,0.38
NN_Z01_3ARI,NNode,AriesD3,75,60,135,0.56,0.44
NN_Z02_1TAU,NNode,TaurusD1,59,75,134,0.44,0.56
NN_Z02_2TAU,NNode,TaurusD2,63,72,135,0.47,0.53
NN_Z02_3TAU,NNode,TaurusD3,58,77,135,0.43,0.57
NN_Z03_1GEM,NNode,GeminiD1,72,84,156,0.46,0.54
NN_Z03_2GEM,NNode,GeminiD2,132,138,270,0.49,0.51
NN_Z03_3GEM,NNode,GeminiD3,132,137,269,0.49,0.51
NN_Z04_1CAN,NNode,CancerD1,137,133,270,0.51,0.49
NN_Z04_2CAN,NNode,CancerD2,135,115,250,0.54,0.46
NN_Z04_3CAN,NNode,CancerD3,133,136,269,0.49,0.51
NN_Z05_1LEO,NNode,LeoD1,141,128,269,0.52,0.48
NN_Z05_2LEO,NNode,LeoD2,124,145,269,0.46,0.54
NN_Z05_3LEO,NNode,LeoD1,127,141,268,0.47,0.53
NN_Z06_1VIR,NNode,VirgoD1,147,123,270,0.54,0.46
NN_Z06_2VIR,NNode,VirgoD2,146,124,270,0.54,0.46
NN_Z06_3VIR,NNode,VirgoD3,123,143,266,0.46,0.54
NN_Z07_1LIB,NNode,LibraD1,118,91,209,0.56,0.44
NN_Z07_2LIB,NNode,LibraD2,77,58,135,0.57,0.43
NN_Z07_3LIB,NNode,LibraD3,75,60,135,0.56,0.44
NN_Z08_1SCO,NNode,ScorpioD1,68,66,134,0.51,0.49
NN_Z08_2SCO,NNode,ScorpioD2,68,67,135,0.5,0.5
NN_Z08_3SCO,NNode,ScorpioD3,83,52,135,0.61,0.39
NN_Z09_1SAG,NNode,SagittariusD1,61,74,135,0.45,0.55
NN_Z09_2SAG,NNode,SagittariusD2,68,67,135,0.5,0.5
NN_Z09_3SAG,NNode,SagittariusD3,60,74,134,0.45,0.55
NN_Z10_1CAP,NNode,CapricornD1,58,77,135,0.43,0.57
NN_Z10_2CAP,NNode,CapricornD2,66,69,135,0.49,0.51
NN_Z10_3CAP,NNode,CapricornD3,69,66,135,0.51,0.49
NN_Z11_1AQU,NNode,AquariusD1,68,66,134,0.51,0.49
NN_Z11_2AQU,NNode,AquariusD2,53,66,119,0.45,0.55
NN_Z11_3AQU,NNode,AquariusD3,70,62,132,0.53,0.47
NN_Z12_1PIS,NNode,PiscesD1,63,69,132,0.48,0.52
NN_Z12_2PIS,NNode,PiscesD2,81,54,135,0.6,0.4
NN_Z12_3PIS,NNode,PiscesD3,73,62,135,0.54,0.46
PA_Z01_1ARI,Pallas,AriesD1,119,106,225,0.53,0.47
PA_Z01_2ARI,Pallas,AriesD2,87,107,194,0.45,0.55
PA_Z01_3ARI,Pallas,AriesD3,95,120,215,0.44,0.56
PA_Z02_1TAU,Pallas,TaurusD1,71,62,133,0.53,0.47
PA_Z02_2TAU,Pallas,TaurusD2,62,64,126,0.49,0.51
PA_Z02_3TAU,Pallas,TaurusD3,38,33,71,0.54,0.46
PA_Z03_1GEM,Pallas,GeminiD1,50,54,104,0.48,0.52
PA_Z03_2GEM,Pallas,GeminiD2,58,71,129,0.45,0.55
PA_Z03_3GEM,Pallas,GeminiD3,46,34,80,0.57,0.42
PA_Z04_1CAN,Pallas,CancerD1,23,42,65,0.35,0.65
PA_Z04_2CAN,Pallas,CancerD2,27,36,63,0.43,0.57
PA_Z04_3CAN,Pallas,CancerD3,53,40,93,0.57,0.43
PA_Z05_1LEO,Pallas,LeoD1,61,62,123,0.5,0.5
PA_Z05_2LEO,Pallas,LeoD2,54,65,119,0.45,0.55
PA_Z05_3LEO,Pallas,LeoD1,64,60,124,0.52,0.48
PA_Z06_1VIR,Pallas,VirgoD1,73,54,127,0.57,0.43
PA_Z06_2VIR,Pallas,VirgoD2,49,71,120,0.41,0.59
PA_Z06_3VIR,Pallas,VirgoD3,69,74,143,0.48,0.52
PA_Z07_1LIB,Pallas,LibraD1,88,51,139,0.63,0.37
PA_Z07_2LIB,Pallas,LibraD2,97,105,202,0.48,0.52
PA_Z07_3LIB,Pallas,LibraD3,85,77,162,0.52,0.48
PA_Z08_1SCO,Pallas,ScorpioD1,82,58,140,0.59,0.41
PA_Z08_2SCO,Pallas,ScorpioD2,76,53,129,0.59,0.41
PA_Z08_3SCO,Pallas,ScorpioD3,88,82,170,0.52,0.48
PA_Z09_1SAG,Pallas,SagittariusD1,71,86,157,0.45,0.55
PA_Z09_2SAG,Pallas,SagittariusD2,134,111,245,0.55,0.45
PA_Z09_3SAG,Pallas,SagittariusD3,100,77,177,0.56,0.44
PA_Z10_1CAP,Pallas,CapricornD1,117,95,212,0.55,0.45
PA_Z10_2CAP,Pallas,CapricornD2,151,162,313,0.48,0.52
PA_Z10_3CAP,Pallas,CapricornD3,165,141,306,0.54,0.46
PA_Z11_1AQU,Pallas,AquariusD1,126,154,280,0.45,0.55
PA_Z11_2AQU,Pallas,AquariusD2,163,152,315,0.52,0.48
PA_Z11_3AQU,Pallas,AquariusD3,137,152,289,0.47,0.53
PA_Z12_1PIS,Pallas,PiscesD1,156,143,299,0.52,0.48
PA_Z12_2PIS,Pallas,PiscesD2,142,157,299,0.47,0.53
PA_Z12_3PIS,Pallas,PiscesD3,159,135,294,0.54,0.46
PH_Z07_1LIB,Pholus,LibraD1,61,66,127,0.48,0.52
PH_Z07_2LIB,Pholus,LibraD2,175,107,282,0.62,0.38
PH_Z07_3LIB,Pholus,LibraD3,161,188,349,0.46,0.54
PH_Z08_1SCO,Pholus,ScorpioD1,207,201,408,0.51,0.49
PH_Z08_2SCO,Pholus,ScorpioD2,263,255,518,0.51,0.49
PH_Z08_3SCO,Pholus,ScorpioD3,311,330,641,0.49,0.51
PH_Z09_1SAG,Pholus,SagittariusD1,442,391,833,0.53,0.47
PH_Z09_2SAG,Pholus,SagittariusD2,530,557,1087,0.49,0.51
PH_Z09_3SAG,Pholus,SagittariusD3,724,692,1416,0.51,0.49
PH_Z10_1CAP,Pholus,CapricornD1,362,359,721,0.5,0.5
PL_Z09_1SAG,Pluto,SagittariusD1,383,340,723,0.53,0.47
PL_Z09_2SAG,Pluto,SagittariusD2,583,600,1183,0.49,0.51
PL_Z09_3SAG,Pluto,SagittariusD3,578,529,1107,0.52,0.48
PL_Z10_1CAP,Pluto,CapricornD1,632,640,1272,0.5,0.5
PL_Z10_2CAP,Pluto,CapricornD2,673,656,1329,0.51,0.49
PL_Z10_3CAP,Pluto,CapricornD3,387,381,768,0.5,0.5
SA_Z01_1ARI,Saturn,AriesD1,59,34,93,0.63,0.37
SA_Z01_2ARI,Saturn,AriesD2,118,103,221,0.53,0.47
SA_Z01_3ARI,Saturn,AriesD3,100,80,180,0.56,0.44
SA_Z02_1TAU,Saturn,TaurusD1,80,77,157,0.51,0.49
SA_Z02_2TAU,Saturn,TaurusD2,117,133,250,0.47,0.53
SA_Z02_3TAU,Saturn,TaurusD3,109,95,204,0.53,0.47
SA_Z03_1GEM,Saturn,GeminiD1,90,80,170,0.53,0.47
SA_Z03_2GEM,Saturn,GeminiD2,84,97,181,0.46,0.54
SA_Z03_3GEM,Saturn,GeminiD3,120,128,248,0.48,0.52
SA_Z04_1CAN,Saturn,CancerD1,72,85,157,0.46,0.54
SA_Z04_2CAN,Saturn,CancerD2,62,84,146,0.42,0.58
SA_Z04_3CAN,Saturn,CancerD3,132,116,248,0.53,0.47
SA_Z05_1LEO,Saturn,LeoD1,103,90,193,0.53,0.47
SA_Z05_2LEO,Saturn,LeoD2,109,70,179,0.61,0.39
SA_Z05_3LEO,Saturn,LeoD1,94,88,182,0.52,0.48
SA_Z06_1VIR,Saturn,VirgoD1,123,111,234,0.53,0.47
SA_Z06_2VIR,Saturn,VirgoD2,89,96,185,0.48,0.52
SA_Z06_3VIR,Saturn,VirgoD3,89,109,198,0.45,0.55
SA_Z07_1LIB,Saturn,LibraD1,87,91,178,0.49,0.51
SA_Z07_2LIB,Saturn,LibraD2,118,137,255,0.46,0.54
SA_Z07_3LIB,Saturn,LibraD3,123,134,257,0.48,0.52
SA_Z08_1SCO,Saturn,ScorpioD1,111,83,194,0.57,0.43
SA_Z08_2SCO,Saturn,ScorpioD2,124,100,224,0.55,0.45
SA_Z08_3SCO,Saturn,ScorpioD3,120,108,228,0.53,0.47
SA_Z09_1SAG,Saturn,SagittariusD1,112,101,213,0.53,0.47
SA_Z09_2SAG,Saturn,SagittariusD2,112,125,237,0.47,0.53
SA_Z09_3SAG,Saturn,SagittariusD3,126,133,259,0.49,0.51
SA_Z10_1CAP,Saturn,CapricornD1,129,132,261,0.49,0.51
SA_Z10_2CAP,Saturn,CapricornD2,109,95,204,0.53,0.47
SA_Z10_3CAP,Saturn,CapricornD3,102,120,222,0.46,0.54
SA_Z11_1AQU,Saturn,AquariusD1,74,62,136,0.54,0.46
SA_Z11_2AQU,Saturn,AquariusD2,39,49,88,0.44,0.56
SN_Z01_1ARI,SNode,AriesD1,118,91,209,0.56,0.44
SN_Z01_2ARI,SNode,AriesD2,77,58,135,0.57,0.43
SN_Z01_3ARI,SNode,AriesD3,75,60,135,0.56,0.44
SN_Z02_1TAU,SNode,TaurusD1,68,66,134,0.51,0.49
SN_Z02_2TAU,SNode,TaurusD2,68,67,135,0.5,0.5
SN_Z02_3TAU,SNode,TaurusD3,83,52,135,0.61,0.39
SN_Z03_1GEM,SNode,GeminiD1,61,74,135,0.45,0.55
SN_Z03_2GEM,SNode,GeminiD2,68,67,135,0.5,0.5
SN_Z03_3GEM,SNode,GeminiD3,60,74,134,0.45,0.55
