PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_AM23,Chiron,Bula,123,155,278,0.44,0.56
CH_AM24,Chiron,Su'ud,256,244,500,0.51,0.49
CH_AM25,Chiron,Ahbija,301,334,635,0.47,0.53
CH_AM26,Chiron,Muqaddam,302,375,677,0.45,0.55
CH_AM27,Chiron,Mu'ahhar,444,403,847,0.52,0.48
CH_AM28,Chiron,Risa,478,460,938,0.51,0.49
JN_AM01,Juno,Saratan,63,75,138,0.46,0.54
JN_AM02,Juno,Butain,38,34,72,0.53,0.47
JN_AM03,Juno,Turaija,28,44,72,0.39,0.61
JN_AM04,Juno,Dabaran,42,54,96,0.44,0.56
JN_AM05,Juno,Haq'a,79,81,160,0.49,0.51
JN_AM06,Juno,Han'a,63,64,127,0.5,0.5
JN_AM07,Juno,Dira,71,62,133,0.53,0.47
JN_AM08,Juno,Natra,29,46,75,0.39,0.61
JN_AM09,Juno,Tarf(a),36,37,73,0.49,0.51
JN_AM10,Juno,Gabha,72,67,139,0.52,0.48
JN_AM11,Juno,Zubra,95,61,156,0.61,0.39
JN_AM12,Juno,Sarfa,44,42,86,0.51,0.49
JN_AM13,Juno,Auwa,66,71,137,0.48,0.52
JN_AM14,Juno,Simak,88,118,206,0.43,0.57
JN_AM15,Juno,Gafr,103,105,208,0.5,0.5
JN_AM16,Juno,Zubana,146,151,297,0.49,0.51
JN_AM17,Juno,Iklik,120,127,247,0.49,0.51
JN_AM18,Juno,Qualb,87,106,193,0.45,0.55
JN_AM19,Juno,Saula,131,132,263,0.5,0.5
JN_AM20,Juno,Na'a'im,178,150,328,0.54,0.46
JN_AM21,Juno,Balda,157,175,332,0.47,0.53
JN_AM22,Juno,Dabih,145,135,280,0.52,0.48
JN_AM23,Juno,Bula,139,162,301,0.46,0.54
JN_AM24,Juno,Su'ud,91,85,176,0.52,0.48
JN_AM25,Juno,Ahbija,103,103,206,0.5,0.5
JN_AM26,Juno,Muqaddam,59,51,110,0.54,0.46
JN_AM27,Juno,Mu'ahhar,98,94,192,0.51,0.49
JN_AM28,Juno,Risa,122,109,231,0.53,0.47
JU_AM01,Jupiter,Saratan,126,134,260,0.48,0.52
JU_AM02,Jupiter,Butain,16,21,37,0.43,0.57
JU_AM03,Jupiter,Turaija,78,90,168,0.46,0.54
JU_AM04,Jupiter,Dabaran,48,39,87,0.55,0.45
JU_AM05,Jupiter,Haq'a,23,17,40,0.58,0.42
JU_AM06,Jupiter,Han'a,103,112,215,0.48,0.52
JU_AM07,Jupiter,Dira,23,19,42,0.55,0.45
JU_AM08,Jupiter,Natra,45,54,99,0.45,0.55
JU_AM09,Jupiter,Tarf(a),85,76,161,0.53,0.47
JU_AM10,Jupiter,Gabha,23,18,41,0.56,0.44
JU_AM11,Jupiter,Zubra,107,76,183,0.58,0.42
JU_AM12,Jupiter,Sarfa,50,33,83,0.6,0.4
JU_AM13,Jupiter,Auwa,141,152,293,0.48,0.52
JU_AM14,Jupiter,Simak,120,121,241,0.5,0.5
JU_AM15,Jupiter,Gafr,70,94,164,0.43,0.57
JU_AM16,Jupiter,Zubana,183,187,370,0.49,0.51
JU_AM17,Jupiter,Iklik,42,41,83,0.51,0.49
JU_AM18,Jupiter,Qualb,200,199,399,0.5,0.5
JU_AM19,Jupiter,Saula,74,61,135,0.55,0.45
JU_AM20,Jupiter,Na'a'im,120,143,263,0.46,0.54
JU_AM21,Jupiter,Balda,125,136,261,0.48,0.52
JU_AM22,Jupiter,Dabih,52,53,105,0.5,0.5
JU_AM23,Jupiter,Bula,194,172,366,0.53,0.47
JU_AM24,Jupiter,Su'ud,60,66,126,0.48,0.52
JU_AM25,Jupiter,Ahbija,74,88,162,0.46,0.54
JU_AM26,Jupiter,Muqaddam,172,180,352,0.49,0.51
JU_AM27,Jupiter,Mu'ahhar,35,42,77,0.45,0.55
JU_AM28,Jupiter,Risa,104,117,221,0.47,0.53
MA_AM01,Mars,Saratan,46,95,141,0.33,0.67
MA_AM02,Mars,Butain,111,108,219,0.51,0.49
MA_AM03,Mars,Turaija,89,97,186,0.48,0.52
MA_AM04,Mars,Dabaran,110,116,226,0.49,0.51
MA_AM05,Mars,Haq'a,88,91,179,0.49,0.51
MA_AM06,Mars,Han'a,108,96,204,0.53,0.47
MA_AM07,Mars,Dira,125,116,241,0.52,0.48
MA_AM08,Mars,Natra,93,120,213,0.44,0.56
MA_AM09,Mars,Tarf(a),77,72,149,0.52,0.48
MA_AM10,Mars,Gabha,93,115,208,0.45,0.55
MA_AM11,Mars,Zubra,129,92,221,0.58,0.42
MA_AM12,Mars,Sarfa,77,88,165,0.47,0.53
MA_AM13,Mars,Auwa,118,100,218,0.54,0.46
MA_AM14,Mars,Simak,97,102,199,0.49,0.51
MA_AM15,Mars,Gafr,82,106,188,0.44,0.56
MA_AM16,Mars,Zubana,102,103,205,0.5,0.5
MA_AM17,Mars,Iklik,92,78,170,0.54,0.46
MA_AM18,Mars,Qualb,68,74,142,0.48,0.52
MA_AM19,Mars,Saula,98,115,213,0.46,0.54
MA_AM20,Mars,Na'a'im,105,69,174,0.6,0.4
MA_AM21,Mars,Balda,73,56,129,0.57,0.43
MA_AM22,Mars,Dabih,64,70,134,0.48,0.52
MA_AM23,Mars,Bula,67,61,128,0.52,0.48
MA_AM24,Mars,Su'ud,98,105,203,0.48,0.52
MA_AM25,Mars,Ahbija,76,69,145,0.52,0.48
MA_AM26,Mars,Muqaddam,68,80,148,0.46,0.54
MA_AM27,Mars,Mu'ahhar,72,70,142,0.51,0.49
MA_AM28,Mars,Risa,67,77,144,0.47,0.53
ME_AM01,Mercury,Saratan,94,77,171,0.55,0.45
ME_AM02,Mercury,Butain,82,89,171,0.48,0.52
ME_AM03,Mercury,Turaija,78,83,161,0.48,0.52
ME_AM04,Mercury,Dabaran,67,68,135,0.5,0.5
ME_AM05,Mercury,Haq'a,76,93,169,0.45,0.55
ME_AM06,Mercury,Han'a,78,86,164,0.48,0.52
ME_AM07,Mercury,Dira,87,73,160,0.54,0.46
ME_AM08,Mercury,Natra,77,92,169,0.46,0.54
ME_AM09,Mercury,Tarf(a),86,77,163,0.53,0.47
ME_AM10,Mercury,Gabha,72,92,164,0.44,0.56
ME_AM11,Mercury,Zubra,82,98,180,0.46,0.54
ME_AM12,Mercury,Sarfa,83,86,169,0.49,0.51
ME_AM13,Mercury,Auwa,82,94,176,0.47,0.53
ME_AM14,Mercury,Simak,86,94,180,0.48,0.52
ME_AM15,Mercury,Gafr,104,90,194,0.54,0.46
ME_AM16,Mercury,Zubana,91,108,199,0.46,0.54
ME_AM17,Mercury,Iklik,103,89,192,0.54,0.46
ME_AM18,Mercury,Qualb,104,98,202,0.51,0.49
ME_AM19,Mercury,Saula,98,108,206,0.48,0.52
ME_AM20,Mercury,Na'a'im,103,94,197,0.52,0.48
ME_AM21,Mercury,Balda,105,102,207,0.51,0.49
ME_AM22,Mercury,Dabih,99,102,201,0.49,0.51
ME_AM23,Mercury,Bula,101,98,199,0.51,0.49
ME_AM24,Mercury,Su'ud,100,80,180,0.56,0.44
ME_AM25,Mercury,Ahbija,92,98,190,0.48,0.52
ME_AM26,Mercury,Muqaddam,93,89,182,0.51,0.49
ME_AM27,Mercury,Mu'ahhar,88,93,181,0.49,0.51
ME_AM28,Mercury,Risa,82,90,172,0.48,0.52
MO_AM01,Moon,Saratan,81,100,181,0.45,0.55
MO_AM02,Moon,Butain,88,92,180,0.49,0.51
MO_AM03,Moon,Turaija,82,96,178,0.46,0.54
MO_AM04,Moon,Dabaran,81,99,180,0.45,0.55
MO_AM05,Moon,Haq'a,80,103,183,0.44,0.56
MO_AM06,Moon,Han'a,87,95,182,0.48,0.52
MO_AM07,Moon,Dira,91,83,174,0.52,0.48
MO_AM08,Moon,Natra,109,74,183,0.6,0.4
MO_AM09,Moon,Tarf(a),83,101,184,0.45,0.55
MO_AM10,Moon,Gabha,82,99,181,0.45,0.55
MO_AM11,Moon,Zubra,88,91,179,0.49,0.51
MO_AM12,Moon,Sarfa,87,96,183,0.48,0.52
MO_AM13,Moon,Auwa,95,83,178,0.53,0.47
MO_AM14,Moon,Simak,99,85,184,0.54,0.46
MO_AM15,Moon,Gafr,93,86,179,0.52,0.48
MO_AM16,Moon,Zubana,106,74,180,0.59,0.41
MO_AM17,Moon,Iklik,89,83,172,0.52,0.48
MO_AM18,Moon,Qualb,88,97,185,0.48,0.52
MO_AM19,Moon,Saula,84,94,178,0.47,0.53
MO_AM20,Moon,Na'a'im,81,96,177,0.46,0.54
MO_AM21,Moon,Balda,95,86,181,0.52,0.48
MO_AM22,Moon,Dabih,80,94,174,0.46,0.54
MO_AM23,Moon,Bula,85,95,180,0.47,0.53
MO_AM24,Moon,Su'ud,93,87,180,0.52,0.48
MO_AM25,Moon,Ahbija,82,99,181,0.45,0.55
MO_AM26,Moon,Muqaddam,95,83,178,0.53,0.47
MO_AM27,Moon,Mu'ahhar,95,84,179,0.53,0.47
MO_AM28,Moon,Risa,94,86,180,0.52,0.48
NE_AM25,Neptune,Ahbija,504,561,1065,0.47,0.53
NE_AM26,Neptune,Muqaddam,735,799,1534,0.48,0.52
NE_AM27,Neptune,Mu'ahhar,799,740,1539,0.52,0.48
NE_AM28,Neptune,Risa,455,441,896,0.51,0.49
NN_AM01,NNode,Saratan,81,91,172,0.47,0.53
NN_AM02,NNode,Butain,81,92,173,0.47,0.53
NN_AM03,NNode,Turaija,69,104,173,0.4,0.6
NN_AM04,NNode,Dabaran,184,157,341,0.54,0.46
NN_AM05,NNode,Haq'a,93,105,198,0.47,0.53
NN_AM06,NNode,Han'a,89,86,175,0.51,0.49
NN_AM07,NNode,Dira,80,91,171,0.47,0.53
NN_AM08,NNode,Natra,89,85,174,0.51,0.49
NN_AM09,NNode,Tarf(a),92,80,172,0.53,0.47
NN_AM10,NNode,Gabha,87,86,173,0.5,0.5
NN_AM11,NNode,Zubra,91,82,173,0.53,0.47
NN_AM12,NNode,Sarfa,90,83,173,0.52,0.48
NN_AM13,NNode,Auwa,83,90,173,0.48,0.52
NN_AM14,NNode,Simak,91,82,173,0.53,0.47
NN_AM15,NNode,Gafr,94,80,174,0.54,0.46
NN_AM16,NNode,Zubana,101,72,173,0.58,0.42
NN_AM17,NNode,Iklik,89,84,173,0.51,0.49
NN_AM18,NNode,Qualb,89,84,173,0.51,0.49
NN_AM19,NNode,Saula,81,91,172,0.47,0.53
NN_AM20,NNode,Na'a'im,88,85,173,0.51,0.49
NN_AM21,NNode,Balda,82,92,174,0.47,0.53
NN_AM22,NNode,Dabih,74,99,173,0.43,0.57
NN_AM23,NNode,Bula,83,89,172,0.48,0.52
NN_AM24,NNode,Su'ud,73,102,175,0.42,0.58
NN_AM25,NNode,Ahbija,96,76,172,0.56,0.44
NN_AM26,NNode,Muqaddam,87,82,169,0.51,0.49
NN_AM27,NNode,Mu'ahhar,61,112,173,0.35,0.65
NN_AM28,NNode,Risa,95,79,174,0.55,0.45
PA_AM01,Pallas,Saratan,121,118,239,0.51,0.49
PA_AM02,Pallas,Butain,84,92,176,0.48,0.52
PA_AM03,Pallas,Turaija,87,93,180,0.48,0.52
PA_AM04,Pallas,Dabaran,83,74,157,0.53,0.47
PA_AM05,Pallas,Haq'a,69,38,107,0.64,0.36
PA_AM06,Pallas,Han'a,82,82,164,0.5,0.5
PA_AM07,Pallas,Dira,67,58,125,0.54,0.46
PA_AM08,Pallas,Natra,38,49,87,0.44,0.56
PA_AM09,Pallas,Tarf(a),65,63,128,0.51,0.49
PA_AM10,Pallas,Gabha,37,48,85,0.44,0.56
PA_AM11,Pallas,Zubra,30,36,66,0.45,0.55
PA_AM12,Pallas,Sarfa,63,82,145,0.43,0.57
PA_AM13,Pallas,Auwa,73,76,149,0.49,0.51
PA_AM14,Pallas,Simak,76,70,146,0.52,0.48
PA_AM15,Pallas,Gafr,110,108,218,0.5,0.5
PA_AM16,Pallas,Zubana,87,76,163,0.53,0.47
PA_AM17,Pallas,Iklik,90,93,183,0.49,0.51
PA_AM18,Pallas,Qualb,80,86,166,0.48,0.52
PA_AM19,Pallas,Saula,56,64,120,0.47,0.53
PA_AM20,Pallas,Na'a'im,79,73,152,0.52,0.48
PA_AM21,Pallas,Balda,93,86,179,0.52,0.48
PA_AM22,Pallas,Dabih,120,115,235,0.51,0.49
PA_AM23,Pallas,Bula,137,125,262,0.52,0.48
PA_AM24,Pallas,Su'ud,129,139,268,0.48,0.52
PA_AM25,Pallas,Ahbija,111,121,232,0.48,0.52
PA_AM26,Pallas,Muqaddam,114,135,249,0.46,0.54
PA_AM27,Pallas,Mu'ahhar,140,188,328,0.43,0.57
PA_AM28,Pallas,Risa,172,153,325,0.53,0.47
PH_AM18,Pholus,Qualb,13,16,29,0.45,0.55
PH_AM19,Pholus,Saula,415,475,890,0.47,0.53
PH_AM20,Pholus,Na'a'im,578,644,1222,0.47,0.53
PH_AM21,Pholus,Balda,909,865,1774,0.51,0.49
PH_AM22,Pholus,Dabih,578,541,1119,0.52,0.48
PL_AM21,Pluto,Balda,589,659,1248,0.47,0.53
PL_AM22,Pluto,Dabih,783,815,1598,0.49,0.51
PL_AM23,Pluto,Bula,921,882,1803,0.51,0.49
PL_AM24,Pluto,Su'ud,200,185,385,0.52,0.48
SA_AM08,Saturn,Natra,80,76,156,0.51,0.49
SA_AM09,Saturn,Tarf(a),108,124,232,0.47,0.53
SA_AM10,Saturn,Gabha,105,138,243,0.43,0.57
SA_AM11,Saturn,Zubra,106,143,249,0.43,0.57
SA_AM12,Saturn,Sarfa,127,125,252,0.5,0.5
SA_AM13,Saturn,Auwa,133,128,261,0.51,0.49
SA_AM14,Saturn,Simak,126,142,268,0.47,0.53
SA_AM15,Saturn,Gafr,126,150,276,0.46,0.54
SA_AM16,Saturn,Zubana,130,152,282,0.46,0.54
SA_AM17,Saturn,Iklik,142,147,289,0.49,0.51
SA_AM18,Saturn,Qualb,162,133,295,0.55,0.45
SA_AM19,Saturn,Saula,164,143,307,0.53,0.47
SA_AM20,Saturn,Na'a'im,168,151,319,0.53,0.47
SA_AM21,Saturn,Balda,140,136,276,0.51,0.49
SA_AM22,Saturn,Dabih,142,135,277,0.51,0.49
SA_AM23,Saturn,Bula,160,149,309,0.52,0.48
SA_AM24,Saturn,Su'ud,146,167,313,0.47,0.53
SA_AM25,Saturn,Ahbija,160,140,300,0.53,0.47
SA_AM26,Saturn,Muqaddam,68,62,130,0.52,0.48
SN_AM01,SNode,Saratan,94,80,174,0.54,0.46
SN_AM02,SNode,Butain,101,72,173,0.58,0.42
SN_AM03,SNode,Turaija,89,84,173,0.51,0.49
SN_AM04,SNode,Dabaran,89,84,173,0.51,0.49
SN_AM05,SNode,Haq'a,81,91,172,0.47,0.53
SN_AM06,SNode,Han'a,89,87,176,0.51,0.49
SN_AM07,SNode,Dira,81,90,171,0.47,0.53
SN_AM08,SNode,Natra,74,99,173,0.43,0.57
SN_AM09,SNode,Tarf(a),83,89,172,0.48,0.52
SN_AM10,SNode,Gabha,73,102,175,0.42,0.58
SN_AM11,SNode,Zubra,96,76,172,0.56,0.44
SN_AM12,SNode,Sarfa,87,82,169,0.51,0.49
SN_AM13,SNode,Auwa,61,112,173,0.35,0.65
SN_AM14,SNode,Simak,95,79,174,0.55,0.45
SN_AM15,SNode,Gafr,81,91,172,0.47,0.53
SN_AM16,SNode,Zubana,81,92,173,0.47,0.53
SN_AM17,SNode,Iklik,69,104,173,0.4,0.6
SN_AM18,SNode,Qualb,184,157,341,0.54,0.46
SN_AM19,SNode,Saula,93,105,198,0.47,0.53
SN_AM20,SNode,Na'a'im,88,85,173,0.51,0.49
SN_AM21,SNode,Balda,81,92,173,0.47,0.53
SN_AM22,SNode,Dabih,89,85,174,0.51,0.49
SN_AM23,SNode,Bula,92,80,172,0.53,0.47
SN_AM24,SNode,Su'ud,87,86,173,0.5,0.5
SN_AM25,SNode,Ahbija,91,82,173,0.53,0.47
SN_AM26,SNode,Muqaddam,90,83,173,0.52,0.48
SN_AM27,SNode,Mu'ahhar,83,90,173,0.48,0.52
SN_AM28,SNode,Risa,91,82,173,0.53,0.47
SU_AM01,Sun,Saratan,83,94,177,0.47,0.53
SU_AM02,Sun,Butain,87,90,177,0.49,0.51
SU_AM03,Sun,Turaija,90,88,178,0.51,0.49
SU_AM04,Sun,Dabaran,83,96,179,0.46,0.54
SU_AM05,Sun,Haq'a,88,93,181,0.49,0.51
SU_AM06,Sun,Han'a,81,102,183,0.44,0.56
SU_AM07,Sun,Dira,95,86,181,0.52,0.48
SU_AM08,Sun,Natra,89,91,180,0.49,0.51
SU_AM09,Sun,Tarf(a),89,94,183,0.49,0.51
SU_AM10,Sun,Gabha,84,99,183,0.46,0.54
SU_AM11,Sun,Zubra,96,86,182,0.53,0.47
SU_AM12,Sun,Sarfa,83,100,183,0.45,0.55
SU_AM13,Sun,Auwa,87,92,179,0.49,0.51
SU_AM14,Sun,Simak,85,95,180,0.47,0.53
SU_AM15,Sun,Gafr,99,86,185,0.54,0.46
SU_AM16,Sun,Zubana,80,104,184,0.43,0.57
SU_AM17,Sun,Iklik,103,81,184,0.56,0.44
SU_AM18,Sun,Qualb,89,95,184,0.48,0.52
SU_AM19,Sun,Saula,93,88,181,0.51,0.49
SU_AM20,Sun,Na'a'im,106,74,180,0.59,0.41
SU_AM21,Sun,Balda,91,86,177,0.51,0.49
SU_AM22,Sun,Dabih,73,109,182,0.4,0.6
SU_AM23,Sun,Bula,99,81,180,0.55,0.45
SU_AM24,Sun,Su'ud,103,77,180,0.57,0.43
SU_AM25,Sun,Ahbija,82,88,170,0.48,0.52
SU_AM26,Sun,Muqaddam,82,90,172,0.48,0.52
SU_AM27,Sun,Mu'ahhar,88,86,174,0.51,0.49
SU_AM28,Sun,Risa,85,90,175,0.49,0.51
UR_AM01,Uranus,Saratan,443,450,893,0.5,0.5
UR_AM02,Uranus,Butain,445,394,839,0.53,0.47
UR_AM03,Uranus,Turaija,416,407,823,0.51,0.49
UR_AM04,Uranus,Dabaran,302,290,592,0.51,0.49
UR_AM26,Uranus,Muqaddam,99,115,214,0.46,0.54
UR_AM27,Uranus,Mu'ahhar,393,439,832,0.47,0.53
UR_AM28,Uranus,Risa,395,446,841,0.47,0.53
VE_AM01,Venus,Saratan,113,110,223,0.51,0.49
VE_AM02,Venus,Butain,87,86,173,0.5,0.5
VE_AM03,Venus,Turaija,71,79,150,0.47,0.53
VE_AM04,Venus,Dabaran,82,68,150,0.55,0.45
VE_AM05,Venus,Haq'a,72,83,155,0.46,0.54
VE_AM06,Venus,Han'a,120,141,261,0.46,0.54
VE_AM07,Venus,Dira,113,133,246,0.46,0.54
VE_AM08,Venus,Natra,74,75,149,0.5,0.5
VE_AM09,Venus,Tarf(a),74,77,151,0.49,0.51
VE_AM10,Venus,Gabha,81,68,149,0.54,0.46
VE_AM11,Venus,Zubra,96,108,204,0.47,0.53
VE_AM12,Venus,Sarfa,114,117,231,0.49,0.51
VE_AM13,Venus,Auwa,68,78,146,0.47,0.53
VE_AM14,Venus,Simak,67,82,149,0.45,0.55
VE_AM15,Venus,Gafr,84,67,151,0.56,0.44
VE_AM16,Venus,Zubana,93,72,165,0.56,0.44
VE_AM17,Venus,Iklik,106,128,234,0.45,0.55
VE_AM18,Venus,Qualb,100,91,191,0.52,0.48
VE_AM19,Venus,Saula,78,78,156,0.5,0.5
VE_AM20,Venus,Na'a'im,83,66,149,0.56,0.44
VE_AM21,Venus,Balda,88,72,160,0.55,0.45
VE_AM22,Venus,Dabih,85,82,167,0.51,0.49
VE_AM23,Venus,Bula,143,136,279,0.51,0.49
VE_AM24,Venus,Su'ud,101,111,212,0.48,0.52
VE_AM25,Venus,Ahbija,62,93,155,0.4,0.6
VE_AM26,Venus,Muqaddam,76,75,151,0.5,0.5
VE_AM27,Venus,Mu'ahhar,78,71,149,0.52,0.48
VE_AM28,Venus,Risa,84,94,178,0.47,0.53
VS_AM01,Vesta,Saratan,107,95,202,0.53,0.47
VS_AM02,Vesta,Butain,63,63,126,0.5,0.5
VS_AM03,Vesta,Turaija,95,91,186,0.51,0.49
VS_AM04,Vesta,Dabaran,149,115,264,0.56,0.44
VS_AM05,Vesta,Haq'a,89,89,178,0.5,0.5
VS_AM06,Vesta,Han'a,78,108,186,0.42,0.58
VS_AM07,Vesta,Dira,92,96,188,0.49,0.51
VS_AM08,Vesta,Natra,81,90,171,0.47,0.53
VS_AM09,Vesta,Tarf(a),124,136,260,0.48,0.52
VS_AM10,Vesta,Gabha,95,105,200,0.48,0.52
VS_AM11,Vesta,Zubra,58,51,109,0.53,0.47
VS_AM12,Vesta,Sarfa,92,117,209,0.44,0.56
VS_AM13,Vesta,Auwa,111,120,231,0.48,0.52
VS_AM14,Vesta,Simak,81,69,150,0.54,0.46
VS_AM15,Vesta,Gafr,53,45,98,0.54,0.46
VS_AM16,Vesta,Zubana,92,84,176,0.52,0.48
VS_AM17,Vesta,Iklik,74,73,147,0.5,0.5
VS_AM18,Vesta,Qualb,47,59,106,0.44,0.56
VS_AM19,Vesta,Saula,73,72,145,0.5,0.5
VS_AM20,Vesta,Na'a'im,84,122,206,0.41,0.59
VS_AM21,Vesta,Balda,88,101,189,0.47,0.53
VS_AM22,Vesta,Dabih,84,83,167,0.5,0.5
VS_AM23,Vesta,Bula,65,46,111,0.59,0.41
VS_AM24,Vesta,Su'ud,66,83,149,0.44,0.56
VS_AM25,Vesta,Ahbija,119,95,214,0.56,0.44
VS_AM26,Vesta,Muqaddam,118,101,219,0.54,0.46
VS_AM27,Vesta,Mu'ahhar,97,109,206,0.47,0.53
VS_AM28,Vesta,Risa,118,123,241,0.49,0.51
