PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_AM05,Mars,Haq'a,40,37,77,0.52,0.48
MA_AM06,Mars,Han'a,44,35,79,0.56,0.44
MA_AM07,Mars,Dira,51,28,79,0.65,0.35
MA_AM08,Mars,Natra,43,37,80,0.54,0.46
MA_AM09,Mars,Tarf(a),45,35,80,0.56,0.44
MA_AM10,Mars,Gabha,39,42,81,0.48,0.52
MA_AM11,Mars,Zubra,40,41,81,0.49,0.51
MA_AM12,Mars,Sarfa,43,38,81,0.53,0.47
MA_AM13,Mars,Auwa,44,38,82,0.54,0.46
MA_AM14,Mars,Simak,33,48,81,0.41,0.59
MA_AM15,Mars,Gafr,34,44,78,0.44,0.56
MA_AM16,Mars,Zubana,40,21,61,0.66,0.34
MA_AM17,Mars,Iklik,34,30,64,0.53,0.47
MA_AM18,Mars,Qualb,28,38,66,0.42,0.58
MA_AM19,Mars,Saula,91,74,165,0.55,0.45
MA_AM20,Mars,Na'a'im,73,66,139,0.53,0.47
MA_AM21,Mars,Balda,41,39,80,0.51,0.49
MA_AM22,Mars,Dabih,28,50,78,0.36,0.64
MA_AM23,Mars,Bula,33,46,79,0.42,0.58
MA_AM24,Mars,Su'ud,90,96,186,0.48,0.52
MA_AM25,Mars,Ahbija,54,43,97,0.56,0.44
MA_AM26,Mars,Muqaddam,36,38,74,0.49,0.51
MA_AM27,Mars,Mu'ahhar,35,38,73,0.48,0.52
MA_AM28,Mars,Risa,32,42,74,0.43,0.57
ME_AM01,Mercury,Saratan,40,40,80,0.5,0.5
ME_AM02,Mercury,Butain,42,38,80,0.52,0.48
ME_AM03,Mercury,Turaija,43,43,86,0.5,0.5
ME_AM04,Mercury,Dabaran,36,44,80,0.45,0.55
ME_AM05,Mercury,Haq'a,36,31,67,0.54,0.46
ME_AM06,Mercury,Han'a,58,53,111,0.52,0.48
ME_AM07,Mercury,Dira,39,46,85,0.46,0.54
ME_AM08,Mercury,Natra,49,37,86,0.57,0.43
ME_AM09,Mercury,Tarf(a),46,29,75,0.61,0.39
ME_AM10,Mercury,Gabha,51,36,87,0.59,0.41
ME_AM11,Mercury,Zubra,40,44,84,0.48,0.52
ME_AM12,Mercury,Sarfa,41,48,89,0.46,0.54
ME_AM13,Mercury,Auwa,53,39,92,0.58,0.42
ME_AM14,Mercury,Simak,50,41,91,0.55,0.45
ME_AM15,Mercury,Gafr,43,45,88,0.49,0.51
ME_AM16,Mercury,Zubana,40,70,110,0.36,0.64
ME_AM17,Mercury,Iklik,62,51,113,0.55,0.45
ME_AM18,Mercury,Qualb,43,53,96,0.45,0.55
ME_AM19,Mercury,Saula,54,46,100,0.54,0.46
ME_AM20,Mercury,Na'a'im,42,57,99,0.42,0.58
ME_AM21,Mercury,Balda,53,47,100,0.53,0.47
ME_AM22,Mercury,Dabih,49,36,85,0.58,0.42
ME_AM23,Mercury,Bula,51,47,98,0.52,0.48
ME_AM24,Mercury,Su'ud,52,45,97,0.54,0.46
ME_AM25,Mercury,Ahbija,58,52,110,0.53,0.47
ME_AM26,Mercury,Muqaddam,53,42,95,0.56,0.44
ME_AM27,Mercury,Mu'ahhar,49,40,89,0.55,0.45
ME_AM28,Mercury,Risa,58,32,90,0.64,0.36
MO_AM01,Moon,Saratan,44,48,92,0.48,0.52
MO_AM02,Moon,Butain,46,46,92,0.5,0.5
MO_AM03,Moon,Turaija,55,36,91,0.6,0.4
MO_AM04,Moon,Dabaran,50,39,89,0.56,0.44
MO_AM05,Moon,Haq'a,41,49,90,0.46,0.54
MO_AM06,Moon,Han'a,48,44,92,0.52,0.48
MO_AM07,Moon,Dira,49,39,88,0.56,0.44
MO_AM08,Moon,Natra,38,50,88,0.43,0.57
MO_AM09,Moon,Tarf(a),50,38,88,0.57,0.43
MO_AM10,Moon,Gabha,41,48,89,0.46,0.54
MO_AM11,Moon,Zubra,40,48,88,0.45,0.55
MO_AM12,Moon,Sarfa,41,48,89,0.46,0.54
MO_AM13,Moon,Auwa,43,49,92,0.47,0.53
MO_AM14,Moon,Simak,52,39,91,0.57,0.43
MO_AM15,Moon,Gafr,52,39,91,0.57,0.43
MO_AM16,Moon,Zubana,44,48,92,0.48,0.52
MO_AM17,Moon,Iklik,47,44,91,0.52,0.48
MO_AM18,Moon,Qualb,42,53,95,0.44,0.56
MO_AM19,Moon,Saula,44,48,92,0.48,0.52
MO_AM20,Moon,Na'a'im,51,43,94,0.54,0.46
MO_AM21,Moon,Balda,50,43,93,0.54,0.46
MO_AM22,Moon,Dabih,46,48,94,0.49,0.51
MO_AM23,Moon,Bula,48,45,93,0.52,0.48
MO_AM24,Moon,Su'ud,55,41,96,0.57,0.43
MO_AM25,Moon,Ahbija,50,44,94,0.53,0.47
MO_AM26,Moon,Muqaddam,59,34,93,0.63,0.37
MO_AM27,Moon,Mu'ahhar,56,38,94,0.6,0.4
MO_AM28,Moon,Risa,49,43,92,0.53,0.47
NE_AM27,Neptune,Mu'ahhar,895,900,1795,0.5,0.5
NE_AM28,Neptune,Risa,436,332,768,0.57,0.43
NN_AM06,NNode,Han'a,134,108,242,0.55,0.45
NN_AM07,NNode,Dira,140,97,237,0.59,0.41
NN_AM08,NNode,Natra,132,110,242,0.55,0.45
NN_AM09,NNode,Tarf(a),134,108,242,0.55,0.45
NN_AM10,NNode,Gabha,108,135,243,0.44,0.56
NN_AM11,NNode,Zubra,124,119,243,0.51,0.49
NN_AM12,NNode,Sarfa,132,111,243,0.54,0.46
NN_AM13,NNode,Auwa,136,107,243,0.56,0.44
NN_AM14,NNode,Simak,114,129,243,0.47,0.53
NN_AM15,NNode,Gafr,118,124,242,0.49,0.51
NN_AM16,NNode,Zubana,59,84,143,0.41,0.59
PA_AM01,Pallas,Saratan,20,16,36,0.56,0.44
PA_AM02,Pallas,Butain,35,27,62,0.56,0.44
PA_AM03,Pallas,Turaija,78,62,140,0.56,0.44
PA_AM04,Pallas,Dabaran,55,55,110,0.5,0.5
PA_AM05,Pallas,Haq'a,9,15,24,0.38,0.62
PA_AM06,Pallas,Han'a,13,10,23,0.57,0.43
PA_AM07,Pallas,Dira,8,14,22,0.36,0.64
PA_AM08,Pallas,Natra,7,15,22,0.32,0.68
PA_AM09,Pallas,Tarf(a),12,10,22,0.55,0.45
PA_AM10,Pallas,Gabha,10,12,22,0.45,0.55
PA_AM11,Pallas,Zubra,8,16,24,0.33,0.67
PA_AM12,Pallas,Sarfa,11,13,24,0.46,0.54
PA_AM13,Pallas,Auwa,14,12,26,0.54,0.46
PA_AM14,Pallas,Simak,16,12,28,0.57,0.43
PA_AM15,Pallas,Gafr,40,43,83,0.48,0.52
PA_AM16,Pallas,Zubana,80,77,157,0.51,0.49
PA_AM17,Pallas,Iklik,62,63,125,0.5,0.5
PA_AM18,Pallas,Qualb,25,37,62,0.4,0.6
PA_AM19,Pallas,Saula,35,26,61,0.57,0.43
PA_AM20,Pallas,Na'a'im,63,85,148,0.43,0.57
PA_AM21,Pallas,Balda,103,86,189,0.54,0.46
PA_AM22,Pallas,Dabih,60,61,121,0.5,0.5
PA_AM23,Pallas,Bula,115,81,196,0.59,0.41
PA_AM24,Pallas,Su'ud,86,72,158,0.54,0.46
PA_AM25,Pallas,Ahbija,68,70,138,0.49,0.51
PA_AM26,Pallas,Muqaddam,109,95,204,0.53,0.47
PA_AM27,Pallas,Mu'ahhar,92,72,164,0.56,0.44
PA_AM28,Pallas,Risa,97,75,172,0.56,0.44
PH_AM21,Pholus,Balda,735,748,1483,0.5,0.5
PH_AM22,Pholus,Dabih,596,484,1080,0.55,0.45
PL_AM22,Pluto,Dabih,38,57,95,0.4,0.6
PL_AM23,Pluto,Bula,1215,1109,2324,0.52,0.48
PL_AM24,Pluto,Su'ud,78,66,144,0.54,0.46
SA_AM18,Saturn,Qualb,9,11,20,0.45,0.55
SA_AM19,Saturn,Saula,150,183,333,0.45,0.55
SA_AM20,Saturn,Na'a'im,226,219,445,0.51,0.49
SA_AM21,Saturn,Balda,220,170,390,0.56,0.44
SA_AM22,Saturn,Dabih,173,216,389,0.44,0.56
SA_AM23,Saturn,Bula,243,186,429,0.57,0.43
SA_AM24,Saturn,Su'ud,210,171,381,0.55,0.45
SA_AM25,Saturn,Ahbija,100,76,176,0.57,0.43
SN_AM01,SNode,Saratan,118,125,243,0.49,0.51
SN_AM02,SNode,Butain,59,84,143,0.41,0.59
SN_AM20,SNode,Na'a'im,132,107,239,0.55,0.45
SN_AM21,SNode,Balda,142,98,240,0.59,0.41
SN_AM22,SNode,Dabih,132,110,242,0.55,0.45
SN_AM23,SNode,Bula,134,108,242,0.55,0.45
SN_AM24,SNode,Su'ud,108,135,243,0.44,0.56
SN_AM25,SNode,Ahbija,124,119,243,0.51,0.49
SN_AM26,SNode,Muqaddam,132,111,243,0.54,0.46
SN_AM27,SNode,Mu'ahhar,136,107,243,0.56,0.44
SN_AM28,SNode,Risa,114,128,242,0.47,0.53
SU_AM01,Sun,Saratan,49,42,91,0.54,0.46
SU_AM02,Sun,Butain,46,45,91,0.51,0.49
SU_AM03,Sun,Turaija,48,44,92,0.52,0.48
SU_AM04,Sun,Dabaran,43,49,92,0.47,0.53
SU_AM05,Sun,Haq'a,45,49,94,0.48,0.52
SU_AM06,Sun,Han'a,56,39,95,0.59,0.41
SU_AM07,Sun,Dira,50,43,93,0.54,0.46
SU_AM08,Sun,Natra,49,46,95,0.52,0.48
SU_AM09,Sun,Tarf(a),48,46,94,0.51,0.49
SU_AM10,Sun,Gabha,56,39,95,0.59,0.41
SU_AM11,Sun,Zubra,49,43,92,0.53,0.47
SU_AM12,Sun,Sarfa,56,39,95,0.59,0.41
SU_AM13,Sun,Auwa,51,42,93,0.55,0.45
SU_AM14,Sun,Simak,46,50,96,0.48,0.52
SU_AM15,Sun,Gafr,45,53,98,0.46,0.54
SU_AM16,Sun,Zubana,38,50,88,0.43,0.57
SU_AM17,Sun,Iklik,42,49,91,0.46,0.54
SU_AM18,Sun,Qualb,51,38,89,0.57,0.43
SU_AM19,Sun,Saula,37,52,89,0.42,0.58
SU_AM20,Sun,Na'a'im,46,43,89,0.52,0.48
SU_AM21,Sun,Balda,46,42,88,0.52,0.48
SU_AM22,Sun,Dabih,50,38,88,0.57,0.43
SU_AM23,Sun,Bula,41,48,89,0.46,0.54
SU_AM24,Sun,Su'ud,47,41,88,0.53,0.47
SU_AM25,Sun,Ahbija,45,43,88,0.51,0.49
SU_AM26,Sun,Muqaddam,53,37,90,0.59,0.41
SU_AM27,Sun,Mu'ahhar,48,42,90,0.53,0.47
SU_AM28,Sun,Risa,50,40,90,0.56,0.44
UR_AM01,Uranus,Saratan,23,29,52,0.44,0.56
UR_AM02,Uranus,Butain,518,496,1014,0.51,0.49
UR_AM03,Uranus,Turaija,587,568,1155,0.51,0.49
UR_AM04,Uranus,Dabaran,203,139,342,0.59,0.41
VE_AM01,Venus,Saratan,68,67,135,0.5,0.5
VE_AM02,Venus,Butain,48,37,85,0.56,0.44
VE_AM03,Venus,Turaija,40,38,78,0.51,0.49
VE_AM04,Venus,Dabaran,41,37,78,0.53,0.47
VE_AM05,Venus,Haq'a,40,38,78,0.51,0.49
VE_AM06,Venus,Han'a,76,64,140,0.54,0.46
VE_AM07,Venus,Dira,67,42,109,0.61,0.39
VE_AM08,Venus,Natra,37,43,80,0.46,0.54
VE_AM09,Venus,Tarf(a),40,38,78,0.51,0.49
VE_AM10,Venus,Gabha,46,33,79,0.58,0.42
VE_AM11,Venus,Zubra,56,63,119,0.47,0.53
VE_AM12,Venus,Sarfa,70,60,130,0.54,0.46
VE_AM13,Venus,Auwa,45,31,76,0.59,0.41
VE_AM14,Venus,Simak,48,40,88,0.55,0.45
VE_AM15,Venus,Gafr,36,51,87,0.41,0.59
VE_AM16,Venus,Zubana,47,54,101,0.47,0.53
VE_AM17,Venus,Iklik,60,83,143,0.42,0.58
VE_AM18,Venus,Qualb,58,51,109,0.53,0.47
VE_AM19,Venus,Saula,39,37,76,0.51,0.49
VE_AM20,Venus,Na'a'im,36,38,74,0.49,0.51
VE_AM21,Venus,Balda,36,37,73,0.49,0.51
VE_AM22,Venus,Dabih,39,35,74,0.53,0.47
VE_AM23,Venus,Bula,39,35,74,0.53,0.47
VE_AM24,Venus,Su'ud,35,39,74,0.47,0.53
VE_AM25,Venus,Ahbija,44,29,73,0.6,0.4
VE_AM26,Venus,Muqaddam,42,33,75,0.56,0.44
VE_AM27,Venus,Mu'ahhar,37,38,75,0.49,0.51
VE_AM28,Venus,Risa,61,41,102,0.6,0.4
VS_AM01,Vesta,Saratan,102,94,196,0.52,0.48
VS_AM02,Vesta,Butain,45,42,87,0.52,0.48
VS_AM03,Vesta,Turaija,35,28,63,0.56,0.44
VS_AM04,Vesta,Dabaran,92,88,180,0.51,0.49
VS_AM05,Vesta,Haq'a,69,85,154,0.45,0.55
VS_AM06,Vesta,Han'a,43,19,62,0.69,0.31
VS_AM07,Vesta,Dira,32,28,60,0.53,0.47
VS_AM08,Vesta,Natra,38,25,63,0.6,0.4
VS_AM09,Vesta,Tarf(a),88,59,147,0.6,0.4
VS_AM10,Vesta,Gabha,101,84,185,0.55,0.45
VS_AM11,Vesta,Zubra,37,25,62,0.6,0.4
VS_AM12,Vesta,Sarfa,37,22,59,0.63,0.37
VS_AM13,Vesta,Auwa,102,82,184,0.55,0.45
VS_AM14,Vesta,Simak,62,66,128,0.48,0.52
VS_AM15,Vesta,Gafr,31,22,53,0.58,0.42
VS_AM16,Vesta,Zubana,25,27,52,0.48,0.52
VS_AM17,Vesta,Iklik,27,15,42,0.64,0.36
VS_AM18,Vesta,Qualb,17,9,26,0.65,0.35
VS_AM19,Vesta,Saula,24,29,53,0.45,0.55
VS_AM20,Vesta,Na'a'im,24,30,54,0.44,0.56
VS_AM21,Vesta,Balda,70,90,160,0.44,0.56
VS_AM22,Vesta,Dabih,61,70,131,0.47,0.53
VS_AM23,Vesta,Bula,19,35,54,0.35,0.65
VS_AM24,Vesta,Su'ud,22,30,52,0.42,0.58
VS_AM25,Vesta,Ahbija,29,23,52,0.56,0.44
VS_AM26,Vesta,Muqaddam,29,23,52,0.56,0.44
VS_AM27,Vesta,Mu'ahhar,22,33,55,0.4,0.6
VS_AM28,Vesta,Risa,48,49,97,0.49,0.51
