PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MO_VM13,Moon,Hasta,46,45,91,0.51,0.49
MO_VM14,Moon,Chitra,45,51,96,0.47,0.53
MO_VM15,Moon,Swati,46,47,93,0.49,0.51
MO_VM16,Moon,Vishakha,48,46,94,0.51,0.49
MO_VM17,Moon,Anuradha,46,47,93,0.49,0.51
MO_VM18,Moon,Jyeshtha,54,42,96,0.56,0.44
MO_VM19,Moon,Mula,41,52,93,0.44,0.56
MO_VM20,Moon,PurvaAshada,51,46,97,0.53,0.47
MO_VM21,Moon,UttaraAshada,49,44,93,0.53,0.47
MO_VM22,Moon,Shravana,54,41,95,0.57,0.43
MO_VM23,Moon,Danishtha,53,39,92,0.58,0.42
MO_VM24,Moon,Shatabhisha,54,40,94,0.57,0.43
MO_VM25,Moon,PurvaBhadrapada,54,40,94,0.57,0.43
MO_VM26,Moon,UttaraBhadrapada,43,50,93,0.46,0.54
MO_VM27,Moon,Revati,45,46,91,0.49,0.51
NE_VM24,Neptune,Shatabhisha,637,629,1266,0.5,0.5
NE_VM25,Neptune,PurvaBhadrapada,651,572,1223,0.53,0.47
NN_VM04,NNode,Rohini,91,78,169,0.54,0.46
NN_VM05,NNode,Mrigashira,148,101,249,0.59,0.41
NN_VM06,NNode,Ardra,131,119,250,0.52,0.48
NN_VM07,NNode,Punavasu,142,110,252,0.56,0.44
NN_VM08,NNode,Pushya,108,144,252,0.43,0.57
NN_VM09,NNode,Ashlesha,133,119,252,0.53,0.47
NN_VM10,NNode,Magha,142,109,251,0.57,0.43
NN_VM11,NNode,PurvaPhalguni,130,122,252,0.52,0.48
NN_VM12,NNode,UttaraPhalguni,118,134,252,0.47,0.53
NN_VM13,NNode,Hasta,123,129,252,0.49,0.51
NN_VM14,NNode,Chitra,22,36,58,0.38,0.62
PA_VM01,Pallas,Aswini,87,69,156,0.56,0.44
PA_VM02,Pallas,Bharani,61,61,122,0.5,0.5
PA_VM03,Pallas,Krittica,9,16,25,0.36,0.64
PA_VM04,Pallas,Rohini,13,10,23,0.57,0.43
PA_VM05,Pallas,Mrigashira,8,15,23,0.35,0.65
PA_VM06,Pallas,Ardra,8,15,23,0.35,0.65
PA_VM07,Pallas,Punavasu,11,12,23,0.48,0.52
PA_VM08,Pallas,Pushya,11,12,23,0.48,0.52
PA_VM09,Pallas,Ashlesha,8,17,25,0.32,0.68
PA_VM10,Pallas,Magha,13,12,25,0.52,0.48
PA_VM11,Pallas,PurvaPhalguni,14,13,27,0.52,0.48
PA_VM12,Pallas,UttaraPhalguni,15,15,30,0.5,0.5
PA_VM13,Pallas,Hasta,61,64,125,0.49,0.51
PA_VM14,Pallas,Chitra,104,90,194,0.54,0.46
PA_VM15,Pallas,Swati,23,41,64,0.36,0.64
PA_VM16,Pallas,Vishakha,32,31,63,0.51,0.49
PA_VM17,Pallas,Anuradha,30,34,64,0.47,0.53
PA_VM18,Pallas,Jyeshtha,100,106,206,0.49,0.51
PA_VM19,Pallas,Mula,82,79,161,0.51,0.49
PA_VM20,Pallas,PurvaAshada,106,80,186,0.57,0.43
PA_VM21,Pallas,UttaraAshada,115,86,201,0.57,0.43
PA_VM22,Pallas,Shravana,40,39,79,0.51,0.49
PA_VM23,Pallas,Danishtha,123,107,230,0.53,0.47
PA_VM24,Pallas,Shatabhisha,103,86,189,0.54,0.46
PA_VM25,Pallas,PurvaBhadrapada,61,49,110,0.55,0.45
PA_VM26,Pallas,UttaraBhadrapada,26,27,53,0.49,0.51
PA_VM27,Pallas,Revati,24,15,39,0.62,0.38
PH_VM18,Pholus,Jyeshtha,111,135,246,0.45,0.55
PH_VM19,Pholus,Mula,1177,1066,2243,0.52,0.48
PL_VM20,Pluto,PurvaAshada,741,745,1486,0.5,0.5
PL_VM21,Pluto,UttaraAshada,547,456,1003,0.55,0.45
SA_VM16,Saturn,Vishakha,28,44,72,0.39,0.61
SA_VM17,Saturn,Anuradha,226,233,459,0.49,0.51
SA_VM18,Saturn,Jyeshtha,229,224,453,0.51,0.49
SA_VM19,Saturn,Mula,233,215,448,0.52,0.48
SA_VM20,Saturn,PurvaAshada,246,245,491,0.5,0.5
SA_VM21,Saturn,UttaraAshada,231,158,389,0.59,0.41
SA_VM22,Saturn,Shravana,95,82,177,0.54,0.46
SN_VM17,SNode,Anuradha,19,24,43,0.44,0.56
SN_VM18,SNode,Jyeshtha,141,108,249,0.57,0.43
SN_VM19,SNode,Mula,149,101,250,0.6,0.4
SN_VM20,SNode,PurvaAshada,132,120,252,0.52,0.48
SN_VM21,SNode,UttaraAshada,127,125,252,0.5,0.5
SN_VM22,SNode,Shravana,113,139,252,0.45,0.55
SN_VM23,SNode,Danishtha,139,113,252,0.55,0.45
SN_VM24,SNode,Shatabhisha,142,109,251,0.57,0.43
SN_VM25,SNode,PurvaBhadrapada,127,125,252,0.5,0.5
SN_VM26,SNode,UttaraBhadrapada,116,136,252,0.46,0.54
SN_VM27,SNode,Revati,83,101,184,0.45,0.55
SU_VM01,Sun,Aswini,50,45,95,0.53,0.47
SU_VM02,Sun,Bharani,45,51,96,0.47,0.53
SU_VM03,Sun,Krittica,46,50,96,0.48,0.52
SU_VM04,Sun,Rohini,57,41,98,0.58,0.42
SU_VM05,Sun,Mrigashira,53,45,98,0.54,0.46
SU_VM06,Sun,Ardra,48,50,98,0.49,0.51
SU_VM07,Sun,Punavasu,52,44,96,0.54,0.46
SU_VM08,Sun,Pushya,47,36,83,0.57,0.43
SU_VM09,Sun,Ashlesha,45,39,84,0.54,0.46
SU_VM10,Sun,Magha,44,39,83,0.53,0.47
SU_VM11,Sun,PurvaPhalguni,44,37,81,0.54,0.46
SU_VM12,Sun,UttaraPhalguni,44,47,91,0.48,0.52
SU_VM13,Sun,Hasta,44,49,93,0.47,0.53
SU_VM14,Sun,Chitra,42,51,93,0.45,0.55
SU_VM15,Sun,Swati,45,47,92,0.49,0.51
SU_VM16,Sun,Vishakha,46,47,93,0.49,0.51
SU_VM17,Sun,Anuradha,44,49,93,0.47,0.53
SU_VM18,Sun,Jyeshtha,46,46,92,0.5,0.5
SU_VM19,Sun,Mula,54,38,92,0.59,0.41
SU_VM20,Sun,PurvaAshada,45,46,91,0.49,0.51
SU_VM21,Sun,UttaraAshada,46,46,92,0.5,0.5
SU_VM22,Sun,Shravana,41,50,91,0.45,0.55
SU_VM23,Sun,Danishtha,61,32,93,0.66,0.34
SU_VM24,Sun,Shatabhisha,47,46,93,0.51,0.49
SU_VM25,Sun,PurvaBhadrapada,50,43,93,0.54,0.46
SU_VM26,Sun,UttaraBhadrapada,48,46,94,0.51,0.49
SU_VM27,Sun,Revati,54,41,95,0.57,0.43
UR_VM01,Uranus,Aswini,667,610,1277,0.52,0.48
UR_VM02,Uranus,Bharani,205,149,354,0.58,0.42
UR_VM27,Uranus,Revati,416,442,858,0.48,0.52
VE_VM01,Venus,Aswini,43,37,80,0.54,0.46
VE_VM02,Venus,Bharani,41,39,80,0.51,0.49
VE_VM03,Venus,Krittica,41,42,83,0.49,0.51
VE_VM04,Venus,Rohini,76,65,141,0.54,0.46
VE_VM05,Venus,Mrigashira,74,42,116,0.64,0.36
VE_VM06,Venus,Ardra,32,48,80,0.4,0.6
VE_VM07,Venus,Punavasu,43,36,79,0.54,0.46
VE_VM08,Venus,Pushya,47,36,83,0.57,0.43
VE_VM09,Venus,Ashlesha,62,71,133,0.47,0.53
VE_VM10,Venus,Magha,64,49,113,0.57,0.43
VE_VM11,Venus,PurvaPhalguni,37,32,69,0.54,0.46
VE_VM12,Venus,UttaraPhalguni,34,46,80,0.42,0.57
VE_VM13,Venus,Hasta,31,49,80,0.39,0.61
VE_VM14,Venus,Chitra,60,56,116,0.52,0.48
VE_VM15,Venus,Swati,58,73,131,0.44,0.56
VE_VM16,Venus,Vishakha,42,39,81,0.52,0.48
VE_VM17,Venus,Anuradha,38,40,78,0.49,0.51
VE_VM18,Venus,Jyeshtha,40,35,75,0.53,0.47
VE_VM19,Venus,Mula,41,36,77,0.53,0.47
VE_VM20,Venus,PurvaAshada,41,35,76,0.54,0.46
VE_VM21,Venus,UttaraAshada,36,41,77,0.47,0.53
VE_VM22,Venus,Shravana,40,36,76,0.53,0.47
VE_VM23,Venus,Danishtha,44,33,77,0.57,0.43
VE_VM24,Venus,Shatabhisha,42,35,77,0.55,0.45
VE_VM25,Venus,PurvaBhadrapada,50,40,90,0.56,0.44
VE_VM26,Venus,UttaraBhadrapada,72,65,137,0.53,0.47
VE_VM27,Venus,Revati,59,45,104,0.57,0.43
VS_VM01,Vesta,Aswini,37,27,64,0.58,0.42
VS_VM02,Vesta,Bharani,89,88,177,0.5,0.5
VS_VM03,Vesta,Krittica,74,89,163,0.45,0.55
VS_VM04,Vesta,Rohini,43,20,63,0.68,0.32
VS_VM05,Vesta,Mrigashira,35,29,64,0.55,0.45
VS_VM06,Vesta,Ardra,37,27,64,0.58,0.42
VS_VM07,Vesta,Punavasu,98,66,164,0.6,0.4
VS_VM08,Vesta,Pushya,95,79,174,0.55,0.45
VS_VM09,Vesta,Ashlesha,39,25,64,0.61,0.39
VS_VM10,Vesta,Magha,50,37,87,0.57,0.43
VS_VM11,Vesta,PurvaPhalguni,110,91,201,0.55,0.45
VS_VM12,Vesta,UttaraPhalguni,37,39,76,0.49,0.51
VS_VM13,Vesta,Hasta,9,17,26,0.35,0.65
VS_VM14,Vesta,Chitra,15,11,26,0.58,0.42
VS_VM15,Vesta,Swati,19,7,26,0.73,0.27
VS_VM16,Vesta,Vishakha,20,19,39,0.51,0.49
VS_VM17,Vesta,Anuradha,22,33,55,0.4,0.6
VS_VM18,Vesta,Jyeshtha,44,60,104,0.42,0.58
VS_VM19,Vesta,Mula,87,104,191,0.46,0.54
VS_VM20,Vesta,PurvaAshada,30,28,58,0.52,0.48
VS_VM21,Vesta,UttaraAshada,19,35,54,0.35,0.65
VS_VM22,Vesta,Shravana,28,25,53,0.53,0.47
VS_VM23,Vesta,Danishtha,29,25,54,0.54,0.46
VS_VM24,Vesta,Shatabhisha,23,32,55,0.42,0.58
VS_VM25,Vesta,PurvaBhadrapada,31,30,61,0.51,0.49
VS_VM26,Vesta,UttaraBhadrapada,101,103,204,0.5,0.5
VS_VM27,Vesta,Revati,67,55,122,0.55,0.45
