PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
VE_Z02_TAU,Venus,Taurus,95,86,181,0.52,0.48
VE_Z03_GEM,Venus,Gemini,151,124,275,0.55,0.45
VE_Z04_CAN,Venus,Cancer,90,95,185,0.49,0.51
VE_Z05_LEO,Venus,Leo,135,127,262,0.52,0.48
VE_Z06_VIR,Venus,Virgo,117,86,203,0.58,0.42
VE_Z07_LIB,Venus,Libra,104,134,238,0.44,0.56
VE_Z08_SCO,Venus,Scorpio,123,130,253,0.49,0.51
VE_Z09_SAG,Venus,Sagittarius,85,87,172,0.49,0.51
VE_Z10_CAP,Venus,Capricorn,87,86,173,0.5,0.5
VE_Z11_AQU,Venus,Aquarius,97,74,171,0.57,0.43
VE_Z12_PIS,Venus,Pisces,113,90,203,0.56,0.44
VS_Z01_ARI,Vesta,Aries,158,146,304,0.52,0.48
VS_Z02_TAU,Vesta,Taurus,174,181,355,0.49,0.51
VS_Z03_GEM,Vesta,Gemini,86,57,143,0.6,0.4
VS_Z04_CAN,Vesta,Cancer,151,117,268,0.56,0.44
VS_Z05_LEO,Vesta,Leo,134,93,227,0.59,0.41
VS_Z06_VIR,Vesta,Virgo,180,153,333,0.54,0.46
VS_Z07_LIB,Vesta,Libra,67,55,122,0.55,0.45
VS_Z08_SCO,Vesta,Scorpio,47,39,86,0.55,0.45
VS_Z09_SAG,Vesta,Sagittarius,104,128,232,0.45,0.55
VS_Z10_CAP,Vesta,Capricorn,88,114,202,0.44,0.56
VS_Z11_AQU,Vesta,Aquarius,62,59,121,0.51,0.49
VS_Z12_PIS,Vesta,Pisces,80,90,170,0.47,0.53
