PlanetArabMansion,Planet,ArabMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
JN_AM12,Juno,Sarfa,28,36,64,0.44,0.56
JN_AM13,Juno,Auwa,26,38,64,0.41,0.59
JN_AM14,Juno,Simak,28,38,66,0.42,0.58
JN_AM15,Juno,Gafr,81,98,179,0.45,0.55
JN_AM16,Juno,Zubana,103,94,197,0.52,0.48
JN_AM17,Juno,Iklik,111,99,210,0.53,0.47
JN_AM18,Juno,Qualb,90,94,184,0.49,0.51
JN_AM19,Juno,Saula,34,44,78,0.44,0.56
JN_AM20,Juno,Na'a'im,45,36,81,0.56,0.44
JN_AM21,Juno,Balda,28,11,39,0.72,0.28
JN_AM22,Juno,Dabih,89,86,175,0.51,0.49
JN_AM23,Juno,Bula,72,58,130,0.55,0.45
JN_AM24,Juno,Su'ud,16,16,32,0.5,0.5
JN_AM25,Juno,Ahbija,13,16,29,0.45,0.55
JN_AM26,Juno,Muqaddam,12,17,29,0.41,0.59
JN_AM27,Juno,Mu'ahhar,8,19,27,0.3,0.7
JN_AM28,Juno,Risa,19,8,27,0.7,0.3
JU_AM11,Jupiter,Zubra,99,130,229,0.43,0.57
JU_AM12,Jupiter,Sarfa,50,67,117,0.43,0.57
JU_AM13,Jupiter,Auwa,82,88,170,0.48,0.52
JU_AM14,Jupiter,Simak,101,104,205,0.49,0.51
JU_AM15,Jupiter,Gafr,29,32,61,0.48,0.52
JU_AM16,Jupiter,Zubana,174,141,315,0.55,0.45
JU_AM17,Jupiter,Iklik,26,34,60,0.43,0.57
JU_AM18,Jupiter,Qualb,112,131,243,0.46,0.54
JU_AM19,Jupiter,Saula,53,77,130,0.41,0.59
JU_AM20,Jupiter,Na'a'im,67,80,147,0.46,0.54
JU_AM21,Jupiter,Balda,116,107,223,0.52,0.48
JU_AM22,Jupiter,Dabih,27,30,57,0.47,0.53
JU_AM23,Jupiter,Bula,126,112,238,0.53,0.47
JU_AM24,Jupiter,Su'ud,61,60,121,0.5,0.5
JU_AM25,Jupiter,Ahbija,13,6,19,0.68,0.32
MA_AM01,Mars,Saratan,37,38,75,0.49,0.51
MA_AM02,Mars,Butain,106,69,175,0.61,0.39
MA_AM03,Mars,Turaija,58,60,118,0.49,0.51
MA_AM04,Mars,Dabaran,32,44,76,0.42,0.58
MA_AM05,Mars,Haq'a,27,28,55,0.49,0.51
MA_AM06,Mars,Han'a,29,28,57,0.51,0.49
MA_AM07,Mars,Dira,36,22,58,0.62,0.38
MA_AM08,Mars,Natra,33,26,59,0.56,0.44
MA_AM09,Mars,Tarf(a),31,28,59,0.53,0.47
MA_AM10,Mars,Gabha,18,42,60,0.3,0.7
MA_AM11,Mars,Zubra,29,31,60,0.48,0.52
MA_AM12,Mars,Sarfa,29,32,61,0.48,0.52
MA_AM13,Mars,Auwa,27,35,62,0.44,0.56
MA_AM14,Mars,Simak,26,35,61,0.43,0.57
MA_AM15,Mars,Gafr,32,31,63,0.51,0.49
MA_AM16,Mars,Zubana,33,28,61,0.54,0.46
MA_AM17,Mars,Iklik,29,35,64,0.45,0.55
MA_AM18,Mars,Qualb,27,39,66,0.41,0.59
MA_AM19,Mars,Saula,83,82,165,0.5,0.5
MA_AM20,Mars,Na'a'im,64,75,139,0.46,0.54
MA_AM21,Mars,Balda,36,44,80,0.45,0.55
MA_AM22,Mars,Dabih,37,41,78,0.47,0.53
MA_AM23,Mars,Bula,43,36,79,0.54,0.46
MA_AM24,Mars,Su'ud,77,109,186,0.41,0.59
MA_AM25,Mars,Ahbija,42,55,97,0.43,0.57
MA_AM26,Mars,Muqaddam,35,39,74,0.47,0.53
MA_AM27,Mars,Mu'ahhar,39,34,73,0.53,0.47
MA_AM28,Mars,Risa,41,33,74,0.55,0.45
ME_AM01,Mercury,Saratan,40,34,74,0.54,0.46
ME_AM02,Mercury,Butain,33,40,73,0.45,0.55
ME_AM03,Mercury,Turaija,37,43,80,0.46,0.54
ME_AM04,Mercury,Dabaran,36,38,74,0.49,0.51
ME_AM05,Mercury,Haq'a,29,31,60,0.48,0.52
ME_AM06,Mercury,Han'a,46,44,90,0.51,0.49
ME_AM07,Mercury,Dira,17,23,40,0.42,0.58
ME_AM08,Mercury,Natra,33,45,78,0.42,0.58
ME_AM09,Mercury,Tarf(a),35,34,69,0.51,0.49
ME_AM10,Mercury,Gabha,36,44,80,0.45,0.55
ME_AM11,Mercury,Zubra,36,42,78,0.46,0.54
ME_AM12,Mercury,Sarfa,32,50,82,0.39,0.61
ME_AM13,Mercury,Auwa,53,32,85,0.62,0.38
ME_AM14,Mercury,Simak,37,45,82,0.45,0.55
ME_AM15,Mercury,Gafr,36,42,78,0.46,0.54
ME_AM16,Mercury,Zubana,40,50,90,0.44,0.56
ME_AM17,Mercury,Iklik,48,65,113,0.42,0.58
ME_AM18,Mercury,Qualb,43,53,96,0.45,0.55
ME_AM19,Mercury,Saula,49,51,100,0.49,0.51
ME_AM20,Mercury,Na'a'im,46,53,99,0.46,0.54
ME_AM21,Mercury,Balda,49,51,100,0.49,0.51
ME_AM22,Mercury,Dabih,51,34,85,0.6,0.4
ME_AM23,Mercury,Bula,47,51,98,0.48,0.52
ME_AM24,Mercury,Su'ud,50,47,97,0.52,0.48
ME_AM25,Mercury,Ahbija,48,39,87,0.55,0.45
ME_AM26,Mercury,Muqaddam,47,37,84,0.56,0.44
ME_AM27,Mercury,Mu'ahhar,43,38,81,0.53,0.47
ME_AM28,Mercury,Risa,39,43,82,0.48,0.52
MO_AM01,Moon,Saratan,43,40,83,0.52,0.48
MO_AM02,Moon,Butain,43,39,82,0.52,0.48
MO_AM03,Moon,Turaija,43,39,82,0.52,0.48
MO_AM04,Moon,Dabaran,33,46,79,0.42,0.58
MO_AM05,Moon,Haq'a,28,52,80,0.35,0.65
MO_AM06,Moon,Han'a,37,45,82,0.45,0.55
MO_AM07,Moon,Dira,31,47,78,0.4,0.6
MO_AM08,Moon,Natra,41,38,79,0.52,0.48
MO_AM09,Moon,Tarf(a),40,40,80,0.5,0.5
MO_AM10,Moon,Gabha,45,36,81,0.56,0.44
MO_AM11,Moon,Zubra,43,37,80,0.54,0.46
MO_AM12,Moon,Sarfa,37,45,82,0.45,0.55
MO_AM13,Moon,Auwa,43,41,84,0.51,0.49
MO_AM14,Moon,Simak,43,40,83,0.52,0.48
MO_AM15,Moon,Gafr,38,46,84,0.45,0.55
MO_AM16,Moon,Zubana,40,46,86,0.47,0.53
MO_AM17,Moon,Iklik,37,46,83,0.45,0.55
MO_AM18,Moon,Qualb,43,45,88,0.49,0.51
MO_AM19,Moon,Saula,47,38,85,0.55,0.45
MO_AM20,Moon,Na'a'im,45,41,86,0.52,0.48
MO_AM21,Moon,Balda,38,48,86,0.44,0.56
MO_AM22,Moon,Dabih,46,42,88,0.52,0.48
MO_AM23,Moon,Bula,40,45,85,0.47,0.53
MO_AM24,Moon,Su'ud,48,41,89,0.54,0.46
MO_AM25,Moon,Ahbija,41,45,86,0.48,0.52
MO_AM26,Moon,Muqaddam,43,42,85,0.51,0.49
MO_AM27,Moon,Mu'ahhar,43,43,86,0.5,0.5
MO_AM28,Moon,Risa,37,46,83,0.45,0.55
NE_AM27,Neptune,Mu'ahhar,862,933,1795,0.48,0.52
NE_AM28,Neptune,Risa,274,266,540,0.51,0.49
NN_AM06,NNode,Han'a,10,4,14,0.71,0.29
NN_AM07,NNode,Dira,124,113,237,0.52,0.48
NN_AM08,NNode,Natra,119,123,242,0.49,0.51
NN_AM09,NNode,Tarf(a),118,124,242,0.49,0.51
NN_AM10,NNode,Gabha,110,133,243,0.45,0.55
NN_AM11,NNode,Zubra,113,130,243,0.47,0.53
NN_AM12,NNode,Sarfa,131,112,243,0.54,0.46
NN_AM13,NNode,Auwa,125,118,243,0.51,0.49
NN_AM14,NNode,Simak,120,123,243,0.49,0.51
NN_AM15,NNode,Gafr,103,139,242,0.43,0.57
NN_AM16,NNode,Zubana,63,80,143,0.44,0.56
PA_AM01,Pallas,Saratan,17,19,36,0.47,0.53
PA_AM02,Pallas,Butain,37,25,62,0.6,0.4
PA_AM03,Pallas,Turaija,67,73,140,0.48,0.52
PA_AM04,Pallas,Dabaran,53,57,110,0.48,0.52
PA_AM05,Pallas,Haq'a,9,15,24,0.38,0.62
PA_AM06,Pallas,Han'a,17,6,23,0.74,0.26
PA_AM07,Pallas,Dira,9,13,22,0.41,0.59
PA_AM08,Pallas,Natra,7,15,22,0.32,0.68
PA_AM09,Pallas,Tarf(a),9,13,22,0.41,0.59
PA_AM10,Pallas,Gabha,10,12,22,0.45,0.55
PA_AM11,Pallas,Zubra,8,16,24,0.33,0.67
PA_AM12,Pallas,Sarfa,11,13,24,0.46,0.54
PA_AM13,Pallas,Auwa,13,13,26,0.5,0.5
PA_AM14,Pallas,Simak,14,14,28,0.5,0.5
PA_AM15,Pallas,Gafr,37,46,83,0.45,0.55
PA_AM16,Pallas,Zubana,76,81,157,0.48,0.52
PA_AM17,Pallas,Iklik,61,64,125,0.49,0.51
PA_AM18,Pallas,Qualb,30,32,62,0.48,0.52
PA_AM19,Pallas,Saula,27,34,61,0.44,0.56
PA_AM20,Pallas,Na'a'im,63,85,148,0.43,0.57
PA_AM21,Pallas,Balda,85,104,189,0.45,0.55
PA_AM22,Pallas,Dabih,61,60,121,0.5,0.5
PA_AM23,Pallas,Bula,102,94,196,0.52,0.48
PA_AM24,Pallas,Su'ud,76,82,158,0.48,0.52
PA_AM25,Pallas,Ahbija,70,68,138,0.51,0.49
PA_AM26,Pallas,Muqaddam,89,79,168,0.53,0.47
PA_AM27,Pallas,Mu'ahhar,59,48,107,0.55,0.45
PA_AM28,Pallas,Risa,19,18,37,0.51,0.49
PH_AM21,Pholus,Balda,702,781,1483,0.47,0.53
PH_AM22,Pholus,Dabih,434,418,852,0.51,0.49
PL_AM22,Pluto,Dabih,40,55,95,0.42,0.58
PL_AM23,Pluto,Bula,1096,1144,2240,0.49,0.51
SA_AM18,Saturn,Qualb,6,14,20,0.3,0.7
SA_AM19,Saturn,Saula,147,186,333,0.44,0.56
SA_AM20,Saturn,Na'a'im,213,232,445,0.48,0.52
SA_AM21,Saturn,Balda,213,177,390,0.55,0.45
SA_AM22,Saturn,Dabih,172,217,389,0.44,0.56
SA_AM23,Saturn,Bula,211,218,429,0.49,0.51
SA_AM24,Saturn,Su'ud,174,155,329,0.53,0.47
SN_AM01,SNode,Saratan,104,139,243,0.43,0.57
SN_AM02,SNode,Butain,63,80,143,0.44,0.56
SN_AM20,SNode,Na'a'im,8,3,11,0.73,0.27
SN_AM21,SNode,Balda,126,114,240,0.52,0.48
SN_AM22,SNode,Dabih,119,123,242,0.49,0.51
SN_AM23,SNode,Bula,118,124,242,0.49,0.51
SN_AM24,SNode,Su'ud,110,133,243,0.45,0.55
SN_AM25,SNode,Ahbija,113,130,243,0.47,0.53
SN_AM26,SNode,Muqaddam,131,112,243,0.54,0.46
SN_AM27,SNode,Mu'ahhar,125,118,243,0.51,0.49
SN_AM28,SNode,Risa,119,123,242,0.49,0.51
SU_AM01,Sun,Saratan,35,43,78,0.45,0.55
SU_AM02,Sun,Butain,35,43,78,0.45,0.55
SU_AM03,Sun,Turaija,41,38,79,0.52,0.48
SU_AM04,Sun,Dabaran,36,43,79,0.46,0.54
SU_AM05,Sun,Haq'a,45,35,80,0.56,0.44
SU_AM06,Sun,Han'a,43,39,82,0.52,0.48
SU_AM07,Sun,Dira,39,40,79,0.49,0.51
SU_AM08,Sun,Natra,37,45,82,0.45,0.55
SU_AM09,Sun,Tarf(a),35,45,80,0.44,0.56
SU_AM10,Sun,Gabha,39,43,82,0.48,0.52
SU_AM11,Sun,Zubra,37,42,79,0.47,0.53
SU_AM12,Sun,Sarfa,38,43,81,0.47,0.53
SU_AM13,Sun,Auwa,36,44,80,0.45,0.55
SU_AM14,Sun,Simak,44,39,83,0.53,0.47
SU_AM15,Sun,Gafr,38,53,91,0.42,0.58
SU_AM16,Sun,Zubana,38,50,88,0.43,0.57
SU_AM17,Sun,Iklik,40,51,91,0.44,0.56
SU_AM18,Sun,Qualb,47,42,89,0.53,0.47
SU_AM19,Sun,Saula,38,51,89,0.43,0.57
SU_AM20,Sun,Na'a'im,42,47,89,0.47,0.53
SU_AM21,Sun,Balda,46,42,88,0.52,0.48
SU_AM22,Sun,Dabih,42,46,88,0.48,0.52
SU_AM23,Sun,Bula,49,40,89,0.55,0.45
SU_AM24,Sun,Su'ud,49,39,88,0.56,0.44
SU_AM25,Sun,Ahbija,49,39,88,0.56,0.44
SU_AM26,Sun,Muqaddam,43,38,81,0.53,0.47
SU_AM27,Sun,Mu'ahhar,33,44,77,0.43,0.57
SU_AM28,Sun,Risa,42,35,77,0.55,0.45
UR_AM01,Uranus,Saratan,19,33,52,0.37,0.63
UR_AM02,Uranus,Butain,490,524,1014,0.48,0.52
UR_AM03,Uranus,Turaija,551,566,1117,0.49,0.51
UR_AM04,Uranus,Dabaran,76,76,152,0.5,0.5
VE_AM01,Venus,Saratan,64,61,125,0.51,0.49
VE_AM02,Venus,Butain,36,38,74,0.49,0.51
VE_AM03,Venus,Turaija,37,31,68,0.54,0.46
VE_AM04,Venus,Dabaran,36,31,67,0.54,0.46
VE_AM05,Venus,Haq'a,37,31,68,0.54,0.46
VE_AM06,Venus,Han'a,59,70,129,0.46,0.54
VE_AM07,Venus,Dira,46,53,99,0.46,0.54
VE_AM08,Venus,Natra,29,40,69,0.42,0.58
VE_AM09,Venus,Tarf(a),37,31,68,0.54,0.46
VE_AM10,Venus,Gabha,36,32,68,0.53,0.47
VE_AM11,Venus,Zubra,46,63,109,0.42,0.58
VE_AM12,Venus,Sarfa,56,63,119,0.47,0.53
VE_AM13,Venus,Auwa,29,36,65,0.45,0.55
VE_AM14,Venus,Simak,32,45,77,0.42,0.58
VE_AM15,Venus,Gafr,28,48,76,0.37,0.63
VE_AM16,Venus,Zubana,40,50,90,0.44,0.56
VE_AM17,Venus,Iklik,71,61,132,0.54,0.46
VE_AM18,Venus,Qualb,48,50,98,0.49,0.51
VE_AM19,Venus,Saula,44,32,76,0.58,0.42
VE_AM20,Venus,Na'a'im,33,41,74,0.45,0.55
VE_AM21,Venus,Balda,31,42,73,0.42,0.58
VE_AM22,Venus,Dabih,38,36,74,0.51,0.49
VE_AM23,Venus,Bula,33,41,74,0.45,0.55
VE_AM24,Venus,Su'ud,32,42,74,0.43,0.57
VE_AM25,Venus,Ahbija,35,33,68,0.51,0.49
VE_AM26,Venus,Muqaddam,39,26,65,0.6,0.4
VE_AM27,Venus,Mu'ahhar,38,26,64,0.59,0.41
VE_AM28,Venus,Risa,46,46,92,0.5,0.5
VS_AM01,Vesta,Saratan,94,102,196,0.48,0.52
VS_AM02,Vesta,Butain,37,50,87,0.43,0.57
VS_AM03,Vesta,Turaija,33,30,63,0.52,0.48
VS_AM04,Vesta,Dabaran,80,100,180,0.44,0.56
VS_AM05,Vesta,Haq'a,72,82,154,0.47,0.53
VS_AM06,Vesta,Han'a,30,32,62,0.48,0.52
VS_AM07,Vesta,Dira,33,27,60,0.55,0.45
VS_AM08,Vesta,Natra,31,32,63,0.49,0.51
VS_AM09,Vesta,Tarf(a),79,68,147,0.54,0.46
VS_AM10,Vesta,Gabha,96,89,185,0.52,0.48
VS_AM11,Vesta,Zubra,38,24,62,0.61,0.39
VS_AM12,Vesta,Sarfa,26,33,59,0.44,0.56
VS_AM13,Vesta,Auwa,42,28,70,0.6,0.4
VS_AM14,Vesta,Simak,49,37,86,0.57,0.43
VS_AM15,Vesta,Gafr,11,14,25,0.44,0.56
VS_AM16,Vesta,Zubana,8,17,25,0.32,0.68
VS_AM17,Vesta,Iklik,16,9,25,0.64,0.36
VS_AM18,Vesta,Qualb,12,14,26,0.46,0.54
VS_AM19,Vesta,Saula,22,31,53,0.42,0.58
VS_AM20,Vesta,Na'a'im,25,29,54,0.46,0.54
VS_AM21,Vesta,Balda,67,93,160,0.42,0.58
VS_AM22,Vesta,Dabih,58,73,131,0.44,0.56
VS_AM23,Vesta,Bula,24,30,54,0.44,0.56
VS_AM24,Vesta,Su'ud,27,25,52,0.52,0.48
VS_AM25,Vesta,Ahbija,25,27,52,0.48,0.52
VS_AM26,Vesta,Muqaddam,29,23,52,0.56,0.44
VS_AM27,Vesta,Mu'ahhar,21,34,55,0.38,0.62
VS_AM28,Vesta,Risa,51,46,97,0.53,0.47
