PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_Z10_3CAP,Ceres,CapricornD3,63,79,142,0.44,0.56
CE_Z11_1AQU,Ceres,AquariusD1,83,102,185,0.45,0.55
CE_Z11_2AQU,Ceres,AquariusD2,28,29,57,0.49,0.51
CE_Z11_3AQU,Ceres,AquariusD3,49,46,95,0.52,0.48
CE_Z12_1PIS,Ceres,PiscesD1,91,74,165,0.55,0.45
CE_Z12_2PIS,Ceres,PiscesD2,57,63,120,0.48,0.52
CE_Z12_3PIS,Ceres,PiscesD3,21,19,40,0.52,0.48
CH_Z01_1ARI,Chiron,AriesD1,427,451,878,0.49,0.51
CH_Z12_2PIS,Chiron,PiscesD2,179,220,399,0.45,0.55
CH_Z12_3PIS,Chiron,PiscesD3,525,528,1053,0.5,0.5
JN_Z01_1ARI,Juno,AriesD1,9,12,21,0.43,0.57
JN_Z01_2ARI,Juno,AriesD2,8,13,21,0.38,0.62
JN_Z01_3ARI,Juno,AriesD3,7,15,22,0.32,0.68
JN_Z02_1TAU,Juno,TaurusD1,12,11,23,0.52,0.48
JN_Z02_2TAU,Juno,TaurusD2,8,18,26,0.31,0.69
JN_Z02_3TAU,Juno,TaurusD3,79,72,151,0.52,0.48
JN_Z03_1GEM,Juno,GeminiD1,21,29,50,0.42,0.58
JN_Z03_2GEM,Juno,GeminiD2,12,10,22,0.55,0.45
JN_Z03_3GEM,Juno,GeminiD3,12,9,21,0.57,0.43
JN_Z04_1CAN,Juno,CancerD1,12,9,21,0.57,0.43
JN_Z04_2CAN,Juno,CancerD2,11,9,20,0.55,0.45
JN_Z04_3CAN,Juno,CancerD3,15,24,39,0.38,0.62
JN_Z05_1LEO,Juno,LeoD1,57,81,138,0.41,0.59
JN_Z05_2LEO,Juno,LeoD2,65,77,142,0.46,0.54
JN_Z05_3LEO,Juno,LeoD1,22,27,49,0.45,0.55
JN_Z06_1VIR,Juno,VirgoD1,22,28,50,0.44,0.56
JN_Z06_2VIR,Juno,VirgoD2,20,30,50,0.4,0.6
JN_Z06_3VIR,Juno,VirgoD3,23,29,52,0.44,0.56
JN_Z07_1LIB,Juno,LibraD1,62,73,135,0.46,0.54
JN_Z07_2LIB,Juno,LibraD2,81,79,160,0.51,0.49
JN_Z07_3LIB,Juno,LibraD3,70,70,140,0.5,0.5
JN_Z08_1SCO,Juno,ScorpioD1,93,82,175,0.53,0.47
JN_Z08_2SCO,Juno,ScorpioD2,74,77,151,0.49,0.51
JN_Z08_3SCO,Juno,ScorpioD3,31,30,61,0.51,0.49
JN_Z09_1SAG,Juno,SagittariusD1,25,37,62,0.4,0.6
JN_Z09_2SAG,Juno,SagittariusD2,31,17,48,0.65,0.35
JN_Z09_3SAG,Juno,SagittariusD3,20,11,31,0.65,0.35
JN_Z10_1CAP,Juno,CapricornD1,72,67,139,0.52,0.48
JN_Z10_2CAP,Juno,CapricornD2,80,70,150,0.53,0.47
JN_Z10_3CAP,Juno,CapricornD3,14,13,27,0.52,0.48
JN_Z11_1AQU,Juno,AquariusD1,13,12,25,0.52,0.48
JN_Z11_2AQU,Juno,AquariusD2,10,12,22,0.45,0.55
JN_Z11_3AQU,Juno,AquariusD3,9,13,22,0.41,0.59
JN_Z12_1PIS,Juno,PiscesD1,7,15,22,0.32,0.68
JN_Z12_2PIS,Juno,PiscesD2,9,12,21,0.43,0.57
JN_Z12_3PIS,Juno,PiscesD3,15,6,21,0.71,0.29
JU_Z05_2LEO,Jupiter,LeoD2,82,111,193,0.42,0.58
JU_Z05_3LEO,Jupiter,LeoD1,61,72,133,0.46,0.54
JU_Z06_1VIR,Jupiter,VirgoD1,17,29,46,0.37,0.63
JU_Z06_2VIR,Jupiter,VirgoD2,98,106,204,0.48,0.52
JU_Z06_3VIR,Jupiter,VirgoD3,74,71,145,0.51,0.49
JU_Z07_1LIB,Jupiter,LibraD1,22,25,47,0.47,0.53
JU_Z07_2LIB,Jupiter,LibraD2,104,102,206,0.5,0.5
JU_Z07_3LIB,Jupiter,LibraD3,85,58,143,0.59,0.41
JU_Z08_1SCO,Jupiter,ScorpioD1,22,24,46,0.48,0.52
JU_Z08_2SCO,Jupiter,ScorpioD2,91,113,204,0.45,0.55
JU_Z08_3SCO,Jupiter,ScorpioD3,65,79,144,0.45,0.55
JU_Z09_1SAG,Jupiter,SagittariusD1,20,25,45,0.44,0.56
JU_Z09_2SAG,Jupiter,SagittariusD2,85,97,182,0.47,0.53
JU_Z09_3SAG,Jupiter,SagittariusD3,83,79,162,0.51,0.49
JU_Z10_1CAP,Jupiter,CapricornD1,20,24,44,0.45,0.55
JU_Z10_2CAP,Jupiter,CapricornD2,67,61,128,0.52,0.48
JU_Z10_3CAP,Jupiter,CapricornD3,109,98,207,0.53,0.47
JU_Z11_1AQU,Jupiter,AquariusD1,21,22,43,0.49,0.51
JU_Z11_2AQU,Jupiter,AquariusD2,5,3,8,0.62,0.38
MA_Z01_1ARI,Mars,AriesD1,29,29,58,0.5,0.5
MA_Z01_2ARI,Mars,AriesD2,69,50,119,0.58,0.42
MA_Z01_3ARI,Mars,AriesD3,76,60,136,0.56,0.44
MA_Z02_1TAU,Mars,TaurusD1,29,35,64,0.45,0.55
MA_Z02_2TAU,Mars,TaurusD2,23,33,56,0.41,0.59
MA_Z02_3TAU,Mars,TaurusD3,19,24,43,0.44,0.56
MA_Z03_1GEM,Mars,GeminiD1,22,21,43,0.51,0.49
MA_Z03_2GEM,Mars,GeminiD2,25,19,44,0.57,0.43
MA_Z03_3GEM,Mars,GeminiD3,28,18,46,0.61,0.39
MA_Z04_1CAN,Mars,CancerD1,28,17,45,0.62,0.38
MA_Z04_2CAN,Mars,CancerD2,22,25,47,0.47,0.53
MA_Z04_3CAN,Mars,CancerD3,19,26,45,0.42,0.58
MA_Z05_1LEO,Mars,LeoD1,16,32,48,0.33,0.67
MA_Z05_2LEO,Mars,LeoD2,23,24,47,0.49,0.51
MA_Z05_3LEO,Mars,LeoD1,25,23,48,0.52,0.48
MA_Z06_1VIR,Mars,VirgoD1,20,27,47,0.43,0.57
MA_Z06_2VIR,Mars,VirgoD2,20,27,47,0.43,0.57
MA_Z06_3VIR,Mars,VirgoD3,20,28,48,0.42,0.58
MA_Z07_1LIB,Mars,LibraD1,21,27,48,0.44,0.56
MA_Z07_2LIB,Mars,LibraD2,30,19,49,0.61,0.39
MA_Z07_3LIB,Mars,LibraD3,22,27,49,0.45,0.55
MA_Z08_1SCO,Mars,ScorpioD1,24,26,50,0.48,0.52
MA_Z08_2SCO,Mars,ScorpioD2,21,30,51,0.41,0.59
MA_Z08_3SCO,Mars,ScorpioD3,57,65,122,0.47,0.53
MA_Z09_1SAG,Mars,SagittariusD1,75,69,144,0.52,0.48
MA_Z09_2SAG,Mars,SagittariusD2,26,37,63,0.41,0.59
MA_Z09_3SAG,Mars,SagittariusD3,28,34,62,0.45,0.55
MA_Z10_1CAP,Mars,CapricornD1,27,33,60,0.45,0.55
MA_Z10_2CAP,Mars,CapricornD2,31,30,61,0.51,0.49
MA_Z10_3CAP,Mars,CapricornD3,48,45,93,0.52,0.48
MA_Z11_1AQU,Mars,AquariusD1,63,96,159,0.4,0.6
MA_Z11_2AQU,Mars,AquariusD2,26,33,59,0.44,0.56
MA_Z11_3AQU,Mars,AquariusD3,29,29,58,0.5,0.5
MA_Z12_1PIS,Mars,PiscesD1,30,26,56,0.54,0.46
MA_Z12_2PIS,Mars,PiscesD2,30,28,58,0.52,0.48
MA_Z12_3PIS,Mars,PiscesD3,30,27,57,0.53,0.47
ME_Z01_1ARI,Mercury,AriesD1,33,22,55,0.6,0.4
ME_Z01_2ARI,Mercury,AriesD2,26,35,61,0.43,0.57
ME_Z01_3ARI,Mercury,AriesD3,25,34,59,0.42,0.58
ME_Z02_1TAU,Mercury,TaurusD1,26,30,56,0.46,0.54
ME_Z02_2TAU,Mercury,TaurusD2,35,27,62,0.56,0.44
ME_Z02_3TAU,Mercury,TaurusD3,21,32,53,0.4,0.6
ME_Z03_1GEM,Mercury,GeminiD1,33,29,62,0.53,0.47
ME_Z03_2GEM,Mercury,GeminiD2,25,28,53,0.47,0.53
ME_Z03_3GEM,Mercury,GeminiD3,14,16,30,0.47,0.53
ME_Z04_1CAN,Mercury,CancerD1,25,31,56,0.45,0.55
ME_Z04_2CAN,Mercury,CancerD2,29,31,60,0.48,0.52
ME_Z04_3CAN,Mercury,CancerD3,28,30,58,0.48,0.52
ME_Z05_1LEO,Mercury,LeoD1,25,34,59,0.42,0.58
ME_Z05_2LEO,Mercury,LeoD2,30,34,64,0.47,0.53
ME_Z05_3LEO,Mercury,LeoD1,25,39,64,0.39,0.61
ME_Z06_1VIR,Mercury,VirgoD1,37,24,61,0.61,0.39
ME_Z06_2VIR,Mercury,VirgoD2,35,31,66,0.53,0.47
ME_Z06_3VIR,Mercury,VirgoD3,28,38,66,0.42,0.58
ME_Z07_1LIB,Mercury,LibraD1,28,34,62,0.45,0.55
ME_Z07_2LIB,Mercury,LibraD2,28,44,72,0.39,0.61
ME_Z07_3LIB,Mercury,LibraD3,39,37,76,0.51,0.49
ME_Z08_1SCO,Mercury,ScorpioD1,34,47,81,0.42,0.58
ME_Z08_2SCO,Mercury,ScorpioD2,33,44,77,0.43,0.57
ME_Z08_3SCO,Mercury,ScorpioD3,37,43,80,0.46,0.54
ME_Z09_1SAG,Mercury,SagittariusD1,35,33,68,0.51,0.49
ME_Z09_2SAG,Mercury,SagittariusD2,39,40,79,0.49,0.51
ME_Z09_3SAG,Mercury,SagittariusD3,38,43,81,0.47,0.53
ME_Z10_1CAP,Mercury,CapricornD1,41,25,66,0.62,0.38
ME_Z10_2CAP,Mercury,CapricornD2,37,44,81,0.46,0.54
ME_Z10_3CAP,Mercury,CapricornD3,35,31,66,0.53,0.47
ME_Z11_1AQU,Mercury,AquariusD1,38,38,76,0.5,0.5
ME_Z11_2AQU,Mercury,AquariusD2,35,31,66,0.53,0.47
ME_Z11_3AQU,Mercury,AquariusD3,37,29,66,0.56,0.44
ME_Z12_1PIS,Mercury,PiscesD1,31,27,58,0.53,0.47
ME_Z12_2PIS,Mercury,PiscesD2,39,27,66,0.59,0.41
ME_Z12_3PIS,Mercury,PiscesD3,27,37,64,0.42,0.58
MO_Z01_1ARI,Moon,AriesD1,35,29,64,0.55,0.45
MO_Z01_2ARI,Moon,AriesD2,31,35,66,0.47,0.53
MO_Z01_3ARI,Moon,AriesD3,34,30,64,0.53,0.47
MO_Z02_1TAU,Moon,TaurusD1,32,30,62,0.52,0.48
MO_Z02_2TAU,Moon,TaurusD2,28,34,62,0.45,0.55
MO_Z02_3TAU,Moon,TaurusD3,24,41,65,0.37,0.63
MO_Z03_1GEM,Moon,GeminiD1,21,38,59,0.36,0.64
MO_Z03_2GEM,Moon,GeminiD2,29,34,63,0.46,0.54
MO_Z03_3GEM,Moon,GeminiD3,24,37,61,0.39,0.61
MO_Z04_1CAN,Moon,CancerD1,33,29,62,0.53,0.47
MO_Z04_2CAN,Moon,CancerD2,29,34,63,0.46,0.54
MO_Z04_3CAN,Moon,CancerD3,31,31,62,0.5,0.5
MO_Z05_1LEO,Moon,LeoD1,39,23,62,0.63,0.37
MO_Z05_2LEO,Moon,LeoD2,32,32,64,0.5,0.5
MO_Z05_3LEO,Moon,LeoD1,30,32,62,0.48,0.52
MO_Z06_1VIR,Moon,VirgoD1,34,32,66,0.52,0.48
MO_Z06_2VIR,Moon,VirgoD2,31,32,63,0.49,0.51
MO_Z06_3VIR,Moon,VirgoD3,33,32,65,0.51,0.49
MO_Z07_1LIB,Moon,LibraD1,31,36,67,0.46,0.54
MO_Z07_2LIB,Moon,LibraD2,31,33,64,0.48,0.52
MO_Z07_3LIB,Moon,LibraD3,28,40,68,0.41,0.59
MO_Z08_1SCO,Moon,ScorpioD1,33,34,67,0.49,0.51
MO_Z08_2SCO,Moon,ScorpioD2,30,34,64,0.47,0.53
MO_Z08_3SCO,Moon,ScorpioD3,40,30,70,0.57,0.43
MO_Z09_1SAG,Moon,SagittariusD1,37,28,65,0.57,0.43
MO_Z09_2SAG,Moon,SagittariusD2,26,40,66,0.39,0.61
MO_Z09_3SAG,Moon,SagittariusD3,32,35,67,0.48,0.52
MO_Z10_1CAP,Moon,CapricornD1,36,33,69,0.52,0.48
MO_Z10_2CAP,Moon,CapricornD2,36,31,67,0.54,0.46
MO_Z10_3CAP,Moon,CapricornD3,30,38,68,0.44,0.56
MO_Z11_1AQU,Moon,AquariusD1,35,31,66,0.53,0.47
MO_Z11_2AQU,Moon,AquariusD2,29,38,67,0.43,0.57
MO_Z11_3AQU,Moon,AquariusD3,33,31,64,0.52,0.48
MO_Z12_1PIS,Moon,PiscesD1,34,33,67,0.51,0.49
MO_Z12_2PIS,Moon,PiscesD2,30,33,63,0.48,0.52
MO_Z12_3PIS,Moon,PiscesD3,30,36,66,0.45,0.55
NE_Z12_1PIS,Neptune,PiscesD1,294,354,648,0.45,0.55
NE_Z12_2PIS,Neptune,PiscesD2,774,784,1558,0.5,0.5
NE_Z12_3PIS,Neptune,PiscesD3,63,61,124,0.51,0.49
NN_Z03_2GEM,NNode,GeminiD2,33,27,60,0.55,0.45
NN_Z03_3GEM,NNode,GeminiD3,96,90,186,0.52,0.48
NN_Z04_1CAN,NNode,CancerD1,94,94,188,0.5,0.5
NN_Z04_2CAN,NNode,CancerD2,84,105,189,0.44,0.56
NN_Z04_3CAN,NNode,CancerD3,101,88,189,0.53,0.47
NN_Z05_1LEO,NNode,LeoD1,80,108,188,0.43,0.57
NN_Z05_2LEO,NNode,LeoD2,92,97,189,0.49,0.51
NN_Z05_3LEO,NNode,LeoD1,99,90,189,0.52,0.48
NN_Z06_1VIR,NNode,VirgoD1,98,91,189,0.52,0.48
NN_Z06_2VIR,NNode,VirgoD2,97,92,189,0.51,0.49
NN_Z06_3VIR,NNode,VirgoD3,91,98,189,0.48,0.52
NN_Z07_1LIB,NNode,LibraD1,78,110,188,0.41,0.59
NN_Z07_2LIB,NNode,LibraD2,86,103,189,0.46,0.54
NN_Z07_3LIB,NNode,LibraD3,2,6,8,0.25,0.75
PA_Z01_1ARI,Pallas,AriesD1,12,16,28,0.43,0.57
PA_Z01_2ARI,Pallas,AriesD2,18,11,29,0.62,0.38
PA_Z01_3ARI,Pallas,AriesD3,55,42,97,0.57,0.43
PA_Z02_1TAU,Pallas,TaurusD1,42,57,99,0.42,0.58
PA_Z02_2TAU,Pallas,TaurusD2,46,46,92,0.5,0.5
PA_Z02_3TAU,Pallas,TaurusD3,7,13,20,0.35,0.65
PA_Z03_1GEM,Pallas,GeminiD1,11,7,18,0.61,0.39
PA_Z03_2GEM,Pallas,GeminiD2,12,5,17,0.71,0.29
PA_Z03_3GEM,Pallas,GeminiD3,6,11,17,0.35,0.65
PA_Z04_1CAN,Pallas,CancerD1,7,10,17,0.41,0.59
PA_Z04_2CAN,Pallas,CancerD2,4,13,17,0.24,0.76
PA_Z04_3CAN,Pallas,CancerD3,7,10,17,0.41,0.59
PA_Z05_1LEO,Pallas,LeoD1,9,9,18,0.5,0.5
PA_Z05_2LEO,Pallas,LeoD2,5,13,18,0.28,0.72
PA_Z05_3LEO,Pallas,LeoD1,9,10,19,0.47,0.53
PA_Z06_1VIR,Pallas,VirgoD1,12,7,19,0.63,0.37
PA_Z06_2VIR,Pallas,VirgoD2,7,14,21,0.33,0.67
PA_Z06_3VIR,Pallas,VirgoD3,12,10,22,0.55,0.45
PA_Z07_1LIB,Pallas,LibraD1,7,16,23,0.3,0.7
PA_Z07_2LIB,Pallas,LibraD2,73,71,144,0.51,0.49
PA_Z07_3LIB,Pallas,LibraD3,77,80,157,0.49,0.51
PA_Z08_1SCO,Pallas,ScorpioD1,21,28,49,0.43,0.57
PA_Z08_2SCO,Pallas,ScorpioD2,23,23,46,0.5,0.5
PA_Z08_3SCO,Pallas,ScorpioD3,21,27,48,0.44,0.56
PA_Z09_1SAG,Pallas,SagittariusD1,20,28,48,0.42,0.58
PA_Z09_2SAG,Pallas,SagittariusD2,66,93,159,0.42,0.58
PA_Z09_3SAG,Pallas,SagittariusD3,71,80,151,0.47,0.53
PA_Z10_1CAP,Pallas,CapricornD1,35,41,76,0.46,0.54
PA_Z10_2CAP,Pallas,CapricornD2,83,78,161,0.52,0.48
PA_Z10_3CAP,Pallas,CapricornD3,81,73,154,0.53,0.47
PA_Z11_1AQU,Pallas,AquariusD1,44,48,92,0.48,0.52
PA_Z11_2AQU,Pallas,AquariusD2,53,48,101,0.52,0.48
PA_Z11_3AQU,Pallas,AquariusD3,59,76,135,0.44,0.56
PA_Z12_1PIS,Pallas,PiscesD1,83,59,142,0.58,0.42
PA_Z12_2PIS,Pallas,PiscesD2,22,8,30,0.73,0.27
PA_Z12_3PIS,Pallas,PiscesD3,11,18,29,0.38,0.62
PH_Z09_3SAG,Pholus,SagittariusD3,702,781,1483,0.47,0.53
PH_Z10_1CAP,Pholus,CapricornD1,429,418,847,0.51,0.49
PL_Z10_2CAP,Pluto,CapricornD2,666,723,1389,0.48,0.52
PL_Z10_3CAP,Pluto,CapricornD3,465,476,941,0.49,0.51
SA_Z08_2SCO,Saturn,ScorpioD2,2,4,6,0.33,0.67
SA_Z08_3SCO,Saturn,ScorpioD3,77,108,185,0.42,0.58
SA_Z09_1SAG,Saturn,SagittariusD1,140,161,301,0.47,0.53
SA_Z09_2SAG,Saturn,SagittariusD2,160,171,331,0.48,0.52
SA_Z09_3SAG,Saturn,SagittariusD3,200,165,365,0.55,0.45
SA_Z10_1CAP,Saturn,CapricornD1,160,205,365,0.44,0.56
SA_Z10_2CAP,Saturn,CapricornD2,149,164,313,0.48,0.52
SA_Z10_3CAP,Saturn,CapricornD3,165,146,311,0.53,0.47
SA_Z11_1AQU,Saturn,AquariusD1,78,75,153,0.51,0.49
SN_Z01_1ARI,SNode,AriesD1,79,110,189,0.42,0.58
SN_Z01_2ARI,SNode,AriesD2,86,103,189,0.46,0.54
SN_Z01_3ARI,SNode,AriesD3,2,6,8,0.25,0.75
SN_Z09_2SAG,SNode,SagittariusD2,33,27,60,0.55,0.45
SN_Z09_3SAG,SNode,SagittariusD3,96,90,186,0.52,0.48
SN_Z10_1CAP,SNode,CapricornD1,94,94,188,0.5,0.5
SN_Z10_2CAP,SNode,CapricornD2,84,105,189,0.44,0.56
SN_Z10_3CAP,SNode,CapricornD3,101,88,189,0.53,0.47
SN_Z11_1AQU,SNode,AquariusD1,80,108,188,0.43,0.57
SN_Z11_2AQU,SNode,AquariusD2,92,97,189,0.49,0.51
SN_Z11_3AQU,SNode,AquariusD3,99,90,189,0.52,0.48
SN_Z12_1PIS,SNode,PiscesD1,98,91,189,0.52,0.48
SN_Z12_2PIS,SNode,PiscesD2,97,92,189,0.51,0.49
SN_Z12_3PIS,SNode,PiscesD3,90,98,188,0.48,0.52
SU_Z01_1ARI,Sun,AriesD1,26,35,61,0.43,0.57
SU_Z01_2ARI,Sun,AriesD2,29,32,61,0.48,0.52
SU_Z01_3ARI,Sun,AriesD3,31,29,60,0.52,0.48
SU_Z02_1TAU,Sun,TaurusD1,30,31,61,0.49,0.51
SU_Z02_2TAU,Sun,TaurusD2,26,36,62,0.42,0.58
SU_Z02_3TAU,Sun,TaurusD3,39,24,63,0.62,0.38
SU_Z03_1GEM,Sun,GeminiD1,32,29,61,0.52,0.48
SU_Z03_2GEM,Sun,GeminiD2,30,34,64,0.47,0.53
SU_Z03_3GEM,Sun,GeminiD3,31,31,62,0.5,0.5
SU_Z04_1CAN,Sun,CancerD1,26,38,64,0.41,0.59
SU_Z04_2CAN,Sun,CancerD2,32,30,62,0.52,0.48
SU_Z04_3CAN,Sun,CancerD3,29,35,64,0.45,0.55
SU_Z05_1LEO,Sun,LeoD1,29,33,62,0.47,0.53
SU_Z05_2LEO,Sun,LeoD2,30,33,63,0.48,0.52
SU_Z05_3LEO,Sun,LeoD1,27,35,62,0.44,0.56
SU_Z06_1VIR,Sun,VirgoD1,30,32,62,0.48,0.52
SU_Z06_2VIR,Sun,VirgoD2,29,34,63,0.46,0.54
SU_Z06_3VIR,Sun,VirgoD3,34,31,65,0.52,0.48
SU_Z07_1LIB,Sun,LibraD1,25,45,70,0.36,0.64
SU_Z07_2LIB,Sun,LibraD2,37,32,69,0.54,0.46
SU_Z07_3LIB,Sun,LibraD3,26,43,69,0.38,0.62
SU_Z08_1SCO,Sun,ScorpioD1,30,40,70,0.43,0.57
SU_Z08_2SCO,Sun,ScorpioD2,44,26,70,0.63,0.37
SU_Z08_3SCO,Sun,ScorpioD3,27,43,70,0.39,0.61
SU_Z09_1SAG,Sun,SagittariusD1,33,36,69,0.48,0.52
SU_Z09_2SAG,Sun,SagittariusD2,31,39,70,0.44,0.56
SU_Z09_3SAG,Sun,SagittariusD3,36,32,68,0.53,0.47
SU_Z10_1CAP,Sun,CapricornD1,32,36,68,0.47,0.53
SU_Z10_2CAP,Sun,CapricornD2,39,31,70,0.56,0.44
SU_Z10_3CAP,Sun,CapricornD3,38,30,68,0.56,0.44
SU_Z11_1AQU,Sun,AquariusD1,37,32,69,0.54,0.46
SU_Z11_2AQU,Sun,AquariusD2,39,31,70,0.56,0.44
SU_Z11_3AQU,Sun,AquariusD3,30,28,58,0.52,0.48
SU_Z12_1PIS,Sun,PiscesD1,28,32,60,0.47,0.53
SU_Z12_2PIS,Sun,PiscesD2,24,36,60,0.4,0.6
SU_Z12_3PIS,Sun,PiscesD3,35,25,60,0.58,0.42
UR_Z01_2ARI,Uranus,AriesD2,223,267,490,0.46,0.54
UR_Z01_3ARI,Uranus,AriesD3,484,480,964,0.5,0.5
UR_Z02_1TAU,Uranus,TaurusD1,377,416,793,0.48,0.52
UR_Z02_2TAU,Uranus,TaurusD2,47,36,83,0.57,0.43
VE_Z01_1ARI,Venus,AriesD1,42,48,90,0.47,0.53
VE_Z01_2ARI,Venus,AriesD2,46,35,81,0.57,0.43
VE_Z01_3ARI,Venus,AriesD3,27,25,52,0.52,0.48
VE_Z02_1TAU,Venus,TaurusD1,27,25,52,0.52,0.48
VE_Z02_2TAU,Venus,TaurusD2,28,24,52,0.54,0.46
VE_Z02_3TAU,Venus,TaurusD3,29,23,52,0.56,0.44
VE_Z03_1GEM,Venus,GeminiD1,41,45,86,0.48,0.52
VE_Z03_2GEM,Venus,GeminiD2,41,51,92,0.45,0.55
VE_Z03_3GEM,Venus,GeminiD3,34,39,73,0.47,0.53
VE_Z04_1CAN,Venus,CancerD1,22,32,54,0.41,0.59
VE_Z04_2CAN,Venus,CancerD2,29,23,52,0.56,0.44
VE_Z04_3CAN,Venus,CancerD3,27,27,54,0.5,0.5
VE_Z05_1LEO,Venus,LeoD1,27,26,53,0.51,0.49
VE_Z05_2LEO,Venus,LeoD2,35,54,89,0.39,0.61
VE_Z05_3LEO,Venus,LeoD1,46,50,96,0.48,0.52
VE_Z06_1VIR,Venus,VirgoD1,36,29,65,0.55,0.45
VE_Z06_2VIR,Venus,VirgoD2,19,33,52,0.37,0.63
VE_Z06_3VIR,Venus,VirgoD3,24,36,60,0.4,0.6
VE_Z07_1LIB,Venus,LibraD1,18,41,59,0.31,0.69
VE_Z07_2LIB,Venus,LibraD2,31,29,60,0.52,0.48
VE_Z07_3LIB,Venus,LibraD3,45,49,94,0.48,0.52
VE_Z08_1SCO,Venus,ScorpioD1,53,49,102,0.52,0.48
VE_Z08_2SCO,Venus,ScorpioD2,36,37,73,0.49,0.51
VE_Z08_3SCO,Venus,ScorpioD3,33,26,59,0.56,0.44
VE_Z09_1SAG,Venus,SagittariusD1,29,28,57,0.51,0.49
VE_Z09_2SAG,Venus,SagittariusD2,28,30,58,0.48,0.52
VE_Z09_3SAG,Venus,SagittariusD3,22,35,57,0.39,0.61
VE_Z10_1CAP,Venus,CapricornD1,28,30,58,0.48,0.52
VE_Z10_2CAP,Venus,CapricornD2,29,30,59,0.49,0.51
VE_Z10_3CAP,Venus,CapricornD3,23,33,56,0.41,0.59
VE_Z11_1AQU,Venus,AquariusD1,27,29,56,0.48,0.52
VE_Z11_2AQU,Venus,AquariusD2,22,27,49,0.45,0.55
VE_Z11_3AQU,Venus,AquariusD3,31,18,49,0.63,0.37
VE_Z12_1PIS,Venus,PiscesD1,30,21,51,0.59,0.41
VE_Z12_2PIS,Venus,PiscesD2,28,23,51,0.55,0.45
VE_Z12_3PIS,Venus,PiscesD3,38,39,77,0.49,0.51
VS_Z01_1ARI,Vesta,AriesD1,69,73,142,0.49,0.51
VS_Z01_2ARI,Vesta,AriesD2,48,64,112,0.43,0.57
VS_Z01_3ARI,Vesta,AriesD3,22,28,50,0.44,0.56
VS_Z02_1TAU,Vesta,TaurusD1,28,21,49,0.57,0.43
VS_Z02_2TAU,Vesta,TaurusD2,70,83,153,0.46,0.54
VS_Z02_3TAU,Vesta,TaurusD3,69,84,153,0.45,0.55
VS_Z03_1GEM,Vesta,GeminiD1,26,23,49,0.53,0.47
VS_Z03_2GEM,Vesta,GeminiD2,20,27,47,0.43,0.57
VS_Z03_3GEM,Vesta,GeminiD3,27,20,47,0.57,0.43
VS_Z04_1CAN,Vesta,CancerD1,25,23,48,0.52,0.48
VS_Z04_2CAN,Vesta,CancerD2,20,31,51,0.39,0.61
VS_Z04_3CAN,Vesta,CancerD3,92,77,169,0.54,0.46
VS_Z05_1LEO,Vesta,LeoD1,74,60,134,0.55,0.45
VS_Z05_2LEO,Vesta,LeoD2,29,20,49,0.59,0.41
