PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_VM27,Mars,Revati,38,39,77,0.49,0.51
ME_VM01,Mercury,Aswini,40,36,76,0.53,0.47
ME_VM02,Mercury,Bharani,38,41,79,0.48,0.52
ME_VM03,Mercury,Krittica,26,50,76,0.34,0.66
ME_VM04,Mercury,Rohini,44,44,88,0.5,0.5
ME_VM05,Mercury,Mrigashira,36,32,68,0.53,0.47
ME_VM06,Mercury,Ardra,33,40,73,0.45,0.55
ME_VM07,Mercury,Punavasu,22,21,43,0.51,0.49
ME_VM08,Mercury,Pushya,48,45,93,0.52,0.48
ME_VM09,Mercury,Ashlesha,38,31,69,0.55,0.45
ME_VM10,Mercury,Magha,36,44,80,0.45,0.55
ME_VM11,Mercury,PurvaPhalguni,40,45,85,0.47,0.53
ME_VM12,Mercury,UttaraPhalguni,40,43,83,0.48,0.52
ME_VM13,Mercury,Hasta,47,37,84,0.56,0.44
ME_VM14,Mercury,Chitra,36,56,92,0.39,0.61
ME_VM15,Mercury,Swati,26,64,90,0.29,0.71
ME_VM16,Mercury,Vishakha,46,66,112,0.41,0.59
ME_VM17,Mercury,Anuradha,50,51,101,0.5,0.5
ME_VM18,Mercury,Jyeshtha,45,56,101,0.45,0.55
ME_VM19,Mercury,Mula,49,49,98,0.5,0.5
ME_VM20,Mercury,PurvaAshada,52,42,94,0.55,0.45
ME_VM21,Mercury,UttaraAshada,52,50,102,0.51,0.49
ME_VM22,Mercury,Shravana,55,48,103,0.53,0.47
ME_VM23,Mercury,Danishtha,48,51,99,0.48,0.52
ME_VM24,Mercury,Shatabhisha,49,37,86,0.57,0.43
ME_VM25,Mercury,PurvaBhadrapada,42,41,83,0.51,0.49
ME_VM26,Mercury,UttaraBhadrapada,45,35,80,0.56,0.44
ME_VM27,Mercury,Revati,49,39,88,0.56,0.44
MO_VM01,Moon,Aswini,42,44,86,0.49,0.51
MO_VM02,Moon,Bharani,44,40,84,0.52,0.48
MO_VM03,Moon,Krittica,45,41,86,0.52,0.48
MO_VM04,Moon,Rohini,41,42,83,0.49,0.51
MO_VM05,Moon,Mrigashira,35,50,85,0.41,0.59
MO_VM06,Moon,Ardra,28,53,81,0.35,0.65
MO_VM07,Moon,Punavasu,38,45,83,0.46,0.54
MO_VM08,Moon,Pushya,40,42,82,0.49,0.51
MO_VM09,Moon,Ashlesha,41,42,83,0.49,0.51
MO_VM10,Moon,Magha,44,41,85,0.52,0.48
MO_VM11,Moon,PurvaPhalguni,42,41,83,0.51,0.49
MO_VM12,Moon,UttaraPhalguni,40,46,86,0.47,0.53
MO_VM13,Moon,Hasta,45,37,82,0.55,0.45
MO_VM14,Moon,Chitra,49,41,90,0.54,0.46
MO_VM15,Moon,Swati,42,45,87,0.48,0.52
MO_VM16,Moon,Vishakha,44,45,89,0.49,0.51
MO_VM17,Moon,Anuradha,36,53,89,0.4,0.6
MO_VM18,Moon,Jyeshtha,48,42,90,0.53,0.47
MO_VM19,Moon,Mula,41,45,86,0.48,0.52
MO_VM20,Moon,PurvaAshada,39,50,89,0.44,0.56
MO_VM21,Moon,UttaraAshada,39,50,89,0.44,0.56
MO_VM22,Moon,Shravana,58,34,92,0.63,0.37
MO_VM23,Moon,Danishtha,41,45,86,0.48,0.52
MO_VM24,Moon,Shatabhisha,45,45,90,0.5,0.5
MO_VM25,Moon,PurvaBhadrapada,49,39,88,0.56,0.44
MO_VM26,Moon,UttaraBhadrapada,39,48,87,0.45,0.55
MO_VM27,Moon,Revati,37,48,85,0.44,0.56
NE_VM26,Neptune,UttaraBhadrapada,849,900,1749,0.49,0.51
NE_VM27,Neptune,Revati,283,294,577,0.49,0.51
NN_VM06,NNode,Ardra,28,28,56,0.5,0.5
NN_VM07,NNode,Punavasu,129,119,248,0.52,0.48
NN_VM08,NNode,Pushya,105,147,252,0.42,0.58
NN_VM09,NNode,Ashlesha,127,124,251,0.51,0.49
NN_VM10,NNode,Magha,108,144,252,0.43,0.57
NN_VM11,NNode,PurvaPhalguni,138,114,252,0.55,0.45
NN_VM12,NNode,UttaraPhalguni,141,111,252,0.56,0.44
NN_VM13,NNode,Hasta,130,122,252,0.52,0.48
NN_VM14,NNode,Chitra,115,136,251,0.46,0.54
NN_VM15,NNode,Swati,108,144,252,0.43,0.57
NN_VM16,NNode,Vishakha,3,5,8,0.38,0.62
PA_VM01,Pallas,Aswini,19,19,38,0.5,0.5
PA_VM02,Pallas,Bharani,42,34,76,0.55,0.45
PA_VM03,Pallas,Krittica,76,63,139,0.55,0.45
PA_VM04,Pallas,Rohini,52,47,99,0.53,0.47
PA_VM05,Pallas,Mrigashira,10,15,25,0.4,0.6
PA_VM06,Pallas,Ardra,15,8,23,0.65,0.35
PA_VM07,Pallas,Punavasu,8,15,23,0.35,0.65
PA_VM08,Pallas,Pushya,7,15,22,0.32,0.68
PA_VM09,Pallas,Ashlesha,10,13,23,0.43,0.57
PA_VM10,Pallas,Magha,8,16,24,0.33,0.67
PA_VM11,Pallas,PurvaPhalguni,9,16,25,0.36,0.64
PA_VM12,Pallas,UttaraPhalguni,13,12,25,0.52,0.48
PA_VM13,Pallas,Hasta,13,15,28,0.46,0.54
PA_VM14,Pallas,Chitra,11,19,30,0.37,0.63
PA_VM15,Pallas,Swati,76,76,152,0.5,0.5
PA_VM16,Pallas,Vishakha,75,99,174,0.43,0.57
PA_VM17,Pallas,Anuradha,29,34,63,0.46,0.54
PA_VM18,Pallas,Jyeshtha,28,35,63,0.44,0.56
PA_VM19,Pallas,Mula,40,70,110,0.36,0.64
PA_VM20,Pallas,PurvaAshada,87,99,186,0.47,0.53
PA_VM21,Pallas,UttaraAshada,62,76,138,0.45,0.55
PA_VM22,Pallas,Shravana,103,104,207,0.5,0.5
PA_VM23,Pallas,Danishtha,97,84,181,0.54,0.46
PA_VM24,Pallas,Shatabhisha,57,60,117,0.49,0.51
PA_VM25,Pallas,PurvaBhadrapada,90,87,177,0.51,0.49
PA_VM26,Pallas,UttaraBhadrapada,71,48,119,0.6,0.4
PA_VM27,Pallas,Revati,24,15,39,0.62,0.38
PH_VM20,Pholus,PurvaAshada,353,408,761,0.46,0.54
PH_VM21,Pholus,UttaraAshada,779,786,1565,0.5,0.5
PL_VM22,Pluto,Shravana,1009,1070,2079,0.49,0.51
PL_VM23,Pluto,Danishtha,123,124,247,0.5,0.5
SA_VM18,Saturn,Jyeshtha,75,115,190,0.39,0.61
SA_VM19,Saturn,Mula,212,231,443,0.48,0.52
SA_VM20,Saturn,PurvaAshada,254,196,450,0.56,0.44
SA_VM21,Saturn,UttaraAshada,216,254,470,0.46,0.54
SA_VM22,Saturn,Shravana,185,208,393,0.47,0.53
SA_VM23,Saturn,Danishtha,190,190,380,0.5,0.5
SN_VM01,SNode,Aswini,108,144,252,0.43,0.57
SN_VM02,SNode,Bharani,54,80,134,0.4,0.6
SN_VM20,SNode,PurvaAshada,87,92,179,0.49,0.51
SN_VM21,SNode,UttaraAshada,127,124,251,0.51,0.49
SN_VM22,SNode,Shravana,117,135,252,0.46,0.54
SN_VM23,SNode,Danishtha,111,140,251,0.44,0.56
SN_VM24,SNode,Shatabhisha,124,128,252,0.49,0.51
SN_VM25,SNode,PurvaBhadrapada,137,115,252,0.54,0.46
SN_VM26,SNode,UttaraBhadrapada,134,118,252,0.53,0.47
SN_VM27,SNode,Revati,133,118,251,0.53,0.47
SU_VM01,Sun,Aswini,37,44,81,0.46,0.54
SU_VM02,Sun,Bharani,35,46,81,0.43,0.57
SU_VM03,Sun,Krittica,40,41,81,0.49,0.51
SU_VM04,Sun,Rohini,39,44,83,0.47,0.53
SU_VM05,Sun,Mrigashira,44,39,83,0.53,0.47
SU_VM06,Sun,Ardra,44,40,84,0.52,0.48
SU_VM07,Sun,Punavasu,42,42,84,0.5,0.5
SU_VM08,Sun,Pushya,44,40,84,0.52,0.48
SU_VM09,Sun,Ashlesha,44,40,84,0.52,0.48
SU_VM10,Sun,Magha,41,43,84,0.49,0.51
SU_VM11,Sun,PurvaPhalguni,38,44,82,0.46,0.54
SU_VM12,Sun,UttaraPhalguni,35,47,82,0.43,0.57
SU_VM13,Sun,Hasta,33,50,83,0.4,0.6
SU_VM14,Sun,Chitra,41,52,93,0.44,0.56
SU_VM15,Sun,Swati,41,51,92,0.45,0.55
SU_VM16,Sun,Vishakha,35,59,94,0.37,0.63
SU_VM17,Sun,Anuradha,47,46,93,0.51,0.49
SU_VM18,Sun,Jyeshtha,41,51,92,0.45,0.55
SU_VM19,Sun,Mula,47,45,92,0.51,0.49
SU_VM20,Sun,PurvaAshada,48,44,92,0.52,0.48
SU_VM21,Sun,UttaraAshada,45,46,91,0.49,0.51
SU_VM22,Sun,Shravana,46,47,93,0.49,0.51
SU_VM23,Sun,Danishtha,53,38,91,0.58,0.42
SU_VM24,Sun,Shatabhisha,40,49,89,0.45,0.55
SU_VM25,Sun,PurvaBhadrapada,43,35,78,0.55,0.45
SU_VM26,Sun,UttaraBhadrapada,44,36,80,0.55,0.45
SU_VM27,Sun,Revati,45,35,80,0.56,0.44
UR_VM01,Uranus,Aswini,39,47,86,0.45,0.55
UR_VM02,Uranus,Bharani,517,526,1043,0.5,0.5
UR_VM03,Uranus,Krittica,530,583,1113,0.48,0.52
UR_VM04,Uranus,Rohini,46,38,84,0.55,0.45
VE_VM01,Venus,Aswini,65,69,134,0.49,0.51
VE_VM02,Venus,Bharani,32,39,71,0.45,0.55
VE_VM03,Venus,Krittica,39,31,70,0.56,0.44
VE_VM04,Venus,Rohini,39,29,68,0.57,0.43
VE_VM05,Venus,Mrigashira,41,48,89,0.46,0.54
VE_VM06,Venus,Ardra,70,55,125,0.56,0.44
VE_VM07,Venus,Punavasu,45,47,92,0.49,0.51
VE_VM08,Venus,Pushya,35,35,70,0.5,0.5
VE_VM09,Venus,Ashlesha,32,39,71,0.45,0.55
VE_VM10,Venus,Magha,36,35,71,0.51,0.49
VE_VM11,Venus,PurvaPhalguni,52,79,131,0.4,0.6
VE_VM12,Venus,UttaraPhalguni,52,49,101,0.51,0.49
VE_VM13,Venus,Hasta,30,43,73,0.41,0.59
VE_VM14,Venus,Chitra,24,54,78,0.31,0.69
VE_VM15,Venus,Swati,33,47,80,0.41,0.59
VE_VM16,Venus,Vishakha,62,65,127,0.49,0.51
VE_VM17,Venus,Anuradha,62,61,123,0.5,0.5
VE_VM18,Venus,Jyeshtha,40,38,78,0.51,0.49
VE_VM19,Venus,Mula,35,42,77,0.45,0.55
VE_VM20,Venus,PurvaAshada,42,34,76,0.55,0.45
VE_VM21,Venus,UttaraAshada,32,45,77,0.42,0.58
VE_VM22,Venus,Shravana,30,46,76,0.39,0.61
VE_VM23,Venus,Danishtha,37,37,74,0.5,0.5
VE_VM24,Venus,Shatabhisha,34,32,66,0.52,0.48
VE_VM25,Venus,PurvaBhadrapada,46,21,67,0.69,0.31
VE_VM26,Venus,UttaraBhadrapada,37,29,66,0.56,0.44
VE_VM27,Venus,Revati,50,45,95,0.53,0.47
VS_VM01,Vesta,Aswini,101,112,213,0.47,0.53
VS_VM02,Vesta,Bharani,37,37,74,0.5,0.5
VS_VM03,Vesta,Krittica,39,27,66,0.59,0.41
VS_VM04,Vesta,Rohini,83,117,200,0.42,0.58
VS_VM05,Vesta,Mrigashira,69,71,140,0.49,0.51
VS_VM06,Vesta,Ardra,25,37,62,0.4,0.6
VS_VM07,Vesta,Punavasu,39,25,64,0.61,0.39
VS_VM08,Vesta,Pushya,32,33,65,0.49,0.51
VS_VM09,Vesta,Ashlesha,101,84,185,0.55,0.45
VS_VM10,Vesta,Magha,83,69,152,0.55,0.45
VS_VM11,Vesta,PurvaPhalguni,28,32,60,0.47,0.53
VS_VM12,Vesta,UttaraPhalguni,37,29,66,0.56,0.44
VS_VM13,Vesta,Hasta,57,47,104,0.55,0.45
VS_VM14,Vesta,Chitra,13,14,27,0.48,0.52
VS_VM15,Vesta,Swati,12,14,26,0.46,0.54
VS_VM16,Vesta,Vishakha,18,8,26,0.69,0.31
VS_VM17,Vesta,Anuradha,17,9,26,0.65,0.35
VS_VM18,Vesta,Jyeshtha,19,26,45,0.42,0.58
VS_VM19,Vesta,Mula,20,35,55,0.36,0.64
VS_VM20,Vesta,PurvaAshada,60,72,132,0.45,0.55
VS_VM21,Vesta,UttaraAshada,70,94,164,0.43,0.57
VS_VM22,Vesta,Shravana,21,36,57,0.37,0.63
VS_VM23,Vesta,Danishtha,24,29,53,0.45,0.55
VS_VM24,Vesta,Shatabhisha,26,28,54,0.48,0.52
VS_VM25,Vesta,PurvaBhadrapada,25,29,54,0.46,0.54
VS_VM26,Vesta,UttaraBhadrapada,21,35,56,0.38,0.62
VS_VM27,Vesta,Revati,55,45,100,0.55,0.45
