PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MO_VM13,Moon,Hasta,21,26,47,0.45,0.55
MO_VM14,Moon,Chitra,23,26,49,0.47,0.53
MO_VM15,Moon,Swati,22,26,48,0.46,0.54
MO_VM16,Moon,Vishakha,23,28,51,0.45,0.55
MO_VM17,Moon,Anuradha,23,29,52,0.44,0.56
MO_VM18,Moon,Jyeshtha,22,29,51,0.43,0.57
MO_VM19,Moon,Mula,31,22,53,0.58,0.42
MO_VM20,Moon,PurvaAshada,28,27,55,0.51,0.49
MO_VM21,Moon,UttaraAshada,27,26,53,0.51,0.49
MO_VM22,Moon,Shravana,30,24,54,0.56,0.44
MO_VM23,Moon,Danishtha,33,20,53,0.62,0.38
MO_VM24,Moon,Shatabhisha,26,28,54,0.48,0.52
MO_VM25,Moon,PurvaBhadrapada,29,26,55,0.53,0.47
MO_VM26,Moon,UttaraBhadrapada,25,28,53,0.47,0.53
MO_VM27,Moon,Revati,26,26,52,0.5,0.5
NE_VM24,Neptune,Shatabhisha,146,151,297,0.49,0.51
NE_VM25,Neptune,PurvaBhadrapada,527,523,1050,0.5,0.5
NN_VM04,NNode,Rohini,12,3,15,0.8,0.2
NN_VM05,NNode,Mrigashira,126,123,249,0.51,0.49
NN_VM06,NNode,Ardra,126,124,250,0.5,0.5
NN_VM07,NNode,Punavasu,123,129,252,0.49,0.51
NN_VM08,NNode,Pushya,120,132,252,0.48,0.52
NN_VM09,NNode,Ashlesha,131,121,252,0.52,0.48
NN_VM10,NNode,Magha,35,42,77,0.45,0.55
PA_VM01,Pallas,Aswini,78,78,156,0.5,0.5
PA_VM02,Pallas,Bharani,57,65,122,0.47,0.53
PA_VM03,Pallas,Krittica,10,15,25,0.4,0.6
PA_VM04,Pallas,Rohini,20,3,23,0.87,0.13
PA_VM05,Pallas,Mrigashira,10,13,23,0.43,0.57
PA_VM06,Pallas,Ardra,9,14,23,0.39,0.61
PA_VM07,Pallas,Punavasu,13,10,23,0.57,0.43
PA_VM08,Pallas,Pushya,11,12,23,0.48,0.52
PA_VM09,Pallas,Ashlesha,12,13,25,0.48,0.52
PA_VM10,Pallas,Magha,11,14,25,0.44,0.56
PA_VM11,Pallas,PurvaPhalguni,15,12,27,0.56,0.44
PA_VM12,Pallas,UttaraPhalguni,14,16,30,0.47,0.53
PA_VM13,Pallas,Hasta,53,71,124,0.43,0.57
PA_VM14,Pallas,Chitra,87,76,163,0.53,0.47
PA_VM15,Pallas,Swati,14,20,34,0.41,0.59
PA_VM16,Pallas,Vishakha,16,16,32,0.5,0.5
PA_VM17,Pallas,Anuradha,12,19,31,0.39,0.61
PA_VM18,Pallas,Jyeshtha,16,15,31,0.52,0.48
PA_VM19,Pallas,Mula,19,15,34,0.56,0.44
PA_VM20,Pallas,PurvaAshada,70,79,149,0.47,0.53
PA_VM21,Pallas,UttaraAshada,91,74,165,0.55,0.45
PA_VM22,Pallas,Shravana,21,19,40,0.52,0.48
PA_VM23,Pallas,Danishtha,12,3,15,0.8,0.2
PA_VM27,Pallas,Revati,2,2,4,0.5,0.5
PH_VM19,Pholus,Mula,673,674,1347,0.5,0.5
PL_VM20,Pluto,PurvaAshada,246,252,498,0.49,0.51
PL_VM21,Pluto,UttaraAshada,427,422,849,0.5,0.5
SA_VM18,Saturn,Jyeshtha,57,68,125,0.46,0.54
SA_VM19,Saturn,Mula,160,159,319,0.5,0.5
SA_VM20,Saturn,PurvaAshada,237,254,491,0.48,0.52
SA_VM21,Saturn,UttaraAshada,202,187,389,0.52,0.48
SA_VM22,Saturn,Shravana,17,6,23,0.74,0.26
SN_VM18,SNode,Jyeshtha,76,62,138,0.55,0.45
SN_VM19,SNode,Mula,127,123,250,0.51,0.49
SN_VM20,SNode,PurvaAshada,115,137,252,0.46,0.54
SN_VM21,SNode,UttaraAshada,128,124,252,0.51,0.49
SN_VM22,SNode,Shravana,131,121,252,0.52,0.48
SN_VM23,SNode,Danishtha,96,107,203,0.47,0.53
SU_VM01,Sun,Aswini,29,11,40,0.72,0.28
SU_VM02,Sun,Bharani,18,23,41,0.44,0.56
SU_VM03,Sun,Krittica,21,21,42,0.5,0.5
SU_VM04,Sun,Rohini,22,24,46,0.48,0.52
SU_VM05,Sun,Mrigashira,26,30,56,0.46,0.54
SU_VM06,Sun,Ardra,23,33,56,0.41,0.59
SU_VM07,Sun,Punavasu,24,32,56,0.43,0.57
SU_VM08,Sun,Pushya,25,30,55,0.45,0.55
SU_VM09,Sun,Ashlesha,29,27,56,0.52,0.48
SU_VM10,Sun,Magha,30,25,55,0.55,0.45
SU_VM11,Sun,PurvaPhalguni,24,31,55,0.44,0.56
SU_VM12,Sun,UttaraPhalguni,26,29,55,0.47,0.53
SU_VM13,Sun,Hasta,30,23,53,0.57,0.43
SU_VM14,Sun,Chitra,22,30,52,0.42,0.58
SU_VM15,Sun,Swati,24,29,53,0.45,0.55
SU_VM16,Sun,Vishakha,22,31,53,0.42,0.58
SU_VM17,Sun,Anuradha,26,27,53,0.49,0.51
SU_VM18,Sun,Jyeshtha,24,28,52,0.46,0.54
SU_VM19,Sun,Mula,29,24,53,0.55,0.45
SU_VM20,Sun,PurvaAshada,31,21,52,0.6,0.4
SU_VM21,Sun,UttaraAshada,29,24,53,0.55,0.45
SU_VM22,Sun,Shravana,27,25,52,0.52,0.48
SU_VM23,Sun,Danishtha,29,18,47,0.62,0.38
SU_VM24,Sun,Shatabhisha,19,21,40,0.48,0.52
SU_VM25,Sun,PurvaBhadrapada,17,23,40,0.42,0.58
SU_VM26,Sun,UttaraBhadrapada,24,16,40,0.6,0.4
SU_VM27,Sun,Revati,23,18,41,0.56,0.44
UR_VM01,Uranus,Aswini,568,571,1139,0.5,0.5
UR_VM02,Uranus,Bharani,105,103,208,0.5,0.5
VE_VM01,Venus,Aswini,21,23,44,0.48,0.52
VE_VM02,Venus,Bharani,26,21,47,0.55,0.45
VE_VM03,Venus,Krittica,27,22,49,0.55,0.45
VE_VM04,Venus,Rohini,54,54,108,0.5,0.5
VE_VM05,Venus,Mrigashira,41,41,82,0.5,0.5
VE_VM06,Venus,Ardra,22,25,47,0.47,0.53
VE_VM07,Venus,Punavasu,20,24,44,0.45,0.55
VE_VM08,Venus,Pushya,21,26,47,0.45,0.55
VE_VM09,Venus,Ashlesha,20,25,45,0.44,0.56
VE_VM10,Venus,Magha,25,20,45,0.56,0.44
VE_VM11,Venus,PurvaPhalguni,22,20,42,0.52,0.48
VE_VM12,Venus,UttaraPhalguni,18,27,45,0.4,0.6
VE_VM13,Venus,Hasta,19,28,47,0.4,0.6
VE_VM14,Venus,Chitra,38,45,83,0.46,0.54
VE_VM15,Venus,Swati,52,47,99,0.53,0.47
VE_VM16,Venus,Vishakha,23,24,47,0.49,0.51
VE_VM17,Venus,Anuradha,24,21,45,0.53,0.47
VE_VM18,Venus,Jyeshtha,19,25,44,0.43,0.57
VE_VM19,Venus,Mula,22,22,44,0.5,0.5
VE_VM20,Venus,PurvaAshada,25,18,43,0.58,0.42
VE_VM21,Venus,UttaraAshada,27,17,44,0.61,0.39
VE_VM22,Venus,Shravana,27,14,41,0.66,0.34
VE_VM23,Venus,Danishtha,20,13,33,0.61,0.39
VE_VM24,Venus,Shatabhisha,14,19,33,0.42,0.58
VE_VM25,Venus,PurvaBhadrapada,18,14,32,0.56,0.44
VE_VM26,Venus,UttaraBhadrapada,13,20,33,0.39,0.61
VE_VM27,Venus,Revati,15,19,34,0.44,0.56
VS_VM01,Vesta,Aswini,12,20,32,0.38,0.62
VS_VM02,Vesta,Bharani,67,79,146,0.46,0.54
VS_VM03,Vesta,Krittica,62,71,133,0.47,0.53
VS_VM04,Vesta,Rohini,22,10,32,0.69,0.31
VS_VM05,Vesta,Mrigashira,16,16,32,0.5,0.5
VS_VM06,Vesta,Ardra,13,17,30,0.43,0.57
VS_VM07,Vesta,Punavasu,16,15,31,0.52,0.48
VS_VM08,Vesta,Pushya,17,14,31,0.55,0.45
VS_VM09,Vesta,Ashlesha,27,36,63,0.43,0.57
VS_VM10,Vesta,Magha,28,33,61,0.46,0.54
VS_VM11,Vesta,PurvaPhalguni,52,43,95,0.55,0.45
VS_VM12,Vesta,UttaraPhalguni,31,23,54,0.57,0.43
VS_VM13,Vesta,Hasta,10,16,26,0.38,0.62
VS_VM14,Vesta,Chitra,11,15,26,0.42,0.58
VS_VM15,Vesta,Swati,15,11,26,0.58,0.42
VS_VM16,Vesta,Vishakha,18,9,27,0.67,0.33
VS_VM17,Vesta,Anuradha,14,15,29,0.48,0.52
VS_VM18,Vesta,Jyeshtha,36,42,78,0.46,0.54
VS_VM19,Vesta,Mula,87,79,166,0.52,0.48
VS_VM20,Vesta,PurvaAshada,17,16,33,0.52,0.48
VS_VM21,Vesta,UttaraAshada,11,18,29,0.38,0.62
VS_VM22,Vesta,Shravana,14,13,27,0.52,0.48
VS_VM23,Vesta,Danishtha,14,13,27,0.52,0.48
VS_VM24,Vesta,Shatabhisha,16,11,27,0.59,0.41
VS_VM25,Vesta,PurvaBhadrapada,19,9,28,0.68,0.32
VS_VM26,Vesta,UttaraBhadrapada,13,15,28,0.46,0.54
VS_VM27,Vesta,Revati,15,15,30,0.5,0.5
