PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
MO_Z05_LEO,Moon,Leo,85,118,203,0.42,0.58
MO_Z06_VIR,Moon,Virgo,98,109,207,0.47,0.53
MO_Z07_LIB,Moon,Libra,100,111,211,0.47,0.53
MO_Z08_SCO,Moon,Scorpio,93,118,211,0.44,0.56
MO_Z09_SAG,Moon,Sagittarius,100,109,209,0.48,0.52
MO_Z10_CAP,Moon,Capricorn,114,102,216,0.53,0.47
MO_Z11_AQU,Moon,Aquarius,113,97,210,0.54,0.46
MO_Z12_PIS,Moon,Pisces,87,123,210,0.41,0.59
NE_Z12_PIS,Neptune,Pisces,1171,1318,2489,0.47,0.53
NN_Z03_GEM,NNode,Gemini,196,209,405,0.48,0.52
NN_Z04_CAN,NNode,Cancer,268,298,566,0.47,0.53
NN_Z05_LEO,NNode,Leo,266,300,566,0.47,0.53
NN_Z06_VIR,NNode,Virgo,252,315,567,0.44,0.56
NN_Z07_LIB,NNode,Libra,189,196,385,0.49,0.51
PA_Z01_ARI,Pallas,Aries,86,68,154,0.56,0.44
PA_Z02_TAU,Pallas,Taurus,89,122,211,0.42,0.58
PA_Z03_GEM,Pallas,Gemini,27,25,52,0.52,0.48
PA_Z04_CAN,Pallas,Cancer,17,34,51,0.33,0.67
PA_Z05_LEO,Pallas,Leo,22,33,55,0.4,0.6
PA_Z06_VIR,Pallas,Virgo,34,28,62,0.55,0.45
PA_Z07_LIB,Pallas,Libra,149,175,324,0.46,0.54
PA_Z08_SCO,Pallas,Scorpio,86,57,143,0.6,0.4
PA_Z09_SAG,Pallas,Sagittarius,154,204,358,0.43,0.57
PA_Z10_CAP,Pallas,Capricorn,197,194,391,0.5,0.5
PA_Z11_AQU,Pallas,Aquarius,161,194,355,0.45,0.55
PA_Z12_PIS,Pallas,Pisces,149,184,333,0.45,0.55
PH_Z09_SAG,Pholus,Sagittarius,692,791,1483,0.47,0.53
PH_Z10_CAP,Pholus,Capricorn,479,527,1006,0.48,0.52
PL_Z10_CAP,Pluto,Capricorn,1171,1318,2489,0.47,0.53
SA_Z08_SCO,Saturn,Scorpio,108,83,191,0.57,0.43
SA_Z09_SAG,Saturn,Sagittarius,453,544,997,0.45,0.55
SA_Z10_CAP,Saturn,Capricorn,457,532,989,0.46,0.54
SA_Z11_AQU,Saturn,Aquarius,153,159,312,0.49,0.51
SN_Z01_ARI,SNode,Aries,190,196,386,0.49,0.51
SN_Z09_SAG,SNode,Sagittarius,196,209,405,0.48,0.52
SN_Z10_CAP,SNode,Capricorn,268,298,566,0.47,0.53
SN_Z11_AQU,SNode,Aquarius,266,300,566,0.47,0.53
SN_Z12_PIS,SNode,Pisces,251,315,566,0.44,0.56
SU_Z01_ARI,Sun,Aries,102,110,212,0.48,0.52
SU_Z02_TAU,Sun,Taurus,104,113,217,0.48,0.52
SU_Z03_GEM,Sun,Gemini,108,111,219,0.49,0.51
SU_Z04_CAN,Sun,Cancer,87,129,216,0.4,0.6
SU_Z05_LEO,Sun,Leo,82,105,187,0.44,0.56
SU_Z06_VIR,Sun,Virgo,83,107,190,0.44,0.56
SU_Z07_LIB,Sun,Libra,111,97,208,0.53,0.47
SU_Z08_SCO,Sun,Scorpio,106,104,210,0.5,0.5
SU_Z09_SAG,Sun,Sagittarius,105,102,207,0.51,0.49
SU_Z10_CAP,Sun,Capricorn,94,112,206,0.46,0.54
SU_Z11_AQU,Sun,Aquarius,96,111,207,0.46,0.54
SU_Z12_PIS,Sun,Pisces,93,117,210,0.44,0.56
UR_Z01_ARI,Uranus,Aries,673,781,1454,0.46,0.54
UR_Z02_TAU,Uranus,Taurus,498,537,1035,0.48,0.52
VE_Z01_ARI,Venus,Aries,122,125,247,0.49,0.51
VE_Z02_TAU,Venus,Taurus,73,108,181,0.4,0.6
VE_Z03_GEM,Venus,Gemini,141,134,275,0.51,0.49
VE_Z04_CAN,Venus,Cancer,77,108,185,0.42,0.58
VE_Z05_LEO,Venus,Leo,108,150,258,0.42,0.58
VE_Z06_VIR,Venus,Virgo,82,95,177,0.46,0.54
VE_Z07_LIB,Venus,Libra,105,108,213,0.49,0.51
VE_Z08_SCO,Venus,Scorpio,123,111,234,0.53,0.47
VE_Z09_SAG,Venus,Sagittarius,77,95,172,0.45,0.55
VE_Z10_CAP,Venus,Capricorn,87,86,173,0.5,0.5
VE_Z11_AQU,Venus,Aquarius,77,94,171,0.45,0.55
VE_Z12_PIS,Venus,Pisces,99,104,203,0.49,0.51
VS_Z01_ARI,Vesta,Aries,144,160,304,0.47,0.53
VS_Z02_TAU,Vesta,Taurus,159,196,355,0.45,0.55
VS_Z03_GEM,Vesta,Gemini,75,68,143,0.52,0.48
VS_Z04_CAN,Vesta,Cancer,132,136,268,0.49,0.51
VS_Z05_LEO,Vesta,Leo,97,130,227,0.43,0.57
VS_Z06_VIR,Vesta,Virgo,157,174,331,0.47,0.53
VS_Z07_LIB,Vesta,Libra,31,28,59,0.53,0.47
VS_Z08_SCO,Vesta,Scorpio,43,34,77,0.56,0.44
VS_Z09_SAG,Vesta,Sagittarius,103,129,232,0.44,0.56
VS_Z10_CAP,Vesta,Capricorn,106,96,202,0.52,0.48
VS_Z11_AQU,Vesta,Aquarius,46,75,121,0.38,0.62
VS_Z12_PIS,Vesta,Pisces,78,92,170,0.46,0.54
